"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",1796,160,414,503,285,49,,385
"Divorciado(a) (050)",154,3,6,34,29,26,11,45
"De 15 a 19 años (052)",1,,,,,,,1
"De 20 a 24 años (053)",2,,,,,,,2
"De 25 a 29 años (054)",3,,,,,,2,1
"De 30 a 34 años (055)",8,,,,,3,3,2
"De 35 a 39 años (056)",13,,,,,3,4,6
"De 40 a 44 años (057)",19,,,1,3,11,2,2
"De 45 a 49 años (058)",16,,,,6,5,,5
"De 50 y más años (059)",92,3,6,33,20,4,,26
"Soltero(a) (060)",2801,8,20,71,119,279,421,1883
"De 12 a 14 años (061)",9,,,,,,2,7
"De 15 a 19 años (062)",60,,,,,,39,21
"De 20 a 24 años (063)",571,,,,,2,121,448
"De 25 a 29 años (064)",565,,,,,17,106,442
"De 30 a 34 años (065)",392,,,,,60,74,258
"De 35 a 39 años (066)",304,,,,6,73,42,183
"De 40 a 44 años (067)",253,,,,14,64,29,146
"De 45 a 49 años (068)",180,,,2,36,36,8,98
"De 50 y más años (069)",467,8,20,69,63,27,,280
,,,,,,,,
"URBANA (080)",25494,257,857,2076,3167,5164,7378,6595
"De 12 a 14 años (081)",30,,,,,,3,27
"De 15 a 19 años (082)",592,,,,,,343,249
"De 20 a 24 años (083)",2269,,,,,7,1256,1006
"De 25 a 29 años (084)",3027,,,,,185,1796,1046
"De 30 a 34 años (085)",3126,,,,1,566,1748,811
"De 35 a 39 años (086)",3142,,,,49,1129,1299,665
"De 40 a 44 años (087)",2813,,,2,268,1316,675,552
"De 45 a 49 años (088)",2474,,,28,629,1119,224,474
"De 50 y más años (089)",8021,257,857,2046,2220,842,34,1765
"Conviviente (090)",9257,14,61,241,673,1916,4198,2154
"De 12 a 14 años (091)",16,,,,,,,16
"De 15 a 19 años (092)",434,,,,,,248,186
"De 20 a 24 años (093)",1276,,,,,5,851,420
"De 25 a 29 años (094)",1680,,,,,110,1165,405
"De 30 a 34 años (095)",1524,,,,,290,941,293
"De 35 a 39 años (096)",1296,,,,17,437,610,232
"De 40 a 44 años (097)",958,,,,90,427,281,160
"De 45 a 49 años (098)",751,,,6,148,383,88,126
"De 50 y más años (099)",1322,14,61,235,418,264,14,316
"Separado(a) (100)",1970,17,53,147,284,488,480,501
"De 12 a 14 años (101)",3,,,,,,1,2
"De 15 a 19 años (102)",52,,,,,,29,23
"De 20 a 24 años (103)",164,,,,,,107,57
"De 25 a 29 años (104)",177,,,,,27,95,55
"De 30 a 34 años (105)",232,,,,,57,106,69
"De 35 a 39 años (106)",289,,,,12,144,69,64
"De 40 a 44 años (107)",218,,,,30,98,47,43
"De 45 a 49 años (108)",220,,,,58,92,21,49
"De 50 y más años (109)",615,17,53,147,184,70,5,139
"Casado(a) (110)",9505,58,332,1119,1763,2317,2247,1669
"De 12 a 14 años (111)",2,,,,,,,2
"De 15 a 19 años (112)",42,,,,,,28,14
"De 20 a 24 años (113)",286,,,,,,183,103
"De 25 a 29 años (114)",621,,,,,29,426,166
"De 30 a 34 años (115)",966,,,,1,154,620,191
"De 35 a 39 años (116)",1206,,,,14,452,561,179
"De 40 a 44 años (117)",1314,,,1,124,686,310,193
"De 45 a 49 años (118)",1209,,,17,345,565,104,178
"De 50 y más años (119)",3859,58,332,1101,1279,431,15,643
"Viudo(a) (120)",1926,157,385,464,304,147,41,428
"De 15 a 19 años (122)",4,,,,,,,4
"De 20 a 24 años (123)",4,,,,,,2,2
"De 25 a 29 años (124)",14,,,,,3,8,3
"De 30 a 34 años (125)",21,,,,,5,7,9
"De 35 a 39 años (126)",48,,,,,22,14,12
"De 40 a 44 años (127)",57,,,,7,32,7,11
"De 45 a 49 años (128)",102,,,3,39,39,3,18
"De 50 y más años (129)",1676,157,385,461,258,46,,369
"Divorciado(a) (130)",150,3,6,34,27,25,10,45
"De 15 a 19 años (132)",1,,,,,,,1
"De 20 a 24 años (133)",2,,,,,,,2
"De 25 a 29 años (134)",3,,,,,,2,1
"De 30 a 34 años (135)",8,,,,,3,3,2
"De 35 a 39 años (136)",11,,,,,2,3,6
"De 40 a 44 años (137)",19,,,1,3,11,2,2
"De 45 a 49 años (138)",16,,,,6,5,,5
"De 50 y más años (139)",90,3,6,33,18,4,,26
"Soltero(a) (140)",2686,8,20,71,116,271,402,1798
"De 12 a 14 años (141)",9,,,,,,2,7
"De 15 a 19 años (142)",59,,,,,,38,21
"De 20 a 24 años (143)",537,,,,,2,113,422
"De 25 a 29 años (144)",532,,,,,16,100,416
"De 30 a 34 años (145)",375,,,,,57,71,247
"De 35 a 39 años (146)",292,,,,6,72,42,172
"De 40 a 44 años (147)",247,,,,14,62,28,143
"De 45 a 49 años (148)",176,,,2,33,35,8,98
"De 50 y más años (149)",459,8,20,69,63,27,,272
,,,,,,,,
"RURAL (160)",1809,8,49,165,286,336,626,339
"De 12 a 14 años (161)",3,,,,,,1,2
"De 15 a 19 años (162)",62,,,,,,43,19
"De 20 a 24 años (163)",203,,,,,,134,69
"De 25 a 29 años (164)",250,,,,,18,162,70
"De 30 a 34 años (165)",211,,,,,42,123,46
"De 35 a 39 años (166)",189,,,,6,66,88,29
"De 40 a 44 años (167)",167,,,,10,75,59,23
"De 45 a 49 años (168)",148,,,2,60,60,14,12
"De 50 y más años (169)",576,8,49,163,210,75,2,69
"Conviviente (170)",831,,5,24,89,162,410,141
"De 12 a 14 años (171)",3,,,,,,1,2
"De 15 a 19 años (172)",49,,,,,,36,13
"De 20 a 24 años (173)",133,,,,,,100,33
"De 25 a 29 años (174)",155,,,,,13,108,34
"De 30 a 34 años (175)",118,,,,,23,73,22
"De 35 a 39 años (176)",92,,,,5,32,48,7
"De 40 a 44 años (177)",86,,,,6,32,37,11
"De 45 a 49 años (178)",56,,,,19,26,7,4
"De 50 y más años (179)",139,,5,24,59,36,,15
"Separado(a) (180)",127,1,1,15,18,24,35,33
"De 15 a 19 años (182)",8,,,,,,5,3
"De 20 a 24 años (183)",13,,,,,,8,5
"De 25 a 29 años (184)",14,,,,,1,8,5
"De 30 a 34 años (185)",14,,,,,5,5,4
"De 35 a 39 años (186)",15,,,,1,3,5,6
"De 40 a 44 años (187)",11,,,,,5,4,2
"De 45 a 49 años (188)",12,,,1,4,6,,1
"De 50 y más años (189)",40,1,1,14,13,4,,7
"Casado(a) (190)",591,4,14,84,145,127,157,60
"De 15 a 19 años (192)",4,,,,,,1,3
"De 20 a 24 años (193)",23,,,,,,18,5
"De 25 a 29 años (194)",46,,,,,2,39,5
"De 30 a 34 años (195)",59,,,,,11,42,6
"De 35 a 39 años (196)",64,,,,,26,33,5
"De 40 a 44 años (197)",58,,,,4,33,15,6
"De 45 a 49 años (198)",70,,,1,32,23,7,7
"De 50 y más años (199)",267,4,14,83,109,32,2,23
"Viudo(a) (200)",141,3,29,42,29,14,4,20
"De 25 a 29 años (204)",2,,,,,1,1,
"De 30 a 34 años (205)",3,,,,,,,3
"De 35 a 39 años (206)",4,,,,,3,1,
"De 40 a 44 años (207)",6,,,,,3,2,1
"De 45 a 49 años (208)",6,,,,2,4,,
"De 50 y más años (209)",120,3,29,42,27,3,,16
"Divorciado(a) (210)",4,,,,2,1,1,
"De 35 a 39 años (216)",2,,,,,1,1,
"De 50 y más años (219)",2,,,,2,,,
"Soltero(a) (220)",115,,,,3,8,19,85
"De 15 a 19 años (222)",1,,,,,,1,
"De 20 a 24 años (223)",34,,,,,,8,26
"De 25 a 29 años (224)",33,,,,,1,6,26
"De 30 a 34 años (225)",17,,,,,3,3,11
"De 35 a 39 años (226)",12,,,,,1,,11
"De 40 a 44 años (227)",6,,,,,2,1,3
"De 45 a 49 años (228)",4,,,,3,1,,
"De 50 y más años (229)",8,,,,,,,8
