"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 30 a 34 años (025)",4,3,,,,,2,1,,,1,15
"De 35 a 39 años (026)",2,2,,,,1,1,,,,,7
"Primaria (030)",4912,4786,11,472,757,826,1467,820,337,96,126,20075
"De 12 a 14 años (031)",11,6,,4,2,,,,,,5,8
"De 15 a 19 años (032)",71,63,,57,3,1,2,,,,8,74
"De 20 a 24 años (033)",295,267,1,125,105,29,6,1,,,28,454
"De 25 a 29 años (034)",458,440,2,74,179,126,55,3,1,,18,1070
"De 30 a 34 años (035)",565,556,1,49,141,155,172,33,4,1,9,1796
"De 35 a 39 años (036)",671,658,,32,100,159,265,82,17,3,13,2560
"De 40 a 44 años (037)",699,689,2,31,61,119,279,142,48,7,10,3121
"De 45 a 49 años (038)",589,580,,18,53,69,211,154,59,16,9,2926
"De 50 y más años (039)",1553,1527,5,82,113,168,477,405,208,69,26,8066
"Secundaria (040)",4223,3849,10,1173,1062,717,635,185,55,12,374,9962
"De 12 a 14 años (041)",9,4,,3,1,,,,,,5,5
"De 15 a 19 años (042)",186,147,1,137,6,1,2,,,,39,160
"De 20 a 24 años (043)",766,640,1,466,156,12,5,,,,126,836
"De 25 a 29 años (044)",870,754,2,303,304,106,35,3,1,,116,1403
"De 30 a 34 años (045)",706,681,1,121,272,173,107,7,,,25,1681
"De 35 a 39 años (046)",567,545,1,57,157,163,143,20,4,,22,1638
"De 40 a 44 años (047)",407,395,2,29,73,118,122,42,9,,12,1403
"De 45 a 49 años (048)",288,284,1,17,43,71,96,43,8,5,4,1131
"De 50 y más años (049)",424,399,1,40,50,73,125,70,33,7,25,1705
"Sup. no Univ. incompleta (050)",540,390,2,181,95,72,32,7,1,,150,774
"De 15 a 19 años (052)",10,5,,3,1,1,,,,,5,8
"De 20 a 24 años (053)",143,64,,58,4,2,,,,,79,72
"De 25 a 29 años (054)",120,81,,59,18,4,,,,,39,107
"De 30 a 34 años (055)",96,85,1,35,32,14,3,,,,11,154
"De 35 a 39 años (056)",59,55,,14,15,19,6,1,,,4,132
"De 40 a 44 años (057)",46,44,,7,8,19,9,1,,,2,125
"De 45 a 49 años (058)",19,18,,1,6,7,3,,1,,1,54
"De 50 y más años (059)",47,38,1,4,11,6,11,5,,,9,122
"Sup. no Univ. completa (060)",953,717,1,306,226,107,66,6,3,2,236,1444
"De 20 a 24 años (063)",130,56,,54,2,,,,,,74,58
"De 25 a 29 años (064)",220,132,,97,28,5,1,1,,,88,179
"De 30 a 34 años (065)",206,173,1,89,68,11,3,,,1,33,283
"De 35 a 39 años (066)",121,109,,34,52,14,9,,,,12,218
"De 40 a 44 años (067)",87,85,,7,29,28,20,1,,,2,239
"De 45 a 49 años (068)",61,54,,10,16,20,6,1,1,,7,142
"De 50 y más años (069)",128,108,,15,31,29,27,3,2,1,20,325
"Sup. Univ. incompleta (070)",358,168,,66,49,35,15,3,,,190,351
"De 15 a 19 años (072)",1,,,,,,,,,,1,
"De 20 a 24 años (073)",84,22,,20,1,1,,,,,62,25
"De 25 a 29 años (074)",63,29,,17,11,1,,,,,34,42
"De 30 a 34 años (075)",39,22,,10,7,4,1,,,,17,40
"De 35 a 39 años (076)",39,29,,6,13,8,2,,,,10,64
"De 40 a 44 años (077)",24,15,,3,5,5,2,,,,9,37
"De 45 a 49 años (078)",30,25,,5,4,10,5,1,,,5,71
"De 50 y más años (079)",78,26,,5,8,6,5,2,,,52,72
"Sup. Univ. completa (080)",1022,432,2,168,148,78,29,6,,1,590,874
"De 20 a 24 años (083)",64,10,,8,2,,,,,,54,12
"De 25 a 29 años (084)",328,45,,33,8,3,,1,,,283,64
"De 30 a 34 años (085)",143,84,1,45,25,12,1,,,,59,135
"De 35 a 39 años (086)",143,108,,39,49,15,4,1,,,35,204
"De 40 a 44 años (087)",72,60,,12,22,20,5,,,1,12,150
"De 45 a 49 años (088)",69,48,,17,12,11,8,,,,21,108
"De 50 y más años (089)",203,77,1,14,30,17,11,4,,,126,201
,,,,,,,,,,,,
"URBANA (100)",7734,6367,16,1523,1438,1073,1312,667,273,65,1367,20619
"De 12 a 14 años (101)",13,7,,4,3,,,,,,6,10
"De 15 a 19 años (102)",135,104,1,93,6,2,2,,,,31,119
"De 20 a 24 años (103)",837,548,1,403,120,16,7,1,,,289,729
"De 25 a 29 años (104)",1267,765,,371,268,92,26,7,1,,502,1343
"De 30 a 34 años (105)",1021,888,4,247,325,184,107,19,1,1,133,2047
"De 35 a 39 años (106)",914,841,,134,266,195,198,39,8,1,73,2422
"De 40 a 44 años (107)",731,694,2,66,133,182,210,77,19,5,37,2490
"De 45 a 49 años (108)",636,593,1,56,91,136,185,86,27,11,43,2353
"De 50 y más años (109)",2180,1927,7,149,226,266,577,438,217,47,253,9106
"Sin nivel (110)",729,709,,49,59,82,221,182,105,11,20,3564
"De 15 a 19 años (112)",2,2,,1,1,,,,,,,3
"De 20 a 24 años (113)",9,8,,4,2,1,1,,,,1,15
"De 25 a 29 años (114)",13,10,,2,2,4,1,1,,,3,28
"De 30 a 34 años (115)",25,24,,5,5,6,5,3,,,1,74
"De 35 a 39 años (116)",20,19,,2,4,4,7,2,,,1,65
"De 40 a 44 años (117)",31,30,,1,2,,16,9,2,,1,148
"De 45 a 49 años (118)",49,46,,3,3,3,16,14,7,,3,237
"De 50 y más años (119)",580,570,,31,40,64,175,153,96,11,10,2994
"Educacion Inicial (120)",6,4,,,1,1,1,1,,,2,15
"De 20 a 24 años (123)",1,1,,,1,,,,,,,2
"De 25 a 29 años (124)",2,1,,,,1,,,,,1,3
"De 30 a 34 años (125)",2,1,,,,,,1,,,1,6
"De 35 a 39 años (126)",1,1,,,,,1,,,,,4
"Primaria (130)",1953,1899,5,192,289,291,597,345,138,42,54,8095
"De 12 a 14 años (131)",7,5,,3,2,,,,,,2,7
"De 15 a 19 años (132)",21,19,,17,1,,1,,,,2,23
"De 20 a 24 años (133)",79,71,1,36,26,5,2,1,,,8,119
"De 25 a 29 años (134)",123,118,,24,53,31,9,1,,,5,267
"De 30 a 34 años (135)",175,168,,16,48,45,47,11,1,,7,530
"De 35 a 39 años (136)",242,237,,14,46,51,91,28,6,1,5,887
"De 40 a 44 años (137)",227,223,,19,22,35,92,37,14,4,4,960
"De 45 a 49 años (138)",224,219,,7,23,33,87,47,15,7,5,1041
"De 50 y más años (139)",855,839,4,56,68,91,268,220,102,30,16,4261
"Secundaria (140)",2549,2306,6,697,625,447,372,122,28,9,243,6003
"De 12 a 14 años (141)",6,2,,1,1,,,,,,4,3
"De 15 a 19 años (142)",105,80,1,73,4,1,1,,,,25,88
"De 20 a 24 años (143)",411,348,,255,82,7,4,,,,63,458
"De 25 a 29 años (144)",498,409,,184,161,45,15,3,1,,89,730
"De 30 a 34 años (145)",409,392,1,81,156,100,50,4,,,17,928
"De 35 a 39 años (146)",332,321,,37,102,91,81,8,2,,11,929
"De 40 a 44 años (147)",268,260,2,20,49,83,73,30,3,,8,902
"De 45 a 49 años (148)",199,196,1,14,30,59,60,24,4,4,3,742
"De 50 y más años (149)",321,298,1,32,40,61,88,53,18,5,23,1223
"Sup. no Univ. incompleta (150)",412,304,2,130,81,58,26,6,1,,108,622
"De 15 a 19 años (152)",7,3,,2,,1,,,,,4,5
"De 20 a 24 años (153)",101,45,,39,4,2,,,,,56,53
"De 25 a 29 años (154)",89,62,,43,16,3,,,,,27,84
"De 30 a 34 años (155)",71,65,1,26,25,11,2,,,,6,118
"De 35 a 39 años (156)",46,42,,10,11,16,4,1,,,4,103
"De 40 a 44 años (157)",39,37,,6,8,15,7,1,,,2,104
"De 45 a 49 años (158)",17,16,,1,6,5,3,,1,,1,48
"De 50 y más años (159)",42,34,1,3,11,5,10,4,,,8,107
"Sup. no Univ. completa (160)",800,599,1,246,199,92,53,5,1,2,201,1206
"De 20 a 24 años (163)",107,46,,44,2,,,,,,61,48
"De 25 a 29 años (164)",175,101,,75,20,4,1,1,,,74,138
"De 30 a 34 años (165)",168,139,1,69,59,8,1,,,1,29,227
"De 35 a 39 años (166)",108,99,,32,46,13,8,,,,9,197
"De 40 a 44 años (167)",76,74,,6,26,26,16,,,,2,202
"De 45 a 49 años (168)",55,48,,10,15,16,6,1,,,7,120
"De 50 y más años (169)",111,92,,10,31,25,21,3,1,1,19,274
"Sup. Univ. incompleta (170)",322,150,,60,43,30,15,2,,,172,312
"De 20 a 24 años (173)",72,20,,18,1,1,,,,,52,23
"De 25 a 29 años (174)",54,26,,16,9,1,,,,,28,37
"De 30 a 34 años (175)",38,21,,10,7,3,1,,,,17,37
"De 35 a 39 años (176)",35,25,,6,11,6,2,,,,10,54
"De 40 a 44 años (177)",24,15,,3,5,5,2,,,,9,37
"De 45 a 49 años (178)",26,21,,4,3,9,5,,,,5,59
"De 50 y más años (179)",73,22,,3,7,5,5,2,,,51,65
"Sup. Univ. completa (180)",963,396,2,149,141,72,27,4,,1,567,802
"De 20 a 24 años (183)",57,9,,7,2,,,,,,48,11
"De 25 a 29 años (184)",313,38,,27,7,3,,1,,,275,56
"De 30 a 34 años (185)",133,78,1,40,25,11,1,,,,55,127
"De 35 a 39 años (186)",130,97,,33,46,14,4,,,,33,183
"De 40 a 44 años (187)",66,55,,11,21,18,4,,,1,11,137
"De 45 a 49 años (188)",66,47,,17,11,11,8,,,,19,106
"De 50 y más años (189)",198,72,1,14,29,15,10,3,,,126,182
,,,,,,,,,,,,
"RURAL (200)",7370,6996,25,1054,1211,1155,1876,1094,469,112,374,27409
"De 12 a 14 años (201)",7,3,,3,,,,,,,4,3
"De 15 a 19 años (202)",141,118,,109,6,1,2,,,,23,132
"De 20 a 24 años (203)",702,561,1,341,172,41,5,1,,,141,834
"De 25 a 29 años (204)",932,845,5,231,319,188,95,5,2,,87,1882
"De 30 a 34 años (205)",877,851,2,120,239,215,233,36,5,1,26,2534
"De 35 a 39 años (206)",882,855,3,62,143,220,302,102,20,3,27,3185
"De 40 a 44 años (207)",805,793,4,29,82,152,305,162,53,6,12,3545
"De 45 a 49 años (208)",636,626,1,29,56,71,216,169,70,14,10,3141
"De 50 y más años (209)",2388,2344,9,130,194,267,718,619,319,88,44,12153
"Sin nivel (210)",2353,2300,15,162,251,308,718,551,240,55,53,10936
"De 15 a 19 años (212)",6,5,,4,1,,,,,,1,6
"De 20 a 24 años (213)",47,41,,9,19,12,,1,,,6,89
"De 25 a 29 años (214)",120,113,1,17,36,29,27,3,,,7,308
"De 30 a 34 años (215)",114,111,1,13,14,24,46,11,2,,3,403
"De 35 a 39 años (216)",174,171,2,12,19,32,63,35,7,1,3,719
"De 40 a 44 años (217)",170,169,2,5,15,25,62,44,13,3,1,812
"De 45 a 49 años (218)",167,164,1,14,10,16,56,42,21,4,3,825
"De 50 y más años (219)",1555,1526,8,88,137,170,464,415,197,47,29,7774
"Educacion Inicial (220)",8,8,,,1,2,4,,1,,,33
"De 25 a 29 años (224)",5,5,,,1,1,2,,1,,,21
"De 30 a 34 años (225)",2,2,,,,,2,,,,,9
"De 35 a 39 años (226)",1,1,,,,1,,,,,,3
"Primaria (230)",2959,2887,6,280,468,535,870,475,199,54,72,11980
"De 12 a 14 años (231)",4,1,,1,,,,,,,3,1
"De 15 a 19 años (232)",50,44,,40,2,1,1,,,,6,51
"De 20 a 24 años (233)",216,196,,89,79,24,4,,,,20,335
"De 25 a 29 años (234)",335,322,2,50,126,95,46,2,1,,13,803
"De 30 a 34 años (235)",390,388,1,33,93,110,125,22,3,1,2,1266
"De 35 a 39 años (236)",429,421,,18,54,108,174,54,11,2,8,1673
"De 40 a 44 años (237)",472,466,2,12,39,84,187,105,34,3,6,2161
"De 45 a 49 años (238)",365,361,,11,30,36,124,107,44,9,4,1885
"De 50 y más años (239)",698,688,1,26,45,77,209,185,106,39,10,3805
"Secundaria (240)",1674,1543,4,476,437,270,263,63,27,3,131,3959
"De 12 a 14 años (241)",3,2,,2,,,,,,,1,2
"De 15 a 19 años (242)",81,67,,64,2,,1,,,,14,72
"De 20 a 24 años (243)",355,292,1,211,74,5,1,,,,63,378
"De 25 a 29 años (244)",372,345,2,119,143,61,20,,,,27,673
"De 30 a 34 años (245)",297,289,,40,116,73,57,3,,,8,753
"De 35 a 39 años (246)",235,224,1,20,55,72,62,12,2,,11,709
"De 40 a 44 años (247)",139,135,,9,24,35,49,12,6,,4,501
"De 45 a 49 años (248)",89,88,,3,13,12,36,19,4,1,1,389
"De 50 y más años (249)",103,101,,8,10,12,37,17,15,2,2,482
"Sup. no Univ. incompleta (250)",128,86,,51,14,14,6,1,,,42,152
"De 15 a 19 años (252)",3,2,,1,1,,,,,,1,3
"De 20 a 24 años (253)",42,19,,19,,,,,,,23,19
"De 25 a 29 años (254)",31,19,,16,2,1,,,,,12,23
"De 30 a 34 años (255)",25,20,,9,7,3,1,,,,5,36
"De 35 a 39 años (256)",13,13,,4,4,3,2,,,,,29
"De 40 a 44 años (257)",7,7,,1,,4,2,,,,,21
"De 45 a 49 años (258)",2,2,,,,2,,,,,,6
"De 50 y más años (259)",5,4,,1,,1,1,1,,,1,15
"Sup. no Univ. completa (260)",153,118,,60,27,15,13,1,2,,35,238
"De 20 a 24 años (263)",23,10,,10,,,,,,,13,10
"De 25 a 29 años (264)",45,31,,22,8,1,,,,,14,41
"De 30 a 34 años (265)",38,34,,20,9,3,2,,,,4,56
"De 35 a 39 años (266)",13,10,,2,6,1,1,,,,3,21
"De 40 a 44 años (267)",11,11,,1,3,2,4,1,,,,37
"De 45 a 49 años (268)",6,6,,,1,4,,,1,,,22
"De 50 y más años (269)",17,16,,5,,4,6,,1,,1,51
"Sup. Univ. incompleta (270)",36,18,,6,6,5,,1,,,18,39
"De 15 a 19 años (272)",1,,,,,,,,,,1,
"De 20 a 24 años (273)",12,2,,2,,,,,,,10,2
"De 25 a 29 años (274)",9,3,,1,2,,,,,,6,5
"De 30 a 34 años (275)",1,1,,,,1,,,,,,3
"De 35 a 39 años (276)",4,4,,,2,2,,,,,,10
"De 45 a 49 años (278)",4,4,,1,1,1,,1,,,,12
"De 50 y más años (279)",5,4,,2,1,1,,,,,1,7
"Sup. Univ. completa (280)",59,36,,19,7,6,2,2,,,23,72
"De 20 a 24 años (283)",7,1,,1,,,,,,,6,1
"De 25 a 29 años (284)",15,7,,6,1,,,,,,8,8
"De 30 a 34 años (285)",10,6,,5,,1,,,,,4,8
"De 35 a 39 años (286)",13,11,,6,3,1,,1,,,2,21
"De 40 a 44 años (287)",6,5,,1,1,2,1,,,,1,13
"De 45 a 49 años (288)",3,1,,,1,,,,,,2,2
"De 50 y más años (289)",5,5,,,1,2,1,1,,,,19
