"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",708,2955,2795,21,94.6,0.7,
"De 45 a 49 años (038)",577,2780,2582,3,92.9,0.1,
"De 50 y más años (039)",1319,7891,6901,,87.5,,
"Viudo(a) (040)",992,5767,4620,2,80.1,,
"De 12 a 14 años (041)",1,,,,,,
"De 15 a 19 años (042)",3,6,6,,100,,
"De 20 a 24 años (043)",6,13,11,,84.6,,
"De 25 a 29 años (044)",11,31,26,,83.9,,
"De 30 a 34 años (045)",18,62,44,,71,,
"De 35 a 39 años (046)",38,134,129,1,96.3,0.7,
"De 40 a 44 años (047)",58,275,227,1,82.5,0.4,
"De 45 a 49 años (048)",88,427,388,,90.9,,
"De 50 y más años (049)",769,4819,3789,,78.6,,
"Divorciado(a) (050)",69,287,249,3,86.8,1,
"De 15 a 19 años (052)",1,1,1,1,100,100,
"De 20 a 24 años (053)",4,7,7,,100,,
"De 25 a 29 años (054)",6,11,10,2,90.9,18.2,
"De 30 a 34 años (055)",5,13,13,,100,,
"De 35 a 39 años (056)",6,18,17,,94.4,,
"De 40 a 44 años (057)",6,10,10,,100,,
"De 45 a 49 años (058)",9,41,41,,100,,
"De 50 y más años (059)",32,186,150,,80.6,,
"Soltero(a) (060)",6619,1066,1022,59,95.9,5.5,
"De 12 a 14 años (061)",2469,13,13,3,100,23.1,
"De 15 a 19 años (062)",2531,133,129,28,97,21.1,
"De 20 a 24 años (063)",849,176,167,17,94.9,9.7,
"De 25 a 29 años (064)",313,176,168,7,95.5,4,
"De 30 a 34 años (065)",163,144,138,4,95.8,2.8,
"De 35 a 39 años (066)",103,134,130,,97,,
"De 40 a 44 años (067)",87,141,137,,97.2,,
"De 45 a 49 años (068)",29,57,54,,94.7,,
"De 50 y más años (069)",75,92,86,,93.5,,
,,,,,,,
"URBANA (080)",12550,28744,26711,585,92.9,2,
"De 12 a 14 años (081)",1308,11,11,2,100,18.2,
"De 15 a 19 años (082)",1965,367,361,92,98.4,25.1,
"De 20 a 24 años (083)",1594,1309,1279,151,97.7,11.5,
"De 25 a 29 años (084)",1277,1981,1939,129,97.9,6.5,
"De 30 a 34 años (085)",1194,2799,2713,94,96.9,3.4,
"De 35 a 39 años (086)",1280,3902,3780,65,96.9,1.7,
"De 40 a 44 años (087)",1218,4404,4209,49,95.6,1.1,
"De 45 a 49 años (088)",847,3615,3414,3,94.4,0.1,
"De 50 y más años (089)",1867,10356,9005,,87,,
"Conviviente (090)",4860,13064,12400,427,94.9,3.3,
"De 12 a 14 años (091)",12,1,1,1,100,100,
"De 15 a 19 años (092)",360,245,241,66,98.4,26.9,
"De 20 a 24 años (093)",837,991,969,123,97.8,12.4,
"De 25 a 29 años (094)",814,1436,1402,97,97.6,6.8,
"De 30 a 34 años (095)",705,1735,1682,64,96.9,3.7,
"De 35 a 39 años (096)",715,2285,2206,40,96.5,1.8,
"De 40 a 44 años (097)",604,2345,2247,34,95.8,1.4,
"De 45 a 49 años (098)",367,1572,1475,2,93.8,0.1,
"De 50 y más años (099)",446,2454,2177,,88.7,,
"Separado(a) (100)",560,1820,1669,23,91.7,1.3,
"De 12 a 14 años (101)",1,,,,,,
"De 15 a 19 años (102)",32,31,31,7,100,22.6,
"De 20 a 24 años (103)",50,62,62,4,100,6.5,
"De 25 a 29 años (104)",50,86,86,3,100,3.5,
"De 30 a 34 años (105)",68,164,162,6,98.8,3.7,
"De 35 a 39 años (106)",69,180,175,3,97.2,1.7,
"De 40 a 44 años (107)",84,276,261,,94.6,,
"De 45 a 49 años (108)",61,247,233,,94.3,,
"De 50 y más años (109)",145,774,659,,85.1,,
"Casado(a) (110)",2569,9917,9271,102,93.5,1,
"De 12 a 14 años (111)",2,2,2,,100,,
"De 15 a 19 años (112)",25,20,20,5,100,25,
"De 20 a 24 años (113)",109,127,125,15,98.4,11.8,
"De 25 a 29 años (114)",195,321,321,22,100,6.9,
"De 30 a 34 años (115)",291,765,748,23,97.8,3,
"De 35 a 39 años (116)",395,1263,1230,22,97.4,1.7,
"De 40 a 44 años (117)",425,1534,1472,14,96,0.9,
"De 45 a 49 años (118)",345,1521,1436,1,94.4,0.1,
"De 50 y más años (119)",782,4364,3917,,89.8,,
"Viudo(a) (120)",533,3006,2487,1,82.7,,
"De 15 a 19 años (122)",2,3,3,,100,,
"De 20 a 24 años (123)",5,12,10,,83.3,,
"De 25 a 29 años (124)",4,16,12,,75,,
"De 30 a 34 años (125)",7,27,17,,63,,
"De 35 a 39 años (126)",22,68,66,,97.1,,
"De 40 a 44 años (127)",28,119,101,1,84.9,0.8,
"De 45 a 49 años (128)",48,204,199,,97.5,,
"De 50 y más años (129)",417,2557,2079,,81.3,,
"Divorciado(a) (130)",47,200,171,1,85.5,0.5,
"De 20 a 24 años (133)",2,2,2,,100,,
"De 25 a 29 años (134)",3,4,4,1,100,25,
"De 30 a 34 años (135)",4,9,9,,100,,
"De 35 a 39 años (136)",3,11,10,,90.9,,
"De 40 a 44 años (137)",5,10,10,,100,,
"De 45 a 49 años (138)",5,23,23,,100,,
"De 50 y más años (139)",25,141,113,,80.1,,
"Soltero(a) (140)",3981,737,713,31,96.7,4.2,
"De 12 a 14 años (141)",1293,8,8,1,100,12.5,
"De 15 a 19 años (142)",1546,68,66,14,97.1,20.6,
"De 20 a 24 años (143)",591,115,111,9,96.5,7.8,
"De 25 a 29 años (144)",211,118,114,6,96.6,5.1,
"De 30 a 34 años (145)",119,99,95,1,96,1,
"De 35 a 39 años (146)",76,95,93,,97.9,,
"De 40 a 44 años (147)",72,120,118,,98.3,,
"De 45 a 49 años (148)",21,48,48,,100,,
"De 50 y más años (149)",52,66,60,,90.9,,
,,,,,,,
"RURAL (160)",10298,28778,25809,654,89.7,2.3,
"De 12 a 14 años (161)",1199,12,12,3,100,25,
"De 15 a 19 años (162)",1528,505,490,113,97,22.4,
"De 20 a 24 años (163)",1343,1672,1621,176,96.9,10.5,
"De 25 a 29 años (164)",1139,2427,2359,149,97.2,6.1,
"De 30 a 34 años (165)",1023,3167,2971,106,93.8,3.3,
"De 35 a 39 años (166)",1045,4173,3947,77,94.6,1.8,
"De 40 a 44 años (167)",890,4120,3796,25,92.1,0.6,
"De 45 a 49 años (168)",648,3381,3045,5,90.1,0.1,
"De 50 y más años (169)",1483,9321,7568,,81.2,,
"Conviviente (170)",4935,15240,13974,507,91.7,3.3,
"De 12 a 14 años (171)",20,6,6,1,100,16.7,
"De 15 a 19 años (172)",501,398,387,89,97.2,22.4,
"De 20 a 24 años (173)",953,1407,1370,155,97.4,11,
"De 25 a 29 años (174)",824,1863,1809,119,97.1,6.4,
"De 30 a 34 años (175)",706,2168,2033,75,93.8,3.5,
"De 35 a 39 años (176)",630,2522,2382,49,94.4,1.9,
"De 40 a 44 años (177)",515,2359,2173,16,92.1,0.7,
"De 45 a 49 años (178)",331,1712,1541,3,90,0.2,
"De 50 y más años (179)",455,2805,2273,,81,,
"Separado(a) (180)",400,1487,1330,24,89.4,1.6,
"De 12 a 14 años (181)",1,1,1,,100,,
"De 15 a 19 años (182)",19,23,23,6,100,26.1,
"De 20 a 24 años (183)",47,65,63,3,96.9,4.6,
"De 25 a 29 años (184)",46,83,83,5,100,6,
"De 30 a 34 años (185)",48,139,138,5,99.3,3.6,
"De 35 a 39 años (186)",51,197,184,3,93.4,1.5,
"De 40 a 44 años (187)",46,163,155,2,95.1,1.2,
"De 45 a 49 años (188)",33,160,145,,90.6,,
"De 50 y más años (189)",109,656,538,,82,,
"Casado(a) (190)",1844,8874,7985,92,90,1,
"De 12 a 14 años (191)",1,,,,,,
"De 15 a 19 años (192)",21,15,13,3,86.7,20,
"De 20 a 24 años (193)",82,133,126,10,94.7,7.5,
"De 25 a 29 años (194)",157,401,393,23,98,5.7,
"De 30 a 34 años (195)",213,776,726,23,93.6,3,
"De 35 a 39 años (196)",318,1342,1274,24,94.9,1.8,
"De 40 a 44 años (197)",283,1421,1323,7,93.1,0.5,
"De 45 a 49 años (198)",232,1259,1146,2,91,0.2,
"De 50 y más años (199)",537,3527,2984,,84.6,,
"Viudo(a) (200)",459,2761,2133,1,77.3,,
"De 12 a 14 años (201)",1,,,,,,
"De 15 a 19 años (202)",1,3,3,,100,,
"De 20 a 24 años (203)",1,1,1,,100,,
"De 25 a 29 años (204)",7,15,14,,93.3,,
"De 30 a 34 años (205)",11,35,27,,77.1,,
"De 35 a 39 años (206)",16,66,63,1,95.5,1.5,
"De 40 a 44 años (207)",30,156,126,,80.8,,
"De 45 a 49 años (208)",40,223,189,,84.8,,
"De 50 y más años (209)",352,2262,1710,,75.6,,
"Divorciado(a) (210)",22,87,78,2,89.7,2.3,
"De 15 a 19 años (212)",1,1,1,1,100,100,
"De 20 a 24 años (213)",2,5,5,,100,,
"De 25 a 29 años (214)",3,7,6,1,85.7,14.3,
"De 30 a 34 años (215)",1,4,4,,100,,
"De 35 a 39 años (216)",3,7,7,,100,,
"De 40 a 44 años (217)",1,,,,,,
"De 45 a 49 años (218)",4,18,18,,100,,
"De 50 y más años (219)",7,45,37,,82.2,,
"Soltero(a) (220)",2638,329,309,28,93.9,8.5,
"De 12 a 14 años (221)",1176,5,5,2,100,40,
"De 15 a 19 años (222)",985,65,63,14,96.9,21.5,
"De 20 a 24 años (223)",258,61,56,8,91.8,13.1,
"De 25 a 29 años (224)",102,58,54,1,93.1,1.7,
"De 30 a 34 años (225)",44,45,43,3,95.6,6.7,
"De 35 a 39 años (226)",27,39,37,,94.9,,
"De 40 a 44 años (227)",15,21,19,,90.5,,
"De 45 a 49 años (228)",8,9,6,,66.7,,
"De 50 y más años (229)",23,26,26,,100,,
