"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 25 a 29 años (024)",50,49,,20,16,8,5,,,,1,97
"De 30 a 34 años (025)",48,47,1,13,13,12,7,,,1,1,116
"De 35 a 39 años (026)",47,47,,10,12,13,11,1,,,,130
"De 40 a 44 años (027)",42,42,1,6,6,8,14,6,1,,,151
"De 45 a 49 años (028)",35,34,2,6,3,3,14,5,1,,1,124
"De 50 y más años (029)",95,95,2,9,14,10,23,19,13,5,,459
"Casado(a) (030)",5199,5180,131,302,576,629,1195,1033,711,603,19,28102
"De 12 a 14 años (031)",1,1,,,1,,,,,,,2
"De 15 a 19 años (032)",28,25,9,11,4,,1,,,,3,23
"De 20 a 24 años (033)",235,235,12,93,90,31,7,2,,,,408
"De 25 a 29 años (034)",434,433,4,52,175,117,76,7,2,,1,1134
"De 30 a 34 años (035)",586,584,11,34,107,155,203,58,13,3,2,2099
"De 35 a 39 años (036)",658,657,10,21,73,125,253,128,33,14,1,2878
"De 40 a 44 años (037)",643,643,13,18,31,70,198,189,100,24,,3523
"De 45 a 49 años (038)",551,549,4,11,19,42,126,145,132,70,2,3565
"De 50 y más años (039)",2063,2053,68,62,76,89,331,504,431,492,10,14470
"Viudo(a) (040)",1595,1579,63,65,110,116,358,351,270,246,16,9533
"De 12 a 14 años (041)",1,,,,,,,,,,1,
"De 15 a 19 años (042)",2,2,,1,1,,,,,,,3
"De 20 a 24 años (043)",5,5,,1,3,,1,,,,,11
"De 25 a 29 años (044)",8,8,,2,3,,3,,,,,21
"De 30 a 34 años (045)",16,16,1,1,6,2,3,2,1,,,53
"De 35 a 39 años (046)",29,29,,2,2,6,14,3,2,,,125
"De 40 a 44 años (047)",62,62,4,5,3,8,14,17,9,2,,305
"De 45 a 49 años (048)",76,76,1,3,8,8,24,19,8,5,,395
"De 50 y más años (049)",1396,1381,57,50,84,92,299,310,250,239,15,8620
"Divorciado(a) (050)",47,47,3,7,9,8,10,3,4,3,,180
"De 20 a 24 años (053)",5,5,1,1,3,,,,,,,7
"De 25 a 29 años (054)",3,3,,1,1,,1,,,,,7
"De 30 a 34 años (055)",4,4,,1,2,1,,,,,,8
"De 35 a 39 años (056)",5,5,,,2,1,2,,,,,16
"De 40 a 44 años (057)",4,4,,,1,1,1,1,,,,17
"De 45 a 49 años (058)",4,4,,,,2,1,,,1,,21
"De 50 y más años (059)",22,22,2,4,,3,5,2,4,2,,104
"Soltero(a) (060)",4012,3795,3115,423,148,70,39,,,,217,1085
"De 12 a 14 años (061)",1333,1333,1333,,,,,,,,,
"De 15 a 19 años (062)",1332,1332,1259,72,1,,,,,,,74
"De 20 a 24 años (063)",485,415,270,121,23,1,,,,,70,170
"De 25 a 29 años (064)",242,184,74,73,26,11,,,,,58,158
"De 30 a 34 años (065)",198,165,49,64,35,11,6,,,,33,191
"De 35 a 39 años (066)",114,97,26,29,25,10,7,,,,17,137
"De 40 a 44 años (067)",77,67,16,21,9,16,5,,,,10,107
"De 45 a 49 años (068)",49,39,11,11,10,4,3,,,,10,55
"De 50 y más años (069)",182,163,77,32,19,17,18,,,,19,193
,,,,,,,,,,,,
"URBANA (080)",4591,4449,1280,539,520,417,678,451,301,263,142,14242
"De 12 a 14 años (081)",479,475,475,,,,,,,,4,
"De 15 a 19 años (082)",611,597,512,74,9,1,1,,,,14,99
"De 20 a 24 años (083)",414,385,128,162,72,14,8,1,,,29,387
"De 25 a 29 años (084)",418,384,41,114,120,68,37,3,1,,34,741
"De 30 a 34 años (085)",448,427,36,65,119,90,91,21,3,2,21,1139
"De 35 a 39 años (086)",398,391,10,36,77,86,124,44,10,4,7,1384
"De 40 a 44 años (087)",339,334,6,26,37,54,105,70,25,11,5,1525
"De 45 a 49 años (088)",239,233,6,7,22,25,65,44,41,23,6,1302
"De 50 y más años (089)",1245,1223,66,55,64,79,247,268,221,223,22,7665
"Conviviente (090)",690,663,70,221,165,85,79,25,9,9,27,1483
"De 12 a 14 años (091)",6,3,3,,,,,,,,3,
"De 15 a 19 años (092)",87,74,26,43,4,1,,,,,13,54
"De 20 a 24 años (093)",153,150,23,79,34,8,6,,,,3,195
"De 25 a 29 años (094)",148,144,8,54,56,17,7,2,,,4,260
"De 30 a 34 años (095)",123,121,6,26,37,23,23,6,,,2,305
"De 35 a 39 años (096)",67,66,,11,17,22,15,,,1,1,184
"De 40 a 44 años (097)",44,44,,6,10,11,10,5,,2,,158
"De 45 a 49 años (098)",18,18,1,1,4,2,7,1,2,,,69
"De 50 y más años (099)",44,43,3,1,3,1,11,11,7,6,1,258
"Separado(a) (100)",146,143,1,49,34,15,27,8,7,2,3,412
"De 15 a 19 años (102)",10,10,,9,1,,,,,,,11
"De 20 a 24 años (103)",22,22,,17,5,,,,,,,27
"De 25 a 29 años (104)",18,17,,8,3,2,4,,,,1,37
"De 30 a 34 años (105)",22,21,1,5,8,3,4,,,,1,47
"De 35 a 39 años (106)",13,13,,2,7,2,2,,,,,32
"De 40 a 44 años (107)",19,19,,2,3,3,7,4,,,,73
"De 45 a 49 años (108)",8,7,,2,2,,3,,,,1,19
"De 50 y más años (109)",34,34,,4,5,5,7,4,7,2,,166
"Casado(a) (110)",1771,1757,46,103,235,254,429,312,205,173,14,8927
"De 15 a 19 años (112)",8,7,2,2,2,,1,,,,1,10
"De 20 a 24 años (113)",67,67,5,32,21,6,2,1,,,,107
"De 25 a 29 años (114)",148,147,2,21,51,46,25,1,1,,1,380
"De 30 a 34 años (115)",218,216,6,10,58,61,63,14,2,2,2,703
"De 35 a 39 años (116)",268,267,2,10,46,55,98,43,10,3,1,1073
"De 40 a 44 años (117)",224,224,1,7,18,32,79,56,24,7,,1143
"De 45 a 49 años (118)",177,175,1,1,10,19,48,37,38,21,2,1086
"De 50 y más años (119)",661,654,27,20,29,35,113,160,130,140,7,4425
"Viudo(a) (120)",507,498,15,22,29,42,128,105,79,78,9,3014
"De 12 a 14 años (121)",1,,,,,,,,,,1,
"De 15 a 19 años (122)",2,2,,1,1,,,,,,,3
"De 20 a 24 años (123)",1,1,,,1,,,,,,,2
"De 25 a 29 años (124)",2,2,,1,,,1,,,,,5
"De 30 a 34 años (125)",4,4,,,2,,,1,1,,,19
"De 35 a 39 años (126)",8,8,,,,2,5,1,,,,37
"De 40 a 44 años (127)",24,24,1,2,1,4,8,5,1,2,,116
"De 45 a 49 años (128)",21,21,,1,3,3,6,6,1,1,,103
"De 50 y más años (129)",444,436,14,17,21,33,108,92,76,75,8,2729
"Divorciado(a) (130)",19,19,2,2,5,4,3,1,1,1,,61
"De 20 a 24 años (133)",3,3,1,,2,,,,,,,4
"De 25 a 29 años (134)",1,1,,1,,,,,,,,1
"De 30 a 34 años (135)",2,2,,,1,1,,,,,,5
"De 35 a 39 años (136)",2,2,,,1,,1,,,,,6
"De 40 a 44 años (137)",1,1,,,1,,,,,,,2
"De 45 a 49 años (138)",2,2,,,,1,,,,1,,13
"De 50 y más años (139)",8,8,1,1,,2,2,1,1,,,30
"Soltero(a) (140)",1458,1369,1146,142,52,17,12,,,,89,345
"De 12 a 14 años (141)",472,472,472,,,,,,,,,
"De 15 a 19 años (142)",504,504,484,19,1,,,,,,,21
"De 20 a 24 años (143)",168,142,99,34,9,,,,,,26,52
"De 25 a 29 años (144)",101,73,31,29,10,3,,,,,28,58
"De 30 a 34 años (145)",79,63,23,24,13,2,1,,,,16,60
"De 35 a 39 años (146)",40,35,8,13,6,5,3,,,,5,52
"De 40 a 44 años (147)",27,22,4,9,4,4,1,,,,5,33
"De 45 a 49 años (148)",13,10,4,2,3,,1,,,,3,12
"De 50 y más años (149)",54,48,21,12,6,3,6,,,,6,57
,,,,,,,,,,,,
"RURAL (160)",8500,8312,2203,945,843,698,1222,1050,729,622,188,30032
"De 12 a 14 años (161)",871,868,864,3,1,,,,,,3,5
"De 15 a 19 años (162)",993,970,818,142,8,2,,,,,23,164
"De 20 a 24 años (163)",833,768,202,326,178,52,9,1,,,65,881
"De 25 a 29 años (164)",740,707,56,163,260,134,83,7,4,,33,1512
"De 30 a 34 años (165)",676,659,33,92,134,145,189,52,11,3,17,2067
"De 35 a 39 años (166)",605,593,28,44,71,115,199,100,25,11,12,2371
"De 40 a 44 años (167)",594,589,34,34,32,71,156,156,89,17,5,2961
"De 45 a 49 años (168)",540,533,16,29,25,41,123,135,106,58,7,3153
"De 50 y más años (169)",2648,2625,152,112,134,138,463,599,494,533,23,16918
"Conviviente (170)",1158,1116,94,348,281,152,144,58,21,18,42,2733
"De 12 a 14 años (171)",6,4,3,1,,,,,,,2,1
"De 15 a 19 años (172)",133,114,36,70,6,2,,,,,19,88
"De 20 a 24 años (173)",316,298,23,160,88,25,2,,,,18,419
"De 25 a 29 años (174)",273,270,11,75,103,49,28,1,3,,3,576
"De 30 a 34 años (175)",149,149,1,18,53,31,38,7,,1,,434
"De 35 a 39 años (176)",83,83,2,7,17,24,21,12,,,,285
"De 40 a 44 años (177)",61,61,6,4,9,11,19,8,4,,,225
"De 45 a 49 años (178)",46,46,3,4,3,5,13,9,4,5,,226
"De 50 y más años (179)",91,91,9,9,2,5,23,21,10,12,,479
"Separado(a) (180)",244,238,6,69,40,40,48,23,8,4,6,746
"De 12 a 14 años (181)",3,2,,2,,,,,,,1,2
"De 15 a 19 años (182)",12,10,,10,,,,,,,2,10
"De 20 a 24 años (183)",26,23,1,16,4,1,1,,,,3,31
"De 25 a 29 años (184)",32,32,,12,13,6,1,,,,,60
"De 30 a 34 años (185)",26,26,,8,5,9,3,,,1,,69
"De 35 a 39 años (186)",34,34,,8,5,11,9,1,,,,98
"De 40 a 44 años (187)",23,23,1,4,3,5,7,2,1,,,78
"De 45 a 49 años (188)",27,27,2,4,1,3,11,5,1,,,105
"De 50 y más años (189)",61,61,2,5,9,5,16,15,6,3,,293
"Casado(a) (190)",3428,3423,85,199,341,375,766,721,506,430,5,19175
"De 12 a 14 años (191)",1,1,,,1,,,,,,,2
"De 15 a 19 años (192)",20,18,7,9,2,,,,,,2,13
"De 20 a 24 años (193)",168,168,7,61,69,25,5,1,,,,301
"De 25 a 29 años (194)",286,286,2,31,124,71,51,6,1,,,754
"De 30 a 34 años (195)",368,368,5,24,49,94,140,44,11,1,,1396
"De 35 a 39 años (196)",390,390,8,11,27,70,155,85,23,11,,1805
"De 40 a 44 años (197)",419,419,12,11,13,38,119,133,76,17,,2380
"De 45 a 49 años (198)",374,374,3,10,9,23,78,108,94,49,,2479
"De 50 y más años (199)",1402,1399,41,42,47,54,218,344,301,352,3,10045
"Viudo(a) (200)",1088,1081,48,43,81,74,230,246,191,168,7,6519
"De 20 a 24 años (203)",4,4,,1,2,,1,,,,,9
"De 25 a 29 años (204)",6,6,,1,3,,2,,,,,16
"De 30 a 34 años (205)",12,12,1,1,4,2,3,1,,,,34
"De 35 a 39 años (206)",21,21,,2,2,4,9,2,2,,,88
"De 40 a 44 años (207)",38,38,3,3,2,4,6,12,8,,,189
"De 45 a 49 años (208)",55,55,1,2,5,5,18,13,7,4,,292
"De 50 y más años (209)",952,945,43,33,63,59,191,218,174,164,7,5891
"Divorciado(a) (210)",28,28,1,5,4,4,7,2,3,2,,119
"De 20 a 24 años (213)",2,2,,1,1,,,,,,,3
"De 25 a 29 años (214)",2,2,,,1,,1,,,,,6
"De 30 a 34 años (215)",2,2,,1,1,,,,,,,3
"De 35 a 39 años (216)",3,3,,,1,1,1,,,,,10
"De 40 a 44 años (217)",3,3,,,,1,1,1,,,,15
"De 45 a 49 años (218)",2,2,,,,1,1,,,,,8
"De 50 y más años (219)",14,14,1,3,,1,3,1,3,2,,74
"Soltero(a) (220)",2554,2426,1969,281,96,53,27,,,,128,740
"De 12 a 14 años (221)",861,861,861,,,,,,,,,
"De 15 a 19 años (222)",828,828,775,53,,,,,,,,53
"De 20 a 24 años (223)",317,273,171,87,14,1,,,,,44,118
"De 25 a 29 años (224)",141,111,43,44,16,8,,,,,30,100
"De 30 a 34 años (225)",119,102,26,40,22,9,5,,,,17,131
"De 35 a 39 años (226)",74,62,18,16,19,5,4,,,,12,85
"De 40 a 44 años (227)",50,45,12,12,5,12,4,,,,5,74
"De 45 a 49 años (228)",36,29,7,9,7,4,2,,,,7,43
"De 50 y más años (229)",128,115,56,20,13,14,12,,,,13,136
