"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,,,,,
"URBANA (036)",3652,151,800,1229,1025,447
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",30,,2,15,13,
"Profes., científicos e intelectuales (038)",267,,76,134,57,
"Técnicos de nivel medio y trab. asimilados (039)",52,,18,25,8,1
"Jefes y empleados de oficina (040)",70,,26,28,14,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",354,10,81,129,93,41
"Agricult. trabaj. calif.agrop. y pesqueros (042)",1544,2,200,492,549,301
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",84,1,29,24,27,3
"Obreros construc., conf., papel, fab., instr. (044)",186,1,61,75,47,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",895,133,271,240,176,75
"Otra (046)",35,,5,26,4,
"Ocupación no especificada (047)",135,4,31,41,37,22
"Hombres (048)",2501,93,520,829,738,321
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",24,,1,13,10,
"Profes., científicos e intelectuales (050)",137,,29,63,45,
"Técnicos de nivel medio y trab. asimilados (051)",35,,12,14,8,1
"Jefes y empleados de oficina (052)",45,,12,19,12,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",74,4,20,24,16,10
"Agricult. trabaj. calif.agrop. y pesqueros (054)",1352,1,175,440,473,263
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",61,1,19,19,20,2
"Obreros construc., conf., papel, fab., instr. (056)",182,1,57,75,47,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",494,83,176,115,88,32
"Otra (058)",35,,5,26,4,
"Ocupación no especificada (059)",62,3,14,21,15,9
"Mujeres (060)",1151,58,280,400,287,126
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",6,,1,2,3,
"Profes., científicos e intelectuales (062)",130,,47,71,12,
"Técnicos de nivel medio y trab. asimilados (063)",17,,6,11,,
"Jefes y empleados de oficina (064)",25,,14,9,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",280,6,61,105,77,31
"Agricult. trabaj. calif.agrop. y pesqueros (066)",192,1,25,52,76,38
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",23,,10,5,7,1
"Obreros construc., conf., papel, fab., instr. (068)",4,,4,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",401,50,95,125,88,43
"Ocupación no especificada (071)",73,1,17,20,22,13
,,,,,,
"RURAL (072)",5376,98,1260,1784,1586,648
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",9,,,7,2,
"Profes., científicos e intelectuales (074)",82,,33,37,12,
"Técnicos de nivel medio y trab. asimilados (075)",20,,8,7,4,1
"Jefes y empleados de oficina (076)",20,,11,6,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",187,1,68,64,47,7
"Agricult. trabaj. calif.agrop. y pesqueros (078)",3067,9,478,1023,1067,490
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",68,,20,30,13,5
"Obreros construc., conf., papel, fab., instr. (080)",139,,54,61,20,4
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",1532,88,525,468,348,103
"Otra (082)",1,,,1,,
"Ocupación no especificada (083)",251,,63,80,70,38
"Hombres (084)",4216,64,979,1414,1262,497
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",8,,,6,2,
"Profes., científicos e intelectuales (086)",46,,17,19,10,
"Técnicos de nivel medio y trab. asimilados (087)",14,,4,5,4,1
"Jefes y empleados de oficina (088)",13,,4,6,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",39,,19,14,6,
"Agricult. trabaj. calif.agrop. y pesqueros (090)",2833,8,453,974,981,417
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",58,,20,26,9,3
"Obreros construc., conf., papel, fab., instr. (092)",137,,54,61,19,3
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",968,56,379,274,202,57
"Otra (094)",1,,,1,,
"Ocupación no especificada (095)",99,,29,28,26,16
"Mujeres (096)",1160,34,281,370,324,151
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",1,,,1,,
"Profes., científicos e intelectuales (098)",36,,16,18,2,
"Técnicos de nivel medio y trab. asimilados (099)",6,,4,2,,
"Jefes y empleados de oficina (100)",7,,7,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",148,1,49,50,41,7
"Agricult. trabaj. calif.agrop. y pesqueros (102)",234,1,25,49,86,73
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",10,,,4,4,2
"Obreros construc., conf., papel, fab., instr. (104)",2,,,,1,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",564,32,146,194,146,46
"Ocupación no especificada (107)",152,,34,52,44,22
