"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otra (034)",2,,2,,,
"Ocupación no especificada (035)",265,2,82,87,64,30
,,,,,,
"URBANA (036)",4951,82,1440,1954,1170,305
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",16,,,8,8,
"Profes., científicos e intelectuales (038)",576,,130,323,118,5
"Técnicos de nivel medio y trab. asimilados (039)",135,,44,66,23,2
"Jefes y empleados de oficina (040)",139,,67,48,23,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",619,4,204,250,128,33
"Agricult. trabaj. calif.agrop. y pesqueros (042)",1398,6,266,527,418,181
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",142,2,54,58,25,3
"Obreros construc., conf., papel, fab., instr. (044)",210,1,52,108,44,5
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",1515,68,542,500,340,65
"Otra (046)",25,,13,11,1,
"Ocupación no especificada (047)",176,1,68,55,42,10
"Hombres (048)",3090,49,865,1228,755,193
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",15,,,8,7,
"Profes., científicos e intelectuales (050)",319,,52,187,76,4
"Técnicos de nivel medio y trab. asimilados (051)",94,,31,43,18,2
"Jefes y empleados de oficina (052)",86,,37,30,18,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",251,2,83,95,55,16
"Agricult. trabaj. calif.agrop. y pesqueros (054)",1075,5,189,424,330,127
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",116,1,41,48,23,3
"Obreros construc., conf., papel, fab., instr. (056)",207,1,51,106,44,5
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",829,39,337,258,166,29
"Otra (058)",23,,11,11,1,
"Ocupación no especificada (059)",75,1,33,18,17,6
"Mujeres (060)",1861,33,575,726,415,112
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",1,,,,1,
"Profes., científicos e intelectuales (062)",257,,78,136,42,1
"Técnicos de nivel medio y trab. asimilados (063)",41,,13,23,5,
"Jefes y empleados de oficina (064)",53,,30,18,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",368,2,121,155,73,17
"Agricult. trabaj. calif.agrop. y pesqueros (066)",323,1,77,103,88,54
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",26,1,13,10,2,
"Obreros construc., conf., papel, fab., instr. (068)",3,,1,2,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",686,29,205,242,174,36
"Otra (070)",2,,2,,,
"Ocupación no especificada (071)",101,,35,37,25,4
,,,,,,
"RURAL (072)",10459,180,3856,3218,2451,754
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",7,,,5,2,
"Profes., científicos e intelectuales (074)",153,,56,74,22,1
"Técnicos de nivel medio y trab. asimilados (075)",43,,22,18,3,
"Jefes y empleados de oficina (076)",45,,24,16,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",192,2,106,53,27,4
"Agricult. trabaj. calif.agrop. y pesqueros (078)",4733,8,1376,1519,1332,498
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",60,,39,15,5,1
"Obreros construc., conf., papel, fab., instr. (080)",115,1,47,51,15,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",4817,167,2089,1381,969,211
"Otra (082)",1,,,,1,
"Ocupación no especificada (083)",293,2,97,86,70,38
"Hombres (084)",7306,87,2614,2359,1733,513
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",5,,,3,2,
"Profes., científicos e intelectuales (086)",105,,29,55,20,1
"Técnicos de nivel medio y trab. asimilados (087)",33,,15,15,3,
"Jefes y empleados de oficina (088)",41,,22,14,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",113,,58,35,17,3
"Agricult. trabaj. calif.agrop. y pesqueros (090)",3987,6,1146,1324,1127,384
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",49,,30,14,4,1
"Obreros construc., conf., papel, fab., instr. (092)",112,1,46,50,15,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",2731,80,1218,813,508,112
"Otra (094)",1,,,,1,
"Ocupación no especificada (095)",129,,50,36,31,12
"Mujeres (096)",3153,93,1242,859,718,241
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",2,,,2,,
"Profes., científicos e intelectuales (098)",48,,27,19,2,
"Técnicos de nivel medio y trab. asimilados (099)",10,,7,3,,
"Jefes y empleados de oficina (100)",4,,2,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",79,2,48,18,10,1
"Agricult. trabaj. calif.agrop. y pesqueros (102)",746,2,230,195,205,114
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",11,,9,1,1,
"Obreros construc., conf., papel, fab., instr. (104)",3,,1,1,,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",2086,87,871,568,461,99
"Ocupación no especificada (107)",164,2,47,50,39,26
