"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
,,HOMBRES,MUJERES,,HOMBRES,MUJERES,,HOMBRES,MUJERES
,,,,,,,,,
"Provincia VIRU (000)",76710,39716,36994,59090,30300,28790,17620,9416,8204
"Menores de 1 año (001)",1992,1016,976,1585,816,769,407,200,207
"Menores de 1 mes (002)",134,70,64,119,63,56,15,7,8
"De 1 a 11 meses (003)",1858,946,912,1466,753,713,392,193,199
"De 1 a 4 años (004)",7442,3736,3706,5818,2899,2919,1624,837,787
"1 año (005)",1824,907,917,1472,722,750,352,185,167
"2 años (006)",2045,1053,992,1596,812,784,449,241,208
"3 años (007)",1897,940,957,1474,732,742,423,208,215
"4 años (008)",1676,836,840,1276,633,643,400,203,197
"De 5 a 9 años (009)",7613,3894,3719,5930,3027,2903,1683,867,816
"5 años (010)",1634,835,799,1291,665,626,343,170,173
"6 años (011)",1392,712,680,1101,559,542,291,153,138
"7 años (012)",1510,763,747,1167,592,575,343,171,172
"8 años (013)",1646,843,803,1252,634,618,394,209,185
"9 años (014)",1431,741,690,1119,577,542,312,164,148
"De 10 a 14 años (015)",8490,4316,4174,6455,3247,3208,2035,1069,966
"10 años (016)",1638,847,791,1242,637,605,396,210,186
"11 años (017)",1619,827,792,1250,644,606,369,183,186
"12 años (018)",1777,913,864,1350,679,671,427,234,193
"13 años (019)",1653,863,790,1268,651,617,385,212,173
"14 años (020)",1803,866,937,1345,636,709,458,230,228
"De 15 a 19 años (021)",8314,4229,4085,6441,3220,3221,1873,1009,864
"15 años (022)",1639,862,777,1255,638,617,384,224,160
"16 años (023)",1598,766,832,1211,579,632,387,187,200
"17 años (024)",1636,856,780,1253,641,612,383,215,168
"18 años (025)",1689,874,815,1316,675,641,373,199,174
"19 años (026)",1752,871,881,1406,687,719,346,184,162
"De 20 a 24 años (027)",9437,5043,4394,7692,4090,3602,1745,953,792
"20 años (028)",1967,1003,964,1594,806,788,373,197,176
"21 años (029)",1745,904,841,1434,743,691,311,161,150
"22 años (030)",2043,1118,925,1645,895,750,398,223,175
"23 años (031)",1953,1068,885,1601,875,726,352,193,159
"24 años (032)",1729,950,779,1418,771,647,311,179,132
"De 25 a 29 años (033)",7439,3916,3523,6071,3171,2900,1368,745,623
"25 años (034)",1658,874,784,1346,701,645,312,173,139
"26 años (035)",1451,763,688,1197,624,573,254,139,115
"27 años (036)",1658,875,783,1336,696,640,322,179,143
"28 años (037)",1417,744,673,1142,608,534,275,136,139
"29 años (038)",1255,660,595,1050,542,508,205,118,87
"De 30 a 34 años (039)",5714,3025,2689,4570,2421,2149,1144,604,540
"30 años (040)",1556,844,712,1229,659,570,327,185,142
"31 años (041)",942,492,450,766,404,362,176,88,88
"32 años (042)",1230,645,585,984,514,470,246,131,115
"33 años (043)",1010,545,465,808,444,364,202,101,101
