"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"36 años (047)",324,162,162,162,80,82,162,82,80
"37 años (048)",408,222,186,215,111,104,193,111,82
"38 años (049)",344,150,194,191,84,107,153,66,87
"39 años (050)",301,139,162,174,80,94,127,59,68
"De 40 a 44 años (051)",1553,795,758,871,438,433,682,357,325
"40 años (052)",382,207,175,223,114,109,159,93,66
"41 años (053)",267,123,144,146,65,81,121,58,63
"42 años (054)",355,196,159,202,114,88,153,82,71
"43 años (055)",257,123,134,139,64,75,118,59,59
"44 años (056)",292,146,146,161,81,80,131,65,66
"De 45 a 49 años (057)",1302,695,607,730,386,344,572,309,263
"45 años (058)",306,164,142,161,85,76,145,79,66
"46 años (059)",254,124,130,134,65,69,120,59,61
"47 años (060)",268,161,107,171,98,73,97,63,34
"48 años (061)",271,139,132,146,79,67,125,60,65
"49 años (062)",203,107,96,118,59,59,85,48,37
"De 50 a 54 años (063)",911,415,496,500,237,263,411,178,233
"50 años (064)",239,104,135,127,59,68,112,45,67
"51 años (065)",130,62,68,82,38,44,48,24,24
"52 años (066)",186,94,92,100,54,46,86,40,46
"53 años (067)",175,78,97,97,45,52,78,33,45
"54 años (068)",181,77,104,94,41,53,87,36,51
"De 55 a 59 años (069)",823,364,459,454,191,263,369,173,196
"55 años (070)",188,82,106,94,43,51,94,39,55
"56 años (071)",191,89,102,103,43,60,88,46,42
"57 años (072)",169,75,94,102,39,63,67,36,31
"58 años (073)",160,69,91,91,42,49,69,27,42
"59 años (074)",115,49,66,64,24,40,51,25,26
"De 60 a 64 años (075)",776,337,439,428,194,234,348,143,205
"60 años (076)",213,78,135,108,45,63,105,33,72
"61 años (077)",105,58,47,61,33,28,44,25,19
"62 años (078)",139,68,71,83,42,41,56,26,30
"63 años (079)",165,66,99,97,39,58,68,27,41
"64 años (080)",154,67,87,79,35,44,75,32,43
"De 65 y más años (081)",2262,901,1361,1321,526,795,941,375,566
"65 años (082)",210,91,119,119,53,66,91,38,53
"66 años (083)",120,48,72,71,29,42,49,19,30
"67 años (084)",162,80,82,87,39,48,75,41,34
"68 años (085)",171,68,103,93,37,56,78,31,47
"69 años (086)",90,33,57,62,21,41,28,12,16
"70 años (087)",204,59,145,112,24,88,92,35,57
"71 años (088)",72,34,38,43,19,24,29,15,14
"72 años (089)",104,45,59,54,28,26,50,17,33
"73 años (090)",78,42,36,43,23,20,35,19,16
"74 años (091)",69,30,39,35,15,20,34,15,19
"75 años (092)",135,48,87,77,28,49,58,20,38
"76 años (093)",82,38,44,45,24,21,37,14,23
"77 años (094)",59,25,34,37,16,21,22,9,13
"78 años (095)",103,49,54,67,36,31,36,13,23
"79 años (096)",50,23,27,28,13,15,22,10,12
"80 años (097)",120,38,82,78,23,55,42,15,27
"81 años (098)",34,14,20,16,7,9,18,7,11
"82 años (099)",47,19,28,34,11,23,13,8,5
"83 años (100)",22,11,11,15,8,7,7,3,4
"84 años (101)",31,13,18,19,8,11,12,5,7
"85 años (102)",51,17,34,37,14,23,14,3,11
"86 años (103)",22,7,15,13,4,9,9,3,6
"87 años (104)",30,13,17,16,9,7,14,4,10
"88 años (105)",27,14,13,16,8,8,11,6,5
"89 años (106)",19,6,13,14,4,10,5,2,3
"90 años (107)",42,14,28,23,10,13,19,4,15
"91 años (108)",8,3,5,2,,2,6,3,3
"92 años (109)",10,2,8,5,1,4,5,1,4
"93 años (110)",6,2,4,6,2,4,,,
"94 años (111)",6,3,3,5,2,3,1,1,
"95 años (112)",14,2,12,8,2,6,6,,6
"96 años (113)",7,4,3,4,3,1,3,1,2
"97 años (114)",3,,3,3,,3,,,
"98 y más años (115)",54,6,48,34,5,29,20,1,19
