"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",115,110,13,73,20,4,,,,,5,125
"De 25 a 29 años (024)",136,127,8,64,37,13,5,,,,9,197
"De 30 a 34 años (025)",169,160,19,55,46,24,16,,,,9,289
"De 35 a 39 años (026)",128,125,3,51,25,19,23,4,,,3,286
"De 40 a 44 años (027)",129,122,12,24,27,23,22,11,2,1,7,340
"De 45 a 49 años (028)",94,88,8,18,23,11,15,9,4,,6,255
"De 50 y más años (029)",289,279,24,50,39,33,65,32,18,18,10,1077
"Casado(a) (030)",18075,17903,792,1725,3020,2885,4648,2845,1384,604,172,73403
"De 12 a 14 años (031)",9,5,1,1,3,,,,,,4,7
"De 15 a 19 años (032)",119,108,33,52,19,3,1,,,,11,103
"De 20 a 24 años (033)",782,761,73,296,276,89,21,6,,,21,1246
"De 25 a 29 años (034)",1738,1716,94,400,621,388,197,14,2,,22,3745
"De 30 a 34 años (035)",2069,2051,61,235,610,512,529,88,13,3,18,5968
"De 35 a 39 años (036)",2404,2386,79,182,476,547,780,265,45,12,18,8367
"De 40 a 44 años (037)",2198,2186,76,116,286,394,767,401,123,23,12,9121
"De 45 a 49 años (038)",2101,2090,61,124,251,300,681,424,197,52,11,9488
"De 50 y más años (039)",6655,6600,314,319,478,652,1672,1647,1004,514,55,35358
"Viudo(a) (040)",3474,3377,269,197,313,394,860,741,383,220,97,16330
"De 12 a 14 años (041)",1,,,,,,,,,,1,
"De 15 a 19 años (042)",8,6,1,3,1,1,,,,,2,8
"De 20 a 24 años (043)",16,13,3,5,2,2,,1,,,3,21
"De 25 a 29 años (044)",30,28,4,8,7,7,2,,,,2,51
"De 30 a 34 años (045)",60,56,6,10,19,10,7,4,,,4,134
"De 35 a 39 años (046)",94,91,10,6,14,22,25,9,5,,3,308
"De 40 a 44 años (047)",143,140,10,12,27,17,41,20,12,1,3,544
"De 45 a 49 años (048)",200,194,8,13,18,28,56,48,16,7,6,909
"De 50 y más años (049)",2922,2849,227,140,225,307,729,659,350,212,73,14355
"Divorciado(a) (050)",165,154,21,40,36,14,20,12,6,5,11,423
"De 15 a 19 años (052)",4,3,2,1,,,,,,,1,1
"De 20 a 24 años (053)",15,13,2,8,3,,,,,,2,14
"De 25 a 29 años (054)",11,10,3,4,2,1,,,,,1,11
"De 30 a 34 años (055)",15,12,2,5,4,,1,,,,3,18
"De 35 a 39 años (056)",14,12,2,2,3,1,2,1,1,,2,34
"De 40 a 44 años (057)",17,16,3,7,4,1,1,,,,1,23
"De 45 a 49 años (058)",19,19,3,4,6,1,3,2,,,,45
"De 50 y más años (059)",70,69,4,9,14,10,13,9,5,5,1,277
"Soltero(a) (060)",15714,14362,13316,702,215,83,46,,,,1352,1565
"De 12 a 14 años (061)",4326,4325,4324,1,,,,,,,1,1
"De 15 a 19 años (062)",5451,5451,5377,67,5,2,,,,,,83
"De 20 a 24 años (063)",2635,2179,1988,162,24,3,2,,,,456,227
"De 25 a 29 años (064)",1360,905,702,155,37,10,1,,,,455,263
"De 30 a 34 años (065)",682,482,341,93,32,13,3,,,,200,208
"De 35 a 39 años (066)",426,321,196,72,29,12,12,,,,105,214
"De 40 a 44 años (067)",243,192,107,43,25,10,7,,,,51,151
"De 45 a 49 años (068)",163,131,75,28,17,7,4,,,,32,99
"De 50 y más años (069)",428,376,206,81,46,26,17,,,,52,319
,,,,,,,,,,,,
"URBANA (080)",13002,12261,4787,1782,1773,1272,1454,762,302,129,741,24356
"De 12 a 14 años (081)",1215,1209,1206,1,2,,,,,,6,5
"De 15 a 19 años (082)",2022,1985,1828,131,20,4,2,,,,37,191
"De 20 a 24 años (083)",1872,1638,866,489,216,53,12,2,,,234,1144
"De 25 a 29 años (084)",1679,1472,340,446,431,186,61,7,1,,207,2174
"De 30 a 34 años (085)",1237,1144,147,234,341,216,171,30,5,,93,2530
"De 35 a 39 años (086)",1209,1162,104,157,285,271,259,70,15,1,47,3244
"De 40 a 44 años (087)",939,908,77,87,173,185,242,115,26,3,31,3041
"De 45 a 49 años (088)",762,739,50,69,107,129,207,133,37,7,23,2821
"De 50 y más años (089)",2067,2004,169,168,198,228,500,405,218,118,63,9206
"Conviviente (090)",2873,2758,404,907,746,356,225,89,26,5,115,5283
"De 12 a 14 años (091)",9,5,5,,,,,,,,4,
"De 15 a 19 años (092)",261,232,112,103,14,2,1,,,,29,141
"De 20 a 24 años (093)",710,670,125,349,157,33,6,,,,40,786
"De 25 a 29 años (094)",735,712,73,264,257,93,22,3,,,23,1168
"De 30 a 34 años (095)",437,428,36,104,141,90,45,11,1,,9,926
"De 35 a 39 años (096)",323,321,14,47,101,74,65,14,6,,2,894
"De 40 a 44 años (097)",188,186,18,17,49,35,39,25,2,1,2,576
"De 45 a 49 años (098)",81,78,3,7,16,14,21,15,2,,3,286
"De 50 y más años (099)",129,126,18,16,11,15,26,21,15,4,3,506
"Separado(a) (100)",416,387,30,136,92,49,47,20,7,6,29,925
"De 15 a 19 años (102)",11,7,2,4,1,,,,,,4,6
"De 20 a 24 años (103)",56,54,5,39,7,3,,,,,2,62
"De 25 a 29 años (104)",48,43,4,17,16,4,2,,,,5,69
"De 30 a 34 años (105)",75,67,7,26,17,10,7,,,,8,119
"De 35 a 39 años (106)",52,50,1,23,9,9,6,2,,,2,108
"De 40 a 44 años (107)",59,54,5,11,12,12,7,4,2,1,5,155
"De 45 a 49 años (108)",31,30,2,7,10,4,3,3,1,,1,81
"De 50 y más años (109)",84,82,4,9,20,7,22,11,4,5,2,325
"Casado(a) (110)",4090,4023,203,465,791,754,996,524,213,77,67,14677
"De 12 a 14 años (111)",4,3,1,,2,,,,,,1,4
"De 15 a 19 años (112)",28,25,9,9,5,1,1,,,,3,26
"De 20 a 24 años (113)",152,143,18,57,43,17,6,2,,,9,234
"De 25 a 29 años (114)",424,417,30,112,146,87,37,4,1,,7,854
"De 30 a 34 años (115)",509,504,18,70,169,111,115,17,4,,5,1378
"De 35 a 39 años (116)",668,658,27,63,161,172,173,52,9,1,10,2066
"De 40 a 44 años (117)",577,573,26,40,93,127,182,84,20,1,4,2127
"De 45 a 49 años (118)",534,527,22,37,66,99,164,100,32,7,7,2176
"De 50 y más años (119)",1194,1173,52,77,106,140,318,265,147,68,21,5812
"Viudo(a) (120)",659,629,41,58,66,85,159,126,55,39,30,2857
"De 15 a 19 años (122)",2,2,,1,,1,,,,,,4
"De 20 a 24 años (123)",6,3,1,2,,,,,,,3,2
"De 25 a 29 años (124)",8,6,,1,3,2,,,,,2,13
"De 30 a 34 años (125)",20,20,,5,6,4,3,2,,,,55
"De 35 a 39 años (126)",30,29,1,5,4,9,8,2,,,1,88
"De 40 a 44 años (127)",34,34,3,3,8,5,11,2,2,,,115
"De 45 a 49 años (128)",47,45,,5,3,7,14,14,2,,2,200
"De 50 y más años (129)",512,490,36,36,42,57,123,106,51,39,22,2380
"Divorciado(a) (130)",52,48,5,12,15,3,7,3,1,2,4,129
"De 15 a 19 años (132)",2,1,1,,,,,,,,1,
"De 20 a 24 años (133)",7,5,1,2,2,,,,,,2,6
"De 25 a 29 años (134)",3,3,,1,2,,,,,,,5
"De 30 a 34 años (135)",4,4,1,2,1,,,,,,,4
"De 35 a 39 años (136)",4,3,,1,,1,1,,,,1,8
"De 40 a 44 años (137)",6,6,2,2,2,,,,,,,6
"De 45 a 49 años (138)",8,8,,1,4,1,1,1,,,,22
"De 50 y más años (139)",18,18,,3,4,1,5,2,1,2,,78
"Soltero(a) (140)",4912,4416,4104,204,63,25,20,,,,496,485
"De 12 a 14 años (141)",1202,1201,1200,1,,,,,,,1,1
"De 15 a 19 años (142)",1718,1718,1704,14,,,,,,,,14
"De 20 a 24 años (143)",941,763,716,40,7,,,,,,178,54
"De 25 a 29 años (144)",461,291,233,51,7,,,,,,170,65
"De 30 a 34 años (145)",192,121,85,27,7,1,1,,,,71,48
"De 35 a 39 años (146)",132,101,61,18,10,6,6,,,,31,80
"De 40 a 44 años (147)",75,55,23,14,9,6,3,,,,20,62
"De 45 a 49 años (148)",61,51,23,12,8,4,4,,,,10,56
"De 50 y más años (149)",130,115,59,27,15,8,6,,,,15,105
,,,,,,,,,,,,
"RURAL (160)",33600,32344,11068,3802,3911,3177,4942,3118,1573,753,1256,84532
"De 12 a 14 años (161)",3166,3152,3146,5,1,,,,,,14,7
"De 15 a 19 años (162)",4462,4397,3937,392,63,5,,,,,65,533
"De 20 a 24 años (163)",3808,3470,1612,1078,596,148,30,6,,,338,2877
"De 25 a 29 años (164)",3578,3235,738,830,907,511,232,15,2,,343,5266
"De 30 a 34 años (165)",2872,2695,389,416,681,580,521,90,12,6,177,6496
"De 35 a 39 años (166)",2679,2584,264,295,481,488,753,244,48,11,95,8078
"De 40 a 44 años (167)",2236,2185,182,163,298,335,694,367,122,24,51,8475
"De 45 a 49 años (168)",2048,2009,127,144,243,266,607,383,186,53,39,8734
"De 50 y más años (169)",8751,8617,673,479,641,844,2105,2013,1203,659,134,44066
"Conviviente (170)",5204,5008,960,1654,1135,590,451,137,52,29,196,9287
"De 12 a 14 años (171)",34,24,21,3,,,,,,,10,3
"De 15 a 19 años (172)",606,552,235,274,42,1,,,,,54,361
"De 20 a 24 años (173)",1407,1362,274,674,330,70,13,1,,,45,1602
"De 25 a 29 años (174)",1247,1209,194,381,377,185,66,5,1,,38,2005
"De 30 a 34 años (175)",677,650,71,148,170,147,91,17,3,3,27,1483
"De 35 a 39 años (176)",499,490,64,92,118,84,105,21,6,,9,1219
"De 40 a 44 años (177)",257,251,33,31,53,40,59,25,9,1,6,761
"De 45 a 49 años (178)",152,148,19,19,19,34,34,18,4,1,4,473
"De 50 y más años (179)",325,322,49,32,26,29,83,50,29,24,3,1380
"Separado(a) (180)",681,656,63,223,127,78,99,36,17,13,25,1672
"De 12 a 14 años (181)",2,2,1,1,,,,,,,,1
"De 15 a 19 años (182)",24,23,3,19,1,,,,,,1,21
"De 20 a 24 años (183)",59,56,8,34,13,1,,,,,3,63
"De 25 a 29 años (184)",88,84,4,47,21,9,3,,,,4,128
"De 30 a 34 años (185)",94,93,12,29,29,14,9,,,,1,170
"De 35 a 39 años (186)",76,75,2,28,16,10,17,2,,,1,178
"De 40 a 44 años (187)",70,68,7,13,15,11,15,7,,,2,185
"De 45 a 49 años (188)",63,58,6,11,13,7,12,6,3,,5,174
"De 50 y más años (189)",205,197,20,41,19,26,43,21,14,13,8,752
"Casado(a) (190)",13985,13880,589,1260,2229,2131,3652,2321,1171,527,105,58726
"De 12 a 14 años (191)",5,2,,1,1,,,,,,3,3
"De 15 a 19 años (192)",91,83,24,43,14,2,,,,,8,77
"De 20 a 24 años (193)",630,618,55,239,233,72,15,4,,,12,1012
"De 25 a 29 años (194)",1314,1299,64,288,475,301,160,10,1,,15,2891
"De 30 a 34 años (195)",1560,1547,43,165,441,401,414,71,9,3,13,4590
"De 35 a 39 años (196)",1736,1728,52,119,315,375,607,213,36,11,8,6301
"De 40 a 44 años (197)",1621,1613,50,76,193,267,585,317,103,22,8,6994
"De 45 a 49 años (198)",1567,1563,39,87,185,201,517,324,165,45,4,7312
"De 50 y más años (199)",5461,5427,262,242,372,512,1354,1382,857,446,34,29546
"Viudo(a) (200)",2815,2748,228,139,247,309,701,615,328,181,67,13473
"De 12 a 14 años (201)",1,,,,,,,,,,1,
"De 15 a 19 años (202)",6,4,1,2,1,,,,,,2,4
"De 20 a 24 años (203)",10,10,2,3,2,2,,1,,,,19
"De 25 a 29 años (204)",22,22,4,7,4,5,2,,,,,38
"De 30 a 34 años (205)",40,36,6,5,13,6,4,2,,,4,79
"De 35 a 39 años (206)",64,62,9,1,10,13,17,7,5,,2,220
"De 40 a 44 años (207)",109,106,7,9,19,12,30,18,10,1,3,429
"De 45 a 49 años (208)",153,149,8,8,15,21,42,34,14,7,4,709
"De 50 y más años (209)",2410,2359,191,104,183,250,606,553,299,173,51,11975
"Divorciado(a) (210)",113,106,16,28,21,11,13,9,5,3,7,294
"De 15 a 19 años (212)",2,2,1,1,,,,,,,,1
"De 20 a 24 años (213)",8,8,1,6,1,,,,,,,8
"De 25 a 29 años (214)",8,7,3,3,,1,,,,,1,6
"De 30 a 34 años (215)",11,8,1,3,3,,1,,,,3,14
"De 35 a 39 años (216)",10,9,2,1,3,,1,1,1,,1,26
"De 40 a 44 años (217)",11,10,1,5,2,1,1,,,,1,17
"De 45 a 49 años (218)",11,11,3,3,2,,2,1,,,,23
"De 50 y más años (219)",52,51,4,6,10,9,8,7,4,3,1,199
"Soltero(a) (220)",10802,9946,9212,498,152,58,26,,,,856,1080
"De 12 a 14 años (221)",3124,3124,3124,,,,,,,,,
"De 15 a 19 años (222)",3733,3733,3673,53,5,2,,,,,,69
"De 20 a 24 años (223)",1694,1416,1272,122,17,3,2,,,,278,173
"De 25 a 29 años (224)",899,614,469,104,30,10,1,,,,285,198
"De 30 a 34 años (225)",490,361,256,66,25,12,2,,,,129,160
"De 35 a 39 años (226)",294,220,135,54,19,6,6,,,,74,134
"De 40 a 44 años (227)",168,137,84,29,16,4,4,,,,31,89
"De 45 a 49 años (228)",102,80,52,16,9,3,,,,,22,43
"De 50 y más años (229)",298,261,147,54,31,18,11,,,,37,214
