"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 30 a 34 años (035)",10661,28026,27045,1291,96.5,4.6,
"De 35 a 39 años (036)",11858,39281,37548,906,95.6,2.3,
"De 40 a 44 años (037)",11818,45240,42521,337,94,0.7,
"De 45 a 49 años (038)",10918,47505,43955,43,92.5,0.1,
"De 50 y más años (039)",27962,168119,146843,,87.3,,
"Viudo(a) (040)",11483,71009,59343,26,83.6,,
"De 15 a 19 años (042)",13,16,16,3,100,18.8,
"De 20 a 24 años (043)",37,47,47,1,100,2.1,
"De 25 a 29 años (044)",82,161,150,4,93.2,2.5,
"De 30 a 34 años (045)",154,348,331,11,95.1,3.2,
"De 35 a 39 años (046)",218,659,630,5,95.6,0.8,
"De 40 a 44 años (047)",384,1504,1368,2,91,0.1,
"De 45 a 49 años (048)",542,2247,2068,,92,,
"De 50 y más años (049)",10053,66027,54733,,82.9,,
"Divorciado(a) (050)",1032,2920,2720,8,93.2,0.3,
"De 15 a 19 años (052)",6,5,5,,100,,
"De 20 a 24 años (053)",16,9,9,,100,,
"De 25 a 29 años (054)",43,71,70,3,98.6,4.2,
"De 30 a 34 años (055)",94,150,147,1,98,0.7,
"De 35 a 39 años (056)",116,220,213,4,96.8,1.8,
"De 40 a 44 años (057)",125,301,282,,93.7,,
"De 45 a 49 años (058)",167,410,390,,95.1,,
"De 50 y más años (059)",465,1754,1604,,91.4,,
"Soltero(a) (060)",94460,15942,15423,608,96.7,3.8,
"De 12 a 14 años (061)",21523,39,38,4,97.4,10.3,
"De 15 a 19 años (062)",29685,434,429,115,98.8,26.5,
"De 20 a 24 años (063)",16426,1555,1528,221,98.3,14.2,
"De 25 a 29 años (064)",8685,2133,2104,137,98.6,6.4,
"De 30 a 34 años (065)",4784,2271,2229,79,98.2,3.5,
"De 35 a 39 años (066)",3445,2096,2051,42,97.9,2,
"De 40 a 44 años (067)",2578,1860,1797,9,96.6,0.5,
"De 45 a 49 años (068)",2165,1686,1630,1,96.7,0.1,
"De 50 y más años (069)",5169,3868,3617,,93.5,,
,,,,,,,
"URBANA (080)",224858,512160,469912,9910,91.8,1.9,
"De 12 a 14 años (081)",18477,85,82,8,96.5,9.4,
"De 15 a 19 años (082)",30039,3246,3171,959,97.7,29.5,
"De 20 a 24 años (083)",27600,17011,16698,2444,98.2,14.4,
"De 25 a 29 años (084)",25223,33025,32295,2605,97.8,7.9,
"De 30 a 34 años (085)",22295,45943,44591,2098,97.1,4.6,
"De 35 a 39 años (086)",20434,54397,52406,1331,96.3,2.4,
"De 40 a 44 años (087)",18417,58543,55551,412,94.9,0.7,
"De 45 a 49 años (088)",16091,58489,54611,53,93.4,0.1,
"De 50 y más años (089)",46282,241421,210507,,87.2,,
"Conviviente (090)",43960,111535,105480,5143,94.6,4.6,
"De 12 a 14 años (091)",156,40,38,4,95,10,
"De 15 a 19 años (092)",3192,2140,2103,671,98.3,31.4,
"De 20 a 24 años (093)",8332,10260,10057,1542,98,15,
"De 25 a 29 años (094)",9107,16824,16432,1408,97.7,8.4,
"De 30 a 34 años (095)",7231,17981,17476,892,97.2,5,
"De 35 a 39 años (096)",5298,16250,15670,496,96.4,3.1,
"De 40 a 44 años (097)",3775,13539,12891,117,95.2,0.9,
"De 45 a 49 años (098)",2506,10467,9708,13,92.7,0.1,
"De 50 y más años (099)",4363,24034,21105,,87.8,,
"Separado(a) (100)",11449,33655,31196,433,92.7,1.3,
"De 12 a 14 años (101)",12,5,5,1,100,20,
"De 15 a 19 años (102)",256,237,234,55,98.7,23.2,
"De 20 a 24 años (103)",976,1201,1172,136,97.6,11.3,
"De 25 a 29 años (104)",1267,2038,1999,98,98.1,4.8,
"De 30 a 34 años (105)",1420,2947,2852,76,96.8,2.6,
"De 35 a 39 años (106)",1518,3608,3495,50,96.9,1.4,
"De 40 a 44 años (107)",1431,4168,3942,12,94.6,0.3,
"De 45 a 49 años (108)",1262,4272,3986,5,93.3,0.1,
"De 50 y más años (109)",3307,15179,13511,,89,,
"Casado(a) (110)",73588,285870,262816,3733,91.9,1.3,
"De 12 a 14 años (111)",20,5,5,,100,,
"De 15 a 19 años (112)",585,471,441,131,93.6,27.8,
"De 20 a 24 años (113)",3279,4077,4020,558,98.6,13.7,
"De 25 a 29 años (114)",6629,11915,11654,959,97.8,8,
"De 30 a 34 años (115)",8968,22413,21720,1044,96.9,4.7,
"De 35 a 39 años (116)",10098,31762,30539,735,96.1,2.3,
"De 40 a 44 años (117)",10316,37527,35567,272,94.8,0.7,
"De 45 a 49 años (118)",9595,39694,37066,34,93.4,0.1,
"De 50 y más años (119)",24098,138006,121804,,88.3,,
"Viudo(a) (120)",10377,63050,53032,23,84.1,,
"De 15 a 19 años (122)",11,14,14,2,100,14.3,
"De 20 a 24 años (123)",30,38,38,1,100,2.6,
"De 25 a 29 años (124)",71,141,130,4,92.2,2.8,
"De 30 a 34 años (125)",137,295,281,9,95.3,3.1,
"De 35 a 39 años (126)",189,557,533,5,95.7,0.9,
"De 40 a 44 años (127)",330,1201,1117,2,93,0.2,
"De 45 a 49 años (128)",504,2014,1877,,93.2,,
"De 50 y más años (129)",9105,58790,49042,,83.4,,
"Divorciado(a) (130)",999,2770,2597,8,93.8,0.3,
"De 15 a 19 años (132)",5,4,4,,100,,
"De 20 a 24 años (133)",14,8,8,,100,,
"De 25 a 29 años (134)",41,71,70,3,98.6,4.2,
"De 30 a 34 años (135)",92,149,146,1,98,0.7,
"De 35 a 39 años (136)",114,215,208,4,96.7,1.9,
"De 40 a 44 años (137)",125,301,282,,93.7,,
"De 45 a 49 años (138)",162,393,375,,95.4,,
"De 50 y más años (139)",446,1629,1504,,92.3,,
"Soltero(a) (140)",84485,15280,14791,570,96.8,3.7,
"De 12 a 14 años (141)",18289,35,34,3,97.1,8.6,
"De 15 a 19 años (142)",25990,380,375,100,98.7,26.3,
"De 20 a 24 años (143)",14969,1427,1403,207,98.3,14.5,
"De 25 a 29 años (144)",8108,2036,2010,133,98.7,6.5,
"De 30 a 34 años (145)",4447,2158,2116,76,98.1,3.5,
"De 35 a 39 años (146)",3217,2005,1961,41,97.8,2,
"De 40 a 44 años (147)",2440,1807,1752,9,97,0.5,
"De 45 a 49 años (148)",2062,1649,1599,1,97,0.1,
"De 50 y más años (149)",4963,3783,3541,,93.6,,
,,,,,,,
"RURAL (160)",31318,94187,83083,2032,88.2,2.2,
"De 12 a 14 años (161)",3276,9,9,3,100,33.3,
"De 15 a 19 años (162)",4734,856,842,264,98.4,30.8,
"De 20 a 24 años (163)",4043,3965,3871,518,97.6,13.1,
"De 25 a 29 años (164)",3458,6867,6594,511,96,7.4,
"De 30 a 34 años (165)",3067,8749,8301,399,94.9,4.6,
"De 35 a 39 años (166)",2816,10579,9900,243,93.6,2.3,
"De 40 a 44 años (167)",2233,10482,9469,80,90.3,0.8,
"De 45 a 49 años (168)",1863,10165,8995,14,88.5,0.1,
"De 50 y más años (169)",5828,42515,35102,,82.6,,
"Conviviente (170)",6366,18614,17173,911,92.3,4.9,
"De 12 a 14 años (171)",37,4,4,2,100,50,
"De 15 a 19 años (172)",743,562,550,177,97.9,31.5,
"De 20 a 24 años (173)",1415,2067,2019,270,97.7,13.1,
"De 25 a 29 años (174)",1188,2747,2643,237,96.2,8.6,
"De 30 a 34 años (175)",903,2746,2600,137,94.7,5,
"De 35 a 39 años (176)",687,2563,2416,69,94.3,2.7,
"De 40 a 44 años (177)",451,2117,1942,14,91.7,0.7,
"De 45 a 49 años (178)",323,1779,1606,5,90.3,0.3,
"De 50 y más años (179)",619,4029,3393,,84.2,,
"Separado(a) (180)",848,2429,2229,55,91.8,2.3,
"De 12 a 14 años (181)",1,1,1,,100,,
"De 15 a 19 años (182)",48,44,44,14,100,31.8,
"De 20 a 24 años (183)",102,125,124,16,99.2,12.8,
"De 25 a 29 años (184)",141,227,222,11,97.8,4.8,
"De 30 a 34 años (185)",115,223,212,10,95.1,4.5,
"De 35 a 39 años (186)",110,299,283,3,94.6,1,
"De 40 a 44 años (187)",88,296,277,1,93.6,0.3,
"De 45 a 49 años (188)",71,288,263,,91.3,,
"De 50 y más años (189)",172,926,803,,86.7,,
"Casado(a) (190)",12990,64373,56615,1026,87.9,1.6,
"De 12 a 14 años (191)",4,,,,,,
"De 15 a 19 años (192)",245,193,191,57,99,29.5,
"De 20 a 24 años (193)",1060,1635,1593,219,97.4,13.4,
"De 25 a 29 años (194)",1539,3776,3615,259,95.7,6.9,
"De 30 a 34 años (195)",1693,5613,5325,247,94.9,4.4,
"De 35 a 39 años (196)",1760,7519,7009,170,93.2,2.3,
"De 40 a 44 años (197)",1502,7713,6954,65,90.2,0.8,
"De 45 a 49 años (198)",1323,7811,6889,9,88.2,0.1,
"De 50 y más años (199)",3864,30113,25039,,83.2,,
"Viudo(a) (200)",1106,7959,6311,3,79.3,,
"De 15 a 19 años (202)",2,2,2,1,100,50,
"De 20 a 24 años (203)",7,9,9,,100,,
"De 25 a 29 años (204)",11,20,20,,100,,
"De 30 a 34 años (205)",17,53,50,2,94.3,3.8,
"De 35 a 39 años (206)",29,102,97,,95.1,,
"De 40 a 44 años (207)",54,303,251,,82.8,,
"De 45 a 49 años (208)",38,233,191,,82,,
"De 50 y más años (209)",948,7237,5691,,78.6,,
"Divorciado(a) (210)",33,150,123,,82,,
"De 15 a 19 años (212)",1,1,1,,100,,
"De 20 a 24 años (213)",2,1,1,,100,,
"De 25 a 29 años (214)",2,,,,,,
"De 30 a 34 años (215)",2,1,1,,100,,
"De 35 a 39 años (216)",2,5,5,,100,,
"De 45 a 49 años (218)",5,17,15,,88.2,,
"De 50 y más años (219)",19,125,100,,80,,
"Soltero(a) (220)",9975,662,632,37,95.5,5.6,
"De 12 a 14 años (221)",3234,4,4,1,100,25,
"De 15 a 19 años (222)",3695,54,54,15,100,27.8,
"De 20 a 24 años (223)",1457,128,125,13,97.7,10.2,
"De 25 a 29 años (224)",577,97,94,4,96.9,4.1,
"De 30 a 34 años (225)",337,113,113,3,100,2.7,
"De 35 a 39 años (226)",228,91,90,1,98.9,1.1,
"De 40 a 44 años (227)",138,53,45,,84.9,,
"De 45 a 49 años (228)",103,37,31,,83.8,,
"De 50 y más años (229)",206,85,76,,89.4,,
