"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 45 a 49 años (038)",6104,24485,22995,24,93.9,0.1,
"De 50 y más años (039)",26456,141668,126340,,89.2,,
"Secundaria (040)",117466,177283,170612,4865,96.2,2.7,
"De 12 a 14 años (041)",14294,49,46,4,93.9,8.2,
"De 15 a 19 años (042)",26496,2614,2551,735,97.6,28.1,
"De 20 a 24 años (043)",13761,10222,10097,1330,98.8,13,
"De 25 a 29 años (044)",12132,17576,17273,1167,98.3,6.6,
"De 30 a 34 años (045)",10989,22197,21741,907,97.9,4.1,
"De 35 a 39 años (046)",9988,24669,24109,525,97.7,2.1,
"De 40 a 44 años (047)",8673,24596,23779,178,96.7,0.7,
"De 45 a 49 años (048)",7054,22194,21303,19,96,0.1,
"De 50 y más años (049)",14079,53166,49713,,93.5,,
"Sup. no Univ. incompleta (050)",19191,22979,22152,866,96.4,3.8,
"De 15 a 19 años (052)",3834,216,205,65,94.9,30.1,
"De 20 a 24 años (053)",5137,1792,1761,299,98.3,16.7,
"De 25 a 29 años (054)",2577,2507,2471,231,98.6,9.2,
"De 30 a 34 años (055)",2137,3517,3454,151,98.2,4.3,
"De 35 a 39 años (056)",1767,3694,3625,96,98.1,2.6,
"De 40 a 44 años (057)",1219,3061,2988,22,97.6,0.7,
"De 45 a 49 años (058)",936,2612,2501,2,95.8,0.1,
"De 50 y más años (059)",1584,5580,5147,,92.2,,
"Sup. no Univ. completa (060)",29911,51567,49777,1185,96.5,2.3,
"De 20 a 24 años (063)",3236,1077,1066,204,99,18.9,
"De 25 a 29 años (064)",4690,3451,3397,342,98.4,9.9,
"De 30 a 34 años (065)",4779,6102,6000,337,98.3,5.5,
"De 35 a 39 años (066)",4626,7966,7822,222,98.2,2.8,
"De 40 a 44 años (067)",3681,7567,7405,72,97.9,1,
"De 45 a 49 años (068)",2947,6808,6604,8,97,0.1,
"De 50 y más años (069)",5952,18596,17483,,94,,
"Sup. Univ. incompleta (070)",18468,13583,13158,562,96.9,4.1,
"De 15 a 19 años (072)",4849,164,161,59,98.2,36,
"De 20 a 24 años (073)",6668,1311,1289,223,98.3,17,
"De 25 a 29 años (074)",2217,1531,1501,129,98,8.4,
"De 30 a 34 años (075)",1309,1892,1851,94,97.8,5,
"De 35 a 39 años (076)",1021,2023,1971,38,97.4,1.9,
"De 40 a 44 años (077)",720,1623,1599,19,98.5,1.2,
"De 45 a 49 años (078)",567,1408,1362,,96.7,,
"De 50 y más años (079)",1117,3631,3424,,94.3,,
"Sup. Univ. completa (080)",27779,42824,41424,1024,96.7,2.4,
"De 20 a 24 años (083)",2405,592,586,86,99,14.5,
"De 25 a 29 años (084)",5235,2696,2649,328,98.3,12.2,
"De 30 a 34 años (085)",4465,4745,4678,327,98.6,6.9,
"De 35 a 39 años (086)",3844,6013,5914,201,98.4,3.3,
"De 40 a 44 años (087)",3240,6209,6098,77,98.2,1.2,
"De 45 a 49 años (088)",2641,5493,5357,5,97.5,0.1,
"De 50 y más años (089)",5949,17076,16142,,94.5,,
,,,,,,,
"URBANA (100)",290811,613964,570969,10238,93,1.7,
"De 12 a 14 años (101)",22081,88,80,7,90.9,8,
"De 15 a 19 años (102)",37465,3608,3522,989,97.6,27.4,
"De 20 a 24 años (103)",33924,18182,17929,2478,98.6,13.6,
"De 25 a 29 años (104)",30344,34457,33842,2569,98.2,7.5,
"De 30 a 34 años (105)",28827,51072,49961,2251,97.8,4.4,
"De 35 a 39 años (106)",27144,62379,60802,1373,97.5,2.2,
"De 40 a 44 años (107)",24148,66829,64466,516,96.5,0.8,
"De 45 a 49 años (108)",20749,65400,62351,55,95.3,0.1,
"De 50 y más años (109)",66129,311949,278016,,89.1,,
"Sin nivel (110)",19842,102432,87596,285,85.5,0.3,
"De 12 a 14 años (111)",238,6,6,,100,,
"De 15 a 19 años (112)",387,65,64,9,98.5,13.8,
"De 20 a 24 años (113)",444,353,343,40,97.2,11.3,
"De 25 a 29 años (114)",495,715,700,44,97.9,6.2,
"De 30 a 34 años (115)",1143,2503,2412,90,96.4,3.6,
"De 35 a 39 años (116)",1217,3535,3389,60,95.9,1.7,
"De 40 a 44 años (117)",1451,5175,4862,38,94,0.7,
"De 45 a 49 años (118)",1529,6455,6006,4,93,0.1,
"De 50 y más años (119)",12938,83625,69814,,83.5,,
"Educacion Inicial (120)",412,404,393,17,97.3,4.2,
"De 12 a 14 años (121)",115,1,1,1,100,100,
"De 15 a 19 años (122)",61,13,13,2,100,15.4,
"De 20 a 24 años (123)",69,48,47,3,97.9,6.3,
"De 25 a 29 años (124)",73,127,123,5,96.9,3.9,
"De 30 a 34 años (125)",62,135,132,5,97.8,3.7,
"De 35 a 39 años (126)",32,80,77,1,96.3,1.3,
"Primaria (130)",65552,212539,195100,1832,91.8,0.9,
"De 12 a 14 años (131)",8302,36,31,3,86.1,8.3,
"De 15 a 19 años (132)",3599,718,705,169,98.2,23.5,
"De 20 a 24 años (133)",3454,3563,3501,419,98.3,11.8,
"De 25 a 29 años (134)",4015,7244,7092,419,97.9,5.8,
"De 30 a 34 años (135)",4844,11679,11333,406,97,3.5,
"De 35 a 39 años (136)",5414,16169,15604,272,96.5,1.7,
"De 40 a 44 años (137)",5677,20003,19085,125,95.4,0.6,
"De 45 a 49 años (138)",5429,21534,20256,19,94.1,0.1,
"De 50 y más años (139)",24818,131593,117493,,89.3,,
"Secundaria (140)",111072,168947,162627,4537,96.3,2.7,
"De 12 a 14 años (141)",13426,45,42,3,93.3,6.7,
"De 15 a 19 años (142)",24943,2435,2377,687,97.6,28.2,
"De 20 a 24 años (143)",12873,9539,9429,1228,98.8,12.9,
"De 25 a 29 años (144)",11299,16350,16071,1092,98.3,6.7,
"De 30 a 34 años (145)",10284,20737,20336,852,98.1,4.1,
"De 35 a 39 años (146)",9401,23175,22667,494,97.8,2.1,
"De 40 a 44 años (147)",8236,23316,22551,163,96.7,0.7,
"De 45 a 49 años (148)",6780,21271,20435,18,96.1,0.1,
"De 50 y más años (149)",13830,52079,48719,,93.5,,
"Sup. no Univ. incompleta (150)",18706,22615,21803,842,96.4,3.7,
"De 15 a 19 años (152)",3689,214,203,63,94.9,29.4,
"De 20 a 24 años (153)",4976,1747,1716,289,98.2,16.5,
"De 25 a 29 años (154)",2521,2460,2425,225,98.6,9.1,
"De 30 a 34 años (155)",2087,3425,3362,145,98.2,4.2,
"De 35 a 39 años (156)",1738,3647,3578,96,98.1,2.6,
"De 40 a 44 años (157)",1206,3031,2958,22,97.6,0.7,
"De 45 a 49 años (158)",917,2563,2457,2,95.9,0.1,
"De 50 y más años (159)",1572,5528,5104,,92.3,,
"Sup. no Univ. completa (160)",29420,50990,49221,1152,96.5,2.3,
"De 20 a 24 años (163)",3130,1040,1029,191,98.9,18.4,
"De 25 a 29 años (164)",4580,3378,3324,334,98.4,9.9,
"De 30 a 34 años (165)",4690,6009,5910,334,98.4,5.6,
"De 35 a 39 años (166)",4532,7817,7678,214,98.2,2.7,
"De 40 a 44 años (167)",3646,7506,7347,72,97.9,1,
"De 45 a 49 años (168)",2916,6745,6544,7,97,0.1,
"De 50 y más años (169)",5926,18495,17389,,94,,
"Sup. Univ. incompleta (170)",18263,13470,13051,560,96.9,4.2,
"De 15 a 19 años (172)",4786,163,160,59,98.2,36.2,
"De 20 a 24 años (173)",6599,1303,1281,222,98.3,17,
"De 25 a 29 años (174)",2187,1509,1480,128,98.1,8.5,
"De 30 a 34 años (175)",1297,1878,1837,94,97.8,5,
"De 35 a 39 años (176)",1006,1996,1945,38,97.4,1.9,
"De 40 a 44 años (177)",714,1613,1589,19,98.5,1.2,
"De 45 a 49 años (178)",562,1397,1351,,96.7,,
"De 50 y más años (179)",1112,3611,3408,,94.4,,
"Sup. Univ. completa (180)",27544,42567,41178,1013,96.7,2.4,
"De 20 a 24 años (183)",2379,589,583,86,99,14.6,
"De 25 a 29 años (184)",5174,2674,2627,322,98.2,12,
"De 30 a 34 años (185)",4420,4706,4639,325,98.6,6.9,
"De 35 a 39 años (186)",3804,5960,5864,198,98.4,3.3,
"De 40 a 44 años (187)",3218,6185,6074,77,98.2,1.2,
"De 45 a 49 años (188)",2616,5435,5302,5,97.6,0.1,
"De 50 y más años (189)",5933,17018,16089,,94.5,,
,,,,,,,
"RURAL (200)",18128,49439,44576,808,90.2,1.6,
"De 12 a 14 años (201)",1727,7,7,1,100,14.3,
"De 15 a 19 años (202)",2426,329,323,85,98.2,25.8,
"De 20 a 24 años (203)",2013,1595,1557,226,97.6,14.2,
"De 25 a 29 años (204)",1885,2849,2767,193,97.1,6.8,
"De 30 a 34 años (205)",1774,3985,3832,151,96.2,3.8,
"De 35 a 39 años (206)",1763,5179,4950,101,95.6,2,
"De 40 a 44 años (207)",1482,5350,5032,38,94.1,0.7,
"De 45 a 49 años (208)",1264,5335,4911,13,92.1,0.2,
"De 50 y más años (209)",3794,24810,21197,,85.4,,
"Sin nivel (210)",2878,17044,14474,57,84.9,0.3,
"De 12 a 14 años (211)",34,,,,,,
"De 15 a 19 años (212)",49,8,8,1,100,12.5,
"De 20 a 24 años (213)",84,98,94,6,95.9,6.1,
"De 25 a 29 años (214)",83,119,115,9,96.6,7.6,
"De 30 a 34 años (215)",125,307,296,11,96.4,3.6,
"De 35 a 39 años (216)",210,800,756,13,94.5,1.6,
"De 40 a 44 años (217)",210,1015,921,11,90.7,1.1,
"De 45 a 49 años (218)",235,1280,1134,6,88.6,0.5,
"De 50 y más años (219)",1848,13417,11150,,83.1,,
"Educacion Inicial (220)",27,26,25,,96.2,,
"De 12 a 14 años (221)",2,,,,,,
"De 15 a 19 años (222)",8,1,1,,100,,
"De 20 a 24 años (223)",6,2,2,,100,,
"De 25 a 29 años (224)",6,9,9,,100,,
"De 30 a 34 años (225)",4,13,12,,92.3,,
"De 35 a 39 años (226)",1,1,1,,100,,
"Primaria (230)",7413,22722,20834,354,91.7,1.6,
"De 12 a 14 años (231)",823,3,3,,100,,
"De 15 a 19 años (232)",608,138,137,35,99.3,25.4,
"De 20 a 24 años (233)",673,719,700,94,97.4,13.1,
"De 25 a 29 años (234)",706,1331,1279,88,96.1,6.6,
"De 30 a 34 años (235)",744,1967,1884,74,95.8,3.8,
"De 35 a 39 años (236)",787,2608,2484,46,95.2,1.8,
"De 40 a 44 años (237)",759,2930,2761,12,94.2,0.4,
"De 45 a 49 años (238)",675,2951,2739,5,92.8,0.2,
"De 50 y más años (239)",1638,10075,8847,,87.8,,
"Secundaria (240)",6394,8336,7985,327,95.8,3.9,
"De 12 a 14 años (241)",868,4,4,1,100,25,
"De 15 a 19 años (242)",1553,179,174,47,97.2,26.3,
"De 20 a 24 años (243)",888,683,668,102,97.8,14.9,
"De 25 a 29 años (244)",833,1226,1202,75,98,6.1,
"De 30 a 34 años (245)",705,1460,1405,55,96.2,3.8,
"De 35 a 39 años (246)",587,1494,1442,31,96.5,2.1,
"De 40 a 44 años (247)",437,1280,1228,15,95.9,1.2,
"De 45 a 49 años (248)",274,923,868,1,94,0.1,
"De 50 y más años (249)",249,1087,994,,91.4,,
"Sup. no Univ. incompleta (250)",485,364,349,24,95.9,6.6,
"De 15 a 19 años (252)",145,2,2,2,100,100,
"De 20 a 24 años (253)",161,45,45,10,100,22.2,
"De 25 a 29 años (254)",56,47,46,6,97.9,12.8,
"De 30 a 34 años (255)",50,92,92,6,100,6.5,
"De 35 a 39 años (256)",29,47,47,,100,,
"De 40 a 44 años (257)",13,30,30,,100,,
"De 45 a 49 años (258)",19,49,44,,89.8,,
"De 50 y más años (259)",12,52,43,,82.7,,
"Sup. no Univ. completa (260)",491,577,556,33,96.4,5.7,
"De 20 a 24 años (263)",106,37,37,13,100,35.1,
"De 25 a 29 años (264)",110,73,73,8,100,11,
"De 30 a 34 años (265)",89,93,90,3,96.8,3.2,
"De 35 a 39 años (266)",94,149,144,8,96.6,5.4,
"De 40 a 44 años (267)",35,61,58,,95.1,,
"De 45 a 49 años (268)",31,63,60,1,95.2,1.6,
"De 50 y más años (269)",26,101,94,,93.1,,
"Sup. Univ. incompleta (270)",205,113,107,2,94.7,1.8,
"De 15 a 19 años (272)",63,1,1,,100,,
"De 20 a 24 años (273)",69,8,8,1,100,12.5,
"De 25 a 29 años (274)",30,22,21,1,95.5,4.5,
"De 30 a 34 años (275)",12,14,14,,100,,
"De 35 a 39 años (276)",15,27,26,,96.3,,
"De 40 a 44 años (277)",6,10,10,,100,,
"De 45 a 49 años (278)",5,11,11,,100,,
"De 50 y más años (279)",5,20,16,,80,,
"Sup. Univ. completa (280)",235,257,246,11,95.7,4.3,
"De 20 a 24 años (283)",26,3,3,,100,,
"De 25 a 29 años (284)",61,22,22,6,100,27.3,
"De 30 a 34 años (285)",45,39,39,2,100,5.1,
"De 35 a 39 años (286)",40,53,50,3,94.3,5.7,
"De 40 a 44 años (287)",22,24,24,,100,,
"De 45 a 49 años (288)",25,58,55,,94.8,,
"De 50 y más años (289)",16,58,53,,91.4,,
