"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia CANTA (000)",6086,701,2070,2261,263,567,80,144
"Agric., ganadería, caza y silvicultura (001)",3625,14,1597,1332,209,473,,
"Pesca (002)",16,,9,7,,,,
"Explotación de minas y canteras (003)",132,3,35,93,1,,,
"Industrias manufactureras (004)",111,7,42,53,7,2,,
"Suministro de electricidad, gas y agua (005)",12,2,9,1,,,,
"Construcción (006)",249,6,201,35,4,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",459,41,9,352,17,40,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",29,8,5,15,1,,,
"Comercio al por mayor (009)",22,3,,16,,3,,
"Comercio al por menor (010)",408,30,4,321,16,37,,
"Hoteles y restaurantes (011)",281,70,24,161,13,13,,
"Trans., almac. y comunicaciones (012)",210,47,47,112,4,,,
"Intermediación financiera (013)",6,5,1,,,,,
"Activid.inmobil., empres. y alquileres (014)",98,61,18,16,2,1,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",173,162,11,,,,,
"Enseñanza (016)",191,186,,5,,,,
"Servicios sociales y de salud (017)",49,34,4,11,,,,
"Otras activ. serv.comun.soc y personales (018)",119,35,34,44,2,4,,
"Hogares privados con servicio doméstico (019)",80,,,,,,80,
"Actividad economica no especificada (021)",131,28,29,39,4,31,,
"Desocupado (022)",144,,,,,,,144
"Hombres (023)",4144,368,1582,1621,216,238,5,114
"Agric., ganadería, caza y silvicultura (024)",2672,13,1169,1098,181,211,,
"Pesca (025)",16,,9,7,,,,
"Explotación de minas y canteras (026)",117,3,34,79,1,,,
"Industrias manufactureras (027)",83,5,35,34,7,2,,
"Suministro de electricidad, gas y agua (028)",10,1,8,1,,,,
"Construcción (029)",243,5,196,35,4,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",205,19,7,161,10,8,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",27,7,5,14,1,,,
"Comercio al por mayor (032)",10,2,,7,,1,,
"Comercio al por menor (033)",168,10,2,140,9,7,,
"Hoteles y restaurantes (034)",71,25,5,35,4,2,,
"Trans., almac. y comunicaciones (035)",202,42,47,109,4,,,
"Intermediación financiera (036)",4,3,1,,,,,
"Activid.inmobil., empres. y alquileres (037)",72,37,16,16,2,1,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",105,97,8,,,,,
"Enseñanza (039)",78,76,,2,,,,
"Servicios sociales y de salud (040)",15,7,,8,,,,
"Otras activ. serv.comun.soc y personales (041)",79,26,29,20,2,2,,
"Hogares privados con servicio doméstico (042)",5,,,,,,5,
"Actividad economica no especificada (044)",53,9,18,16,1,9,,
"Desocupado (045)",114,,,,,,,114
"Mujeres (046)",1942,333,488,640,47,329,75,30
"Agric., ganadería, caza y silvicultura (047)",953,1,428,234,28,262,,
"Explotación de minas y canteras (049)",15,,1,14,,,,
"Industrias manufactureras (050)",28,2,7,19,,,,
"Suministro de electricidad, gas y agua (051)",2,1,1,,,,,
"Construcción (052)",6,1,5,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",254,22,2,191,7,32,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",2,1,,1,,,,
"Comercio al por mayor (055)",12,1,,9,,2,,
"Comercio al por menor (056)",240,20,2,181,7,30,,
"Hoteles y restaurantes (057)",210,45,19,126,9,11,,
"Trans., almac. y comunicaciones (058)",8,5,,3,,,,
"Intermediación financiera (059)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (060)",26,24,2,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",68,65,3,,,,,
"Enseñanza (062)",113,110,,3,,,,
"Servicios sociales y de salud (063)",34,27,4,3,,,,
"Otras activ. serv.comun.soc y personales (064)",40,9,5,24,,2,,
"Hogares privados con servicio doméstico (065)",75,,,,,,75,
"Actividad economica no especificada (067)",78,19,11,23,3,22,,
,,,,,,,,
"URBANA (068)",2920,517,542,1276,119,338,61,67
"Agric., ganadería, caza y silvicultura (069)",1378,5,277,746,75,275,,
"Pesca (070)",12,,8,4,,,,
"Explotación de minas y canteras (071)",21,2,13,6,,,,
"Industrias manufactureras (072)",69,4,26,32,7,,,
"Suministro de electricidad, gas y agua (073)",5,1,3,1,,,,
"Construcción (074)",173,4,142,21,3,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (075)",295,20,3,232,13,27,,
"Venta, mant.y rep. veh.autom.y motoc. (076)",15,2,1,12,,,,
"Comercio al por mayor (077)",13,,,13,,,,
"Comercio al por menor (078)",267,18,2,207,13,27,,
"Hoteles y restaurantes (079)",184,59,16,88,12,9,,
"Trans., almac. y comunicaciones (080)",114,29,19,63,3,,,
"Intermediación financiera (081)",4,4,,,,,,
"Activid.inmobil., empres. y alquileres (082)",54,37,6,10,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (083)",142,135,7,,,,,
"Enseñanza (084)",162,158,,4,,,,
"Servicios sociales y de salud (085)",29,21,,8,,,,
"Otras activ. serv.comun.soc y personales (086)",65,16,13,31,1,4,,
"Hogares privados con servicio doméstico (087)",61,,,,,,61,
"Actividad economica no especificada (089)",85,22,9,30,4,20,,
"Desocupado (090)",67,,,,,,,67
"Hombres (091)",1876,254,433,898,83,153,4,51
"Agric., ganadería, caza y silvicultura (092)",1002,4,200,606,57,135,,
"Pesca (093)",12,,8,4,,,,
"Explotación de minas y canteras (094)",21,2,13,6,,,,
"Industrias manufactureras (095)",54,2,23,22,7,,,
"Suministro de electricidad, gas y agua (096)",4,,3,1,,,,
"Construcción (097)",170,3,140,21,3,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (098)",134,6,2,115,6,5,,
"Venta, mant.y rep. veh.autom.y motoc. (099)",13,1,1,11,,,,
"Comercio al por mayor (100)",4,,,4,,,,
"Comercio al por menor (101)",117,5,1,100,6,5,,
"Hoteles y restaurantes (102)",50,22,4,19,4,1,,
"Trans., almac. y comunicaciones (103)",109,26,19,61,3,,,
"Intermediación financiera (104)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (105)",38,22,5,10,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (106)",84,79,5,,,,,
"Enseñanza (107)",66,64,,2,,,,
"Servicios sociales y de salud (108)",10,4,,6,,,,
"Otras activ. serv.comun.soc y personales (109)",35,11,8,13,1,2,,
"Hogares privados con servicio doméstico (110)",4,,,,,,4,
"Actividad economica no especificada (112)",30,7,3,12,1,7,,
"Desocupado (113)",51,,,,,,,51
"Mujeres (114)",1044,263,109,378,36,185,57,16
"Agric., ganadería, caza y silvicultura (115)",376,1,77,140,18,140,,
"Industrias manufactureras (118)",15,2,3,10,,,,
"Suministro de electricidad, gas y agua (119)",1,1,,,,,,
"Construcción (120)",3,1,2,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",161,14,1,117,7,22,,
