"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",142,131,8,109,14,,,,,,11,137
"De 20 a 24 años (023)",251,245,4,153,68,16,3,1,,,6,355
"De 25 a 29 años (024)",210,206,2,83,72,37,10,,2,,4,397
"De 30 a 34 años (025)",174,169,3,45,40,29,33,16,2,1,5,490
"De 35 a 39 años (026)",179,178,1,27,37,41,54,17,1,,1,578
"De 40 a 44 años (027)",150,148,4,19,21,19,33,33,14,5,2,651
"De 45 a 49 años (028)",118,116,2,9,8,8,35,31,13,10,2,628
"De 50 y más años (029)",379,374,11,23,21,24,63,89,72,71,5,2435
"Casado(a) (030)",8349,8293,186,521,835,922,1711,1515,1290,1313,56,48302
"De 12 a 14 años (031)",4,1,,1,,,,,,,3,1
"De 15 a 19 años (032)",98,83,10,53,12,5,3,,,,15,104
"De 20 a 24 años (033)",402,394,35,136,140,53,28,2,,,8,709
"De 25 a 29 años (034)",772,760,29,123,205,186,174,40,3,,12,2118
"De 30 a 34 años (035)",894,889,29,69,170,192,298,108,22,1,5,3194
"De 35 a 39 años (036)",1039,1034,8,34,116,179,327,245,97,28,5,4947
"De 40 a 44 años (037)",1104,1104,15,20,64,115,291,294,200,105,,6491
"De 45 a 49 años (038)",1095,1095,11,29,52,77,211,260,245,210,,7481
"De 50 y más años (039)",2941,2933,49,56,76,115,379,566,723,969,8,23257
"Viudo(a) (040)",1847,1820,42,70,84,110,276,378,416,444,27,12959
"De 12 a 14 años (041)",1,,,,,,,,,,1,
"De 15 a 19 años (042)",5,2,,1,1,,,,,,3,3
"De 20 a 24 años (043)",10,10,,4,3,1,2,,,,,22
"De 25 a 29 años (044)",24,24,,3,7,8,6,,,,,67
"De 30 a 34 años (045)",32,32,1,2,5,7,11,4,2,,,128
"De 35 a 39 años (046)",57,56,,7,2,8,20,13,6,,1,259
"De 40 a 44 años (047)",95,94,1,4,14,8,31,22,12,2,1,467
"De 45 a 49 años (048)",126,126,,6,10,14,19,38,28,11,,761
"De 50 y más años (049)",1497,1476,40,43,42,64,187,301,368,431,21,11252
"Divorciado(a) (050)",157,149,2,26,18,19,30,17,22,15,8,704
"De 15 a 19 años (052)",3,2,,2,,,,,,,1,2
"De 20 a 24 años (053)",15,12,1,9,2,,,,,,3,13
"De 25 a 29 años (054)",13,11,,5,2,2,2,,,,2,23
"De 30 a 34 años (055)",13,13,,4,1,2,5,1,,,,40
"De 35 a 39 años (056)",15,15,,,2,5,5,1,2,,,61
"De 40 a 44 años (057)",16,16,,1,4,5,3,1,1,1,,61
"De 45 a 49 años (058)",22,21,,,2,2,4,5,5,3,1,131
"De 50 y más años (059)",60,59,1,5,5,3,11,9,14,11,1,373
"Soltero(a) (060)",12089,11330,10290,662,219,91,68,,,,759,1645
"De 12 a 14 años (061)",4973,4972,4958,13,1,,,,,,1,15
"De 15 a 19 años (062)",4243,4243,4093,140,10,,,,,,,160
"De 20 a 24 años (063)",1375,1068,793,216,47,11,1,,,,307,347
"De 25 a 29 años (064)",652,415,192,134,62,19,8,,,,237,347
"De 30 a 34 años (065)",291,191,76,53,33,15,14,,,,100,220
"De 35 a 39 años (066)",196,151,57,49,22,12,11,,,,45,173
"De 40 a 44 años (067)",121,91,29,21,18,13,10,,,,30,136
"De 45 a 49 años (068)",84,73,31,15,9,13,5,,,,11,92
"De 50 y más años (069)",154,126,61,21,17,8,19,,,,28,155
,,,,,,,,,,,,
"URBANA (080)",7397,7094,2440,980,920,679,911,527,333,304,303,18511
"De 12 a 14 años (081)",866,862,860,2,,,,,,,4,2
"De 15 a 19 años (082)",1171,1149,1004,130,12,2,1,,,,22,164
"De 20 a 24 años (083)",829,725,289,281,119,29,6,1,,,104,637
"De 25 a 29 años (084)",911,821,130,271,238,132,49,1,,,90,1358
"De 30 a 34 años (085)",728,692,54,136,211,130,135,21,5,,36,1703
"De 35 a 39 años (086)",680,668,33,57,143,148,198,83,6,,12,2230
"De 40 a 44 años (087)",571,565,13,34,89,103,195,85,37,9,6,2317
"De 45 a 49 años (088)",450,446,18,25,44,57,127,106,44,25,4,2188
"De 50 y más años (089)",1191,1166,39,44,64,78,200,230,241,270,25,7912
"Conviviente (090)",2468,2412,204,558,503,356,421,214,87,69,56,7339
"De 12 a 14 años (091)",8,4,4,,,,,,,,4,
"De 15 a 19 años (092)",184,165,77,79,8,,1,,,,19,99
"De 20 a 24 años (093)",363,349,47,183,88,26,4,1,,,14,460
"De 25 a 29 años (094)",497,490,39,164,160,91,35,1,,,7,913
"De 30 a 34 años (095)",431,428,16,84,128,94,87,15,4,,3,1124
"De 35 a 39 años (096)",336,336,9,26,60,73,118,47,3,,,1196
"De 40 a 44 años (097)",253,252,3,8,32,38,94,48,22,7,1,1163
"De 45 a 49 años (098)",159,157,2,6,12,16,55,41,14,11,2,834
"De 50 y más años (099)",237,231,7,8,15,18,27,61,44,51,6,1550
"Separado(a) (100)",366,358,11,99,72,42,58,34,26,16,8,1243
"De 15 a 19 años (102)",20,19,2,16,1,,,,,,1,18
"De 20 a 24 años (103)",46,44,2,29,11,2,,,,,2,57
"De 25 a 29 años (104)",48,46,,19,11,12,4,,,,2,94
"De 30 a 34 años (105)",40,40,2,11,16,4,6,1,,,,87
"De 35 a 39 años (106)",56,55,1,6,16,13,16,2,1,,1,169
"De 40 a 44 años (107)",35,35,1,5,10,4,7,6,2,,,123
"De 45 a 49 años (108)",33,33,,5,2,1,14,7,3,1,,154
"De 50 y más años (109)",88,86,3,8,5,6,11,18,20,15,2,541
"Casado(a) (110)",1523,1507,39,118,251,234,339,227,149,150,16,7244
"De 15 a 19 años (112)",8,6,,3,1,2,,,,,2,11
"De 20 a 24 años (113)",45,41,7,21,13,,,,,,4,47
"De 25 a 29 años (114)",120,116,6,32,47,23,8,,,,4,229
"De 30 a 34 años (115)",158,154,8,22,55,26,38,5,,,4,405
"De 35 a 39 años (116)",222,221,3,10,58,59,58,31,2,,1,776
"De 40 a 44 años (117)",212,212,4,10,30,52,76,28,10,2,,837
"De 45 a 49 años (118)",208,208,2,8,23,33,51,53,25,13,,1080
"De 50 y más años (119)",550,549,9,12,24,39,108,110,112,135,1,3859
"Viudo(a) (120)",317,313,5,14,25,21,67,49,67,65,4,2072
"De 20 a 24 años (123)",1,1,,,,,1,,,,,4
"De 25 a 29 años (124)",5,5,,1,3,1,,,,,,10
"De 30 a 34 años (125)",3,3,,,,1,1,,1,,,17
"De 35 a 39 años (126)",16,16,,5,2,1,5,3,,,,55
"De 40 a 44 años (127)",22,22,1,1,3,2,9,3,3,,,98
"De 45 a 49 años (128)",17,17,,,4,2,5,4,2,,,79
"De 50 y más años (129)",253,249,4,7,13,14,46,39,61,65,4,1809
"Divorciado(a) (130)",29,28,1,3,5,3,5,3,4,4,1,144
"De 20 a 24 años (133)",1,1,,1,,,,,,,,1
"De 25 a 29 años (134)",1,1,,1,,,,,,,,1
"De 30 a 34 años (135)",2,2,,1,,,1,,,,,5
"De 35 a 39 años (136)",2,2,,,,2,,,,,,6
"De 40 a 44 años (137)",4,4,,,2,,2,,,,,13
"De 45 a 49 años (138)",5,4,,,2,1,,1,,,1,13
"De 50 y más años (139)",14,14,1,,1,,2,2,4,4,,105
"Soltero(a) (140)",2694,2476,2180,188,64,23,21,,,,218,469
"De 12 a 14 años (141)",858,858,856,2,,,,,,,,2
"De 15 a 19 años (142)",959,959,925,32,2,,,,,,,36
"De 20 a 24 años (143)",373,289,233,47,7,1,1,,,,84,68
"De 25 a 29 años (144)",240,163,85,54,17,5,2,,,,77,111
"De 30 a 34 años (145)",94,65,28,18,12,5,2,,,,29,65
"De 35 a 39 años (146)",48,38,20,10,7,,1,,,,10,28
"De 40 a 44 años (147)",45,40,4,10,12,7,7,,,,5,83
"De 45 a 49 años (148)",28,27,14,6,1,4,2,,,,1,28
"De 50 y más años (149)",49,37,15,9,6,1,6,,,,12,48
,,,,,,,,,,,,
"RURAL (160)",33080,32140,9189,3687,3325,2947,4507,3489,2569,2427,940,111063
"De 12 a 14 años (161)",4203,4157,4127,29,1,,,,,,46,31
"De 15 a 19 años (162)",4762,4592,3538,857,168,21,8,,,,170,1288
"De 20 a 24 años (163)",4097,3805,818,1391,1023,403,163,7,,,292,5370
"De 25 a 29 años (164)",3926,3728,236,700,1009,909,751,115,8,,198,9473
"De 30 a 34 años (165)",3113,3030,107,274,506,642,1052,368,69,12,83,10894
"De 35 a 39 años (166)",2891,2844,68,154,244,428,919,695,270,66,47,13429
"De 40 a 44 años (167)",2347,2317,61,58,127,195,554,658,433,231,30,13805
"De 45 a 49 años (168)",2021,2005,44,65,83,123,374,499,444,373,16,13529
"De 50 y más años (169)",5720,5662,190,159,164,226,686,1147,1345,1745,58,43244
"Conviviente (170)",13962,13661,870,2360,2305,1954,2681,1705,983,803,301,52952
"De 12 a 14 años (171)",81,40,25,15,,,,,,,41,15
"De 15 a 19 años (172)",1258,1115,354,603,135,18,5,,,,143,947
"De 20 a 24 años (173)",2510,2452,227,971,794,325,131,4,,,58,4101
"De 25 a 29 años (174)",2669,2643,104,459,739,698,565,75,3,,26,6966
"De 30 a 34 años (175)",2006,2000,36,153,340,433,739,245,44,10,6,7401
"De 35 a 39 años (176)",1749,1742,26,68,148,258,582,455,167,38,7,8445
"De 40 a 44 años (177)",1179,1177,22,19,63,100,287,345,221,120,2,7153
"De 45 a 49 años (178)",867,863,16,25,34,50,172,230,183,153,4,5790
"De 50 y más años (179)",1643,1629,60,47,52,72,200,351,365,482,14,12134
"Separado(a) (180)",1239,1211,24,371,209,132,173,153,78,71,28,4430
"De 12 a 14 años (181)",2,2,,2,,,,,,,,2
"De 15 a 19 años (182)",122,112,6,93,13,,,,,,10,119
"De 20 a 24 años (183)",205,201,2,124,57,14,3,1,,,4,298
"De 25 a 29 años (184)",162,160,2,64,61,25,6,,2,,2,303
"De 30 a 34 años (185)",134,129,1,34,24,25,27,15,2,1,5,403
"De 35 a 39 años (186)",123,123,,21,21,28,38,15,,,,409
"De 40 a 44 años (187)",115,113,3,14,11,15,26,27,12,5,2,528
"De 45 a 49 años (188)",85,83,2,4,6,7,21,24,10,9,2,474
"De 50 y más años (189)",291,288,8,15,16,18,52,71,52,56,3,1894
"Casado(a) (190)",6826,6786,147,403,584,688,1372,1288,1141,1163,40,41058
"De 12 a 14 años (191)",4,1,,1,,,,,,,3,1
"De 15 a 19 años (192)",90,77,10,50,11,3,3,,,,13,93
"De 20 a 24 años (193)",357,353,28,115,127,53,28,2,,,4,662
"De 25 a 29 años (194)",652,644,23,91,158,163,166,40,3,,8,1889
"De 30 a 34 años (195)",736,735,21,47,115,166,260,103,22,1,1,2789
"De 35 a 39 años (196)",817,813,5,24,58,120,269,214,95,28,4,4171
"De 40 a 44 años (197)",892,892,11,10,34,63,215,266,190,103,,5654
"De 45 a 49 años (198)",887,887,9,21,29,44,160,207,220,197,,6401
"De 50 y más años (199)",2391,2384,40,44,52,76,271,456,611,834,7,19398
"Viudo(a) (200)",1530,1507,37,56,59,89,209,329,349,379,23,10887
"De 12 a 14 años (201)",1,,,,,,,,,,1,
"De 15 a 19 años (202)",5,2,,1,1,,,,,,3,3
"De 20 a 24 años (203)",9,9,,4,3,1,1,,,,,18
"De 25 a 29 años (204)",19,19,,2,4,7,6,,,,,57
"De 30 a 34 años (205)",29,29,1,2,5,6,10,4,1,,,111
"De 35 a 39 años (206)",41,40,,2,,7,15,10,6,,1,204
"De 40 a 44 años (207)",73,72,,3,11,6,22,19,9,2,1,369
"De 45 a 49 años (208)",109,109,,6,6,12,14,34,26,11,,682
"De 50 y más años (209)",1244,1227,36,36,29,50,141,262,307,366,17,9443
"Divorciado(a) (210)",128,121,1,23,13,16,25,14,18,11,7,560
"De 15 a 19 años (212)",3,2,,2,,,,,,,1,2
"De 20 a 24 años (213)",14,11,1,8,2,,,,,,3,12
"De 25 a 29 años (214)",12,10,,4,2,2,2,,,,2,22
"De 30 a 34 años (215)",11,11,,3,1,2,4,1,,,,35
"De 35 a 39 años (216)",13,13,,,2,3,5,1,2,,,55
"De 40 a 44 años (217)",12,12,,1,2,5,1,1,1,1,,48
"De 45 a 49 años (218)",17,17,,,,1,4,4,5,3,,118
"De 50 y más años (219)",46,45,,5,4,3,9,7,10,7,1,268
"Soltero(a) (220)",9395,8854,8110,474,155,68,47,,,,541,1176
"De 12 a 14 años (221)",4115,4114,4102,11,1,,,,,,1,13
"De 15 a 19 años (222)",3284,3284,3168,108,8,,,,,,,124
"De 20 a 24 años (223)",1002,779,560,169,40,10,,,,,223,279
"De 25 a 29 años (224)",412,252,107,80,45,14,6,,,,160,236
"De 30 a 34 años (225)",197,126,48,35,21,10,12,,,,71,155
"De 35 a 39 años (226)",148,113,37,39,15,12,10,,,,35,145
"De 40 a 44 años (227)",76,51,25,11,6,6,3,,,,25,53
"De 45 a 49 años (228)",56,46,17,9,8,9,3,,,,10,64
"De 50 y más años (229)",105,89,46,12,11,7,13,,,,16,107
