"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",98,91,1,87,3,,,,,,7,93
"De 20 a 24 años (023)",273,269,1,192,64,9,2,1,,,4,361
"De 25 a 29 años (024)",246,242,1,126,80,27,8,,,,4,401
"De 30 a 34 años (025)",242,237,,89,69,39,36,4,,,5,514
"De 35 a 39 años (026)",261,259,,83,67,46,48,13,2,,2,660
"De 40 a 44 años (027)",189,186,,41,38,47,42,10,6,2,3,582
"De 45 a 49 años (028)",165,164,,31,36,23,44,24,6,,1,572
"De 50 y más años (029)",373,368,2,64,52,49,92,63,39,7,5,1536
"Casado(a) (030)",20315,20181,25,1661,3094,3403,5595,3729,2075,599,134,90698
"De 12 a 14 años (031)",7,,,,,,,,,,7,
"De 15 a 19 años (032)",167,140,2,109,26,1,2,,,,27,172
"De 20 a 24 años (033)",999,977,2,424,398,124,24,5,,,22,1722
"De 25 a 29 años (034)",1985,1963,,350,731,548,317,15,2,,22,4912
"De 30 a 34 años (035)",2690,2675,1,241,646,746,854,167,17,3,15,8720
"De 35 a 39 años (036)",3158,3154,1,139,487,713,1205,482,115,12,4,12712
"De 40 a 44 años (037)",2684,2678,3,92,255,421,983,641,245,38,6,12765
"De 45 a 49 años (038)",2190,2184,2,66,157,279,612,617,358,93,6,11969
"De 50 y más años (039)",6435,6410,14,240,394,571,1598,1802,1338,453,25,37726
"Viudo(a) (040)",4449,4406,15,278,429,531,1378,1104,531,140,43,21932
"De 12 a 14 años (041)",1,,,,,,,,,,1,
"De 15 a 19 años (042)",9,8,,5,2,,1,,,,1,13
"De 20 a 24 años (043)",9,9,,4,4,1,,,,,,15
"De 25 a 29 años (044)",28,28,,10,9,5,3,1,,,,62
"De 30 a 34 años (045)",68,68,,11,11,15,20,9,2,,,239
"De 35 a 39 años (046)",93,92,,14,12,16,36,10,4,,1,344
"De 40 a 44 años (047)",172,172,,8,15,23,75,41,8,2,,783
"De 45 a 49 años (048)",241,239,,12,18,34,78,70,24,3,2,1187
"De 50 y más años (049)",3828,3790,15,214,358,437,1165,973,493,135,38,19289
"Divorciado(a) (050)",256,253,2,58,45,53,47,34,11,3,3,857
"De 15 a 19 años (052)",4,4,,4,,,,,,,,4
"De 20 a 24 años (053)",8,8,,7,1,,,,,,,9
"De 25 a 29 años (054)",18,17,,10,2,5,,,,,1,29
"De 30 a 34 años (055)",28,28,,7,9,7,4,1,,,,70
"De 35 a 39 años (056)",26,25,,6,7,3,7,2,,,1,72
"De 40 a 44 años (057)",32,32,,2,7,10,9,3,1,,,111
"De 45 a 49 años (058)",20,20,,5,2,9,1,3,,,,60
"De 50 y más años (059)",120,119,2,17,17,19,26,25,10,3,1,502
"Soltero(a) (060)",2533,1216,17,805,258,88,48,,,,1317,1777
"De 12 a 14 años (061)",10,9,,9,,,,,,,1,9
"De 15 a 19 años (062)",79,72,2,60,7,2,1,,,,7,84
"De 20 a 24 años (063)",734,238,1,213,23,1,,,,,496,262
"De 25 a 29 años (064)",604,212,1,157,46,7,1,,,,392,274
"De 30 a 34 años (065)",347,186,,118,43,18,7,,,,161,286
"De 35 a 39 años (066)",211,134,3,74,35,20,2,,,,77,212
"De 40 a 44 años (067)",141,85,3,46,23,6,7,,,,56,138
"De 45 a 49 años (068)",103,79,1,41,19,8,10,,,,24,143
"De 50 y más años (069)",304,201,6,87,62,26,20,,,,103,369
,,,,,,,,,,,,
"URBANA (080)",16881,15631,40,3318,3287,2626,3318,1868,903,271,1250,54874
"De 12 a 14 años (081)",47,14,1,13,,,,,,,33,13
"De 15 a 19 años (082)",416,322,8,282,27,4,1,,,,94,352
"De 20 a 24 años (083)",1877,1427,2,948,383,71,17,6,,,450,2035
"De 25 a 29 años (084)",2246,1931,5,751,712,318,142,2,1,,315,3749
"De 30 a 34 años (085)",2392,2249,4,518,721,515,428,59,4,,143,5743
"De 35 a 39 años (086)",2292,2238,2,268,562,557,633,180,32,4,54,7274
"De 40 a 44 años (087)",1751,1714,3,146,294,370,548,253,88,12,37,6721
"De 45 a 49 años (088)",1384,1364,1,111,176,272,379,278,117,30,20,6073
"De 50 y más años (089)",4476,4372,14,281,412,519,1170,1090,661,225,104,22914
"Conviviente (090)",4296,4105,15,1546,1201,599,497,169,61,17,191,9665
"De 12 a 14 años (091)",33,8,1,7,,,,,,,25,7
"De 15 a 19 años (092)",287,220,3,197,16,3,1,,,,67,242
"De 20 a 24 años (093)",962,902,,596,249,44,10,3,,,60,1287
"De 25 a 29 años (094)",994,973,4,409,365,143,49,2,1,,21,1795
"De 30 a 34 años (095)",818,811,3,204,293,165,128,17,1,,7,1941
"De 35 a 39 años (096)",527,524,,69,164,124,125,35,5,2,3,1599
"De 40 a 44 años (097)",271,269,1,29,63,56,76,29,13,2,2,968
"De 45 a 49 años (098)",162,161,,15,25,34,49,29,8,1,1,649
"De 50 y más años (099)",242,237,3,20,26,30,59,54,33,12,5,1177
"Separado(a) (100)",1005,982,2,353,226,143,161,59,31,7,23,2656
"De 12 a 14 años (101)",1,1,,1,,,,,,,,1
"De 15 a 19 años (102)",33,28,1,27,,,,,,,5,27
"De 20 a 24 años (103)",115,111,,85,23,1,1,1,,,4,144
"De 25 a 29 años (104)",123,121,,63,40,13,5,,,,2,203
"De 30 a 34 años (105)",150,147,,53,46,20,26,2,,,3,323
"De 35 a 39 años (106)",157,155,,50,43,29,27,5,1,,2,378
"De 40 a 44 años (107)",110,108,,24,21,29,24,5,3,2,2,342
"De 45 a 49 años (108)",98,97,,20,22,16,25,11,3,,1,320
"De 50 y más años (109)",218,214,1,30,31,35,53,35,24,5,4,918
"Casado(a) (110)",8236,8146,9,784,1513,1613,2165,1242,627,193,90,33510
"De 12 a 14 años (111)",6,,,,,,,,,,6,
"De 15 a 19 años (112)",51,36,2,27,7,,,,,,15,41
"De 20 a 24 años (113)",276,258,2,123,99,26,6,2,,,18,436
"De 25 a 29 años (114)",704,689,,172,275,155,87,,,,15,1555
"De 30 a 34 años (115)",1134,1125,1,167,341,313,264,38,1,,9,3181
"De 35 a 39 años (116)",1429,1428,,93,323,381,465,138,26,2,1,5022
"De 40 a 44 años (117)",1201,1199,1,60,183,263,411,205,69,7,2,4971
"De 45 a 49 años (118)",953,948,1,44,105,194,266,209,100,29,5,4526
"De 50 y más años (119)",2482,2463,2,98,180,281,666,650,431,155,19,13778
"Viudo(a) (120)",1516,1500,4,104,153,185,444,382,176,52,16,7461
"De 12 a 14 años (121)",1,,,,,,,,,,1,
"De 15 a 19 años (122)",4,3,,2,1,,,,,,1,4
"De 20 a 24 años (123)",3,3,,2,1,,,,,,,4
"De 25 a 29 años (124)",12,12,,5,3,3,1,,,,,24
"De 30 a 34 años (125)",24,24,,7,4,4,5,2,2,,,77
"De 35 a 39 años (126)",32,31,,5,5,8,12,1,,,1,101
"De 40 a 44 años (127)",62,62,,3,7,10,26,13,2,1,,275
"De 45 a 49 años (128)",96,96,,6,9,14,33,28,6,,,450
"De 50 y más años (129)",1282,1269,4,74,123,146,367,338,166,51,13,6526
"Divorciado(a) (130)",134,132,2,27,25,29,23,16,8,2,2,457
"De 15 a 19 años (132)",1,1,,1,,,,,,,,1
"De 20 a 24 años (133)",4,4,,4,,,,,,,,4
"De 25 a 29 años (134)",4,3,,3,,,,,,,1,3
"De 30 a 34 años (135)",10,10,,3,3,2,2,,,,,24
"De 35 a 39 años (136)",12,12,,2,5,2,2,1,,,,34
"De 40 a 44 años (137)",20,20,,1,4,8,5,1,1,,,68
"De 45 a 49 años (138)",14,14,,3,2,7,1,1,,,,38
"De 50 y más años (139)",69,68,2,10,11,10,13,13,7,2,1,285
"Soltero(a) (140)",1694,766,8,504,169,57,28,,,,928,1125
"De 12 a 14 años (141)",6,5,,5,,,,,,,1,5
"De 15 a 19 años (142)",40,34,2,28,3,1,,,,,6,37
"De 20 a 24 años (143)",517,149,,138,11,,,,,,368,160
"De 25 a 29 años (144)",409,133,1,99,29,4,,,,,276,169
"De 30 a 34 años (145)",256,132,,84,34,11,3,,,,124,197
"De 35 a 39 años (146)",135,88,2,49,22,13,2,,,,47,140
"De 40 a 44 años (147)",87,56,1,29,16,4,6,,,,31,97
"De 45 a 49 años (148)",61,48,,23,13,7,5,,,,13,90
"De 50 y más años (149)",183,121,2,49,41,17,12,,,,62,230
,,,,,,,,,,,,
"RURAL (160)",20216,19651,58,2889,2988,2787,4984,3512,1911,522,565,83573
"De 12 a 14 años (161)",28,18,4,14,,,,,,,10,14
"De 15 a 19 años (162)",565,511,4,437,61,5,4,,,,54,590
"De 20 a 24 años (163)",2072,1908,7,1034,660,173,31,3,,,164,3019
"De 25 a 29 años (164)",2349,2213,3,518,792,576,298,24,2,,136,5262
"De 30 a 34 años (165)",2266,2219,,204,485,595,754,159,17,5,47,7435
"De 35 a 39 años (166)",2269,2233,2,142,252,444,870,413,100,10,36,9408
"De 40 a 44 años (167)",1932,1902,4,86,136,226,699,514,202,35,30,9492
"De 45 a 49 años (168)",1613,1599,4,64,87,129,459,491,294,71,14,9107
"De 50 y más años (169)",7122,7048,30,390,515,639,1869,1908,1296,401,74,39246
"Conviviente (170)",3398,3302,19,1143,839,499,465,229,83,25,96,8796
"De 12 a 14 años (171)",21,12,4,8,,,,,,,9,8
"De 15 a 19 años (172)",337,298,4,257,34,3,,,,,39,334
"De 20 a 24 años (173)",964,932,5,546,304,65,12,,,,32,1398
"De 25 a 29 años (174)",720,709,2,207,271,159,62,8,,,11,1538
"De 30 a 34 años (175)",465,463,,52,135,120,133,20,1,2,2,1408
"De 35 a 39 años (176)",285,283,,25,42,79,80,51,6,,2,1083
"De 40 a 44 años (177)",194,194,,14,29,33,55,43,17,3,,866
"De 45 a 49 años (178)",116,116,2,5,6,14,44,26,15,4,,600
"De 50 y más años (179)",296,295,2,29,18,26,79,81,44,16,1,1561
"Separado(a) (180)",845,837,3,363,183,97,111,56,22,2,8,2066
"De 12 a 14 años (181)",2,2,,2,,,,,,,,2
"De 15 a 19 años (182)",65,63,,60,3,,,,,,2,66
"De 20 a 24 años (183)",158,158,1,107,41,8,1,,,,,217
"De 25 a 29 años (184)",123,121,1,63,40,14,3,,,,2,198
"De 30 a 34 años (185)",92,90,,36,23,19,10,2,,,2,191
"De 35 a 39 años (186)",104,104,,33,24,17,21,8,1,,,282
"De 40 a 44 años (187)",79,78,,17,17,18,18,5,3,,1,240
"De 45 a 49 años (188)",67,67,,11,14,7,19,13,3,,,252
"De 50 y más años (189)",155,154,1,34,21,14,39,28,15,2,1,618
"Casado(a) (190)",12079,12035,16,877,1581,1790,3430,2487,1448,406,44,57188
"De 12 a 14 años (191)",1,,,,,,,,,,1,
"De 15 a 19 años (192)",116,104,,82,19,1,2,,,,12,131
"De 20 a 24 años (193)",723,719,,301,299,98,18,3,,,4,1286
"De 25 a 29 años (194)",1281,1274,,178,456,393,230,15,2,,7,3357
"De 30 a 34 años (195)",1556,1550,,74,305,433,590,129,16,3,6,5539
"De 35 a 39 años (196)",1729,1726,1,46,164,332,740,344,89,10,3,7690
"De 40 a 44 años (197)",1483,1479,2,32,72,158,572,436,176,31,4,7794
"De 45 a 49 años (198)",1237,1236,1,22,52,85,346,408,258,64,1,7443
"De 50 y más años (199)",3953,3947,12,142,214,290,932,1152,907,298,6,23948
"Viudo(a) (200)",2933,2906,11,174,276,346,934,722,355,88,27,14471
"De 15 a 19 años (202)",5,5,,3,1,,1,,,,,9
"De 20 a 24 años (203)",6,6,,2,3,1,,,,,,11
"De 25 a 29 años (204)",16,16,,5,6,2,2,1,,,,38
"De 30 a 34 años (205)",44,44,,4,7,11,15,7,,,,162
"De 35 a 39 años (206)",61,61,,9,7,8,24,9,4,,,243
"De 40 a 44 años (207)",110,110,,5,8,13,49,28,6,1,,508
"De 45 a 49 años (208)",145,143,,6,9,20,45,42,18,3,2,737
"De 50 y más años (209)",2546,2521,11,140,235,291,798,635,327,84,25,12763
"Divorciado(a) (210)",122,121,,31,20,24,24,18,3,1,1,400
"De 15 a 19 años (212)",3,3,,3,,,,,,,,3
"De 20 a 24 años (213)",4,4,,3,1,,,,,,,5
"De 25 a 29 años (214)",14,14,,7,2,5,,,,,,26
"De 30 a 34 años (215)",18,18,,4,6,5,2,1,,,,46
"De 35 a 39 años (216)",14,13,,4,2,1,5,1,,,1,38
"De 40 a 44 años (217)",12,12,,1,3,2,4,2,,,,43
"De 45 a 49 años (218)",6,6,,2,,2,,2,,,,22
"De 50 y más años (219)",51,51,,7,6,9,13,12,3,1,,217
"Soltero(a) (220)",839,450,9,301,89,31,20,,,,389,652
"De 12 a 14 años (221)",4,4,,4,,,,,,,,4
"De 15 a 19 años (222)",39,38,,32,4,1,1,,,,1,47
"De 20 a 24 años (223)",217,89,1,75,12,1,,,,,128,102
"De 25 a 29 años (224)",195,79,,58,17,3,1,,,,116,105
"De 30 a 34 años (225)",91,54,,34,9,7,4,,,,37,89
"De 35 a 39 años (226)",76,46,1,25,13,7,,,,,30,72
"De 40 a 44 años (227)",54,29,2,17,7,2,1,,,,25,41
"De 45 a 49 años (228)",42,31,1,18,6,1,5,,,,11,53
"De 50 y más años (229)",121,80,4,38,21,9,8,,,,41,139
