"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Intermediación financiera (123)",2,2,,,,,
"Activid.inmobil., empres. y alquileres (124)",15,11,,3,1,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",83,74,9,,,,
"Enseñanza (126)",202,188,,14,,,
"Servicios sociales y de salud (127)",85,81,,2,1,1,
"Otras activ. serv.comun.soc y personales (128)",27,7,,18,,2,
"Hogares privados con servicio doméstico (129)",53,,,,,,53
"Actividad economica no especificada (131)",94,13,8,50,2,21,
,,,,,,,
"RURAL (132)",18457,645,1114,10513,53,6031,101
"Agric., ganadería, caza y silvicultura (133)",15223,5,572,8874,37,5735,
"Pesca (134)",95,,47,47,,1,
"Explotación de minas y canteras (135)",56,1,44,11,,,
"Industrias manufactureras (136)",590,,76,394,6,114,
"Suministro de electricidad, gas y agua (137)",5,2,3,,,,
"Construcción (138)",497,1,307,156,2,31,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",576,18,13,478,2,65,
"Venta, mant.y rep. veh.autom.y motoc. (140)",27,1,7,18,,1,
"Comercio al por mayor (141)",61,4,1,47,,9,
"Comercio al por menor (142)",488,13,5,413,2,55,
"Hoteles y restaurantes (143)",84,19,,62,,3,
"Trans., almac. y comunicaciones (144)",223,15,25,173,2,8,
"Intermediación financiera (145)",2,2,,,,,
"Activid.inmobil., empres. y alquileres (146)",40,29,4,7,,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",192,178,14,,,,
"Enseñanza (148)",354,324,,28,,2,
"Servicios sociales y de salud (149)",40,31,,9,,,
"Otras activ. serv.comun.soc y personales (150)",53,4,,43,1,5,
"Hogares privados con servicio doméstico (151)",101,,,,,,101
"Actividad economica no especificada (153)",326,16,9,231,3,67,
"Hombres (154)",10774,539,784,7391,37,2011,12
"Agric., ganadería, caza y silvicultura (155)",8588,4,270,6420,25,1869,
"Pesca (156)",90,,47,43,,,
"Explotación de minas y canteras (157)",56,1,44,11,,,
"Industrias manufactureras (158)",293,,61,165,5,62,
"Suministro de electricidad, gas y agua (159)",5,2,3,,,,
"Construcción (160)",486,1,300,152,2,31,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",320,9,13,276,2,20,
"Venta, mant.y rep. veh.autom.y motoc. (162)",25,,7,17,,1,
"Comercio al por mayor (163)",34,2,1,30,,1,
"Comercio al por menor (164)",261,7,5,229,2,18,
"Hoteles y restaurantes (165)",17,8,,8,,1,
"Trans., almac. y comunicaciones (166)",217,12,25,171,2,7,
"Intermediación financiera (167)",2,2,,,,,
"Activid.inmobil., empres. y alquileres (168)",35,25,3,7,,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",162,151,11,,,,
"Enseñanza (170)",315,294,,19,,2,
"Servicios sociales y de salud (171)",23,16,,7,,,
"Otras activ. serv.comun.soc y personales (172)",37,3,,33,1,,
"Hogares privados con servicio doméstico (173)",12,,,,,,12
"Actividad economica no especificada (175)",116,11,7,79,,19,
"Mujeres (176)",7683,106,330,3122,16,4020,89
"Agric., ganadería, caza y silvicultura (177)",6635,1,302,2454,12,3866,
"Pesca (178)",5,,,4,,1,
"Industrias manufactureras (180)",297,,15,229,1,52,
"Construcción (182)",11,,7,4,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",256,9,,202,,45,
"Venta, mant.y rep. veh.autom.y motoc. (184)",2,1,,1,,,
"Comercio al por mayor (185)",27,2,,17,,8,
"Comercio al por menor (186)",227,6,,184,,37,
"Hoteles y restaurantes (187)",67,11,,54,,2,
"Trans., almac. y comunicaciones (188)",6,3,,2,,1,
"Activid.inmobil., empres. y alquileres (190)",5,4,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",30,27,3,,,,
"Enseñanza (192)",39,30,,9,,,
"Servicios sociales y de salud (193)",17,15,,2,,,
"Otras activ. serv.comun.soc y personales (194)",16,1,,10,,5,
"Hogares privados con servicio doméstico (195)",89,,,,,,89
"Actividad economica no especificada (197)",210,5,2,152,3,48,
