"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Pesca (046)",22,,,12,7,,2,,1
"Explotación de minas y canteras (047)",18,1,,3,8,,,1,5
"Industrias manufactureras (048)",650,53,,338,224,14,11,2,8
"Construcción (050)",15,1,,10,3,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",649,35,,264,252,30,38,5,25
"Venta, mant.y rep. veh.autom.y motoc. (052)",12,,,2,6,1,2,,1
"Comercio al por mayor (053)",20,1,,12,2,2,3,,
"Comercio al por menor (054)",617,34,,250,244,27,33,5,24
"Hoteles y restaurantes (055)",134,9,,59,50,6,7,2,1
"Trans., almac. y comunicaciones (056)",14,1,,3,6,,1,1,2
"Intermediación financiera (057)",1,,,,,1,,,
"Activid.inmobil., empres. y de alquiler (058)",10,,,,3,1,3,,3
"Admin.pub. y defensa; p. segur.soc.afil (059)",83,,,2,15,3,37,7,19
"Enseñanza (060)",222,,,,13,15,98,5,91
"Servicios sociales y de salud (061)",53,,,,,3,18,1,31
"Otras activ. serv.comun.soc y personales (062)",36,4,,13,10,3,1,2,3
"Hogares privados con servicio doméstico (063)",117,12,,49,51,2,3,,
"Actividad economica no especificada (065)",214,27,,104,54,5,15,1,8
,,,,,,,,,
"URBANA (066)",4817,176,4,1295,1797,258,604,134,549
"Agric., ganadería, caza y silvicultura (067)",873,66,1,394,325,26,36,8,17
"Pesca (068)",32,1,,6,17,2,3,1,2
"Explotación de minas y canteras (069)",412,,,55,263,37,20,5,32
"Industrias manufactureras (070)",575,33,,242,240,16,21,9,14
"Suministro de electricidad, gas y agua (071)",3,,,,2,,,,1
"Construcción (072)",348,9,1,105,186,13,16,7,11
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",743,34,,263,285,44,55,20,42
"Venta, mant.y rep. veh.autom.y motoc. (074)",58,,,10,19,7,8,3,11
"Comercio al por mayor (075)",37,1,,15,9,4,5,3,
"Comercio al por menor (076)",648,33,,238,257,33,42,14,31
"Hoteles y restaurantes (077)",159,11,,62,62,8,8,5,3
"Trans., almac. y comunicaciones (078)",286,3,1,45,153,28,26,15,15
"Intermediación financiera (079)",2,,,,1,1,,,
"Activid.inmobil., empres. y de alquiler (080)",84,1,,6,17,15,11,6,28
"Admin.pub. y defensa; p. segur.soc.afil (081)",330,2,,13,80,20,98,36,81
"Enseñanza (082)",518,1,,,22,20,246,8,221
"Servicios sociales y de salud (083)",89,,,2,2,6,24,5,50
"Otras activ. serv.comun.soc y personales (084)",79,4,,15,26,7,11,4,12
"Hogares privados con servicio doméstico (085)",70,4,,28,35,,3,,
"Actividad economica no especificada (087)",214,7,1,59,81,15,26,5,20
"Hombres (088)",3018,48,4,643,1237,191,402,108,385
"Agric., ganadería, caza y silvicultura (089)",569,18,1,243,235,21,31,5,15
"Pesca (090)",24,1,,5,12,2,2,1,1
"Explotación de minas y canteras (091)",402,,,53,258,37,20,5,29
"Industrias manufactureras (092)",257,6,,86,127,9,13,7,9
"Suministro de electricidad, gas y agua (093)",3,,,,2,,,,1
"Construcción (094)",336,8,1,97,183,13,16,7,11
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",226,5,,57,82,21,26,15,20
"Venta, mant.y rep. veh.autom.y motoc. (096)",48,,,9,14,6,6,3,10
"Comercio al por mayor (097)",20,,,5,8,2,2,3,
"Comercio al por menor (098)",158,5,,43,60,13,18,9,10
"Hoteles y restaurantes (099)",44,2,,10,23,2,1,4,2
"Trans., almac. y comunicaciones (100)",273,2,1,42,147,28,25,15,13
"Intermediación financiera (101)",1,,,,1,,,,
"Activid.inmobil., empres. y de alquiler (102)",76,1,,6,14,14,8,6,27
"Admin.pub. y defensa; p. segur.soc.afil (103)",248,2,,11,66,17,61,29,62
"Enseñanza (104)",336,1,,,11,10,163,4,147
"Servicios sociales y de salud (105)",50,,,2,2,3,13,4,26
"Otras activ. serv.comun.soc y personales (106)",51,1,,5,20,4,10,2,9
"Hogares privados con servicio doméstico (107)",5,,,1,4,,,,
"Actividad economica no especificada (109)",117,1,1,25,50,10,13,4,13
"Mujeres (110)",1799,128,,652,560,67,202,26,164
"Agric., ganadería, caza y silvicultura (111)",304,48,,151,90,5,5,3,2
"Pesca (112)",8,,,1,5,,1,,1
"Explotación de minas y canteras (113)",10,,,2,5,,,,3
"Industrias manufactureras (114)",318,27,,156,113,7,8,2,5
"Construcción (116)",12,1,,8,3,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",517,29,,206,203,23,29,5,22
"Venta, mant.y rep. veh.autom.y motoc. (118)",10,,,1,5,1,2,,1
"Comercio al por mayor (119)",17,1,,10,1,2,3,,
"Comercio al por menor (120)",490,28,,195,197,20,24,5,21
"Hoteles y restaurantes (121)",115,9,,52,39,6,7,1,1
"Trans., almac. y comunicaciones (122)",13,1,,3,6,,1,,2
"Intermediación financiera (123)",1,,,,,1,,,
"Activid.inmobil., empres. y de alquiler (124)",8,,,,3,1,3,,1
"Admin.pub. y defensa; p. segur.soc.afil (125)",82,,,2,14,3,37,7,19
"Enseñanza (126)",182,,,,11,10,83,4,74
"Servicios sociales y de salud (127)",39,,,,,3,11,1,24
"Otras activ. serv.comun.soc y personales (128)",28,3,,10,6,3,1,2,3
"Hogares privados con servicio doméstico (129)",65,4,,27,31,,3,,
"Actividad economica no especificada (131)",97,6,,34,31,5,13,1,7
,,,,,,,,,
"RURAL (132)",8968,748,5,4161,3082,293,353,86,240
"Agric., ganadería, caza y silvicultura (133)",6149,671,5,3467,1731,106,90,37,42
"Pesca (134)",69,2,,30,30,,4,1,2
"Explotación de minas y canteras (135)",833,3,,52,533,83,75,18,69
"Industrias manufactureras (136)",498,28,,230,209,12,13,2,4
"Suministro de electricidad, gas y agua (137)",1,,,,,,1,,
"Construcción (138)",302,3,,107,141,13,24,5,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",246,7,,80,118,15,15,2,9
"Venta, mant.y rep. veh.autom.y motoc. (140)",32,,,3,15,6,5,,3
"Comercio al por mayor (141)",10,,,5,5,,,,
"Comercio al por menor (142)",204,7,,72,98,9,10,2,6
"Hoteles y restaurantes (143)",46,,,9,30,2,2,2,1
"Trans., almac. y comunicaciones (144)",197,1,,16,125,22,18,9,6
"Activid.inmobil., empres. y de alquiler (146)",99,,,5,46,7,21,3,17
"Admin.pub. y defensa; p. segur.soc.afil (147)",35,,,5,14,2,7,,7
"Enseñanza (148)",156,,,1,8,23,65,3,56
"Servicios sociales y de salud (149)",28,,,1,,2,12,1,12
"Otras activ. serv.comun.soc y personales (150)",18,1,,5,9,,,2,1
"Hogares privados con servicio doméstico (151)",68,8,,34,23,3,,,
"Actividad economica no especificada (153)",223,24,,119,65,3,6,1,5
"Hombres (154)",5747,216,4,2279,2420,251,296,78,203
"Agric., ganadería, caza y silvicultura (155)",3671,202,4,1941,1295,86,70,33,40
"Pesca (156)",55,2,,19,28,,3,1,2
"Explotación de minas y canteras (157)",825,2,,51,530,83,75,17,67
"Industrias manufactureras (158)",166,2,,48,98,5,10,2,1
"Suministro de electricidad, gas y agua (159)",1,,,,,,1,,
"Construcción (160)",299,3,,105,141,12,24,5,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",114,1,,22,69,8,6,2,6
"Venta, mant.y rep. veh.autom.y motoc. (162)",30,,,2,14,6,5,,3
"Comercio al por mayor (163)",7,,,3,4,,,,
"Comercio al por menor (164)",77,1,,17,51,2,1,2,3
"Hoteles y restaurantes (165)",27,,,2,19,2,2,1,1
"Trans., almac. y comunicaciones (166)",196,1,,16,125,22,18,8,6
"Activid.inmobil., empres. y de alquiler (168)",97,,,5,46,7,21,3,15
"Admin.pub. y defensa; p. segur.soc.afil (169)",34,,,5,13,2,7,,7
"Enseñanza (170)",116,,,1,6,18,50,2,39
"Servicios sociales y de salud (171)",14,,,1,,2,5,1,5
"Otras activ. serv.comun.soc y personales (172)",10,,,2,5,,,2,1
"Hogares privados con servicio doméstico (173)",16,,,12,3,1,,,
"Actividad economica no especificada (175)",106,3,,49,42,3,4,1,4
"Mujeres (176)",3221,532,1,1882,662,42,57,8,37
"Agric., ganadería, caza y silvicultura (177)",2478,469,1,1526,436,20,20,4,2
"Pesca (178)",14,,,11,2,,1,,
"Explotación de minas y canteras (179)",8,1,,1,3,,,1,2
"Industrias manufactureras (180)",332,26,,182,111,7,3,,3
"Construcción (182)",3,,,2,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",132,6,,58,49,7,9,,3
"Venta, mant.y rep. veh.autom.y motoc. (184)",2,,,1,1,,,,
"Comercio al por mayor (185)",3,,,2,1,,,,
"Comercio al por menor (186)",127,6,,55,47,7,9,,3
"Hoteles y restaurantes (187)",19,,,7,11,,,1,
"Trans., almac. y comunicaciones (188)",1,,,,,,,1,
"Activid.inmobil., empres. y de alquiler (190)",2,,,,,,,,2
"Admin.pub. y defensa; p. segur.soc.afil (191)",1,,,,1,,,,
"Enseñanza (192)",40,,,,2,5,15,1,17
"Servicios sociales y de salud (193)",14,,,,,,7,,7
"Otras activ. serv.comun.soc y personales (194)",8,1,,3,4,,,,
"Hogares privados con servicio doméstico (195)",52,8,,22,20,2,,,
"Actividad economica no especificada (197)",117,21,,70,23,,2,,1
