"CUADRO Nº 2: VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia LA UNION (000)",7505,3255,4250
"Casa independiente (001)",6988,3090,3898
"Vivienda en quinta (003)",49,49,
"Vivienda en casa de vecindad (004)",91,91,
"Choza o cabaña (005)",343,,343
"Vivienda improvisada (006)",21,21,
"Local no dest.para hab. humana (007)",11,3,8
"Otro tipo (008)",2,1,1
