"CUADRO Nº 18: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Trabaj.no calif.serv., peon, vend., amb.,y afines (093)",3321,48,2487,50,,734,2
"Ocupación no especificada (095)",41,2,15,18,2,4,
"Mujeres (096)",1543,127,499,511,31,290,85
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",1,1,,,,,
"Profes., científicos e intelectuales (098)",52,43,,9,,,
"Técnicos de nivel medio y trab. asimilados (099)",13,8,,4,1,,
"Jefes y empleados de oficina (100)",16,16,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",206,23,4,159,2,18,
"Agricult.trabaj. calif.agrop. y pesqueros (102)",214,,1,187,26,,
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",43,,31,10,1,1,
"Obreros construc.,conf., papel, fab., instr. (104)",46,,21,22,,3,
"Trabaj.no calif.serv., peon, vend., amb.,y afines (105)",894,29,433,90,,257,85
"Ocupación no especificada (107)",58,7,9,30,1,11,
