"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",2701,188,1081,738,573,121
"Otra (034)",1,,1,,,
"Ocupación no especificada (035)",605,,179,195,174,57
,,,,,,
"URBANA (036)",5402,84,1507,2145,1359,307
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",27,,3,13,10,1
"Profes., científicos e intelectuales (038)",1195,,237,655,288,15
"Técnicos de nivel medio y trab. asimilados (039)",280,,78,144,50,8
"Jefes y empleados de oficina (040)",337,,91,164,81,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",782,7,190,271,245,69
"Agricult. trabaj. calif.agrop. y pesqueros (042)",600,7,128,149,222,94
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",340,4,105,123,75,33
"Obreros construc., conf., papel, fab., instr. (044)",516,2,206,207,92,9
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",1148,64,419,337,259,69
"Otra (046)",46,,11,27,8,
"Ocupación no especificada (047)",131,,39,55,29,8
"Hombres (048)",3318,65,916,1249,861,227
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",22,,1,12,8,1
"Profes., científicos e intelectuales (050)",541,,106,261,162,12
"Técnicos de nivel medio y trab. asimilados (051)",172,,46,87,32,7
"Jefes y empleados de oficina (052)",169,,37,88,43,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",349,6,76,114,116,37
"Agricult. trabaj. calif.agrop. y pesqueros (054)",541,7,111,139,200,84
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",286,4,91,105,58,28
"Obreros construc., conf., papel, fab., instr. (056)",505,2,202,202,90,9
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",626,46,214,187,136,43
"Otra (058)",45,,10,27,8,
"Ocupación no especificada (059)",62,,22,27,8,5
"Mujeres (060)",2084,19,591,896,498,80
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",5,,2,1,2,
"Profes., científicos e intelectuales (062)",654,,131,394,126,3
"Técnicos de nivel medio y trab. asimilados (063)",108,,32,57,18,1
"Jefes y empleados de oficina (064)",168,,54,76,38,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",433,1,114,157,129,32
"Agricult. trabaj. calif.agrop. y pesqueros (066)",59,,17,10,22,10
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",54,,14,18,17,5
"Obreros construc., conf., papel, fab., instr. (068)",11,,4,5,2,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",522,18,205,150,123,26
"Otra (070)",1,,1,,,
"Ocupación no especificada (071)",69,,17,28,21,3
,,,,,,
"RURAL (072)",25912,727,8750,7646,6528,2261
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",25,,1,16,8,
"Profes., científicos e intelectuales (074)",768,,262,355,151,
"Técnicos de nivel medio y trab. asimilados (075)",175,,76,64,32,3
"Jefes y empleados de oficina (076)",108,,49,44,14,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",492,2,185,174,117,14
"Agricult. trabaj. calif.agrop. y pesqueros (078)",14891,104,3394,4833,4701,1859
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",938,20,392,289,191,46
"Obreros construc., conf., papel, fab., instr. (080)",495,2,185,180,112,16
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",7331,599,3994,1469,1018,251
"Otra (082)",20,,6,8,6,
"Ocupación no especificada (083)",669,,206,214,178,71
"Hombres (084)",21015,521,6923,6213,5393,1965
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",21,,,14,7,
"Profes., científicos e intelectuales (086)",470,,163,200,107,
"Técnicos de nivel medio y trab. asimilados (087)",118,,47,45,23,3
"Jefes y empleados de oficina (088)",76,,28,33,14,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",304,1,113,110,72,8
"Agricult. trabaj. calif.agrop. y pesqueros (090)",13940,90,3116,4590,4399,1745
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",308,1,116,107,65,19
"Obreros construc., conf., papel, fab., instr. (092)",473,,172,178,107,16
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",5152,429,3118,881,568,156
"Otra (094)",20,,6,8,6,
"Ocupación no especificada (095)",133,,44,47,25,17
"Mujeres (096)",4897,206,1827,1433,1135,296
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",4,,1,2,1,
"Profes., científicos e intelectuales (098)",298,,99,155,44,
"Técnicos de nivel medio y trab. asimilados (099)",57,,29,19,9,
"Jefes y empleados de oficina (100)",32,,21,11,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",188,1,72,64,45,6
"Agricult. trabaj. calif.agrop. y pesqueros (102)",951,14,278,243,302,114
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",630,19,276,182,126,27
"Obreros construc., conf., papel, fab., instr. (104)",22,2,13,2,5,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",2179,170,876,588,450,95
"Ocupación no especificada (107)",536,,162,167,153,54
