"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 12 a 14 años (041)",420,1,,,,,
"De 15 a 19 años (042)",622,86,85,23,98.8,26.7,
"De 20 a 24 años (043)",290,269,268,32,99.6,11.9,
"De 25 a 29 años (044)",183,325,316,22,97.2,6.8,
"De 30 a 34 años (045)",101,235,228,12,97,5.1,
"De 35 a 39 años (046)",89,285,272,5,95.4,1.8,
"De 40 a 44 años (047)",70,278,261,,93.9,,
"De 45 a 49 años (048)",36,159,156,,98.1,,
"De 50 y más años (049)",76,388,379,,97.7,,
"Sup. no Univ. incompleta (050)",145,250,247,11,98.8,4.4,
"De 15 a 19 años (052)",19,1,1,,100,,
"De 20 a 24 años (053)",39,26,26,4,100,15.4,
"De 25 a 29 años (054)",22,28,28,,100,,
"De 30 a 34 años (055)",25,66,66,3,100,4.5,
"De 35 a 39 años (056)",20,60,59,3,98.3,5,
"De 40 a 44 años (057)",6,16,16,,100,,
"De 45 a 49 años (058)",5,22,22,1,100,4.5,
"De 50 y más años (059)",9,31,29,,93.5,,
"Sup. no Univ. completa (060)",130,179,172,10,96.1,5.6,
"De 20 a 24 años (063)",32,17,16,3,94.1,17.6,
"De 25 a 29 años (064)",30,42,42,4,100,9.5,
"De 30 a 34 años (065)",26,34,31,,91.2,,
"De 35 a 39 años (066)",16,31,31,2,100,6.5,
"De 40 a 44 años (067)",13,22,22,1,100,4.5,
"De 45 a 49 años (068)",7,18,17,,94.4,,
"De 50 y más años (069)",6,15,13,,86.7,,
"Sup. Univ. incompleta (070)",25,38,33,1,86.8,2.6,
"De 15 a 19 años (072)",1,,,,,,
"De 20 a 24 años (073)",5,4,4,1,100,25,
"De 25 a 29 años (074)",9,9,9,,100,,
"De 30 a 34 años (075)",2,3,3,,100,,
"De 35 a 39 años (076)",1,1,1,,100,,
"De 40 a 44 años (077)",1,,,,,,
"De 45 a 49 años (078)",4,18,13,,72.2,,
"De 50 y más años (079)",2,3,3,,100,,
"Sup. Univ. completa (080)",136,302,293,4,97,1.3,
"De 20 a 24 años (083)",11,3,3,,100,,
"De 25 a 29 años (084)",25,13,13,1,100,7.7,
"De 30 a 34 años (085)",22,27,27,1,100,3.7,
"De 35 a 39 años (086)",24,50,48,1,96,2,
"De 40 a 44 años (087)",18,59,57,1,96.6,1.7,
"De 45 a 49 años (088)",18,62,62,,100,,
"De 50 y más años (089)",18,88,83,,94.3,,
,,,,,,,
"URBANA (100)",1870,4918,4510,80,91.7,1.6,
"De 12 a 14 años (101)",193,,,,,,
"De 15 a 19 años (102)",216,29,29,11,100,37.9,
"De 20 a 24 años (103)",177,154,152,16,98.7,10.4,
"De 25 a 29 años (104)",191,316,311,17,98.4,5.4,
"De 30 a 34 años (105)",208,465,454,22,97.6,4.7,
"De 35 a 39 años (106)",175,536,516,10,96.3,1.9,
"De 40 a 44 años (107)",145,524,493,4,94.1,0.8,
"De 45 a 49 años (108)",135,580,538,,92.8,,
"De 50 y más años (109)",430,2314,2017,,87.2,,
"Sin nivel (110)",445,2125,1879,9,88.4,0.4,
"De 12 a 14 años (111)",8,,,,,,
"De 15 a 19 años (112)",8,,,,,,
"De 20 a 24 años (113)",9,9,9,,100,,
"De 25 a 29 años (114)",15,28,28,1,100,3.6,
"De 30 a 34 años (115)",39,123,117,7,95.1,5.7,
"De 35 a 39 años (116)",36,146,139,,95.2,,
"De 40 a 44 años (117)",34,120,112,1,93.3,0.8,
"De 45 a 49 años (118)",44,220,200,,90.9,,
"De 50 y más años (119)",252,1479,1274,,86.1,,
"Educacion Inicial (120)",4,6,6,1,100,16.7,
"De 20 a 24 años (123)",1,2,2,1,100,50,
"De 25 a 29 años (124)",3,4,4,,100,,
"Primaria (130)",742,1974,1839,35,93.2,1.8,
"De 12 a 14 años (131)",81,,,,,,
"De 15 a 19 años (132)",68,6,6,3,100,50,
"De 20 a 24 años (133)",59,74,73,6,98.6,8.1,
"De 25 a 29 años (134)",77,166,162,10,97.6,6,
"De 30 a 34 años (135)",96,222,220,10,99.1,4.5,
"De 35 a 39 años (136)",79,245,239,5,97.6,2,
"De 40 a 44 años (137)",79,308,289,1,93.8,0.3,
"De 45 a 49 años (138)",64,272,250,,91.9,,
"De 50 y más años (139)",139,681,600,,88.1,,
"Secundaria (140)",439,439,423,26,96.4,5.9,
"De 12 a 14 años (141)",104,,,,,,
"De 15 a 19 años (142)",131,22,22,8,100,36.4,
"De 20 a 24 años (143)",56,47,46,7,97.9,14.9,
"De 25 a 29 años (144)",48,69,68,4,98.6,5.8,
"De 30 a 34 años (145)",32,65,64,4,98.5,6.2,
"De 35 a 39 años (146)",26,77,72,3,93.5,3.9,
"De 40 a 44 años (147)",14,54,51,,94.4,,
"De 45 a 49 años (148)",9,35,35,,100,,
"De 50 y más años (149)",19,70,65,,92.9,,
"Sup. no Univ. incompleta (150)",55,63,60,1,95.2,1.6,
"De 15 a 19 años (152)",9,1,1,,100,,
"De 20 a 24 años (153)",20,5,5,1,100,20,
"De 25 a 29 años (154)",6,5,5,,100,,
"De 30 a 34 años (155)",7,11,11,,100,,
"De 35 a 39 años (156)",6,17,16,,94.1,,
"De 40 a 44 años (157)",1,3,3,,100,,
"De 45 a 49 años (158)",1,4,4,,100,,
"De 50 y más años (159)",5,17,15,,88.2,,
"Sup. no Univ. completa (160)",88,121,119,3,98.3,2.5,
"De 20 a 24 años (163)",20,10,10,,100,,
"De 25 a 29 años (164)",20,28,28,1,100,3.6,
"De 30 a 34 años (165)",20,26,24,,92.3,,
"De 35 a 39 años (166)",10,19,19,1,100,5.3,
"De 40 a 44 años (167)",9,16,16,1,100,6.3,
"De 45 a 49 años (168)",6,12,12,,100,,
"De 50 y más años (169)",3,10,10,,100,,
"Sup. Univ. incompleta (170)",17,24,24,1,100,4.2,
"De 20 a 24 años (173)",4,4,4,1,100,25,
"De 25 a 29 años (174)",6,5,5,,100,,
"De 30 a 34 años (175)",2,3,3,,100,,
"De 35 a 39 años (176)",1,1,1,,100,,
"De 45 a 49 años (178)",2,8,8,,100,,
"De 50 y más años (179)",2,3,3,,100,,
"Sup. Univ. completa (180)",80,166,160,4,96.4,2.4,
"De 20 a 24 años (183)",8,3,3,,100,,
"De 25 a 29 años (184)",16,11,11,1,100,9.1,
"De 30 a 34 años (185)",12,15,15,1,100,6.7,
"De 35 a 39 años (186)",17,31,30,1,96.8,3.2,
"De 40 a 44 años (187)",8,23,22,1,95.7,4.3,
"De 45 a 49 años (188)",9,29,29,,100,,
"De 50 y más años (189)",10,54,50,,92.6,,
,,,,,,,
"RURAL (200)",9447,29638,26568,630,89.6,2.1,
"De 12 a 14 años (201)",1159,3,2,1,66.7,33.3,
"De 15 a 19 años (202)",1290,259,254,78,98.1,30.1,
"De 20 a 24 años (203)",1076,1293,1251,177,96.8,13.7,
"De 25 a 29 años (204)",875,1955,1883,139,96.3,7.1,
"De 30 a 34 años (205)",818,2493,2401,107,96.3,4.3,
"De 35 a 39 años (206)",860,3563,3391,85,95.2,2.4,
"De 40 a 44 años (207)",697,3245,3046,35,93.9,1.1,
"De 45 a 49 años (208)",536,3084,2826,8,91.6,0.3,
"De 50 y más años (209)",2136,13743,11514,,83.8,,
"Sin nivel (210)",2807,15358,13128,131,85.5,0.9,
"De 12 a 14 años (211)",49,1,1,1,100,100,
"De 15 a 19 años (212)",65,20,20,7,100,35,
"De 20 a 24 años (213)",105,161,155,18,96.3,11.2,
"De 25 a 29 años (214)",129,336,318,22,94.6,6.5,
"De 30 a 34 años (215)",202,683,657,35,96.2,5.1,
"De 35 a 39 años (216)",251,1190,1117,30,93.9,2.5,
"De 40 a 44 años (217)",256,1266,1178,14,93,1.1,
"De 45 a 49 años (218)",226,1437,1276,4,88.8,0.3,
"De 50 y más años (219)",1524,10264,8406,,81.9,,
"Educacion Inicial (220)",22,47,47,,100,,
"De 15 a 19 años (222)",8,6,6,,100,,
"De 20 a 24 años (223)",3,5,5,,100,,
"De 25 a 29 años (224)",5,12,12,,100,,
"De 30 a 34 años (225)",3,13,13,,100,,
"De 35 a 39 años (226)",3,11,11,,100,,
"Primaria (230)",4974,12251,11469,414,93.6,3.4,
"De 12 a 14 años (231)",794,1,1,,100,,
"De 15 a 19 años (232)",715,169,165,56,97.6,33.1,
"De 20 a 24 años (233)",699,877,842,128,96,14.6,
"De 25 a 29 años (234)",568,1308,1262,96,96.5,7.3,
"De 30 a 34 años (235)",510,1552,1493,61,96.2,3.9,
"De 35 a 39 años (236)",516,2080,1990,49,95.7,2.4,
"De 40 a 44 años (237)",365,1700,1604,21,94.4,1.2,
"De 45 a 49 años (238)",267,1456,1368,3,94,0.2,
"De 50 y más años (239)",540,3108,2744,,88.3,,
"Secundaria (240)",1448,1587,1542,68,97.2,4.3,
"De 12 a 14 años (241)",316,1,,,,,
"De 15 a 19 años (242)",491,64,63,15,98.4,23.4,
"De 20 a 24 años (243)",234,222,222,25,100,11.3,
"De 25 a 29 años (244)",135,256,248,18,96.9,7,
"De 30 a 34 años (245)",69,170,164,8,96.5,4.7,
"De 35 a 39 años (246)",63,208,200,2,96.2,1,
"De 40 a 44 años (247)",56,224,210,,93.8,,
"De 45 a 49 años (248)",27,124,121,,97.6,,
"De 50 y más años (249)",57,318,314,,98.7,,
"Sup. no Univ. incompleta (250)",90,187,187,10,100,5.3,
"De 15 a 19 años (252)",10,,,,,,
"De 20 a 24 años (253)",19,21,21,3,100,14.3,
"De 25 a 29 años (254)",16,23,23,,100,,
"De 30 a 34 años (255)",18,55,55,3,100,5.5,
"De 35 a 39 años (256)",14,43,43,3,100,7,
"De 40 a 44 años (257)",5,13,13,,100,,
"De 45 a 49 años (258)",4,18,18,1,100,5.6,
"De 50 y más años (259)",4,14,14,,100,,
"Sup. no Univ. completa (260)",42,58,53,7,91.4,12.1,
"De 20 a 24 años (263)",12,7,6,3,85.7,42.9,
"De 25 a 29 años (264)",10,14,14,3,100,21.4,
"De 30 a 34 años (265)",6,8,7,,87.5,,
"De 35 a 39 años (266)",6,12,12,1,100,8.3,
"De 40 a 44 años (267)",4,6,6,,100,,
"De 45 a 49 años (268)",1,6,5,,83.3,,
"De 50 y más años (269)",3,5,3,,60,,
"Sup. Univ. incompleta (270)",8,14,9,,64.3,,
"De 15 a 19 años (272)",1,,,,,,
"De 20 a 24 años (273)",1,,,,,,
"De 25 a 29 años (274)",3,4,4,,100,,
"De 40 a 44 años (277)",1,,,,,,
"De 45 a 49 años (278)",2,10,5,,50,,
"Sup. Univ. completa (280)",56,136,133,,97.8,,
"De 20 a 24 años (283)",3,,,,,,
"De 25 a 29 años (284)",9,2,2,,100,,
"De 30 a 34 años (285)",10,12,12,,100,,
"De 35 a 39 años (286)",7,19,18,,94.7,,
"De 40 a 44 años (287)",10,36,35,,97.2,,
"De 45 a 49 años (288)",9,33,33,,100,,
"De 50 y más años (289)",8,34,33,,97.1,,
