"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Técnicos de nivel medio ytrab.asimilados (039)",307,,,8,43,39,146,27,44
"Jefes y empleados de oficina (040)",345,,,4,72,36,116,33,84
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",1296,80,1,378,464,86,158,57,72
"Agricult.trabaj. calif.agrop. y pesquros (042)",617,40,2,331,161,15,23,16,29
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",508,6,,145,213,35,66,13,30
"Obreros. construc., conf., papel, fab., instr (044)",720,14,,190,374,51,49,17,25
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",1716,168,4,710,580,82,97,32,43
"Otra (046)",81,,,,22,3,26,8,22
"Ocupación no especificada (047)",81,10,,33,23,3,5,1,6
"Hombres (048)",4078,110,3,1120,1406,229,501,198,511
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",30,,,,1,1,7,8,13
"Profes., científicos e intelectuales (050)",447,,,,8,16,118,48,257
"Técnicos de nivel medio ytrab.asimilados (051)",178,,,3,25,26,76,20,28
"Jefes y empleados de oficina (052)",160,,,3,45,15,34,17,46
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",518,7,,115,222,35,68,32,39
"Agricult.trabaj. calif.agrop. y pesquros (054)",534,31,2,287,141,13,18,15,27
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",455,5,,134,195,32,57,11,21
"Obreros. construc., conf., papel, fab., instr (056)",708,13,,188,368,49,48,17,25
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",945,52,1,380,373,38,48,22,31
"Otra (058)",79,,,,22,3,24,8,22
"Ocupación no especificada (059)",24,2,,10,6,1,3,,2
"Mujeres (060)",2541,208,4,679,580,159,494,100,317
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",10,,,,2,,3,,5
"Profes., científicos e intelectuales (062)",461,,,,23,21,181,38,198
"Técnicos de nivel medio ytrab.asimilados (063)",129,,,5,18,13,70,7,16
"Jefes y empleados de oficina (064)",185,,,1,27,21,82,16,38
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",778,73,1,263,242,51,90,25,33
"Agricult.trabaj. calif.agrop. y pesquros (066)",83,9,,44,20,2,5,1,2
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",53,1,,11,18,3,9,2,9
"Obreros. construc., conf., papel, fab., instr (068)",12,1,,2,6,2,1,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",771,116,3,330,207,44,49,10,12
"Otra (070)",2,,,,,,2,,
"Ocupación no especificada (071)",57,8,,23,17,2,2,1,4
,,,,,,,,,
"RURAL (072)",9478,1865,15,5438,1670,112,247,53,78
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",9,,,1,3,,2,2,1
"Profes., científicos e intelectuales (074)",135,,,,1,7,70,20,37
"Técnicos de nivel medio ytrab.asimilados (075)",65,3,,9,12,8,29,1,3
"Jefes y empleados de oficina (076)",78,,,3,28,11,28,3,5
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",327,57,,150,95,7,12,3,3
"Agricult.trabaj. calif.agrop. y pesquros (078)",4578,1009,7,2825,635,28,43,9,22
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",227,25,,116,59,11,12,3,1
"Obreros. construc., conf., papel, fab., instr (080)",263,16,,120,111,5,10,1,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",3601,692,8,2113,705,33,37,10,3
"Otra (082)",6,,,,,,2,1,3
"Ocupación no especificada (083)",189,63,,101,21,2,2,,
"Hombres (084)",7613,1287,12,4512,1443,88,171,46,54
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",6,,,1,2,,1,2,
"Profes., científicos e intelectuales (086)",79,,,,,4,36,15,24
"Técnicos de nivel medio ytrab.asimilados (087)",49,3,,7,11,5,19,1,3
"Jefes y empleados de oficina (088)",49,,,3,19,7,16,3,1
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",114,9,,55,40,3,4,3,
"Agricult.trabaj. calif.agrop. y pesquros (090)",4260,897,7,2655,603,26,43,8,21
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",207,24,,102,54,11,12,3,1
"Obreros. construc., conf., papel, fab., instr (092)",261,16,,119,110,5,10,1,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",2525,332,5,1534,590,27,27,9,1
"Otra (094)",6,,,,,,2,1,3
"Ocupación no especificada (095)",57,6,,36,14,,1,,
"Mujeres (096)",1865,578,3,926,227,24,76,7,24
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",3,,,,1,,1,,1
"Profes., científicos e intelectuales (098)",56,,,,1,3,34,5,13
"Técnicos de nivel medio ytrab.asimilados (099)",16,,,2,1,3,10,,
"Jefes y empleados de oficina (100)",29,,,,9,4,12,,4
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",213,48,,95,55,4,8,,3
"Agricult.trabaj. calif.agrop. y pesquros (102)",318,112,,170,32,2,,1,1
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",20,1,,14,5,,,,
"Obreros. construc., conf., papel, fab., instr (104)",2,,,1,1,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",1076,360,3,579,115,6,10,1,2
"Ocupación no especificada (107)",132,57,,65,7,2,1,,
