"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Agric., ganadería, caza y silvicultura (116)",821,3,90,375,6,347,,
"Pesca (117)",3,1,,,,2,,
"Explotación de minas y canteras (118)",15,,5,9,1,,,
"Industrias manufactureras (119)",197,2,18,163,3,11,,
"Suministro de electricidad, gas y agua (120)",3,2,1,,,,,
"Construcción (121)",38,21,16,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",1253,39,,1045,4,165,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",21,,,18,,3,,
"Comercio al por mayor (124)",45,5,,32,,8,,
"Comercio al por menor (125)",1187,34,,995,4,154,,
"Hoteles y restaurantes (126)",246,44,6,172,3,21,,
"Trans., almac. y comunicaciones (127)",33,9,3,14,,7,,
"Intermediación financiera (128)",6,6,,,,,,
"Activid.inmobil., empres. y alquileres (129)",43,35,2,3,,3,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",175,174,1,,,,,
"Enseñanza (131)",487,447,,40,,,,
"Servicios sociales y de salud (132)",127,125,,1,,1,,
"Otras activ. serv.comun.soc y personales (133)",74,9,2,55,1,7,,
"Hogares privados con servicio doméstico (134)",177,,,,,,177,
"Actividad economica no especificada (136)",131,36,7,70,,18,,
"Desocupado (137)",383,,,,,,,383
,,,,,,,,
"RURAL (138)",32534,987,2412,14837,145,10695,216,3242
"Agric., ganadería, caza y silvicultura (139)",24095,7,1050,12674,77,10287,,
"Pesca (140)",39,5,8,12,4,10,,
"Explotación de minas y canteras (141)",479,8,378,79,8,6,,
"Industrias manufactureras (142)",594,6,169,284,17,118,,
"Suministro de electricidad, gas y agua (143)",8,,7,1,,,,
"Construcción (144)",775,6,618,129,3,19,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",1041,68,19,840,25,89,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",53,,14,32,2,5,,
"Comercio al por mayor (147)",49,8,,40,1,,,
"Comercio al por menor (148)",939,60,5,768,22,84,,
"Hoteles y restaurantes (149)",174,28,13,118,1,14,,
"Trans., almac. y comunicaciones (150)",418,33,51,314,4,16,,
"Intermediación financiera (151)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (152)",69,44,7,16,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",234,198,36,,,,,
"Enseñanza (154)",560,505,,54,1,,,
"Servicios sociales y de salud (155)",54,40,,13,1,,,
"Otras activ. serv.comun.soc y personales (156)",61,11,7,40,1,2,,
"Hogares privados con servicio doméstico (157)",216,,,,,,216,
"Actividad economica no especificada (159)",473,26,49,263,3,132,,
"Desocupado (160)",3242,,,,,,,3242
"Hombres (161)",19710,797,1832,10455,97,4041,14,2474
"Agric., ganadería, caza y silvicultura (162)",13578,5,554,9138,49,3832,,
"Pesca (163)",31,3,8,11,4,5,,
"Explotación de minas y canteras (164)",452,8,365,66,8,5,,
"Industrias manufactureras (165)",417,6,141,181,13,76,,
"Suministro de electricidad, gas y agua (166)",8,,7,1,,,,
"Construcción (167)",760,6,605,128,3,18,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",524,39,19,423,13,30,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",53,,14,32,2,5,,
"Comercio al por mayor (170)",38,4,,34,,,,
"Comercio al por menor (171)",433,35,5,357,11,25,,
"Hoteles y restaurantes (172)",39,10,6,20,1,2,,
"Trans., almac. y comunicaciones (173)",407,29,50,310,3,15,,
"Activid.inmobil., empres. y alquileres (175)",58,37,6,13,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",203,172,31,,,,,
"Enseñanza (177)",476,437,,39,,,,
"Servicios sociales y de salud (178)",32,21,,10,1,,,
"Otras activ. serv.comun.soc y personales (179)",27,6,3,17,1,,,
"Hogares privados con servicio doméstico (180)",14,,,,,,14,
"Actividad economica no especificada (182)",210,18,37,98,1,56,,
"Desocupado (183)",2474,,,,,,,2474
"Mujeres (184)",12824,190,580,4382,48,6654,202,768
"Agric., ganadería, caza y silvicultura (185)",10517,2,496,3536,28,6455,,
"Pesca (186)",8,2,,1,,5,,
"Explotación de minas y canteras (187)",27,,13,13,,1,,
"Industrias manufactureras (188)",177,,28,103,4,42,,
"Construcción (190)",15,,13,1,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",517,29,,417,12,59,,
"Comercio al por mayor (193)",11,4,,6,1,,,
"Comercio al por menor (194)",506,25,,411,11,59,,
"Hoteles y restaurantes (195)",135,18,7,98,,12,,
"Trans., almac. y comunicaciones (196)",11,4,1,4,1,1,,
"Intermediación financiera (197)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (198)",11,7,1,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",31,26,5,,,,,
"Enseñanza (200)",84,68,,15,1,,,
"Servicios sociales y de salud (201)",22,19,,3,,,,
"Otras activ. serv.comun.soc y personales (202)",34,5,4,23,,2,,
"Hogares privados con servicio doméstico (203)",202,,,,,,202,
"Actividad economica no especificada (205)",263,8,12,165,2,76,,
"Desocupado (206)",768,,,,,,,768
