"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 45 a 49 años (038)",683,4331,3912,20,90.3,0.5,
"De 50 y más años (039)",2204,15168,12914,,85.1,,
"Viudo(a) (040)",1715,10345,8341,18,80.6,0.2,
"De 15 a 19 años (042)",2,3,3,1,100,33.3,
"De 20 a 24 años (043)",8,13,12,1,92.3,7.7,
"De 25 a 29 años (044)",15,43,41,1,95.3,2.3,
"De 30 a 34 años (045)",34,138,132,6,95.7,4.3,
"De 35 a 39 años (046)",63,295,272,7,92.2,2.4,
"De 40 a 44 años (047)",71,382,341,1,89.3,0.3,
"De 45 a 49 años (048)",80,446,410,1,91.9,0.2,
"De 50 y más años (049)",1442,9025,7130,,79,,
"Divorciado(a) (050)",118,465,412,3,88.6,0.6,
"De 15 a 19 años (052)",4,3,3,1,100,33.3,
"De 20 a 24 años (053)",8,11,11,,100,,
"De 25 a 29 años (054)",10,34,27,,79.4,,
"De 30 a 34 años (055)",15,40,40,1,100,2.5,
"De 35 a 39 años (056)",11,31,31,1,100,3.2,
"De 40 a 44 años (057)",12,54,50,,92.6,,
"De 45 a 49 años (058)",10,48,45,,93.8,,
"De 50 y más años (059)",48,244,205,,84,,
"Soltero(a) (060)",7889,1574,1497,109,95.1,6.9,
"De 12 a 14 años (061)",3009,4,4,2,100,50,
"De 15 a 19 años (062)",2733,107,103,41,96.3,38.3,
"De 20 a 24 años (063)",879,287,275,43,95.8,15,
"De 25 a 29 años (064)",408,207,202,10,97.6,4.8,
"De 30 a 34 años (065)",230,223,217,9,97.3,4,
"De 35 a 39 años (066)",125,171,165,4,96.5,2.3,
"De 40 a 44 años (067)",103,108,100,,92.6,,
"De 45 a 49 años (068)",79,126,121,,96,,
"De 50 y más años (069)",323,341,310,,90.9,,
,,,,,,,
"URBANA (080)",6869,17159,15889,391,92.6,2.3,
"De 12 a 14 años (081)",752,3,3,2,100,66.7,
"De 15 a 19 años (082)",947,147,144,31,98,21.1,
"De 20 a 24 años (083)",854,805,789,107,98,13.3,
"De 25 a 29 años (084)",780,1365,1343,92,98.4,6.7,
"De 30 a 34 años (085)",748,1862,1797,79,96.5,4.2,
"De 35 a 39 años (086)",647,2294,2191,64,95.5,2.8,
"De 40 a 44 años (087)",495,2018,1922,14,95.2,0.7,
"De 45 a 49 años (088)",412,1972,1863,2,94.5,0.1,
"De 50 y más años (089)",1234,6693,5837,,87.2,,
"Conviviente (090)",2286,6363,6025,258,94.7,4.1,
"De 12 a 14 años (091)",7,1,1,1,100,100,
"De 15 a 19 años (092)",168,109,109,26,100,23.9,
"De 20 a 24 años (093)",435,595,581,80,97.6,13.4,
"De 25 a 29 años (094)",474,982,972,67,99,6.8,
"De 30 a 34 años (095)",405,1097,1063,48,96.9,4.4,
"De 35 a 39 años (096)",305,1122,1077,30,96,2.7,
"De 40 a 44 años (097)",178,761,729,6,95.8,0.8,
"De 45 a 49 años (098)",130,647,604,,93.4,,
"De 50 y más años (099)",184,1049,889,,84.7,,
"Separado(a) (100)",284,908,864,11,95.2,1.2,
"De 15 a 19 años (102)",4,3,3,,100,,
"De 20 a 24 años (103)",31,33,33,4,100,12.1,
"De 25 a 29 años (104)",32,53,51,5,96.2,9.4,
"De 30 a 34 años (105)",30,74,72,1,97.3,1.4,
"De 35 a 39 años (106)",42,128,119,1,93,0.8,
"De 40 a 44 años (107)",31,127,122,,96.1,,
"De 45 a 49 años (108)",26,122,117,,95.9,,
"De 50 y más años (109)",88,368,347,,94.3,,
"Casado(a) (110)",1621,7038,6512,95,92.5,1.3,
"De 12 a 14 años (111)",1,,,,,,
"De 15 a 19 años (112)",9,9,9,2,100,22.2,
"De 20 a 24 años (113)",62,84,84,9,100,10.7,
"De 25 a 29 años (114)",126,248,240,17,96.8,6.9,
"De 30 a 34 años (115)",222,603,575,28,95.4,4.6,
"De 35 a 39 años (116)",253,940,895,30,95.2,3.2,
"De 40 a 44 años (117)",222,990,942,8,95.2,0.8,
"De 45 a 49 años (118)",210,1028,971,1,94.5,0.1,
"De 50 y más años (119)",516,3136,2796,,89.2,,
"Viudo(a) (120)",380,2169,1841,3,84.9,0.1,
"De 20 a 24 años (123)",1,2,2,,100,,
"De 25 a 29 años (124)",3,11,10,,90.9,,
"De 30 a 34 años (125)",6,15,14,,93.3,,
"De 35 a 39 años (126)",10,34,33,2,97.1,5.9,
"De 40 a 44 años (127)",15,78,67,,85.9,,
"De 45 a 49 años (128)",22,111,107,1,96.4,0.9,
"De 50 y más años (129)",323,1918,1608,,83.8,,
"Divorciado(a) (130)",35,166,151,,91,,
"De 15 a 19 años (132)",1,,,,,,
"De 20 a 24 años (133)",1,1,1,,100,,
"De 25 a 29 años (134)",3,14,14,,100,,
"De 30 a 34 años (135)",3,7,7,,100,,
"De 35 a 39 años (136)",1,4,4,,100,,
"De 40 a 44 años (137)",6,25,25,,100,,
"De 45 a 49 años (138)",5,22,22,,100,,
"De 50 y más años (139)",15,93,78,,83.9,,
"Soltero(a) (140)",2263,515,496,24,96.3,4.7,
"De 12 a 14 años (141)",744,2,2,1,100,50,
"De 15 a 19 años (142)",765,26,23,3,88.5,11.5,
"De 20 a 24 años (143)",324,90,88,14,97.8,15.6,
"De 25 a 29 años (144)",142,57,56,3,98.2,5.3,
"De 30 a 34 años (145)",82,66,66,2,100,3,
"De 35 a 39 años (146)",36,66,63,1,95.5,1.5,
"De 40 a 44 años (147)",43,37,37,,100,,
"De 45 a 49 años (148)",19,42,42,,100,,
"De 50 y más años (149)",108,129,119,,92.2,,
,,,,,,,
"RURAL (160)",17709,58530,51665,1611,88.3,2.8,
"De 12 a 14 años (161)",2289,14,14,3,100,21.4,
"De 15 a 19 años (162)",2501,534,520,180,97.4,33.7,
"De 20 a 24 años (163)",1852,2440,2348,391,96.2,16,
"De 25 a 29 años (164)",1728,4239,4058,339,95.7,8,
"De 30 a 34 años (165)",1546,5746,5417,311,94.3,5.4,
"De 35 a 39 años (166)",1559,7386,6920,246,93.7,3.3,
"De 40 a 44 años (167)",1159,6568,5969,104,90.9,1.6,
"De 45 a 49 años (168)",1005,6116,5518,37,90.2,0.6,
"De 50 y más años (169)",4070,25487,20901,,82,,
"Conviviente (170)",5998,22787,20757,1128,91.1,5,
"De 12 a 14 años (171)",21,10,10,2,100,20,
"De 15 a 19 años (172)",459,376,365,123,97.1,32.7,
"De 20 a 24 años (173)",1061,1859,1785,309,96,16.6,
"De 25 a 29 años (174)",1120,3130,2988,264,95.5,8.4,
"De 30 a 34 años (175)",895,3524,3322,204,94.3,5.8,
"De 35 a 39 años (176)",812,3990,3704,158,92.8,4,
"De 40 a 44 años (177)",473,2752,2459,50,89.4,1.8,
"De 45 a 49 años (178)",351,2139,1970,18,92.1,0.8,
"De 50 y más años (179)",806,5007,4154,,83,,
"Separado(a) (180)",738,2369,2082,65,87.9,2.7,
"De 15 a 19 años (182)",42,47,46,13,97.9,27.7,
"De 20 a 24 años (183)",105,134,131,22,97.8,16.4,
"De 25 a 29 años (184)",92,186,179,10,96.2,5.4,
"De 30 a 34 años (185)",85,216,201,13,93.1,6,
"De 35 a 39 años (186)",75,269,253,3,94.1,1.1,
"De 40 a 44 años (187)",72,310,281,4,90.6,1.3,
"De 45 a 49 años (188)",58,229,202,,88.2,,
"De 50 y más años (189)",209,978,789,,80.7,,
"Casado(a) (190)",3929,23840,21064,315,88.4,1.3,
"De 12 a 14 años (191)",3,2,2,,100,,
"De 15 a 19 años (192)",27,24,23,4,95.8,16.7,
"De 20 a 24 años (193)",117,229,225,30,98.3,13.1,
"De 25 a 29 años (194)",231,721,701,57,97.2,7.9,
"De 30 a 34 años (195)",378,1693,1592,80,94,4.7,
"De 35 a 39 años (196)",520,2734,2595,76,94.9,2.8,
"De 40 a 44 años (197)",492,3102,2867,49,92.4,1.6,
"De 45 a 49 años (198)",473,3303,2941,19,89,0.6,
"De 50 y más años (199)",1688,12032,10118,,84.1,,
"Viudo(a) (200)",1335,8176,6500,15,79.5,0.2,
"De 15 a 19 años (202)",2,3,3,1,100,33.3,
"De 20 a 24 años (203)",7,11,10,1,90.9,9.1,
"De 25 a 29 años (204)",12,32,31,1,96.9,3.1,
"De 30 a 34 años (205)",28,123,118,6,95.9,4.9,
"De 35 a 39 años (206)",53,261,239,5,91.6,1.9,
"De 40 a 44 años (207)",56,304,274,1,90.1,0.3,
"De 45 a 49 años (208)",58,335,303,,90.4,,
"De 50 y más años (209)",1119,7107,5522,,77.7,,
"Divorciado(a) (210)",83,299,261,3,87.3,1,
"De 15 a 19 años (212)",3,3,3,1,100,33.3,
"De 20 a 24 años (213)",7,10,10,,100,,
"De 25 a 29 años (214)",7,20,13,,65,,
"De 30 a 34 años (215)",12,33,33,1,100,3,
"De 35 a 39 años (216)",10,27,27,1,100,3.7,
"De 40 a 44 años (217)",6,29,25,,86.2,,
"De 45 a 49 años (218)",5,26,23,,88.5,,
"De 50 y más años (219)",33,151,127,,84.1,,
"Soltero(a) (220)",5626,1059,1001,85,94.5,8,
"De 12 a 14 años (221)",2265,2,2,1,100,50,
"De 15 a 19 años (222)",1968,81,80,38,98.8,46.9,
"De 20 a 24 años (223)",555,197,187,29,94.9,14.7,
"De 25 a 29 años (224)",266,150,146,7,97.3,4.7,
"De 30 a 34 años (225)",148,157,151,7,96.2,4.5,
"De 35 a 39 años (226)",89,105,102,3,97.1,2.9,
"De 40 a 44 años (227)",60,71,63,,88.7,,
"De 45 a 49 años (228)",60,84,79,,94,,
"De 50 y más años (229)",215,212,191,,90.1,,
