"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",875,,855,17,1,2,,
"Obreros construc.,conf.,papel, fab., instr. (099)",422,31,333,57,1,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",1145,35,783,15,,311,1,
"Otra (101)",5,5,,,,,,
"Ocupación no especificada (102)",40,9,16,13,,2,,
"Desocupado (103)",60,,,,,,,60
"Mujeres (104)",1640,151,151,734,6,541,28,29
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",4,4,,,,,,
"Profes., científicos e intelectuales (106)",86,75,,11,,,,
"Técnicos de nivel medio y trab. asimilados (107)",13,11,,1,1,,,
"Jefes y empleados de oficina (108)",19,19,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",116,20,3,80,2,11,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",580,,,576,3,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",4,,3,1,,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",31,,15,13,,3,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",675,12,125,13,,497,28,
"Ocupación no especificada (115)",83,10,5,39,,29,,
"Desocupado (116)",29,,,,,,,29
