"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Actividad economica no especificada (043)",716,76,,253,254,36,42,13,42
"Mujeres (044)",10570,1335,16,3544,2632,601,1207,327,908
"Agric., ganadería, caza y silvicultura (045)",1884,515,4,952,335,28,19,16,15
"Pesca (046)",6,,,2,3,1,,,
"Explotación de minas y canteras (047)",1,,,,,,,,1
"Industrias manufactureras (048)",618,80,,261,171,33,46,14,13
"Suministro de electricidad, gas y agua (049)",11,,,4,1,,4,1,1
"Construcción (050)",46,6,,16,18,3,2,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",2773,239,1,977,969,182,238,67,100
"Venta, mant.y rep. veh.autom.y motoc. (052)",25,,,3,10,2,6,1,3
"Comercio al por mayor (053)",106,14,,30,33,6,10,4,9
"Comercio al por menor (054)",2642,225,1,944,926,174,222,62,88
"Hoteles y restaurantes (055)",1088,159,6,465,308,56,51,12,31
"Trans., almac. y comunicaciones (056)",73,3,,8,29,12,13,5,3
"Intermediación financiera (057)",19,,,,3,,7,4,5
"Activid.inmobil., empres. y de alquiler (058)",194,3,,9,40,28,55,14,45
"Admin.pub. y defensa; p. segur.soc.afil (059)",305,5,,17,65,25,118,22,53
"Enseñanza (060)",1195,1,,1,95,124,400,106,468
"Servicios sociales y de salud (061)",265,4,,7,14,18,114,10,98
"Otras activ. serv.comun.soc y personales (062)",268,27,,95,75,18,26,10,17
"Hogares privados con servicio doméstico (063)",792,89,4,338,277,32,24,17,11
"Organiz. y organos extraterritoriales (064)",1,,,,,,,,1
"Actividad economica no especificada (065)",1031,204,1,392,229,41,90,28,46
,,,,,,,,,
"URBANA (066)",28918,2804,32,9873,9731,1464,2308,800,1906
"Agric., ganadería, caza y silvicultura (067)",10885,1656,15,5136,3301,256,246,104,171
"Pesca (068)",50,3,,7,24,3,5,4,4
"Explotación de minas y canteras (069)",16,,,4,5,3,1,2,1
"Industrias manufactureras (070)",1960,149,1,726,766,109,113,41,55
"Suministro de electricidad, gas y agua (071)",87,12,,20,26,6,12,3,8
"Construcción (072)",1185,63,3,398,510,67,62,27,55
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",5321,380,3,1662,2100,340,444,179,213
"Venta, mant.y rep. veh.autom.y motoc. (074)",346,13,,60,159,33,42,20,19
"Comercio al por mayor (075)",241,16,1,69,93,13,26,9,14
"Comercio al por menor (076)",4734,351,2,1533,1848,294,376,150,180
"Hoteles y restaurantes (077)",1103,133,1,446,342,66,53,26,36
"Trans., almac. y comunicaciones (078)",2160,74,3,448,1193,148,126,87,81
"Intermediación financiera (079)",48,,,1,6,,14,9,18
"Activid.inmobil., empres. y de alquiler (080)",625,22,,66,187,71,104,46,129
"Admin.pub. y defensa; p. segur.soc.afil (081)",858,14,,81,242,69,246,48,158
"Enseñanza (082)",1597,3,,3,123,134,529,131,674
"Servicios sociales y de salud (083)",417,6,,10,45,32,159,12,153
"Otras activ. serv.comun.soc y personales (084)",685,54,2,189,245,61,50,27,57
"Hogares privados con servicio doméstico (085)",653,78,4,249,243,28,23,16,12
"Organiz. y organos extraterritoriales (086)",1,,,,,,,,1
"Actividad economica no especificada (087)",1267,157,,427,373,71,121,38,80
"Hombres (088)",20800,2045,25,7449,7534,925,1227,513,1082
"Agric., ganadería, caza y silvicultura (089)",10070,1485,14,4747,3099,236,235,96,158
"Pesca (090)",45,3,,6,21,2,5,4,4
"Explotación de minas y canteras (091)",15,,,4,5,3,1,2,
"Industrias manufactureras (092)",1477,110,1,533,618,77,68,27,43
"Suministro de electricidad, gas y agua (093)",77,12,,17,25,6,8,2,7
"Construcción (094)",1162,63,3,391,499,65,60,26,55
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",2866,179,2,836,1231,170,217,114,117
"Venta, mant.y rep. veh.autom.y motoc. (096)",323,13,,57,151,31,36,19,16
"Comercio al por mayor (097)",141,4,1,41,62,7,16,5,5
"Comercio al por menor (098)",2402,162,1,738,1018,132,165,90,96
"Hoteles y restaurantes (099)",166,12,,52,65,11,5,15,6
"Trans., almac. y comunicaciones (100)",2097,72,3,443,1170,136,113,82,78
"Intermediación financiera (101)",29,,,1,3,,7,5,13
"Activid.inmobil., empres. y de alquiler (102)",443,19,,57,150,43,58,32,84
"Admin.pub. y defensa; p. segur.soc.afil (103)",564,10,,64,181,45,132,26,106
"Enseñanza (104)",594,2,,2,46,35,194,48,267
"Servicios sociales y de salud (105)",182,2,,3,32,17,60,3,65
"Otras activ. serv.comun.soc y personales (106)",443,33,2,108,174,43,26,17,40
"Hogares privados con servicio doméstico (107)",24,3,,10,7,1,1,1,1
"Actividad economica no especificada (109)",546,40,,175,208,35,37,13,38
"Mujeres (110)",8118,759,7,2424,2197,539,1081,287,824
"Agric., ganadería, caza y silvicultura (111)",815,171,1,389,202,20,11,8,13
"Pesca (112)",5,,,1,3,1,,,
"Explotación de minas y canteras (113)",1,,,,,,,,1
"Industrias manufactureras (114)",483,39,,193,148,32,45,14,12
"Suministro de electricidad, gas y agua (115)",10,,,3,1,,4,1,1
"Construcción (116)",23,,,7,11,2,2,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",2455,201,1,826,869,170,227,65,96
"Venta, mant.y rep. veh.autom.y motoc. (118)",23,,,3,8,2,6,1,3
"Comercio al por mayor (119)",100,12,,28,31,6,10,4,9
"Comercio al por menor (120)",2332,189,1,795,830,162,211,60,84
"Hoteles y restaurantes (121)",937,121,1,394,277,55,48,11,30
"Trans., almac. y comunicaciones (122)",63,2,,5,23,12,13,5,3
"Intermediación financiera (123)",19,,,,3,,7,4,5
"Activid.inmobil., empres. y de alquiler (124)",182,3,,9,37,28,46,14,45
"Admin.pub. y defensa; p. segur.soc.afil (125)",294,4,,17,61,24,114,22,52
"Enseñanza (126)",1003,1,,1,77,99,335,83,407
"Servicios sociales y de salud (127)",235,4,,7,13,15,99,9,88
"Otras activ. serv.comun.soc y personales (128)",242,21,,81,71,18,24,10,17
"Hogares privados con servicio doméstico (129)",629,75,4,239,236,27,22,15,11
"Organiz. y organos extraterritoriales (130)",1,,,,,,,,1
"Actividad economica no especificada (131)",721,117,,252,165,36,84,25,42
,,,,,,,,,
"RURAL (132)",18218,3073,29,9939,4230,244,396,114,193
"Agric., ganadería, caza y silvicultura (133)",14415,2609,23,8318,3126,118,133,50,38
"Pesca (134)",34,4,,17,12,,1,,
"Explotación de minas y canteras (135)",7,,,1,3,1,,1,1
"Industrias manufactureras (136)",475,68,,269,124,4,6,2,2
"Suministro de electricidad, gas y agua (137)",16,3,,10,3,,,,
"Construcción (138)",404,52,,205,128,6,8,2,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",969,111,,472,306,27,35,7,11
"Venta, mant.y rep. veh.autom.y motoc. (140)",31,,,9,16,3,2,,1
"Comercio al por mayor (141)",36,3,,18,11,2,,,2
"Comercio al por menor (142)",902,108,,445,279,22,33,7,8
"Hoteles y restaurantes (143)",174,42,5,79,40,1,4,2,1
"Trans., almac. y comunicaciones (144)",479,25,,186,226,19,15,4,4
"Intermediación financiera (145)",3,,,1,,,2,,
"Activid.inmobil., empres. y de alquiler (146)",73,1,,17,36,4,13,2,
"Admin.pub. y defensa; p. segur.soc.afil (147)",56,3,,15,16,6,9,3,4
"Enseñanza (148)",324,,,,25,39,120,33,107
"Servicios sociales y de salud (149)",56,1,,3,3,6,31,1,11
"Otras activ. serv.comun.soc y personales (150)",83,16,,26,28,2,6,2,3
"Hogares privados con servicio doméstico (151)",170,15,,102,44,5,2,2,
"Actividad economica no especificada (153)",480,123,1,218,110,6,11,3,8
"Hombres (154)",15766,2497,20,8819,3795,182,270,74,109
"Agric., ganadería, caza y silvicultura (155)",13346,2265,20,7755,2993,110,125,42,36
"Pesca (156)",33,4,,16,12,,1,,
"Explotación de minas y canteras (157)",7,,,1,3,1,,1,1
"Industrias manufactureras (158)",340,27,,201,101,3,5,2,1
"Suministro de electricidad, gas y agua (159)",15,3,,9,3,,,,
"Construcción (160)",381,46,,196,121,5,8,2,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",651,73,,321,206,15,24,5,7
"Venta, mant.y rep. veh.autom.y motoc. (162)",29,,,9,14,3,2,,1
"Comercio al por mayor (163)",30,1,,16,9,2,,,2
"Comercio al por menor (164)",592,72,,296,183,10,22,5,4
"Hoteles y restaurantes (165)",23,4,,8,9,,1,1,
"Trans., almac. y comunicaciones (166)",469,24,,183,220,19,15,4,4
"Intermediación financiera (167)",3,,,1,,,2,,
"Activid.inmobil., empres. y de alquiler (168)",61,1,,17,33,4,4,2,
"Admin.pub. y defensa; p. segur.soc.afil (169)",45,2,,15,12,5,5,3,3
"Enseñanza (170)",132,,,,7,14,55,10,46
"Servicios sociales y de salud (171)",26,1,,3,2,3,16,,1
"Otras activ. serv.comun.soc y personales (172)",57,10,,12,24,2,4,2,3
"Hogares privados con servicio doméstico (173)",7,1,,3,3,,,,
"Actividad economica no especificada (175)",170,36,,78,46,1,5,,4
"Mujeres (176)",2452,576,9,1120,435,62,126,40,84
"Agric., ganadería, caza y silvicultura (177)",1069,344,3,563,133,8,8,8,2
"Pesca (178)",1,,,1,,,,,
"Industrias manufactureras (180)",135,41,,68,23,1,1,,1
"Suministro de electricidad, gas y agua (181)",1,,,1,,,,,
"Construcción (182)",23,6,,9,7,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",318,38,,151,100,12,11,2,4
"Venta, mant.y rep. veh.autom.y motoc. (184)",2,,,,2,,,,
"Comercio al por mayor (185)",6,2,,2,2,,,,
"Comercio al por menor (186)",310,36,,149,96,12,11,2,4
"Hoteles y restaurantes (187)",151,38,5,71,31,1,3,1,1
"Trans., almac. y comunicaciones (188)",10,1,,3,6,,,,
"Activid.inmobil., empres. y de alquiler (190)",12,,,,3,,9,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",11,1,,,4,1,4,,1
"Enseñanza (192)",192,,,,18,25,65,23,61
"Servicios sociales y de salud (193)",30,,,,1,3,15,1,10
"Otras activ. serv.comun.soc y personales (194)",26,6,,14,4,,2,,
"Hogares privados con servicio doméstico (195)",163,14,,99,41,5,2,2,
"Actividad economica no especificada (197)",310,87,1,140,64,5,6,3,4
