"CUADRO Nº 3: POBLACIÓN DE 3 Y MÁS AÑOS DE EDAD, POR GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"GRUPOS DE EDAD",,,,,,,
"Primaria (033)",185597,,40715,44923,6534,12678,16652,42486,21609
"Secundaria (034)",227048,,,26576,49773,48805,40128,53721,8045
"Superior no univ. incompleto (035)",35591,,,,6738,13662,7168,7065,958
"Superior no univ. completo (036)",51359,,,,,13721,15797,19208,2633
"Superior univ. incompleto (037)",38226,,,,8798,18206,4899,5570,753
"Superior univ. completo (038)",55339,,,,,13439,15740,22521,3639
"Hombres (040)",320625,13010,32107,36582,35284,58062,47937,74875,22768
"Sin nivel (041)",22649,13010,2647,417,398,643,991,2176,2367
"Educación inicial (042)",9463,,8851,378,60,95,79,,
"Primaria (043)",85955,,20609,22637,2935,5209,6394,17094,11077
"Secundaria (044)",115976,,,13150,24830,24633,20443,28273,4647
"Superior no univ. incompleto (045)",16885,,,,3049,6165,3343,3750,578
"Superior no univ. completo (046)",21939,,,,,6011,6575,8038,1315
"Superior univ. incompleto (047)",19963,,,,4012,9420,2596,3437,498
"Superior univ. completo (048)",27795,,,,,5886,7516,12107,2286
"Mujeres (050)",349037,12805,31077,36425,37465,64268,55971,86322,24704
"Sin nivel (051)",35129,12805,2322,398,387,939,2360,8450,7468
"Educación inicial (052)",9261,,8649,315,61,142,94,,
"Primaria (053)",99642,,20106,22286,3599,7469,10258,25392,10532
"Secundaria (054)",111072,,,13426,24943,24172,19685,25448,3398
"Superior no univ. incompleto (055)",18706,,,,3689,7497,3825,3315,380
"Superior no univ. completo (056)",29420,,,,,7710,9222,11170,1318
"Superior univ. incompleto (057)",18263,,,,4786,8786,2303,2133,255
"Superior univ. completo (058)",27544,,,,,7553,8224,10414,1353
,,,,,,,,,
"RURAL (060)",46260,2193,4965,5654,5092,7968,6905,10117,3366
"Sin nivel (061)",6938,2193,565,81,95,281,506,1704,1513
"Educación inicial (062)",1194,,1109,39,17,21,8,,
"Primaria (063)",20188,,3291,3818,1183,2520,2650,5107,1619
"Secundaria (064)",15032,,,1716,3424,3911,3025,2782,174
"Superior no univ. incompleto (065)",931,,,,252,409,152,108,10
"Superior no univ. completo (066)",985,,,,,422,330,208,25
"Superior univ. incompleto (067)",461,,,,121,232,56,47,5
"Superior univ. completo (068)",531,,,,,172,178,161,20
"Hombres (070)",23641,1139,2554,2901,2666,4070,3368,5119,1824
"Sin nivel (071)",2705,1139,274,37,46,114,171,417,507
"Educación inicial (072)",622,,585,16,9,9,3,,
"Primaria (073)",10184,,1695,2000,575,1141,1119,2520,1134
"Secundaria (074)",8638,,,848,1871,2190,1733,1859,137
"Superior no univ. incompleto (075)",446,,,,107,192,73,69,5
"Superior no univ. completo (076)",494,,,,,206,147,119,22
"Superior univ. incompleto (077)",256,,,,58,133,29,31,5
"Superior univ. completo (078)",296,,,,,85,93,104,14
"Mujeres (080)",22619,1054,2411,2753,2426,3898,3537,4998,1542
"Sin nivel (081)",4233,1054,291,44,49,167,335,1287,1006
"Educación inicial (082)",572,,524,23,8,12,5,,
"Primaria (083)",10004,,1596,1818,608,1379,1531,2587,485
"Secundaria (084)",6394,,,868,1553,1721,1292,923,37
"Superior no univ. incompleto (085)",485,,,,145,217,79,39,5
"Superior no univ. completo (086)",491,,,,,216,183,89,3
"Superior univ. incompleto (087)",205,,,,63,99,27,16,
"Superior univ. completo (088)",235,,,,,87,85,57,6
