"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros y oper.minas, cant.,ind.manuf. y otros (033)",857,12,288,337,206,14
"Obreros construc., conf., papel, fab., instr. (034)",117,,48,40,23,6
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",4035,83,1491,1503,860,98
"Otra (036)",18,,14,2,2,
"Ocupación no especificada (037)",665,,213,247,165,40
"Desocupado (038)",865,12,525,236,81,11
,,,,,,
"URBANA (039)",50631,524,16707,19449,12095,1856
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",142,,6,47,85,4
"Profes., científicos e intelectuales (041)",5535,,813,3028,1638,56
"Técnicos de nivel medio y trab.asimilados (042)",2226,3,753,906,520,44
"Jefes y empleados de oficina (043)",2607,,1096,977,520,14
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",7450,99,2423,2857,1783,288
"Agricult.trabaj. calif. agrop. y pesqueros (045)",4956,16,1158,1564,1559,659
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",3941,52,1402,1462,891,134
"Obreros construc., conf., papel, fab., instr. (047)",6964,5,2500,2700,1634,125
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",11659,316,4528,4025,2412,378
"Otra (049)",1049,,287,522,240,
"Ocupación no especificada (050)",1420,3,453,526,361,77
"Desocupado (051)",2682,30,1288,835,452,77
"Hombres (052)",35391,379,11703,13031,8760,1518
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",102,,3,37,60,2
"Profes., científicos e intelectuales (054)",2567,,360,1271,897,39
"Técnicos de nivel medio y trab.asimilados (055)",1363,3,433,555,340,32
"Jefes y empleados de oficina (056)",1213,,447,452,303,11
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",3865,59,1304,1405,931,166
"Agricult.trabaj. calif. agrop. y pesqueros (058)",4803,14,1113,1517,1519,640
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",3127,41,1132,1139,695,120
"Obreros construc., conf., papel, fab., instr. (060)",6851,5,2454,2660,1612,120
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",7817,234,3119,2584,1596,284
"Otra (062)",1031,,273,520,238,
"Ocupación no especificada (063)",769,3,249,283,196,38
"Desocupado (064)",1883,20,816,608,373,66
"Mujeres (065)",15240,145,5004,6418,3335,338
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",40,,3,10,25,2
"Profes., científicos e intelectuales (067)",2968,,453,1757,741,17
"Técnicos de nivel medio y trab.asimilados (068)",863,,320,351,180,12
"Jefes y empleados de oficina (069)",1394,,649,525,217,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",3585,40,1119,1452,852,122
"Agricult.trabaj. calif. agrop. y pesqueros (071)",153,2,45,47,40,19
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",814,11,270,323,196,14
"Obreros construc., conf., papel, fab., instr. (073)",113,,46,40,22,5
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",3842,82,1409,1441,816,94
"Otra (075)",18,,14,2,2,
"Ocupación no especificada (076)",651,,204,243,165,39
"Desocupado (077)",799,10,472,227,79,11
,,,,,,
"RURAL (078)",4076,44,1417,1323,954,338
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",13,,1,5,7,
"Profes., científicos e intelectuales (080)",184,,36,102,45,1
"Técnicos de nivel medio y trab.asimilados (081)",52,,19,22,9,2
"Jefes y empleados de oficina (082)",76,,39,29,6,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",212,1,65,80,62,4
"Agricult.trabaj. calif. agrop. y pesqueros (084)",1175,1,150,327,440,257
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",162,1,91,41,25,4
"Obreros construc., conf., papel, fab., instr. (086)",277,,108,107,58,4
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",1592,33,731,518,259,51
"Otra (088)",8,,1,5,2,
"Ocupación no especificada (089)",29,,15,7,3,4
"Desocupado (090)",296,8,161,80,38,9
"Hombres (091)",3451,40,1157,1107,820,327
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",12,,1,5,6,
"Profes., científicos e intelectuales (093)",60,,4,35,20,1
"Técnicos de nivel medio y trab.asimilados (094)",34,,12,15,5,2
"Jefes y empleados de oficina (095)",31,,10,15,5,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",110,1,38,45,23,3
"Agricult.trabaj. calif. agrop. y pesqueros (097)",1160,1,149,323,433,254
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",119,,73,27,15,4
"Obreros construc., conf., papel, fab., instr. (099)",273,,106,107,57,3
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",1399,32,649,456,215,47
"Otra (101)",8,,1,5,2,
"Ocupación no especificada (102)",15,,6,3,3,3
"Desocupado (103)",230,6,108,71,36,9
"Mujeres (104)",625,4,260,216,134,11
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,,,,1,
"Profes., científicos e intelectuales (106)",124,,32,67,25,
"Técnicos de nivel medio y trab.asimilados (107)",18,,7,7,4,
"Jefes y empleados de oficina (108)",45,,29,14,1,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",102,,27,35,39,1
"Agricult.trabaj. calif. agrop. y pesqueros (110)",15,,1,4,7,3
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",43,1,18,14,10,
"Obreros construc., conf., papel, fab., instr. (112)",4,,2,,1,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",193,1,82,62,44,4
"Ocupación no especificada (115)",14,,9,4,,1
"Desocupado (116)",66,2,53,9,2,
