"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 45 a 49 años (038)",294,1924,1706,7,88.7,0.4,
"De 50 y más años (039)",1034,6984,5774,,82.7,,
"Viudo(a) (040)",809,4617,3668,9,79.4,0.2,
"De 15 a 19 años (042)",3,1,1,1,100,100,
"De 20 a 24 años (043)",5,11,10,,90.9,,
"De 25 a 29 años (044)",5,8,8,,100,,
"De 30 a 34 años (045)",10,40,37,2,92.5,5,
"De 35 a 39 años (046)",30,134,113,3,84.3,2.2,
"De 40 a 44 años (047)",35,179,157,1,87.7,0.6,
"De 45 a 49 años (048)",44,294,242,2,82.3,0.7,
"De 50 y más años (049)",677,3950,3100,,78.5,,
"Divorciado(a) (050)",32,95,76,1,80,1.1,
"De 15 a 19 años (052)",1,,,,,,
"De 20 a 24 años (053)",3,3,3,,100,,
"De 25 a 29 años (054)",4,7,7,1,100,14.3,
"De 30 a 34 años (055)",6,9,8,,88.9,,
"De 35 a 39 años (056)",2,5,5,,100,,
"De 40 a 44 años (057)",3,7,7,,100,,
"De 45 a 49 años (058)",1,2,2,,100,,
"De 50 y más años (059)",12,62,44,,71,,
"Soltero(a) (060)",2474,250,233,12,93.2,4.8,
"De 12 a 14 años (061)",901,,,,,,
"De 15 a 19 años (062)",976,9,9,2,100,22.2,
"De 20 a 24 años (063)",317,39,39,8,100,20.5,
"De 25 a 29 años (064)",92,40,39,,97.5,,
"De 30 a 34 años (065)",47,24,24,1,100,4.2,
"De 35 a 39 años (066)",27,17,17,1,100,5.9,
"De 40 a 44 años (067)",14,14,13,,92.9,,
"De 45 a 49 años (068)",12,16,15,,93.8,,
"De 50 y más años (069)",88,91,77,,84.6,,
,,,,,,,
"URBANA (080)",1093,2887,2650,46,91.8,1.6,
"De 12 a 14 años (081)",114,,,,,,
"De 15 a 19 años (082)",137,10,10,4,100,40,
"De 20 a 24 años (083)",100,91,90,13,98.9,14.3,
"De 25 a 29 años (084)",99,139,136,9,97.8,6.5,
"De 30 a 34 años (085)",111,268,263,6,98.1,2.2,
"De 35 a 39 años (086)",100,332,314,10,94.6,3,
"De 40 a 44 años (087)",81,281,275,2,97.9,0.7,
"De 45 a 49 años (088)",68,275,260,2,94.5,0.7,
"De 50 y más años (089)",283,1491,1302,,87.3,,
"Conviviente (090)",298,774,734,31,94.8,4,
"De 12 a 14 años (091)",3,,,,,,
"De 15 a 19 años (092)",16,7,7,2,100,28.6,
"De 20 a 24 años (093)",53,67,66,10,98.5,14.9,
"De 25 a 29 años (094)",61,103,100,7,97.1,6.8,
"De 30 a 34 años (095)",50,134,132,5,98.5,3.7,
"De 35 a 39 años (096)",45,170,156,5,91.8,2.9,
"De 40 a 44 años (097)",22,72,69,2,95.8,2.8,
"De 45 a 49 años (098)",17,72,71,,98.6,,
"De 50 y más años (099)",31,149,133,,89.3,,
"Separado(a) (100)",50,141,138,3,97.9,2.1,
"De 15 a 19 años (102)",1,1,1,1,100,100,
"De 20 a 24 años (103)",5,6,6,1,100,16.7,
"De 25 a 29 años (104)",1,1,1,,100,,
"De 30 a 34 años (105)",8,17,17,,100,,
"De 35 a 39 años (106)",7,13,13,1,100,7.7,
"De 40 a 44 años (107)",7,20,20,,100,,
"De 45 a 49 años (108)",6,18,18,,100,,
"De 50 y más años (109)",15,65,62,,95.4,,
"Casado(a) (110)",330,1456,1342,10,92.2,0.7,
"De 15 a 19 años (112)",1,1,1,1,100,100,
"De 20 a 24 años (113)",7,11,11,1,100,9.1,
"De 25 a 29 años (114)",18,28,28,2,100,7.1,
"De 30 a 34 años (115)",43,115,112,1,97.4,0.9,
"De 35 a 39 años (116)",36,134,130,3,97,2.2,
"De 40 a 44 años (117)",46,168,165,,98.2,,
"De 45 a 49 años (118)",39,175,162,2,92.6,1.1,
"De 50 y más años (119)",140,824,733,,89,,
"Viudo(a) (120)",84,439,367,,83.6,,
"De 20 a 24 años (123)",1,2,2,,100,,
"De 35 a 39 años (126)",2,5,5,,100,,
"De 40 a 44 años (127)",5,18,18,,100,,
"De 45 a 49 años (128)",1,4,4,,100,,
"De 50 y más años (129)",75,410,338,,82.4,,
"Divorciado(a) (130)",1,9,9,,100,,
"De 50 y más años (139)",1,9,9,,100,,
"Soltero(a) (140)",330,68,60,2,88.2,2.9,
"De 12 a 14 años (141)",111,,,,,,
"De 15 a 19 años (142)",119,1,1,,100,,
"De 20 a 24 años (143)",34,5,5,1,100,20,
"De 25 a 29 años (144)",19,7,7,,100,,
"De 30 a 34 años (145)",10,2,2,,100,,
"De 35 a 39 años (146)",10,10,10,1,100,10,
"De 40 a 44 años (147)",1,3,3,,100,,
"De 45 a 49 años (148)",5,6,5,,83.3,,
"De 50 y más años (149)",21,34,27,,79.4,,
,,,,,,,
"RURAL (160)",7228,24089,20728,434,86,1.8,
"De 12 a 14 años (161)",803,,,,,,
"De 15 a 19 años (162)",1021,137,135,43,98.5,31.4,
"De 20 a 24 años (163)",802,847,819,123,96.7,14.5,
"De 25 a 29 años (164)",605,1333,1280,91,96,6.8,
"De 30 a 34 años (165)",600,2021,1882,81,93.1,4,
"De 35 a 39 años (166)",510,2305,2111,52,91.6,2.3,
"De 40 a 44 años (167)",467,2582,2321,32,89.9,1.2,
"De 45 a 49 años (168)",444,2866,2511,12,87.6,0.4,
"De 50 y más años (169)",1976,11998,9669,,80.6,,
"Conviviente (170)",2025,7195,6481,285,90.1,4,
"De 12 a 14 años (171)",10,,,,,,
"De 15 a 19 años (172)",127,97,95,32,97.9,33,
"De 20 a 24 años (173)",382,591,569,90,96.3,15.2,
"De 25 a 29 años (174)",347,836,806,58,96.4,6.9,
"De 30 a 34 años (175)",315,1094,1021,50,93.3,4.6,
"De 35 a 39 años (176)",225,972,921,28,94.8,2.9,
"De 40 a 44 años (177)",179,990,913,22,92.2,2.2,
"De 45 a 49 años (178)",119,735,644,5,87.6,0.7,
"De 50 y más años (179)",321,1880,1512,,80.4,,
"Separado(a) (180)",344,901,833,30,92.5,3.3,
"De 12 a 14 años (181)",1,,,,,,
"De 15 a 19 años (182)",24,24,24,6,100,25,
"De 20 a 24 años (183)",54,69,68,10,98.6,14.5,
"De 25 a 29 años (184)",50,82,80,9,97.6,11,
"De 30 a 34 años (185)",52,119,118,1,99.2,0.8,
"De 35 a 39 años (186)",32,102,97,3,95.1,2.9,
"De 40 a 44 años (187)",31,117,104,1,88.9,0.9,
"De 45 a 49 años (188)",19,80,73,,91.3,,
"De 50 y más años (189)",81,308,269,,87.3,,
"Casado(a) (190)",1959,11547,9873,99,85.5,0.9,
"De 12 a 14 años (191)",2,,,,,,
"De 15 a 19 años (192)",9,7,7,2,100,28.6,
"De 20 a 24 años (193)",76,141,137,16,97.2,11.3,
"De 25 a 29 años (194)",126,367,347,23,94.6,6.3,
"De 30 a 34 años (195)",180,737,676,27,91.7,3.7,
"De 35 a 39 años (196)",206,1090,973,18,89.3,1.7,
"De 40 a 44 años (197)",211,1296,1148,8,88.6,0.6,
"De 45 a 49 años (198)",255,1749,1544,5,88.3,0.3,
"De 50 y más años (199)",894,6160,5041,,81.8,,
"Viudo(a) (200)",725,4178,3301,9,79,0.2,
"De 15 a 19 años (202)",3,1,1,1,100,100,
"De 20 a 24 años (203)",4,9,8,,88.9,,
"De 25 a 29 años (204)",5,8,8,,100,,
"De 30 a 34 años (205)",10,40,37,2,92.5,5,
"De 35 a 39 años (206)",28,129,108,3,83.7,2.3,
"De 40 a 44 años (207)",30,161,139,1,86.3,0.6,
"De 45 a 49 años (208)",43,290,238,2,82.1,0.7,
"De 50 y más años (209)",602,3540,2762,,78,,
"Divorciado(a) (210)",31,86,67,1,77.9,1.2,
"De 15 a 19 años (212)",1,,,,,,
"De 20 a 24 años (213)",3,3,3,,100,,
"De 25 a 29 años (214)",4,7,7,1,100,14.3,
"De 30 a 34 años (215)",6,9,8,,88.9,,
"De 35 a 39 años (216)",2,5,5,,100,,
"De 40 a 44 años (217)",3,7,7,,100,,
"De 45 a 49 años (218)",1,2,2,,100,,
"De 50 y más años (219)",11,53,35,,66,,
"Soltero(a) (220)",2144,182,173,10,95.1,5.5,
"De 12 a 14 años (221)",790,,,,,,
"De 15 a 19 años (222)",857,8,8,2,100,25,
"De 20 a 24 años (223)",283,34,34,7,100,20.6,
"De 25 a 29 años (224)",73,33,32,,97,,
"De 30 a 34 años (225)",37,22,22,1,100,4.5,
"De 35 a 39 años (226)",17,7,7,,100,,
"De 40 a 44 años (227)",13,11,10,,90.9,,
"De 45 a 49 años (228)",7,10,10,,100,,
"De 50 y más años (229)",67,57,50,,87.7,,
