"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"Secundaria (040)",3688,3327,3171,164,95.3,4.9,
"De 12 a 14 años (041)",616,1,,,,,
"De 15 a 19 años (042)",1371,112,110,43,98.2,38.4,
"De 20 a 24 años (043)",584,423,415,61,98.1,14.4,
"De 25 a 29 años (044)",377,572,560,31,97.9,5.4,
"De 30 a 34 años (045)",222,483,464,18,96.1,3.7,
"De 35 a 39 años (046)",182,513,495,10,96.5,1.9,
"De 40 a 44 años (047)",110,354,341,1,96.3,0.3,
"De 45 a 49 años (048)",72,237,229,,96.6,,
"De 50 y más años (049)",154,632,557,,88.1,,
"Sup. no Univ. incompleta (050)",506,430,409,20,95.1,4.7,
"De 15 a 19 años (052)",104,3,2,2,66.7,66.7,
"De 20 a 24 años (053)",199,48,44,14,91.7,29.2,
"De 25 a 29 años (054)",76,72,71,2,98.6,2.8,
"De 30 a 34 años (055)",32,51,51,,100,,
"De 35 a 39 años (056)",33,71,68,1,95.8,1.4,
"De 40 a 44 años (057)",21,50,48,1,96,2,
"De 45 a 49 años (058)",12,37,37,,100,,
"De 50 y más años (059)",29,98,88,,89.8,,
"Sup. no Univ. completa (060)",932,1572,1523,48,96.9,3.1,
"De 20 a 24 años (063)",159,60,60,10,100,16.7,
"De 25 a 29 años (064)",173,132,129,12,97.7,9.1,
"De 30 a 34 años (065)",189,288,281,14,97.6,4.9,
"De 35 a 39 años (066)",159,318,312,10,98.1,3.1,
"De 40 a 44 años (067)",86,206,202,2,98.1,1,
"De 45 a 49 años (068)",62,187,184,,98.4,,
"De 50 y más años (069)",104,381,355,,93.2,,
"Sup. Univ. incompleta (070)",237,119,117,6,98.3,5,
"De 15 a 19 años (072)",60,4,4,1,100,25,
"De 20 a 24 años (073)",96,15,15,3,100,20,
"De 25 a 29 años (074)",37,19,19,1,100,5.3,
"De 30 a 34 años (075)",18,32,32,1,100,3.1,
"De 35 a 39 años (076)",11,14,14,,100,,
"De 40 a 44 años (077)",3,7,7,,100,,
"De 45 a 49 años (078)",5,7,6,,85.7,,
"De 50 y más años (079)",7,21,20,,95.2,,
"Sup. Univ. completa (080)",351,543,522,18,96.1,3.3,
"De 20 a 24 años (083)",29,8,8,3,100,37.5,
"De 25 a 29 años (084)",73,49,47,5,95.9,10.2,
"De 30 a 34 años (085)",73,77,77,8,100,10.4,
"De 35 a 39 años (086)",61,95,92,2,96.8,2.1,
"De 40 a 44 años (087)",39,77,77,,100,,
"De 45 a 49 años (088)",31,71,70,,98.6,,
"De 50 y más años (089)",45,166,151,,91,,
,,,,,,,
"URBANA (100)",5167,12035,10709,181,89,1.5,
"De 12 a 14 años (101)",405,2,2,1,100,50,
"De 15 a 19 años (102)",689,69,66,21,95.7,30.4,
"De 20 a 24 años (103)",617,366,362,59,98.9,16.1,
"De 25 a 29 años (104)",526,634,623,37,98.3,5.8,
"De 30 a 34 años (105)",499,957,931,37,97.3,3.9,
"De 35 a 39 años (106)",501,1286,1227,19,95.4,1.5,
"De 40 a 44 años (107)",372,1198,1125,5,93.9,0.4,
"De 45 a 49 años (108)",308,1135,1073,2,94.5,0.2,
"De 50 y más años (109)",1250,6388,5300,,83,,
"Sin nivel (110)",822,3688,3041,16,82.5,0.4,
"De 12 a 14 años (111)",14,1,1,1,100,100,
"De 15 a 19 años (112)",25,8,7,2,87.5,25,
"De 20 a 24 años (113)",36,54,52,6,96.3,11.1,
"De 25 a 29 años (114)",38,59,59,1,100,1.7,
"De 30 a 34 años (115)",50,134,128,3,95.5,2.2,
"De 35 a 39 años (116)",54,189,168,2,88.9,1.1,
"De 40 a 44 años (117)",62,259,244,,94.2,,
"De 45 a 49 años (118)",53,247,227,1,91.9,0.4,
"De 50 y más años (119)",490,2737,2155,,78.7,,
"Educacion Inicial (120)",6,13,11,1,84.6,7.7,
"De 12 a 14 años (121)",1,,,,,,
"De 20 a 24 años (123)",2,3,3,1,100,33.3,
"De 30 a 34 años (125)",1,4,3,,75,,
"De 35 a 39 años (126)",2,6,5,,83.3,,
"Primaria (130)",1457,4627,4094,55,88.5,1.2,
"De 12 a 14 años (131)",166,1,1,,100,,
"De 15 a 19 años (132)",105,30,30,7,100,23.3,
"De 20 a 24 años (133)",105,122,121,21,99.2,17.2,
"De 25 a 29 años (134)",96,168,166,11,98.8,6.5,
"De 30 a 34 años (135)",117,283,277,11,97.9,3.9,
"De 35 a 39 años (136)",140,463,435,3,94,0.6,
"De 40 a 44 años (137)",123,458,410,1,89.5,0.2,
"De 45 a 49 años (138)",116,492,457,1,92.9,0.2,
"De 50 y más años (139)",489,2610,2197,,84.2,,
"Secundaria (140)",1414,1594,1526,49,95.7,3.1,
"De 12 a 14 años (141)",224,,,,,,
"De 15 a 19 años (142)",452,24,23,9,95.8,37.5,
"De 20 a 24 años (143)",185,116,116,18,100,15.5,
"De 25 a 29 años (144)",139,205,201,8,98,3.9,
"De 30 a 34 años (145)",91,191,183,8,95.8,4.2,
"De 35 a 39 años (146)",99,254,251,5,98.8,2,
"De 40 a 44 años (147)",66,209,205,1,98.1,0.5,
"De 45 a 49 años (148)",42,132,128,,97,,
"De 50 y más años (149)",116,463,419,,90.5,,
"Sup. no Univ. incompleta (150)",316,297,281,10,94.6,3.4,
"De 15 a 19 años (152)",61,3,2,2,66.7,66.7,
"De 20 a 24 años (153)",110,20,19,5,95,25,
"De 25 a 29 años (154)",52,50,49,2,98,4,
"De 30 a 34 años (155)",26,40,40,,100,,
"De 35 a 39 años (156)",19,41,40,,97.6,,
"De 40 a 44 años (157)",16,38,36,1,94.7,2.6,
"De 45 a 49 años (158)",9,26,26,,100,,
"De 50 y más años (159)",23,79,69,,87.3,,
"Sup. no Univ. completa (160)",685,1259,1220,33,96.9,2.6,
"De 20 a 24 años (163)",91,34,34,4,100,11.8,
"De 25 a 29 años (164)",113,93,91,11,97.8,11.8,
"De 30 a 34 años (165)",139,212,207,8,97.6,3.8,
"De 35 a 39 años (166)",128,250,246,8,98.4,3.2,
"De 40 a 44 años (167)",69,158,154,2,97.5,1.3,
"De 45 a 49 años (168)",55,166,165,,99.4,,
"De 50 y más años (169)",90,346,323,,93.4,,
"Sup. Univ. incompleta (170)",178,100,98,3,98,3,
"De 15 a 19 años (172)",46,4,4,1,100,25,
"De 20 a 24 años (173)",69,11,11,1,100,9.1,
"De 25 a 29 años (174)",27,16,16,,100,,
"De 30 a 34 años (175)",15,29,29,1,100,3.4,
"De 35 a 39 años (176)",8,10,10,,100,,
"De 40 a 44 años (177)",3,7,7,,100,,
"De 45 a 49 años (178)",5,7,6,,85.7,,
"De 50 y más años (179)",5,16,15,,93.8,,
"Sup. Univ. completa (180)",289,457,438,14,95.8,3.1,
"De 20 a 24 años (183)",19,6,6,3,100,50,
"De 25 a 29 años (184)",61,43,41,4,95.3,9.3,
"De 30 a 34 años (185)",60,64,64,6,100,9.4,
"De 35 a 39 años (186)",51,73,72,1,98.6,1.4,
"De 40 a 44 años (187)",33,69,69,,100,,
"De 45 a 49 años (188)",28,65,64,,98.5,,
"De 50 y más años (189)",37,137,122,,89.1,,
,,,,,,,
"RURAL (200)",15127,44809,37612,798,83.9,1.8,
"De 12 a 14 años (201)",1634,8,7,2,87.5,25,
"De 15 a 19 años (202)",2107,293,285,103,97.3,35.2,
"De 20 a 24 años (203)",1836,1590,1525,222,95.9,14,
"De 25 a 29 años (204)",1511,2862,2692,166,94.1,5.8,
"De 30 a 34 años (205)",1422,4133,3852,145,93.2,3.5,
"De 35 a 39 años (206)",1220,4690,4257,90,90.8,1.9,
"De 40 a 44 años (207)",1011,4875,4285,52,87.9,1.1,
"De 45 a 49 años (208)",899,4951,4257,18,86,0.4,
"De 50 y más años (209)",3487,21407,16452,,76.9,,
"Sin nivel (210)",6342,29896,24098,291,80.6,1,
"De 12 a 14 años (211)",80,2,2,,100,,
"De 15 a 19 años (212)",234,68,66,14,97.1,20.6,
"De 20 a 24 años (213)",416,441,408,55,92.5,12.5,
"De 25 a 29 años (214)",479,1060,970,61,91.5,5.8,
"De 30 a 34 años (215)",558,1730,1574,62,91,3.6,
"De 35 a 39 años (216)",586,2433,2143,50,88.1,2.1,
"De 40 a 44 años (217)",578,3004,2583,35,86,1.2,
"De 45 a 49 años (218)",606,3507,2968,14,84.6,0.4,
"De 50 y más años (219)",2805,17651,13384,,75.8,,
"Educacion Inicial (220)",53,108,104,7,96.3,6.5,
"De 12 a 14 años (221)",9,,,,,,
"De 15 a 19 años (222)",6,1,1,1,100,100,
"De 20 a 24 años (223)",7,10,10,3,100,30,
"De 25 a 29 años (224)",15,32,31,,96.9,,
"De 30 a 34 años (225)",10,35,34,3,97.1,8.6,
"De 35 a 39 años (226)",6,30,28,,93.3,,
"Primaria (230)",5900,12521,11231,354,89.7,2.8,
"De 12 a 14 años (231)",1153,5,5,2,100,40,
"De 15 a 19 años (232)",891,136,131,54,96.3,39.7,
"De 20 a 24 años (233)",820,772,751,104,97.3,13.5,
"De 25 a 29 años (234)",673,1333,1263,80,94.7,6,
"De 30 a 34 años (235)",651,1973,1862,62,94.4,3.1,
"De 35 a 39 años (236)",487,1844,1724,31,93.5,1.7,
"De 40 a 44 años (237)",361,1658,1498,17,90.3,1,
"De 45 a 49 años (238)",250,1301,1152,4,88.5,0.3,
"De 50 y más años (239)",614,3499,2845,,81.3,,
"Secundaria (240)",2274,1733,1645,114,94.9,6.6,
"De 12 a 14 años (241)",392,1,,,,,
"De 15 a 19 años (242)",919,88,87,34,98.9,38.6,
"De 20 a 24 años (243)",399,307,299,43,97.4,14,
"De 25 a 29 años (244)",238,367,359,22,97.8,6,
"De 30 a 34 años (245)",131,292,281,10,96.2,3.4,
"De 35 a 39 años (246)",83,259,244,5,94.2,1.9,
"De 40 a 44 años (247)",44,145,136,,93.8,,
"De 45 a 49 años (248)",30,105,101,,96.2,,
"De 50 y más años (249)",38,169,138,,81.7,,
"Sup. no Univ. incompleta (250)",190,133,128,10,96.2,7.5,
"De 15 a 19 años (252)",43,,,,,,
"De 20 a 24 años (253)",89,28,25,9,89.3,32.1,
"De 25 a 29 años (254)",24,22,22,,100,,
"De 30 a 34 años (255)",6,11,11,,100,,
"De 35 a 39 años (256)",14,30,28,1,93.3,3.3,
"De 40 a 44 años (257)",5,12,12,,100,,
"De 45 a 49 años (258)",3,11,11,,100,,
"De 50 y más años (259)",6,19,19,,100,,
"Sup. no Univ. completa (260)",247,313,303,15,96.8,4.8,
"De 20 a 24 años (263)",68,26,26,6,100,23.1,
"De 25 a 29 años (264)",60,39,38,1,97.4,2.6,
"De 30 a 34 años (265)",50,76,74,6,97.4,7.9,
"De 35 a 39 años (266)",31,68,66,2,97.1,2.9,
"De 40 a 44 años (267)",17,48,48,,100,,
"De 45 a 49 años (268)",7,21,19,,90.5,,
"De 50 y más años (269)",14,35,32,,91.4,,
"Sup. Univ. incompleta (270)",59,19,19,3,100,15.8,
"De 15 a 19 años (272)",14,,,,,,
"De 20 a 24 años (273)",27,4,4,2,100,50,
"De 25 a 29 años (274)",10,3,3,1,100,33.3,
"De 30 a 34 años (275)",3,3,3,,100,,
"De 35 a 39 años (276)",3,4,4,,100,,
"De 50 y más años (279)",2,5,5,,100,,
"Sup. Univ. completa (280)",62,86,84,4,97.7,4.7,
"De 20 a 24 años (283)",10,2,2,,100,,
"De 25 a 29 años (284)",12,6,6,1,100,16.7,
"De 30 a 34 años (285)",13,13,13,2,100,15.4,
"De 35 a 39 años (286)",10,22,20,1,90.9,4.5,
"De 40 a 44 años (287)",6,8,8,,100,,
"De 45 a 49 años (288)",3,6,6,,100,,
"De 50 y más años (289)",8,29,29,,100,,
