"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 25 a 29 años (054)",54,,,,,4,32,18
"De 30 a 34 años (055)",41,,,,,13,18,10
"De 35 a 39 años (056)",38,,,,,24,12,2
"De 40 a 44 años (057)",24,,,,1,8,9,6
"De 45 a 49 años (058)",17,,,,5,4,4,4
"De 50 y más años (059)",15,,1,2,5,3,,4
"Sup. no Univ. completa (060)",410,1,3,7,24,82,173,120
"De 20 a 24 años (063)",42,,,,,,17,25
"De 25 a 29 años (064)",73,,,,,4,40,29
"De 30 a 34 años (065)",88,,,,,13,50,25
"De 35 a 39 años (066)",76,,,,2,20,38,16
"De 40 a 44 años (067)",56,,,,3,20,19,14
"De 45 a 49 años (068)",40,,,,6,19,9,6
"De 50 y más años (069)",35,1,3,7,13,6,,5
"Sup. Univ. incompleta (070)",64,1,,,2,19,22,20
"De 15 a 19 años (072)",2,,,,,,,2
"De 20 a 24 años (073)",9,,,,,,4,5
"De 25 a 29 años (074)",7,,,,,1,4,2
"De 30 a 34 años (075)",13,,,,1,2,8,2
"De 35 a 39 años (076)",9,,,,,6,3,
"De 40 a 44 años (077)",13,,,,,7,2,4
"De 45 a 49 años (078)",6,,,,1,2,1,2
"De 50 y más años (079)",5,1,,,,1,,3
"Sup. Univ. completa (080)",183,1,,3,16,40,67,56
"De 20 a 24 años (083)",11,,,,,,5,6
"De 25 a 29 años (084)",30,,,,,2,12,16
"De 30 a 34 años (085)",30,,,,,4,18,8
"De 35 a 39 años (086)",36,,,,,10,18,8
"De 40 a 44 años (087)",29,,,,1,8,12,8
"De 45 a 49 años (088)",24,,,1,6,11,2,4
"De 50 y más años (089)",23,1,,2,9,5,,6
,,,,,,,,
"URBANA (100)",6996,28,120,376,696,1597,2679,1500
"De 12 a 14 años (101)",14,,,,,,5,9
"De 15 a 19 años (102)",354,,,,,,214,140
"De 20 a 24 años (103)",854,,,,,3,569,282
"De 25 a 29 años (104)",934,,,,,84,622,228
"De 30 a 34 años (105)",967,,,,2,247,567,151
"De 35 a 39 años (106)",895,,,,14,358,397,126
"De 40 a 44 años (107)",759,,,,53,365,221,120
"De 45 a 49 años (108)",588,,,3,118,298,76,93
"De 50 y más años (109)",1631,28,120,373,509,242,8,351
"Sin nivel (110)",599,6,24,99,92,120,93,165
"De 15 a 19 años (112)",5,,,,,,4,1
"De 20 a 24 años (113)",7,,,,,,6,1
"De 25 a 29 años (114)",23,,,,,1,18,4
"De 30 a 34 años (115)",30,,,,,9,18,3
"De 35 a 39 años (116)",36,,,,,11,19,6
"De 40 a 44 años (117)",53,,,,2,26,15,10
"De 45 a 49 años (118)",57,,,,7,30,11,9
"De 50 y más años (119)",388,6,24,99,83,43,2,131
"Educacion Inicial (120)",12,,,,,1,10,1
"De 20 a 24 años (123)",2,,,,,,2,
"De 25 a 29 años (124)",4,,,,,,3,1
"De 30 a 34 años (125)",3,,,,,,3,
"De 35 a 39 años (126)",3,,,,,1,2,
"Primaria (130)",3558,19,86,230,433,894,1257,639
"De 12 a 14 años (131)",12,,,,,,5,7
"De 15 a 19 años (132)",149,,,,,,86,63
"De 20 a 24 años (133)",347,,,,,2,249,96
"De 25 a 29 años (134)",397,,,,,41,278,78
"De 30 a 34 años (135)",462,,,,,122,283,57
"De 35 a 39 años (136)",455,,,,7,191,201,56
"De 40 a 44 años (137)",403,,,,30,207,114,52
"De 45 a 49 años (138)",331,,,2,64,172,36,57
"De 50 y más años (139)",1002,19,86,228,332,159,5,173
"Secundaria (140)",2025,,6,36,123,397,1007,456
"De 12 a 14 años (141)",2,,,,,,,2
"De 15 a 19 años (142)",188,,,,,,120,68
"De 20 a 24 años (143)",396,,,,,1,264,131
"De 25 a 29 años (144)",386,,,,,31,261,94
"De 30 a 34 años (145)",324,,,,1,88,180,55
"De 35 a 39 años (146)",252,,,,5,99,110,38
"De 40 a 44 años (147)",193,,,,16,92,57,28
"De 45 a 49 años (148)",117,,,,31,61,14,11
"De 50 y más años (149)",167,,6,36,70,25,1,29
"Sup. no Univ. incompleta (150)",222,,1,2,8,54,89,68
"De 15 a 19 años (152)",10,,,,,,4,6
"De 20 a 24 años (153)",53,,,,,,29,24
"De 25 a 29 años (154)",41,,,,,4,21,16
"De 30 a 34 años (155)",34,,,,,12,15,7
"De 35 a 39 años (156)",38,,,,,24,12,2
"De 40 a 44 años (157)",17,,,,1,7,4,5
"De 45 a 49 años (158)",16,,,,4,4,4,4
"De 50 y más años (159)",13,,1,2,3,3,,4
"Sup. no Univ. completa (160)",361,1,3,6,23,73,148,107
"De 20 a 24 años (163)",36,,,,,,14,22
"De 25 a 29 años (164)",53,,,,,4,27,22
"De 30 a 34 años (165)",78,,,,,10,46,22
"De 35 a 39 años (166)",69,,,,2,16,35,16
"De 40 a 44 años (167)",54,,,,3,19,18,14
"De 45 a 49 años (168)",38,,,,6,18,8,6
"De 50 y más años (169)",33,1,3,6,12,6,,5
"Sup. Univ. incompleta (170)",57,1,,,2,19,15,20
"De 15 a 19 años (172)",2,,,,,,,2
"De 20 a 24 años (173)",7,,,,,,2,5
"De 25 a 29 años (174)",7,,,,,1,4,2
"De 30 a 34 años (175)",10,,,,1,2,5,2
"De 35 a 39 años (176)",7,,,,,6,1,
"De 40 a 44 años (177)",13,,,,,7,2,4
"De 45 a 49 años (178)",6,,,,1,2,1,2
"De 50 y más años (179)",5,1,,,,1,,3
"Sup. Univ. completa (180)",162,1,,3,15,39,60,44
"De 20 a 24 años (183)",6,,,,,,3,3
"De 25 a 29 años (184)",23,,,,,2,10,11
"De 30 a 34 años (185)",26,,,,,4,17,5
"De 35 a 39 años (186)",35,,,,,10,17,8
"De 40 a 44 años (187)",26,,,,1,7,11,7
"De 45 a 49 años (188)",23,,,1,5,11,2,4
"De 50 y más años (189)",23,1,,2,9,5,,6
,,,,,,,,
"RURAL (200)",5043,8,36,170,375,943,2560,951
"De 12 a 14 años (201)",29,,,,,,7,22
"De 15 a 19 años (202)",434,,,,,,273,161
"De 20 a 24 años (203)",809,,,,,1,580,228
"De 25 a 29 años (204)",832,,,,,50,645,137
"De 30 a 34 años (205)",643,,,,,111,451,81
"De 35 a 39 años (206)",560,,,,5,184,323,48
"De 40 a 44 años (207)",454,,,,20,198,190,46
"De 45 a 49 años (208)",344,,,,47,176,78,43
"De 50 y más años (209)",938,8,36,170,303,223,13,185
"Sin nivel (210)",900,6,17,74,130,212,277,184
"De 12 a 14 años (211)",2,,,,,,,2
"De 15 a 19 años (212)",16,,,,,,10,6
"De 20 a 24 años (213)",39,,,,,,21,18
"De 25 a 29 años (214)",73,,,,,4,55,14
"De 30 a 34 años (215)",76,,,,,8,57,11
"De 35 a 39 años (216)",85,,,,,27,52,6
"De 40 a 44 años (217)",101,,,,1,44,49,7
"De 45 a 49 años (218)",95,,,,8,44,29,14
"De 50 y más años (219)",413,6,17,74,121,85,4,106
"Educacion Inicial (220)",10,,,,,3,7,
"De 20 a 24 años (223)",1,,,,,,1,
"De 25 a 29 años (224)",3,,,,,1,2,
"De 30 a 34 años (225)",5,,,,,1,4,
"De 35 a 39 años (226)",1,,,,,1,,
"Primaria (230)",3217,2,19,91,224,616,1721,544
"De 12 a 14 años (231)",22,,,,,,7,15
"De 15 a 19 años (232)",291,,,,,,191,100
"De 20 a 24 años (233)",546,,,,,1,405,140
"De 25 a 29 años (234)",542,,,,,36,430,76
"De 30 a 34 años (235)",427,,,,,76,298,53
"De 35 a 39 años (236)",379,,,,4,125,219,31
"De 40 a 44 años (237)",302,,,,17,132,121,32
"De 45 a 49 años (238)",217,,,,34,117,42,24
"De 50 y más años (239)",491,2,19,91,169,129,8,73
"Secundaria (240)",803,,,4,16,100,494,189
"De 12 a 14 años (241)",5,,,,,,,5
"De 15 a 19 años (242)",127,,,,,,72,55
"De 20 a 24 años (243)",204,,,,,,143,61
"De 25 a 29 años (244)",174,,,,,9,132,33
"De 30 a 34 años (245)",111,,,,,22,81,8
"De 35 a 39 años (246)",85,,,,1,27,46,11
"De 40 a 44 años (247)",39,,,,2,19,13,5
"De 45 a 49 años (248)",28,,,,3,14,6,5
"De 50 y más años (249)",30,,,4,10,9,1,6
"Sup. no Univ. incompleta (250)",36,,,,3,2,22,9
"De 20 a 24 años (253)",6,,,,,,3,3
"De 25 a 29 años (254)",13,,,,,,11,2
"De 30 a 34 años (255)",7,,,,,1,3,3
"De 40 a 44 años (257)",7,,,,,1,5,1
"De 45 a 49 años (258)",1,,,,1,,,
"De 50 y más años (259)",2,,,,2,,,
"Sup. no Univ. completa (260)",49,,,1,1,9,25,13
"De 20 a 24 años (263)",6,,,,,,3,3
"De 25 a 29 años (264)",20,,,,,,13,7
"De 30 a 34 años (265)",10,,,,,3,4,3
"De 35 a 39 años (266)",7,,,,,4,3,
"De 40 a 44 años (267)",2,,,,,1,1,
"De 45 a 49 años (268)",2,,,,,1,1,
"De 50 y más años (269)",2,,,1,1,,,
"Sup. Univ. incompleta (270)",7,,,,,,7,
"De 20 a 24 años (273)",2,,,,,,2,
"De 30 a 34 años (275)",3,,,,,,3,
"De 35 a 39 años (276)",2,,,,,,2,
"Sup. Univ. completa (280)",21,,,,1,1,7,12
"De 20 a 24 años (283)",5,,,,,,2,3
"De 25 a 29 años (284)",7,,,,,,2,5
"De 30 a 34 años (285)",4,,,,,,1,3
"De 35 a 39 años (286)",1,,,,,,1,
"De 40 a 44 años (287)",3,,,,,1,1,1
"De 45 a 49 años (288)",1,,,,1,,,
