"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Comercio al por menor (148)",288,,,3,,194,,4,,87,,,
"Hoteles y restaurantes (149)",115,,,,,67,,,3,45,,,
"Trans., almac. y comunicaciones (150)",95,,1,1,4,,,1,57,31,,,
"Intermediación financiera (151)",2,,,,2,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",22,,3,2,7,2,,,4,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",61,2,,1,9,,,,4,41,4,,
"Enseñanza (154)",213,1,211,,,,,,,1,,,
"Servicios sociales y de salud (155)",29,,4,22,,,,,2,1,,,
"Otras activ. serv.comun.soc y personales (156)",51,1,,1,,1,,,,48,,,
"Hogares privados con servicio doméstico (157)",258,,,,,,,,,258,,,
"Actividad economica no especificada (159)",406,,,,2,,,,,,,404,
"Desocupado (160)",589,,,,,,,,,,,,589
"Hombres (161)",13513,4,111,26,17,120,7867,364,283,4216,4,65,436
"Agric., ganadería, caza y silvicultura (162)",11613,,1,2,,,7867,,6,3737,,,
"Explotación de minas y canteras (164)",188,,,2,,,,78,1,107,,,
"Industrias manufactureras (165)",271,,,2,1,,,262,6,,,,
"Suministro de electricidad, gas y agua (166)",13,,1,,1,,,3,5,3,,,
"Construcción (167)",411,,,1,,,,5,194,211,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",174,,,3,,103,,15,1,52,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",15,,,,,3,,11,1,,,,
"Comercio al por mayor (170)",8,,,2,,6,,,,,,,
"Comercio al por menor (171)",151,,,1,,94,,4,,52,,,
"Hoteles y restaurantes (172)",24,,,,,15,,,3,6,,,
"Trans., almac. y comunicaciones (173)",89,,1,,2,,,1,57,28,,,
"Intermediación financiera (174)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (175)",20,,3,1,6,2,,,4,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",52,2,,1,6,,,,4,35,4,,
"Enseñanza (177)",105,1,103,,,,,,,1,,,
"Servicios sociales y de salud (178)",19,,2,14,,,,,2,1,,,
"Otras activ. serv.comun.soc y personales (179)",16,1,,,,,,,,15,,,
"Hogares privados con servicio doméstico (180)",16,,,,,,,,,16,,,
"Actividad economica no especificada (182)",65,,,,,,,,,,,65,
"Desocupado (183)",436,,,,,,,,,,,,436
"Mujeres (184)",2023,,110,13,9,158,292,120,3,826,,339,153
"Agric., ganadería, caza y silvicultura (185)",739,,,,,,292,,,447,,,
"Explotación de minas y canteras (187)",20,,,,,,,9,,11,,,
"Industrias manufactureras (188)",115,,,,,2,,111,2,,,,
"Construcción (190)",11,,,,,,,,1,10,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",140,,,2,,103,,,,35,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,,,1,,,,,,,
"Comercio al por mayor (193)",2,,,,,2,,,,,,,
"Comercio al por menor (194)",137,,,2,,100,,,,35,,,
"Hoteles y restaurantes (195)",91,,,,,52,,,,39,,,
"Trans., almac. y comunicaciones (196)",6,,,1,2,,,,,3,,,
"Intermediación financiera (197)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",2,,,1,1,,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",9,,,,3,,,,,6,,,
"Enseñanza (200)",108,,108,,,,,,,,,,
"Servicios sociales y de salud (201)",10,,2,8,,,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",35,,,1,,1,,,,33,,,
"Hogares privados con servicio doméstico (203)",242,,,,,,,,,242,,,
"Actividad economica no especificada (205)",341,,,,2,,,,,,,339,
"Desocupado (206)",153,,,,,,,,,,,,153
