"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Explotación de minas y canteras (047)",17,,,4,8,,1,,4
"Industrias manufactureras (048)",44,9,,18,11,,1,2,3
"Suministro de electricidad, gas y agua (049)",3,,,,2,,,,1
"Construcción (050)",9,4,,3,2,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",267,27,,100,82,9,24,13,12
"Comercio al por mayor (053)",4,,,2,,,1,,1
"Comercio al por menor (054)",263,27,,98,82,9,23,13,11
"Hoteles y restaurantes (055)",147,16,,65,46,8,3,5,4
"Trans., almac. y comunicaciones (056)",9,1,,5,2,,1,,
"Intermediación financiera (057)",1,,,,1,,,,
"Activid.inmobil., empres. y de alquiler (058)",19,1,,1,6,3,1,1,6
"Admin.pub. y defensa; p. segur.soc.afil (059)",105,4,,16,37,11,17,11,9
"Enseñanza (060)",318,,,,6,14,83,21,194
"Servicios sociales y de salud (061)",42,,,,,1,13,2,26
"Otras activ. serv.comun.soc y personales (062)",45,12,,13,9,2,2,3,4
"Hogares privados con servicio doméstico (063)",90,22,,40,21,4,1,,2
"Actividad economica no especificada (065)",155,50,,51,39,6,7,,2
,,,,,,,,,
"URBANA (066)",4358,300,2,1406,1280,245,368,224,533
"Agric., ganadería, caza y silvicultura (067)",1570,147,1,760,459,58,52,41,52
"Pesca (068)",5,,,,3,,1,1,
"Explotación de minas y canteras (069)",260,4,,69,104,18,25,19,21
"Industrias manufactureras (070)",195,14,,73,70,13,5,7,13
"Suministro de electricidad, gas y agua (071)",28,2,,9,10,,4,1,2
"Construcción (072)",369,15,1,117,152,17,17,29,21
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",412,26,,123,139,38,37,26,23
"Venta, mant.y rep. veh.autom.y motoc. (074)",15,,,3,6,2,4,,
"Comercio al por mayor (075)",12,,,4,3,1,1,1,2
"Comercio al por menor (076)",385,26,,116,130,35,32,25,21
"Hoteles y restaurantes (077)",125,15,,48,43,9,4,3,3
"Trans., almac. y comunicaciones (078)",89,6,,17,40,7,9,6,4
"Intermediación financiera (079)",2,,,,1,,,,1
"Activid.inmobil., empres. y de alquiler (080)",74,1,,4,23,15,4,7,20
"Admin.pub. y defensa; p. segur.soc.afil (081)",352,6,,64,113,31,57,37,44
"Enseñanza (082)",450,1,,1,12,19,112,29,276
"Servicios sociales y de salud (083)",63,,,,6,3,18,4,32
"Otras activ. serv.comun.soc y personales (084)",144,12,,37,51,10,7,12,15
"Hogares privados con servicio doméstico (085)",71,15,,32,20,1,1,,2
"Actividad economica no especificada (087)",149,36,,52,34,6,15,2,4
"Hombres (088)",3247,158,2,1111,1022,197,243,176,338
"Agric., ganadería, caza y silvicultura (089)",1428,115,1,690,427,55,50,39,51
"Pesca (090)",4,,,,2,,1,1,
"Explotación de minas y canteras (091)",251,4,,68,99,18,24,19,19
"Industrias manufactureras (092)",159,6,,59,61,13,5,5,10
"Suministro de electricidad, gas y agua (093)",25,2,,9,8,,4,1,1
"Construcción (094)",362,13,1,114,150,17,17,29,21
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",196,4,,53,69,29,15,13,13
"Venta, mant.y rep. veh.autom.y motoc. (096)",15,,,3,6,2,4,,
"Comercio al por mayor (097)",8,,,2,3,1,,1,1
"Comercio al por menor (098)",173,4,,48,60,26,11,12,12
"Hoteles y restaurantes (099)",15,2,,5,6,1,1,,
"Trans., almac. y comunicaciones (100)",84,5,,15,39,7,8,6,4
"Intermediación financiera (101)",1,,,,,,,,1
"Activid.inmobil., empres. y de alquiler (102)",56,,,3,17,13,3,6,14
"Admin.pub. y defensa; p. segur.soc.afil (103)",254,2,,49,79,21,41,27,35
"Enseñanza (104)",233,1,,1,8,11,53,17,142
"Servicios sociales y de salud (105)",29,,,,6,2,8,2,11
"Otras activ. serv.comun.soc y personales (106)",106,2,,25,44,9,5,9,12
"Hogares privados con servicio doméstico (107)",2,,,1,1,,,,
"Actividad economica no especificada (109)",42,2,,19,6,1,8,2,4
"Mujeres (110)",1111,142,,295,258,48,125,48,195
"Agric., ganadería, caza y silvicultura (111)",142,32,,70,32,3,2,2,1
"Pesca (112)",1,,,,1,,,,
"Explotación de minas y canteras (113)",9,,,1,5,,1,,2
"Industrias manufactureras (114)",36,8,,14,9,,,2,3
"Suministro de electricidad, gas y agua (115)",3,,,,2,,,,1
"Construcción (116)",7,2,,3,2,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",216,22,,70,70,9,22,13,10
"Comercio al por mayor (119)",4,,,2,,,1,,1
"Comercio al por menor (120)",212,22,,68,70,9,21,13,9
"Hoteles y restaurantes (121)",110,13,,43,37,8,3,3,3
"Trans., almac. y comunicaciones (122)",5,1,,2,1,,1,,
"Intermediación financiera (123)",1,,,,1,,,,
"Activid.inmobil., empres. y de alquiler (124)",18,1,,1,6,2,1,1,6
"Admin.pub. y defensa; p. segur.soc.afil (125)",98,4,,15,34,10,16,10,9
"Enseñanza (126)",217,,,,4,8,59,12,134
"Servicios sociales y de salud (127)",34,,,,,1,10,2,21
"Otras activ. serv.comun.soc y personales (128)",38,10,,12,7,1,2,3,3
"Hogares privados con servicio doméstico (129)",69,15,,31,19,1,1,,2
"Actividad economica no especificada (131)",107,34,,33,28,5,7,,
,,,,,,,,,
"RURAL (132)",3570,393,6,1749,904,99,133,60,226
"Agric., ganadería, caza y silvicultura (133)",2359,313,6,1362,544,39,30,20,45
"Pesca (134)",6,,,2,2,1,1,,
"Explotación de minas y canteras (135)",313,13,,80,147,11,29,5,28
"Industrias manufactureras (136)",73,4,,40,23,3,1,,2
"Suministro de electricidad, gas y agua (137)",15,2,,5,6,,,,2
"Construcción (138)",192,18,,93,59,7,2,4,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",112,7,,57,27,2,6,8,5
"Venta, mant.y rep. veh.autom.y motoc. (140)",5,,,,,1,2,1,1
"Comercio al por mayor (141)",3,,,2,,,,1,
"Comercio al por menor (142)",104,7,,55,27,1,4,6,4
"Hoteles y restaurantes (143)",46,5,,24,13,,1,2,1
"Trans., almac. y comunicaciones (144)",31,,,11,14,2,,1,3
"Activid.inmobil., empres. y de alquiler (146)",26,,,7,8,3,2,1,5
"Admin.pub. y defensa; p. segur.soc.afil (147)",39,4,,11,12,2,4,3,3
"Enseñanza (148)",192,,,,7,12,50,15,108
"Servicios sociales y de salud (149)",10,,,,,,4,,6
"Otras activ. serv.comun.soc y personales (150)",67,3,,19,24,12,2,1,6
"Hogares privados con servicio doméstico (151)",22,7,,9,2,4,,,
"Actividad economica no especificada (153)",67,17,,29,16,1,1,,3
"Hombres (154)",3049,286,5,1539,833,85,101,48,152
"Agric., ganadería, caza y silvicultura (155)",2141,242,5,1243,520,38,29,20,44
"Pesca (156)",6,,,2,2,1,1,,
"Explotación de minas y canteras (157)",305,13,,77,144,11,29,5,26
"Industrias manufactureras (158)",65,3,,36,21,3,,,2
"Suministro de electricidad, gas y agua (159)",15,2,,5,6,,,,2
"Construcción (160)",190,16,,93,59,7,2,4,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",61,2,,27,15,2,4,8,3
"Venta, mant.y rep. veh.autom.y motoc. (162)",5,,,,,1,2,1,1
"Comercio al por mayor (163)",3,,,2,,,,1,
"Comercio al por menor (164)",53,2,,25,15,1,2,6,2
"Hoteles y restaurantes (165)",9,2,,2,4,,1,,
"Trans., almac. y comunicaciones (166)",27,,,8,13,2,,1,3
"Activid.inmobil., empres. y de alquiler (168)",25,,,7,8,2,2,1,5
"Admin.pub. y defensa; p. segur.soc.afil (169)",32,4,,10,9,1,3,2,3
"Enseñanza (170)",91,,,,5,6,26,6,48
"Servicios sociales y de salud (171)",2,,,,,,1,,1
"Otras activ. serv.comun.soc y personales (172)",60,1,,18,22,11,2,1,5
"Hogares privados con servicio doméstico (173)",1,,,,,1,,,
"Actividad economica no especificada (175)",19,1,,11,5,,1,,1
"Mujeres (176)",521,107,1,210,71,14,32,12,74
"Agric., ganadería, caza y silvicultura (177)",218,71,1,119,24,1,1,,1
"Explotación de minas y canteras (179)",8,,,3,3,,,,2
"Industrias manufactureras (180)",8,1,,4,2,,1,,
"Construcción (182)",2,2,,,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",51,5,,30,12,,2,,2
"Comercio al por menor (186)",51,5,,30,12,,2,,2
"Hoteles y restaurantes (187)",37,3,,22,9,,,2,1
"Trans., almac. y comunicaciones (188)",4,,,3,1,,,,
"Activid.inmobil., empres. y de alquiler (190)",1,,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",7,,,1,3,1,1,1,
"Enseñanza (192)",101,,,,2,6,24,9,60
"Servicios sociales y de salud (193)",8,,,,,,3,,5
"Otras activ. serv.comun.soc y personales (194)",7,2,,1,2,1,,,1
"Hogares privados con servicio doméstico (195)",21,7,,9,2,3,,,
"Actividad economica no especificada (197)",48,16,,18,11,1,,,2
