"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Profes., científicos e intelectuales (038)",720,,,,18,34,204,37,427
"Técnicos de nivel medio ytrab.asimilados (039)",354,2,,17,56,57,143,39,40
"Jefes y empleados de oficina (040)",297,,,3,111,45,66,27,45
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",1691,105,3,472,773,95,106,70,67
"Agricult.trabaj. calif.agrop. y pesquros (042)",1751,190,6,908,572,16,16,21,22
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",1320,58,1,378,642,75,95,43,28
"Obreros. construc., conf., papel, fab., instr (044)",1697,21,1,319,1075,93,88,70,30
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",2544,221,7,1059,1056,74,53,42,32
"Otra (046)",143,,,,35,24,27,45,12
"Ocupación no especificada (047)",441,35,,120,201,25,26,12,22
"Hombres (048)",7040,193,12,1963,3236,340,537,295,464
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",35,1,,3,5,4,6,5,11
"Profes., científicos e intelectuales (050)",398,,,,6,20,96,24,252
"Técnicos de nivel medio ytrab.asimilados (051)",243,1,,7,40,39,101,26,29
"Jefes y empleados de oficina (052)",167,,,3,78,18,30,17,21
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",526,6,,103,277,30,47,24,39
"Agricult.trabaj. calif.agrop. y pesquros (054)",1388,92,5,738,493,11,15,17,17
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",821,15,1,208,407,50,82,34,24
"Obreros. construc., conf., papel, fab., instr (056)",1629,19,1,304,1037,88,87,67,26
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",1448,51,5,544,726,39,35,30,18
"Otra (058)",139,,,,32,24,26,45,12
"Ocupación no especificada (059)",246,8,,53,135,17,12,6,15
"Mujeres (060)",3964,440,6,1316,1311,202,299,117,273
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",11,,,,3,,6,1,1
"Profes., científicos e intelectuales (062)",322,,,,12,14,108,13,175
"Técnicos de nivel medio ytrab.asimilados (063)",111,1,,10,16,18,42,13,11
"Jefes y empleados de oficina (064)",130,,,,33,27,36,10,24
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",1165,99,3,369,496,65,59,46,28
"Agricult.trabaj. calif.agrop. y pesquros (066)",363,98,1,170,79,5,1,4,5
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",499,43,,170,235,25,13,9,4
"Obreros. construc., conf., papel, fab., instr (068)",68,2,,15,38,5,1,3,4
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",1096,170,2,515,330,35,18,12,14
"Otra (070)",4,,,,3,,1,,
"Ocupación no especificada (071)",195,27,,67,66,8,14,6,7
,,,,,,,,,
"RURAL (072)",15381,2918,31,8951,2927,128,174,75,177
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",11,,,1,4,,1,1,4
"Profes., científicos e intelectuales (074)",160,,,,21,15,29,3,92
"Técnicos de nivel medio ytrab.asimilados (075)",68,2,,6,7,10,25,4,14
"Jefes y empleados de oficina (076)",79,,,10,30,7,13,8,11
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",453,37,,208,177,13,9,7,2
"Agricult.trabaj. calif.agrop. y pesquros (078)",7633,1567,9,5010,1006,12,7,14,8
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",599,80,4,266,191,17,29,7,5
"Obreros. construc., conf., papel, fab., instr (080)",772,32,,328,368,21,11,5,7
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",5072,1077,15,2880,1026,29,18,15,12
"Otra (082)",67,,,,6,2,31,10,18
"Ocupación no especificada (083)",467,123,3,242,91,2,1,1,4
"Hombres (084)",10778,1191,13,6640,2505,101,130,65,133
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",8,,,,4,,,1,3
"Profes., científicos e intelectuales (086)",104,,,,12,11,16,2,63
"Técnicos de nivel medio ytrab.asimilados (087)",48,1,,1,6,10,14,3,13
"Jefes y empleados de oficina (088)",56,,,9,21,4,7,7,8
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",188,5,,83,86,2,7,3,2
"Agricult.trabaj. calif.agrop. y pesquros (090)",6315,925,5,4409,940,11,5,13,7
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",404,15,,176,157,17,28,7,4
"Obreros. construc., conf., papel, fab., instr (092)",726,23,,301,359,21,11,5,6
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",2650,207,6,1533,845,23,12,14,10
"Otra (094)",63,,,,6,2,30,10,15
"Ocupación no especificada (095)",216,15,2,128,69,,,,2
"Mujeres (096)",4603,1727,18,2311,422,27,44,10,44
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",3,,,1,,,1,,1
"Profes., científicos e intelectuales (098)",56,,,,9,4,13,1,29
"Técnicos de nivel medio ytrab.asimilados (099)",20,1,,5,1,,11,1,1
"Jefes y empleados de oficina (100)",23,,,1,9,3,6,1,3
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",265,32,,125,91,11,2,4,
"Agricult.trabaj. calif.agrop. y pesquros (102)",1318,642,4,601,66,1,2,1,1
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",195,65,4,90,34,,1,,1
"Obreros. construc., conf., papel, fab., instr (104)",46,9,,27,9,,,,1
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",2422,870,9,1347,181,6,6,1,2
"Otra (106)",4,,,,,,1,,3
"Ocupación no especificada (107)",251,108,1,114,22,2,1,1,2
