"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Miembros p.ejec. y leg.direct., adm.pub.y emp (037)",118,,,,13,,26,4,75
"Profes., científicos e intelectuales (038)",4284,,,,181,201,761,341,2800
"Técnicos de nivel medio ytrab.asimilados (039)",2343,7,,86,434,300,897,264,355
"Jefes y empleados de oficina (040)",1865,1,,20,472,214,579,198,381
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",6717,209,5,1503,2762,560,872,368,438
"Agricult.trabaj. calif.agrop. y pesquros (042)",3081,179,6,1275,1087,121,183,86,144
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",3864,77,4,850,1699,319,563,161,191
"Obreros. construc., conf., papel, fab., instr (044)",5069,70,2,954,2743,408,449,226,217
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",11172,609,29,3723,4833,620,662,352,344
"Otra (046)",500,,,,96,35,250,27,92
"Ocupación no especificada (047)",1445,72,3,335,551,121,159,86,118
"Hombres (048)",26980,667,39,5988,10918,1897,3018,1403,3050
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",85,,,,9,,18,3,55
"Profes., científicos e intelectuales (050)",2012,,,,52,69,262,168,1461
"Técnicos de nivel medio ytrab.asimilados (051)",1479,2,,61,308,217,486,182,223
"Jefes y empleados de oficina (052)",850,,,14,286,98,178,85,189
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",2780,53,4,498,1242,243,301,204,235
"Agricult.trabaj. calif.agrop. y pesquros (054)",2894,151,6,1196,1038,114,167,86,136
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",2942,50,2,573,1338,261,445,125,148
"Obreros. construc., conf., papel, fab., instr (056)",4956,70,1,936,2689,397,436,221,206
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",7644,314,26,2521,3500,392,403,250,238
"Otra (058)",482,,,,95,34,242,26,85
"Ocupación no especificada (059)",856,27,,189,361,72,80,53,74
"Mujeres (060)",13478,557,10,2758,3953,1002,2383,710,2105
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",33,,,,4,,8,1,20
"Profes., científicos e intelectuales (062)",2272,,,,129,132,499,173,1339
"Técnicos de nivel medio ytrab.asimilados (063)",864,5,,25,126,83,411,82,132
"Jefes y empleados de oficina (064)",1015,1,,6,186,116,401,113,192
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",3937,156,1,1005,1520,317,571,164,203
"Agricult.trabaj. calif.agrop. y pesquros (066)",187,28,,79,49,7,16,,8
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",922,27,2,277,361,58,118,36,43
"Obreros. construc., conf., papel, fab., instr (068)",113,,1,18,54,11,13,5,11
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",3528,295,3,1202,1333,228,259,102,106
"Otra (070)",18,,,,1,1,8,1,7
"Ocupación no especificada (071)",589,45,3,146,190,49,79,33,44
,,,,,,,,,
"RURAL (072)",37995,3019,33,20386,12608,526,896,158,369
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",19,,,3,4,,6,,6
"Profes., científicos e intelectuales (074)",391,,,,37,45,111,15,183
"Técnicos de nivel medio ytrab.asimilados (075)",313,4,,43,68,33,136,12,17
"Jefes y empleados de oficina (076)",154,,,5,58,9,54,9,19
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",1244,73,1,524,515,33,72,8,18
"Agricult.trabaj. calif.agrop. y pesquros (078)",7047,847,3,4382,1629,64,70,17,35
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",2390,148,,1212,867,36,109,8,10
"Obreros. construc., conf., papel, fab., instr (080)",2046,38,,741,1121,57,60,13,16
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",23812,1827,28,13182,8155,238,259,69,54
"Otra (082)",26,,,,7,1,10,3,5
"Ocupación no especificada (083)",553,82,1,294,147,10,9,4,6
"Hombres (084)",32693,2332,26,17553,11324,415,642,132,269
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",12,,,2,2,,2,,6
"Profes., científicos e intelectuales (086)",197,,,,6,11,52,11,117
"Técnicos de nivel medio ytrab.asimilados (087)",197,4,,24,56,27,68,8,10
"Jefes y empleados de oficina (088)",80,,,4,35,7,23,4,7
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",602,26,,223,287,13,37,4,12
"Agricult.trabaj. calif.agrop. y pesquros (090)",6664,717,2,4176,1588,63,67,17,34
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",1851,126,,899,689,25,96,7,9
"Obreros. construc., conf., papel, fab., instr (092)",2025,37,,732,1113,56,58,13,16
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",20833,1411,24,11396,7457,209,223,63,50
"Otra (094)",26,,,,7,1,10,3,5
"Ocupación no especificada (095)",206,11,,97,84,3,6,2,3
"Mujeres (096)",5302,687,7,2833,1284,111,254,26,100
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",7,,,1,2,,4,,
"Profes., científicos e intelectuales (098)",194,,,,31,34,59,4,66
"Técnicos de nivel medio ytrab.asimilados (099)",116,,,19,12,6,68,4,7
"Jefes y empleados de oficina (100)",74,,,1,23,2,31,5,12
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",642,47,1,301,228,20,35,4,6
"Agricult.trabaj. calif.agrop. y pesquros (102)",383,130,1,206,41,1,3,,1
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",539,22,,313,178,11,13,1,1
"Obreros. construc., conf., papel, fab., instr (104)",21,1,,9,8,1,2,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",2979,416,4,1786,698,29,36,6,4
"Ocupación no especificada (107)",347,71,1,197,63,7,3,2,3
