"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",5,4,,,1,1,1,1,,,1,16
"De 25 a 29 años (024)",1,1,,,1,,,,,,,2
"De 30 a 34 años (025)",4,4,,,,,4,,,,,19
"Primaria (030)",10285,10108,2212,728,896,889,1718,1475,1151,1039,177,43982
"De 12 a 14 años (031)",1617,1594,1573,21,,,,,,,23,21
"De 15 a 19 años (032)",1056,1012,502,338,151,19,2,,,,44,705
"De 20 a 24 años (033)",965,934,52,189,344,240,102,7,,,31,2078
"De 25 a 29 años (034)",974,955,17,65,173,268,365,63,4,,19,3220
"De 30 a 34 años (035)",909,902,7,27,89,144,383,200,49,3,7,4049
"De 35 a 39 años (036)",967,959,9,15,36,77,322,319,139,42,8,5443
"De 40 a 44 años (037)",864,858,11,16,24,34,195,280,191,107,6,5642
"De 45 a 49 años (038)",773,773,12,15,21,34,112,183,232,164,,5671
"De 50 y más años (039)",2160,2121,29,42,58,73,237,423,536,723,39,17153
"Secundaria (040)",7653,7398,2884,1245,1098,753,882,338,133,65,255,13573
"De 12 a 14 años (041)",1010,996,983,9,4,,,,,,14,17
"De 15 a 19 años (042)",2315,2221,1632,457,112,17,3,,,,94,744
"De 20 a 24 años (043)",1342,1261,183,497,395,140,40,6,,,81,1911
"De 25 a 29 años (044)",927,892,35,158,306,220,164,8,1,,35,2183
"De 30 a 34 años (045)",707,690,18,57,145,196,213,52,8,1,17,2266
"De 35 a 39 años (046)",549,544,16,30,68,92,236,77,23,2,5,2216
"De 40 a 44 años (047)",320,318,8,13,39,46,118,67,24,3,2,1420
"De 45 a 49 años (048)",225,223,4,11,18,30,54,64,30,12,2,1173
"De 50 y más años (049)",258,253,5,13,11,12,54,64,47,47,5,1643
"Sup. no Univ. incompleta (050)",386,360,141,65,63,35,34,12,9,1,26,603
"De 15 a 19 años (052)",55,54,47,7,,,,,,,1,7
"De 20 a 24 años (053)",132,117,74,33,8,2,,,,,15,55
"De 25 a 29 años (054)",63,56,13,14,21,5,3,,,,7,83
"De 30 a 34 años (055)",42,40,3,5,18,10,4,,,,2,88
"De 35 a 39 años (056)",31,31,1,3,10,7,6,3,1,,,97
"De 40 a 44 años (057)",25,25,2,1,3,8,9,,2,,,88
"De 45 a 49 años (058)",24,23,,,2,3,10,6,2,,1,111
"De 50 y más años (059)",14,14,1,2,1,,2,3,4,1,,74
"Sup. no Univ. completa (060)",631,582,98,118,149,89,91,20,14,3,49,1350
"De 20 a 24 años (063)",79,57,24,25,7,1,,,,,22,42
"De 25 a 29 años (064)",140,125,42,35,39,7,2,,,,15,142
"De 30 a 34 años (065)",124,120,18,30,45,18,9,,,,4,211
"De 35 a 39 años (066)",108,104,7,15,31,29,20,1,1,,4,265
"De 40 a 44 años (067)",75,74,3,5,16,14,27,7,1,1,1,258
"De 45 a 49 años (068)",44,44,2,2,5,9,16,7,3,,,176
"De 50 y más años (069)",61,58,2,6,6,11,17,5,9,2,3,256
"Sup. Univ. incompleta (070)",143,127,37,27,25,10,15,10,2,1,16,266
"De 15 a 19 años (072)",10,9,8,1,,,,,,,1,1
"De 20 a 24 años (073)",43,34,21,8,4,,1,,,,9,21
"De 25 a 29 años (074)",27,24,7,9,7,1,,,,,3,26
"De 30 a 34 años (075)",19,17,1,6,7,2,1,,,,2,30
"De 35 a 39 años (076)",15,15,,1,5,5,3,1,,,,44
"De 40 a 44 años (077)",10,9,,2,2,1,2,2,,,1,30
"De 45 a 49 años (078)",9,9,,,,1,4,4,,,,47
"De 50 y más años (079)",10,10,,,,,4,3,2,1,,67
"Sup. Univ. completa (080)",243,212,41,55,61,19,19,12,5,,31,434
"De 20 a 24 años (083)",24,13,6,5,2,,,,,,11,9
"De 25 a 29 años (084)",57,47,16,15,12,4,,,,,10,51
"De 30 a 34 años (085)",51,49,9,21,14,2,2,,1,,2,71
"De 35 a 39 años (086)",42,39,7,7,14,6,4,1,,,3,78
"De 40 a 44 años (087)",31,28,1,2,10,6,6,2,1,,3,90
"De 45 a 49 años (088)",18,18,,2,7,1,4,3,1,,,62
"De 50 y más años (089)",20,18,2,3,2,,3,6,2,,2,73
,,,,,,,,,,,,
"URBANA (100)",12353,11964,3607,1459,1483,1125,1718,1145,775,652,389,36787
"De 12 a 14 años (101)",1614,1595,1572,20,3,,,,,,19,26
"De 15 a 19 años (102)",2161,2084,1524,436,103,19,2,,,,77,707
"De 20 a 24 años (103)",1555,1417,279,507,433,151,39,8,,,138,2041
"De 25 a 29 años (104)",1315,1249,98,216,396,291,233,14,1,,66,2976
"De 30 a 34 años (105)",1186,1161,48,119,241,283,352,101,16,1,25,3775
"De 35 a 39 años (106)",1105,1089,30,55,128,175,397,213,74,17,16,4784
"De 40 a 44 años (107)",857,850,15,30,79,82,261,228,111,44,7,4477
"De 45 a 49 años (108)",687,685,8,24,42,52,155,189,142,73,2,4199
"De 50 y más años (109)",1873,1834,33,52,58,72,279,392,431,517,39,13802
"Sin nivel (110)",403,384,32,16,11,17,52,64,80,112,19,2735
"De 12 a 14 años (111)",11,11,10,1,,,,,,,,1
"De 15 a 19 años (112)",16,15,10,4,1,,,,,,1,6
"De 20 a 24 años (113)",14,7,2,3,2,,,,,,7,7
"De 25 a 29 años (114)",20,18,2,1,3,4,5,3,,,2,60
"De 30 a 34 años (115)",11,10,,,,1,5,2,2,,1,58
"De 35 a 39 años (116)",20,19,,1,,1,5,6,4,2,1,117
"De 40 a 44 años (117)",14,14,,1,,,4,2,4,3,,98
"De 45 a 49 años (118)",13,13,,,,,2,4,4,3,,106
"De 50 y más años (119)",284,277,8,5,5,11,31,47,66,104,7,2282
"Educacion Inicial (120)",11,9,2,,2,,4,1,,,2,30
"De 12 a 14 años (121)",1,1,1,,,,,,,,,
"De 15 a 19 años (122)",2,1,1,,,,,,,,1,
"De 20 a 24 años (123)",3,2,,,1,,,1,,,1,9
"De 25 a 29 años (124)",1,1,,,1,,,,,,,2
"De 30 a 34 años (125)",4,4,,,,,4,,,,,19
"Primaria (130)",4997,4919,1091,326,390,416,861,773,569,493,78,21613
"De 12 a 14 años (131)",826,816,803,13,,,,,,,10,13
"De 15 a 19 años (132)",413,399,227,127,38,7,,,,,14,224
"De 20 a 24 años (133)",353,336,23,81,133,74,22,3,,,17,681
"De 25 a 29 años (134)",371,364,6,33,85,113,118,8,1,,7,1115
"De 30 a 34 años (135)",412,410,4,17,48,92,174,67,8,,2,1650
"De 35 a 39 años (136)",476,472,3,8,20,50,178,148,52,13,4,2523
"De 40 a 44 años (137)",452,450,5,10,15,18,117,159,87,39,2,2803
"De 45 a 49 años (138)",419,419,3,11,14,20,79,115,113,64,,2874
"De 50 y más años (139)",1275,1253,17,26,37,42,173,273,308,377,22,9730
"Secundaria (140)",5713,5533,2199,891,813,555,668,263,102,42,180,10134
"De 12 a 14 años (141)",776,767,758,6,3,,,,,,9,12
"De 15 a 19 años (142)",1667,1607,1232,297,64,12,2,,,,60,469
"De 20 a 24 años (143)",930,872,140,360,278,74,16,4,,,58,1229
"De 25 a 29 años (144)",682,655,27,124,237,158,106,3,,,27,1537
"De 30 a 34 años (145)",555,541,15,48,120,163,157,32,5,1,14,1710
"De 35 a 39 años (146)",440,435,15,25,55,80,188,54,16,2,5,1726
"De 40 a 44 años (147)",271,270,5,10,35,38,104,58,19,1,1,1199
"De 45 a 49 años (148)",173,172,3,10,14,21,43,54,21,6,1,888
"De 50 y más años (149)",219,214,4,11,7,9,52,58,41,32,5,1364
"Sup. no Univ. incompleta (150)",347,322,130,62,56,30,26,10,7,1,25,505
"De 15 a 19 años (152)",54,53,46,7,,,,,,,1,7
"De 20 a 24 años (153)",120,105,65,31,7,2,,,,,15,51
"De 25 a 29 años (154)",58,52,13,14,18,5,2,,,,6,73
"De 30 a 34 años (155)",35,33,3,5,16,7,2,,,,2,66
"De 35 a 39 años (156)",27,27,1,2,9,7,5,2,1,,,83
"De 40 a 44 años (157)",20,20,2,1,3,7,7,,,,,58
"De 45 a 49 años (158)",22,21,,,2,2,9,6,2,,1,103
"De 50 y más años (159)",11,11,,2,1,,1,2,4,1,,64
"Sup. no Univ. completa (160)",545,500,81,93,134,80,78,19,12,3,45,1188
"De 20 a 24 años (163)",70,49,22,20,6,1,,,,,21,35
"De 25 a 29 años (164)",111,97,30,24,35,6,2,,,,14,120
"De 30 a 34 años (165)",109,106,17,26,39,16,8,,,,3,185
"De 35 a 39 años (166)",93,90,6,12,28,26,16,1,1,,3,230
"De 40 a 44 años (167)",67,66,2,4,15,14,22,7,1,1,1,232
"De 45 a 49 años (168)",37,37,2,1,5,7,14,6,2,,,146
"De 50 y más años (169)",58,55,2,6,6,10,16,5,8,2,3,240
"Sup. Univ. incompleta (170)",127,115,36,24,21,10,14,7,2,1,12,231
"De 15 a 19 años (172)",9,9,8,1,,,,,,,,1
"De 20 a 24 años (173)",41,33,21,7,4,,1,,,,8,20
"De 25 a 29 años (174)",24,21,6,8,6,1,,,,,3,23
"De 30 a 34 años (175)",16,15,1,5,6,2,1,,,,1,27
"De 35 a 39 años (176)",13,13,,1,3,5,3,1,,,,40
"De 40 a 44 años (177)",7,7,,2,2,1,2,,,,,18
"De 45 a 49 años (178)",8,8,,,,1,4,3,,,,40
"De 50 y más años (179)",9,9,,,,,3,3,2,1,,62
"Sup. Univ. completa (180)",210,182,36,47,56,17,15,8,3,,28,351
"De 20 a 24 años (183)",24,13,6,5,2,,,,,,11,9
"De 25 a 29 años (184)",48,41,14,12,11,4,,,,,7,46
"De 30 a 34 años (185)",44,42,8,18,12,2,1,,1,,2,60
"De 35 a 39 años (186)",36,33,5,6,13,6,2,1,,,3,65
"De 40 a 44 años (187)",26,23,1,2,9,4,5,2,,,3,69
"De 45 a 49 años (188)",15,15,,2,7,1,4,1,,,,42
"De 50 y más años (189)",17,15,2,2,2,,3,4,2,,2,60
,,,,,,,,,,,,
"RURAL (200)",7933,7739,1888,814,842,710,1156,866,721,742,194,29997
"De 12 a 14 años (201)",1042,1024,1011,12,1,,,,,,18,14
"De 15 a 19 años (202)",1315,1249,686,375,165,20,3,,,,66,777
"De 20 a 24 años (203)",1072,1032,91,255,335,235,110,6,,,40,2138
"De 25 a 29 años (204)",918,892,36,84,168,219,318,63,4,,26,2873
"De 30 a 34 años (205)",705,695,9,27,80,92,273,160,48,6,10,3155
"De 35 a 39 años (206)",667,661,10,17,37,43,202,211,103,38,6,3777
"De 40 a 44 años (207)",508,502,12,11,15,29,103,136,122,74,6,3329
"De 45 a 49 años (208)",448,447,11,6,12,28,50,87,135,118,1,3381
"De 50 y más años (209)",1258,1237,22,27,29,44,97,203,309,506,21,10553
"Sin nivel (210)",527,519,48,19,20,20,58,79,102,173,8,3798
"De 12 a 14 años (211)",17,17,16,1,,,,,,,,1
"De 15 a 19 años (212)",20,19,10,4,4,1,,,,,1,15
"De 20 a 24 años (213)",23,22,8,2,5,2,5,,,,1,40
"De 25 a 29 años (214)",24,23,2,3,2,1,12,3,,,1,82
"De 30 a 34 años (215)",24,24,1,,3,2,4,7,4,3,,138
"De 35 a 39 años (216)",40,39,,,1,1,3,16,9,9,1,301
"De 40 a 44 años (217)",26,26,2,1,,2,3,4,10,4,,180
"De 45 a 49 años (218)",29,29,1,,1,2,3,5,5,12,,234
"De 50 y más años (219)",324,320,8,8,4,9,28,44,74,145,4,2807
"Educacion Inicial (220)",4,4,,,,3,1,,,,,13
"De 15 a 19 años (222)",2,2,,,,2,,,,,,6
"De 20 a 24 años (223)",2,2,,,,1,1,,,,,7
"Primaria (230)",5288,5189,1121,402,506,473,857,702,582,546,99,22369
"De 12 a 14 años (231)",791,778,770,8,,,,,,,13,8
"De 15 a 19 años (232)",643,613,275,211,113,12,2,,,,30,481
"De 20 a 24 años (233)",612,598,29,108,211,166,80,4,,,14,1397
"De 25 a 29 años (234)",603,591,11,32,88,155,247,55,3,,12,2105
"De 30 a 34 años (235)",497,492,3,10,41,52,209,133,41,3,5,2399
"De 35 a 39 años (236)",491,487,6,7,16,27,144,171,87,29,4,2920
"De 40 a 44 años (237)",412,408,6,6,9,16,78,121,104,68,4,2839
"De 45 a 49 años (238)",354,354,9,4,7,14,33,68,119,100,,2797
"De 50 y más años (239)",885,868,12,16,21,31,64,150,228,346,17,7423
"Secundaria (240)",1940,1865,685,354,285,198,214,75,31,23,75,3439
"De 12 a 14 años (241)",234,229,225,3,1,,,,,,5,5
"De 15 a 19 años (242)",648,614,400,160,48,5,1,,,,34,275
"De 20 a 24 años (243)",412,389,43,137,117,66,24,2,,,23,682
"De 25 a 29 años (244)",245,237,8,34,69,62,58,5,1,,8,646
"De 30 a 34 años (245)",152,149,3,9,25,33,56,20,3,,3,556
"De 35 a 39 años (246)",109,109,1,5,13,12,48,23,7,,,490
"De 40 a 44 años (247)",49,48,3,3,4,8,14,9,5,2,1,221
"De 45 a 49 años (248)",52,51,1,1,4,9,11,10,9,6,1,285
"De 50 y más años (249)",39,39,1,2,4,3,2,6,6,15,,279
"Sup. no Univ. incompleta (250)",39,38,11,3,7,5,8,2,2,,1,98
"De 15 a 19 años (252)",1,1,1,,,,,,,,,
"De 20 a 24 años (253)",12,12,9,2,1,,,,,,,4
"De 25 a 29 años (254)",5,4,,,3,,1,,,,1,10
"De 30 a 34 años (255)",7,7,,,2,3,2,,,,,22
"De 35 a 39 años (256)",4,4,,1,1,,1,1,,,,14
"De 40 a 44 años (257)",5,5,,,,1,2,,2,,,30
"De 45 a 49 años (258)",2,2,,,,1,1,,,,,8
"De 50 y más años (259)",3,3,1,,,,1,1,,,,10
"Sup. no Univ. completa (260)",86,82,17,25,15,9,13,1,2,,4,162
"De 20 a 24 años (263)",9,8,2,5,1,,,,,,1,7
"De 25 a 29 años (264)",29,28,12,11,4,1,,,,,1,22
"De 30 a 34 años (265)",15,14,1,4,6,2,1,,,,1,26
"De 35 a 39 años (266)",15,14,1,3,3,3,4,,,,1,35
"De 40 a 44 años (267)",8,8,1,1,1,,5,,,,,26
"De 45 a 49 años (268)",7,7,,1,,2,2,1,1,,,30
"De 50 y más años (269)",3,3,,,,1,1,,1,,,16
"Sup. Univ. incompleta (270)",16,12,1,3,4,,1,3,,,4,35
"De 15 a 19 años (272)",1,,,,,,,,,,1,
"De 20 a 24 años (273)",2,1,,1,,,,,,,1,1
"De 25 a 29 años (274)",3,3,1,1,1,,,,,,,3
"De 30 a 34 años (275)",3,2,,1,1,,,,,,1,3
"De 35 a 39 años (276)",2,2,,,2,,,,,,,4
"De 40 a 44 años (277)",3,2,,,,,,2,,,1,12
"De 45 a 49 años (278)",1,1,,,,,,1,,,,7
"De 50 y más años (279)",1,1,,,,,1,,,,,5
"Sup. Univ. completa (280)",33,30,5,8,5,2,4,4,2,,3,83
"De 25 a 29 años (284)",9,6,2,3,1,,,,,,3,5
"De 30 a 34 años (285)",7,7,1,3,2,,1,,,,,11
"De 35 a 39 años (286)",6,6,2,1,1,,2,,,,,13
"De 40 a 44 años (287)",5,5,,,1,2,1,,1,,,21
"De 45 a 49 años (288)",3,3,,,,,,2,1,,,20
"De 50 y más años (289)",3,3,,1,,,,2,,,,13
