"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Comercio al por mayor (147)",6,,,,,5,,,1,,,,
"Comercio al por menor (148)",143,,1,2,,114,,2,,24,,,
"Hoteles y restaurantes (149)",108,,2,7,,78,,,,21,,,
"Trans., almac. y comunicaciones (150)",43,,,,1,,,1,33,8,,,
"Activid.inmobil., empres. y alquileres (152)",35,,1,2,2,24,,1,,5,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",64,11,5,5,20,,,,1,17,5,,
"Enseñanza (154)",126,,125,,,,,,,1,,,
"Servicios sociales y de salud (155)",24,,9,5,,1,,,1,8,,,
"Otras activ. serv.comun.soc y personales (156)",26,,4,4,3,1,,2,,12,,,
"Hogares privados con servicio doméstico (157)",29,,,,,,,,,29,,,
"Actividad economica no especificada (159)",124,,,1,,,,,,,,123,
"Desocupado (160)",89,,,,,,,,,,,,89
"Hombres (161)",4554,8,135,183,76,116,1489,875,422,1145,5,40,60
"Agric., ganadería, caza y silvicultura (162)",2043,,2,,,,1485,1,,555,,,
"Pesca (163)",8,,1,,,,4,,,3,,,
"Explotación de minas y canteras (164)",1479,,52,110,33,7,,790,61,426,,,
"Industrias manufactureras (165)",75,,,1,,,,28,46,,,,
"Suministro de electricidad, gas y agua (166)",294,1,8,31,24,,,27,162,41,,,
"Construcción (167)",226,,5,25,7,,,17,117,55,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",85,,,1,,59,,8,1,16,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",7,,,,,1,,6,,,,,
"Comercio al por mayor (170)",5,,,,,4,,,1,,,,
"Comercio al por menor (171)",73,,,1,,54,,2,,16,,,
"Hoteles y restaurantes (172)",40,,2,2,,26,,,,10,,,
"Trans., almac. y comunicaciones (173)",43,,,,1,,,1,33,8,,,
"Activid.inmobil., empres. y alquileres (175)",33,,1,2,2,24,,1,,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",45,7,3,4,9,,,,1,16,5,,
"Enseñanza (177)",57,,56,,,,,,,1,,,
"Servicios sociales y de salud (178)",14,,3,4,,,,,1,6,,,
"Otras activ. serv.comun.soc y personales (179)",11,,2,3,,,,2,,4,,,
"Hogares privados con servicio doméstico (180)",1,,,,,,,,,1,,,
"Actividad economica no especificada (182)",40,,,,,,,,,,,40,
"Desocupado (183)",60,,,,,,,,,,,,60
"Mujeres (184)",1640,4,86,13,19,116,580,4,31,675,,83,29
"Agric., ganadería, caza y silvicultura (185)",1186,,,,,,578,,,608,,,
"Pesca (186)",2,,,,,,2,,,,,,
"Explotación de minas y canteras (187)",8,,3,1,1,,,1,,2,,,
"Industrias manufactureras (188)",25,,1,1,1,1,,2,18,1,,,
"Suministro de electricidad, gas y agua (189)",17,,1,1,2,,,1,11,1,,,
"Construcción (190)",7,,1,,1,,,,2,3,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",71,,1,1,,61,,,,8,,,
"Comercio al por mayor (193)",1,,,,,1,,,,,,,
"Comercio al por menor (194)",70,,1,1,,60,,,,8,,,
"Hoteles y restaurantes (195)",68,,,5,,52,,,,11,,,
"Activid.inmobil., empres. y alquileres (198)",2,,,,,,,,,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",19,4,2,1,11,,,,,1,,,
"Enseñanza (200)",69,,69,,,,,,,,,,
"Servicios sociales y de salud (201)",10,,6,1,,1,,,,2,,,
"Otras activ. serv.comun.soc y personales (202)",15,,2,1,3,1,,,,8,,,
"Hogares privados con servicio doméstico (203)",28,,,,,,,,,28,,,
"Actividad economica no especificada (205)",84,,,1,,,,,,,,83,
"Desocupado (206)",29,,,,,,,,,,,,29
