"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Enseñanza (130)",114,82,,32,,,,
"Servicios sociales y de salud (131)",26,26,,,,,,
"Otras activ. serv.comun.soc y personales (132)",8,3,1,4,,,,
"Hogares privados con servicio doméstico (133)",33,,,,,,33,
"Actividad economica no especificada (135)",74,10,7,31,,26,,
,,,,,,,,
"RURAL (136)",5425,186,758,3412,34,896,14,125
"Agric., ganadería, caza y silvicultura (137)",4270,3,438,3033,28,768,,
"Explotación de minas y canteras (139)",44,4,40,,,,,
"Industrias manufactureras (140)",44,1,19,16,1,7,,
"Suministro de electricidad, gas y agua (141)",5,1,4,,,,,
"Construcción (142)",181,2,133,24,2,20,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",87,7,3,70,,7,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",5,1,3,1,,,,
"Comercio al por mayor (145)",2,,,2,,,,
"Comercio al por menor (146)",80,6,,67,,7,,
"Hoteles y restaurantes (147)",125,22,6,66,,31,,
"Trans., almac. y comunicaciones (148)",25,11,5,8,1,,,
"Activid.inmobil., empres. y alquileres (150)",33,23,9,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",90,31,59,,,,,
"Enseñanza (152)",61,54,,7,,,,
"Servicios sociales y de salud (153)",6,6,,,,,,
"Otras activ. serv.comun.soc y personales (154)",58,10,15,7,1,25,,
"Hogares privados con servicio doméstico (155)",14,,,,,,14,
"Actividad economica no especificada (157)",257,11,27,180,1,38,,
"Desocupado (158)",125,,,,,,,125
"Hombres (159)",4272,116,694,2947,28,379,2,106
"Agric., ganadería, caza y silvicultura (160)",3560,1,381,2805,23,350,,
"Explotación de minas y canteras (162)",41,3,38,,,,,
"Industrias manufactureras (163)",35,1,18,11,1,4,,
"Suministro de electricidad, gas y agua (164)",5,1,4,,,,,
"Construcción (165)",179,2,132,24,2,19,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",37,5,3,28,,1,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",5,1,3,1,,,,
"Comercio al por mayor (168)",1,,,1,,,,
"Comercio al por menor (169)",31,4,,26,,1,,
"Hoteles y restaurantes (170)",8,4,3,1,,,,
"Trans., almac. y comunicaciones (171)",22,9,5,7,1,,,
"Activid.inmobil., empres. y alquileres (173)",32,22,9,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",83,24,59,,,,,
"Enseñanza (175)",31,28,,3,,,,
"Servicios sociales y de salud (176)",1,1,,,,,,
"Otras activ. serv.comun.soc y personales (177)",25,6,15,4,,,,
"Hogares privados con servicio doméstico (178)",2,,,,,,2,
"Actividad economica no especificada (180)",105,9,27,63,1,5,,
"Desocupado (181)",106,,,,,,,106
"Mujeres (182)",1153,70,64,465,6,517,12,19
"Agric., ganadería, caza y silvicultura (183)",710,2,57,228,5,418,,
"Explotación de minas y canteras (185)",3,1,2,,,,,
"Industrias manufactureras (186)",9,,1,5,,3,,
"Construcción (188)",2,,1,,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",50,2,,42,,6,,
"Comercio al por mayor (191)",1,,,1,,,,
"Comercio al por menor (192)",49,2,,41,,6,,
"Hoteles y restaurantes (193)",117,18,3,65,,31,,
"Trans., almac. y comunicaciones (194)",3,2,,1,,,,
"Activid.inmobil., empres. y alquileres (196)",1,1,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",7,7,,,,,,
"Enseñanza (198)",30,26,,4,,,,
"Servicios sociales y de salud (199)",5,5,,,,,,
"Otras activ. serv.comun.soc y personales (200)",33,4,,3,1,25,,
"Hogares privados con servicio doméstico (201)",12,,,,,,12,
"Actividad economica no especificada (203)",152,2,,117,,33,,
