"CUADRO Nº 17: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",9622,389,5388,282,3,3540,20
"Otra (094)",30,30,,,,,
"Ocupación no especificada (095)",304,58,79,99,6,62,
"Mujeres (096)",7020,871,779,2414,58,2065,833
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",8,8,,,,,
"Profes., científicos e intelectuales (098)",265,234,,29,2,,
"Técnicos de nivel medio y trab. asimilados (099)",104,84,,17,2,1,
"Jefes y empleados de oficina (100)",143,142,,1,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",689,172,9,442,8,58,
"Agricult.trabaj.calif.agrop.y pesqueros (102)",1110,,,1072,38,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",447,,133,267,5,42,
"Obreros construc.,conf.,papel, fab., instr. (104)",61,4,31,23,,3,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",3740,169,560,379,,1799,833
"Otra (106)",1,1,,,,,
"Ocupación no especificada (107)",452,57,46,184,3,162,
