"CUADRO Nº 12: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (033)",6314,5618,404,108,184
"Otra (034)",8,,,,8
"Ocupación no especificada (035)",1138,1093,23,13,9
,,,,,
"URBANA (036)",19578,14107,1858,1450,2163
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (037)",42,1,5,8,28
"Profes., científicos e intelectuales (038)",2331,554,507,661,609
"Técnicos de nivel medio y trab. asimilados (039)",913,433,109,95,276
"Jefes y empleados de oficina (040)",684,170,78,92,344
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",4152,3873,189,46,44
"Agricult.trabaj.calif.agrop.y pesqueros (042)",2622,2443,169,6,4
"Obreros y oper.minas,cant.,ind.manuf.y otros (043)",1479,1245,116,85,33
"Obreros construc.,conf.,papel, fab., instr. (044)",2215,1559,252,207,197
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (045)",4248,3356,369,199,324
"Otra (046)",262,,,,262
"Ocupación no especificada (047)",630,473,64,51,42
"Hombres (048)",12127,8269,1236,1003,1619
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (049)",37,1,3,6,27
"Profes., científicos e intelectuales (050)",1310,320,260,357,373
"Técnicos de nivel medio y trab. asimilados (051)",589,277,70,78,164
"Jefes y empleados de oficina (052)",371,65,37,50,219
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",1398,1237,93,29,39
"Agricult.trabaj.calif.agrop.y pesqueros (054)",2188,2045,134,5,4
"Obreros y oper.minas,cant.,ind.manuf.y otros (055)",1305,1085,108,79,33
"Obreros construc.,conf.,papel, fab., instr. (056)",2166,1524,244,202,196
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (057)",2192,1532,233,154,273
"Otra (058)",255,,,,255
"Ocupación no especificada (059)",316,183,54,43,36
"Mujeres (060)",7451,5838,622,447,544
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (061)",5,,2,2,1
"Profes., científicos e intelectuales (062)",1021,234,247,304,236
"Técnicos de nivel medio y trab. asimilados (063)",324,156,39,17,112
"Jefes y empleados de oficina (064)",313,105,41,42,125
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",2754,2636,96,17,5
"Agricult.trabaj.calif.agrop.y pesqueros (066)",434,398,35,1,
"Obreros y oper.minas,cant.,ind.manuf.y otros (067)",174,160,8,6,
"Obreros construc.,conf.,papel, fab., instr. (068)",49,35,8,5,1
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (069)",2056,1824,136,45,51
"Otra (070)",7,,,,7
"Ocupación no especificada (071)",314,290,10,8,6
,,,,,
"RURAL (072)",43877,38187,2686,852,2152
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (073)",25,,12,1,12
"Profes., científicos e intelectuales (074)",1155,470,378,147,160
"Técnicos de nivel medio y trab. asimilados (075)",325,157,29,23,116
"Jefes y empleados de oficina (076)",256,59,25,22,150
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",1713,1597,53,43,20
"Agricult.trabaj.calif.agrop.y pesqueros (078)",22846,21968,864,12,2
"Obreros y oper.minas,cant.,ind.manuf.y otros (079)",612,446,52,45,69
"Obreros construc.,conf.,papel, fab., instr. (080)",1213,729,150,139,195
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (081)",14417,11593,1068,391,1365
"Otra (082)",49,,,,49
"Ocupación no especificada (083)",1266,1168,55,29,14
"Hombres (084)",34811,30184,2096,702,1829
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (085)",20,,9,1,10
"Profes., científicos e intelectuales (086)",624,237,210,90,87
"Técnicos de nivel medio y trab. asimilados (087)",208,90,24,21,73
"Jefes y empleados de oficina (088)",152,29,15,15,93
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",566,494,25,34,13
"Agricult.trabaj.calif.agrop.y pesqueros (090)",20864,20075,776,11,2
"Obreros y oper.minas,cant.,ind.manuf.y otros (091)",530,376,46,41,67
"Obreros construc.,conf.,papel, fab., instr. (092)",1198,719,149,137,193
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",10159,7799,800,328,1232
"Otra (094)",48,,,,48
"Ocupación no especificada (095)",442,365,42,24,11
"Mujeres (096)",9066,8003,590,150,323
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",5,,3,,2
"Profes., científicos e intelectuales (098)",531,233,168,57,73
"Técnicos de nivel medio y trab. asimilados (099)",117,67,5,2,43
"Jefes y empleados de oficina (100)",104,30,10,7,57
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",1147,1103,28,9,7
"Agricult.trabaj.calif.agrop.y pesqueros (102)",1982,1893,88,1,
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",82,70,6,4,2
"Obreros construc.,conf.,papel, fab., instr. (104)",15,10,1,2,2
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",4258,3794,268,63,133
"Otra (106)",1,,,,1
"Ocupación no especificada (107)",824,803,13,5,3
