"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Admin.pub. y defensa; p. segur.soc.afil (107)",1330,1168,162,,,,,
"Enseñanza (108)",1384,1284,12,83,3,2,,
"Servicios sociales y de salud (109)",258,175,6,71,6,,,
"Otras activ. serv.comun.soc y personales (110)",874,399,109,338,19,9,,
"Hogares privados con servicio doméstico (111)",49,,,,,,49,
"Actividad economica no especificada (113)",1034,344,377,257,14,42,,
"Desocupado (114)",1966,,,,,,,1966
"Mujeres (115)",14213,5065,1255,4988,200,833,1137,735
"Agric., ganadería, caza y silvicultura (116)",776,22,453,163,24,114,,
"Pesca (117)",8,1,3,4,,,,
"Explotación de minas y canteras (118)",9,5,4,,,,,
"Industrias manufactureras (119)",1130,95,470,514,20,31,,
"Suministro de electricidad, gas y agua (120)",18,16,1,1,,,,
"Construcción (121)",54,18,29,7,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",4063,684,8,2759,73,539,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",57,33,,16,3,5,,
"Comercio al por mayor (124)",169,69,4,68,2,26,,
"Comercio al por menor (125)",3837,582,4,2675,68,508,,
"Hoteles y restaurantes (126)",1143,329,52,650,50,62,,
"Trans., almac. y comunicaciones (127)",305,197,22,66,5,15,,
"Intermediación financiera (128)",58,53,,4,1,,,
"Activid.inmobil., empres. y alquileres (129)",402,301,23,66,2,10,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",422,377,45,,,,,
"Enseñanza (131)",2018,1825,,185,5,3,,
"Servicios sociales y de salud (132)",565,507,3,51,3,1,,
"Otras activ. serv.comun.soc y personales (133)",528,217,25,272,7,7,,
"Hogares privados con servicio doméstico (134)",1137,,,,,,1137,
"Organiz. y organos extraterritoriales (135)",1,1,,,,,,
"Actividad economica no especificada (136)",841,417,117,246,10,51,,
"Desocupado (137)",735,,,,,,,735
,,,,,,,,
"RURAL (138)",40579,1477,21802,10043,853,3269,551,2584
"Agric., ganadería, caza y silvicultura (139)",28619,85,18613,6302,695,2924,,
"Pesca (140)",233,,194,39,,,,
"Explotación de minas y canteras (141)",102,2,99,1,,,,
"Industrias manufactureras (142)",2378,30,1432,824,38,54,,
"Suministro de electricidad, gas y agua (143)",26,3,19,3,,1,,
"Construcción (144)",663,9,501,123,15,15,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",1718,175,122,1287,32,102,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",200,16,89,86,1,8,,
"Comercio al por mayor (147)",81,18,7,43,11,2,,
"Comercio al por menor (148)",1437,141,26,1158,20,92,,
"Hoteles y restaurantes (149)",228,37,30,138,11,12,,
"Trans., almac. y comunicaciones (150)",1740,201,492,1023,11,13,,
"Intermediación financiera (151)",6,6,,,,,,
"Activid.inmobil., empres. y alquileres (152)",176,133,28,13,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",176,139,37,,,,,
"Enseñanza (154)",333,287,1,45,,,,
"Servicios sociales y de salud (155)",157,113,3,40,,1,,
"Otras activ. serv.comun.soc y personales (156)",291,136,59,89,4,3,,
"Hogares privados con servicio doméstico (157)",551,,,,,,551,
"Actividad economica no especificada (159)",598,121,172,116,46,143,,
"Desocupado (160)",2584,,,,,,,2584
"Hombres (161)",34798,966,19859,8618,768,2464,18,2105
"Agric., ganadería, caza y silvicultura (162)",26106,83,17088,5944,670,2321,,
"Pesca (163)",232,,194,38,,,,
"Explotación de minas y canteras (164)",99,2,96,1,,,,
"Industrias manufactureras (165)",1808,25,1134,579,28,42,,
"Suministro de electricidad, gas y agua (166)",24,2,18,3,,1,,
"Construcción (167)",654,7,496,122,14,15,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",1062,112,121,761,24,44,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",193,13,89,82,1,8,,
"Comercio al por mayor (170)",54,9,7,31,7,,,
"Comercio al por menor (171)",815,90,25,648,16,36,,
"Hoteles y restaurantes (172)",55,14,14,20,4,3,,
"Trans., almac. y comunicaciones (173)",1718,189,489,1017,11,12,,
"Intermediación financiera (174)",5,5,,,,,,
"Activid.inmobil., empres. y alquileres (175)",146,111,22,11,1,1,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",134,101,33,,,,,
"Enseñanza (177)",155,140,1,14,,,,
"Servicios sociales y de salud (178)",66,33,2,31,,,,
"Otras activ. serv.comun.soc y personales (179)",182,97,47,38,,,,
"Hogares privados con servicio doméstico (180)",18,,,,,,18,
"Actividad economica no especificada (182)",229,45,104,39,16,25,,
"Desocupado (183)",2105,,,,,,,2105
"Mujeres (184)",5781,511,1943,1425,85,805,533,479
"Agric., ganadería, caza y silvicultura (185)",2513,2,1525,358,25,603,,
"Pesca (186)",1,,,1,,,,
"Explotación de minas y canteras (187)",3,,3,,,,,
"Industrias manufactureras (188)",570,5,298,245,10,12,,
"Suministro de electricidad, gas y agua (189)",2,1,1,,,,,
"Construcción (190)",9,2,5,1,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",656,63,1,526,8,58,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",7,3,,4,,,,
"Comercio al por mayor (193)",27,9,,12,4,2,,
"Comercio al por menor (194)",622,51,1,510,4,56,,
"Hoteles y restaurantes (195)",173,23,16,118,7,9,,
"Trans., almac. y comunicaciones (196)",22,12,3,6,,1,,
"Intermediación financiera (197)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (198)",30,22,6,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",42,38,4,,,,,
"Enseñanza (200)",178,147,,31,,,,
"Servicios sociales y de salud (201)",91,80,1,9,,1,,
"Otras activ. serv.comun.soc y personales (202)",109,39,12,51,4,3,,
"Hogares privados con servicio doméstico (203)",533,,,,,,533,
"Actividad economica no especificada (205)",369,76,68,77,30,118,,
"Desocupado (206)",479,,,,,,,479
