"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Construcción (028)",1841,,22,44,18,,,53,926,778,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",937,,7,43,6,470,,209,10,192,,
"Venta, mant.y rep. veh.autom.y motoc. (030)",212,,5,13,3,18,,166,5,2,,
"Comercio al por mayor (031)",44,,1,4,2,34,,,2,1,,
"Comercio al por menor (032)",681,,1,26,1,418,,43,3,189,,
"Hoteles y restaurantes (033)",188,,,13,4,97,,,,74,,
"Trans., almac. y comunicaciones (034)",716,,6,14,12,2,,3,558,121,,
"Intermediación financiera (035)",7,,,2,5,,,,,,,
"Activid.inmobil., empres. y alquileres (036)",270,,58,87,37,25,,8,15,40,,
"Admin.pub. y defensa; p. segur.soc.afil (037)",365,21,20,17,75,37,,3,36,103,53,
"Enseñanza (038)",559,4,531,3,8,,,,3,10,,
"Servicios sociales y de salud (039)",65,,25,24,4,1,,,4,7,,
"Otras activ. serv.comun.soc y personales (040)",149,1,12,40,11,6,,1,33,45,,
"Hogares privados con servicio doméstico (041)",27,,,,,,,,,27,,
"Actividad economica no especificada (043)",192,,5,10,7,,,,,3,,167
"Mujeres (044)",9274,4,531,166,117,1402,2378,241,61,4227,1,146
"Agric., ganadería, caza y silvicultura (045)",5600,,,5,,,2376,1,,3218,,
"Pesca (046)",3,,,,,,2,,,1,,
"Explotación de minas y canteras (047)",55,,18,14,8,,,6,2,7,,
"Industrias manufactureras (048)",240,,1,3,,,,219,16,1,,
"Suministro de electricidad, gas y agua (049)",2,,,,2,,,,,,,
"Construcción (050)",101,,2,,1,,,2,31,65,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",1556,,2,30,2,1148,,11,,363,,
"Venta, mant.y rep. veh.autom.y motoc. (052)",20,,,3,,7,,10,,,,
"Comercio al por mayor (053)",50,,,7,1,42,,,,,,
"Comercio al por menor (054)",1486,,2,20,1,1099,,1,,363,,
"Hoteles y restaurantes (055)",492,,,17,4,232,,2,,237,,
"Trans., almac. y comunicaciones (056)",65,,1,24,8,,,,6,26,,
"Intermediación financiera (057)",4,,,2,2,,,,,,,
"Activid.inmobil., empres. y alquileres (058)",72,,10,22,19,4,,,1,16,,
"Admin.pub. y defensa; p. segur.soc.afil (059)",78,4,5,6,39,5,,,1,17,1,
"Enseñanza (060)",450,,441,,6,,,,,3,,
"Servicios sociales y de salud (061)",81,,48,27,2,,,,,4,,
"Otras activ. serv.comun.soc y personales (062)",108,,3,15,9,13,,,4,64,,
"Hogares privados con servicio doméstico (063)",204,,,1,,,,,,203,,
"Organiz. y organos extraterritoriales (064)",1,,,,1,,,,,,,
"Actividad economica no especificada (065)",162,,,,14,,,,,2,,146
,,,,,,,,,,,,
"URBANA (066)",9365,20,1203,492,291,1827,735,1189,1246,2143,50,169
"Agric., ganadería, caza y silvicultura (067)",1104,,3,13,,,733,1,6,348,,
"Pesca (068)",3,,,,,,2,,,1,,
"Explotación de minas y canteras (069)",1040,1,112,81,50,2,,532,83,179,,
"Industrias manufactureras (070)",472,,8,9,1,2,,410,37,5,,
"Suministro de electricidad, gas y agua (071)",18,,,,2,,,3,5,8,,
"Construcción (072)",998,,19,21,2,,,35,538,383,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",2188,,9,68,8,1465,,194,9,435,,
"Venta, mant.y rep. veh.autom.y motoc. (074)",204,,5,15,3,21,,154,4,2,,
"Comercio al por mayor (075)",85,,1,11,3,67,,,2,1,,
"Comercio al por menor (076)",1899,,3,42,2,1377,,40,3,432,,
"Hoteles y restaurantes (077)",576,,,28,8,274,,2,,264,,
"Trans., almac. y comunicaciones (078)",680,,5,38,17,1,,2,486,131,,
"Intermediación financiera (079)",11,,,4,7,,,,,,,
"Activid.inmobil., empres. y alquileres (080)",309,,67,101,48,25,,7,15,46,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",339,15,25,21,92,40,,2,27,67,50,
"Enseñanza (082)",894,4,866,3,14,,,,,7,,
"Servicios sociales y de salud (083)",136,,70,45,6,1,,,4,10,,
"Otras activ. serv.comun.soc y personales (084)",229,,14,50,17,17,,1,36,94,,
"Hogares privados con servicio doméstico (085)",164,,,1,,,,,,163,,
"Organiz. y organos extraterritoriales (086)",1,,,,1,,,,,,,
"Actividad economica no especificada (087)",203,,5,9,18,,,,,2,,169
"Hombres (088)",5836,17,713,332,181,542,484,1046,1206,1160,49,106
"Agric., ganadería, caza y silvicultura (089)",673,,3,9,,,482,1,6,172,,
"Pesca (090)",2,,,,,,2,,,,,
"Explotación de minas y canteras (091)",987,1,94,67,42,2,,526,81,174,,
"Industrias manufactureras (092)",337,,7,6,1,2,,288,29,4,,
"Suministro de electricidad, gas y agua (093)",16,,,,,,,3,5,8,,
"Construcción (094)",951,,18,21,2,,,33,519,358,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",770,,7,40,6,397,,183,9,128,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",184,,5,12,3,14,,144,4,2,,
"Comercio al por mayor (097)",36,,1,4,2,26,,,2,1,,
"Comercio al por menor (098)",550,,1,24,1,357,,39,3,125,,
"Hoteles y restaurantes (099)",150,,,11,4,77,,,,58,,
"Trans., almac. y comunicaciones (100)",616,,4,14,9,1,,2,480,106,,
"Intermediación financiera (101)",7,,,2,5,,,,,,,
"Activid.inmobil., empres. y alquileres (102)",240,,57,79,29,22,,7,14,32,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",271,12,20,15,59,35,,2,27,52,49,
"Enseñanza (104)",482,4,462,3,8,,,,,5,,
"Servicios sociales y de salud (105)",61,,25,21,4,1,,,4,6,,
"Otras activ. serv.comun.soc y personales (106)",128,,11,35,8,5,,1,32,36,,
"Hogares privados con servicio doméstico (107)",20,,,,,,,,,20,,
"Actividad economica no especificada (109)",125,,5,9,4,,,,,1,,106
"Mujeres (110)",3529,3,490,160,110,1285,251,143,40,983,1,63
"Agric., ganadería, caza y silvicultura (111)",431,,,4,,,251,,,176,,
"Pesca (112)",1,,,,,,,,,1,,
"Explotación de minas y canteras (113)",53,,18,14,8,,,6,2,5,,
"Industrias manufactureras (114)",135,,1,3,,,,122,8,1,,
"Suministro de electricidad, gas y agua (115)",2,,,,2,,,,,,,
"Construcción (116)",47,,1,,,,,2,19,25,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",1418,,2,28,2,1068,,11,,307,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",20,,,3,,7,,10,,,,
"Comercio al por mayor (119)",49,,,7,1,41,,,,,,
"Comercio al por menor (120)",1349,,2,18,1,1020,,1,,307,,
"Hoteles y restaurantes (121)",426,,,17,4,197,,2,,206,,
"Trans., almac. y comunicaciones (122)",64,,1,24,8,,,,6,25,,
"Intermediación financiera (123)",4,,,2,2,,,,,,,
"Activid.inmobil., empres. y alquileres (124)",69,,10,22,19,3,,,1,14,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",68,3,5,6,33,5,,,,15,1,
"Enseñanza (126)",412,,404,,6,,,,,2,,
"Servicios sociales y de salud (127)",75,,45,24,2,,,,,4,,
"Otras activ. serv.comun.soc y personales (128)",101,,3,15,9,12,,,4,58,,
"Hogares privados con servicio doméstico (129)",144,,,1,,,,,,143,,
"Organiz. y organos extraterritoriales (130)",1,,,,1,,,,,,,
"Actividad economica no especificada (131)",78,,,,14,,,,,1,,63
,,,,,,,,,,,,
"RURAL (132)",13130,11,127,68,60,217,6219,451,561,5268,4,144
"Agric., ganadería, caza y silvicultura (133)",10639,,3,11,,,6208,5,12,4400,,
"Pesca (134)",12,,,,,,11,,,1,,
"Explotación de minas y canteras (135)",166,,6,4,3,,,87,5,61,,
"Industrias manufactureras (136)",333,,,1,1,,,302,28,1,,
"Suministro de electricidad, gas y agua (137)",18,,,,,,,8,3,7,,
"Construcción (138)",944,,5,23,17,,,20,419,460,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",305,,,5,,153,,26,1,120,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",28,,,1,,4,,22,1,,,
"Comercio al por mayor (141)",9,,,,,9,,,,,,
"Comercio al por menor (142)",268,,,4,,140,,4,,120,,
"Hoteles y restaurantes (143)",104,,,2,,55,,,,47,,
"Trans., almac. y comunicaciones (144)",101,,2,,3,1,,1,78,16,,
"Activid.inmobil., empres. y alquileres (146)",33,,1,8,8,4,,1,1,10,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",104,10,,2,22,2,,1,10,53,4,
"Enseñanza (148)",115,,106,,,,,,3,6,,
"Servicios sociales y de salud (149)",10,,3,6,,,,,,1,,
"Otras activ. serv.comun.soc y personales (150)",28,1,1,5,3,2,,,1,15,,
"Hogares privados con servicio doméstico (151)",67,,,,,,,,,67,,
"Actividad economica no especificada (153)",151,,,1,3,,,,,3,,144
"Hombres (154)",7385,10,86,62,53,100,4092,353,540,2024,4,61
"Agric., ganadería, caza y silvicultura (155)",5470,,3,10,,,4083,4,12,1358,,
"Pesca (156)",10,,,,,,9,,,1,,
"Explotación de minas y canteras (157)",164,,6,4,3,,,87,5,59,,
"Industrias manufactureras (158)",228,,,1,1,,,205,20,1,,
"Suministro de electricidad, gas y agua (159)",18,,,,,,,8,3,7,,
"Construcción (160)",890,,4,23,16,,,20,407,420,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",167,,,3,,73,,26,1,64,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",28,,,1,,4,,22,1,,,
"Comercio al por mayor (163)",8,,,,,8,,,,,,
"Comercio al por menor (164)",131,,,2,,61,,4,,64,,
"Hoteles y restaurantes (165)",38,,,2,,20,,,,16,,
"Trans., almac. y comunicaciones (166)",100,,2,,3,1,,1,78,15,,
"Activid.inmobil., empres. y alquileres (168)",30,,1,8,8,3,,1,1,8,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",94,9,,2,16,2,,1,9,51,4,
"Enseñanza (170)",77,,69,,,,,,3,5,,
"Servicios sociales y de salud (171)",4,,,3,,,,,,1,,
"Otras activ. serv.comun.soc y personales (172)",21,1,1,5,3,1,,,1,9,,
"Hogares privados con servicio doméstico (173)",7,,,,,,,,,7,,
"Actividad economica no especificada (175)",67,,,1,3,,,,,2,,61
"Mujeres (176)",5745,1,41,6,7,117,2127,98,21,3244,,83
"Agric., ganadería, caza y silvicultura (177)",5169,,,1,,,2125,1,,3042,,
"Pesca (178)",2,,,,,,2,,,,,
"Explotación de minas y canteras (179)",2,,,,,,,,,2,,
"Industrias manufactureras (180)",105,,,,,,,97,8,,,
"Construcción (182)",54,,1,,1,,,,12,40,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",138,,,2,,80,,,,56,,
"Comercio al por mayor (185)",1,,,,,1,,,,,,
"Comercio al por menor (186)",137,,,2,,79,,,,56,,
"Hoteles y restaurantes (187)",66,,,,,35,,,,31,,
"Trans., almac. y comunicaciones (188)",1,,,,,,,,,1,,
"Activid.inmobil., empres. y alquileres (190)",3,,,,,1,,,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",10,1,,,6,,,,1,2,,
"Enseñanza (192)",38,,37,,,,,,,1,,
"Servicios sociales y de salud (193)",6,,3,3,,,,,,,,
"Otras activ. serv.comun.soc y personales (194)",7,,,,,1,,,,6,,
"Hogares privados con servicio doméstico (195)",60,,,,,,,,,60,,
"Actividad economica no especificada (197)",84,,,,,,,,,1,,83
