"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 15 a 19 años (052)",3,,,,,,3,
"De 20 a 24 años (053)",52,,,,,,25,27
"De 25 a 29 años (054)",59,,,,,6,28,25
"De 30 a 34 años (055)",49,,,,,4,30,15
"De 35 a 39 años (056)",30,,,,,7,16,7
"De 40 a 44 años (057)",5,,,,,1,2,2
"De 45 a 49 años (058)",8,,,,4,2,2,
"De 50 y más años (059)",11,,,2,3,3,,3
"Sup. no Univ. completa (060)",375,,,2,15,63,179,116
"De 20 a 24 años (063)",26,,,,,1,9,16
"De 25 a 29 años (064)",99,,,,,1,61,37
"De 30 a 34 años (065)",90,,,,,10,47,33
"De 35 a 39 años (066)",84,,,,1,20,50,13
"De 40 a 44 años (067)",34,,,,2,16,9,7
"De 45 a 49 años (068)",26,,,,4,12,3,7
"De 50 y más años (069)",16,,,2,8,3,,3
"Sup. Univ. incompleta (070)",84,,,1,2,13,34,34
"De 20 a 24 años (073)",21,,,,,,5,16
"De 25 a 29 años (074)",24,,,,,1,12,11
"De 30 a 34 años (075)",12,,,,,2,7,3
"De 35 a 39 años (076)",15,,,,,4,8,3
"De 40 a 44 años (077)",3,,,,,,2,1
"De 45 a 49 años (078)",3,,,,,3,,
"De 50 y más años (079)",6,,,1,2,3,,
"Sup. Univ. completa (080)",220,,1,3,7,36,79,94
"De 20 a 24 años (083)",6,,,,,,1,5
"De 25 a 29 años (084)",52,,,,,1,21,30
"De 30 a 34 años (085)",54,,,,,4,25,25
"De 35 a 39 años (086)",45,,,,1,8,12,24
"De 40 a 44 años (087)",31,,,,,9,18,4
"De 45 a 49 años (088)",16,,,,1,11,1,3
"De 50 y más años (089)",16,,1,3,5,3,1,3
,,,,,,,,
"URBANA (100)",8201,12,72,208,630,1444,3456,2379
"De 12 a 14 años (101)",13,,,,,,,13
"De 15 a 19 años (102)",420,,,,,,241,179
"De 20 a 24 años (103)",944,,,,,2,580,362
"De 25 a 29 años (104)",1213,,,,,62,752,399
"De 30 a 34 años (105)",1112,,,,,161,698,253
"De 35 a 39 años (106)",1090,,,,9,254,611,216
"De 40 a 44 años (107)",891,,,,34,290,371,196
"De 45 a 49 años (108)",708,,,1,70,314,172,151
"De 50 y más años (109)",1810,12,72,207,517,361,31,610
"Sin nivel (110)",2471,10,52,155,379,501,597,777
"De 12 a 14 años (111)",1,,,,,,,1
"De 15 a 19 años (112)",8,,,,,,4,4
"De 20 a 24 años (113)",43,,,,,,31,12
"De 25 a 29 años (114)",92,,,,,7,53,32
"De 30 a 34 años (115)",153,,,,,20,99,34
"De 35 a 39 años (116)",272,,,,4,40,157,71
"De 40 a 44 años (117)",329,,,,15,84,144,86
"De 45 a 49 años (118)",320,,,1,22,130,91,76
"De 50 y más años (119)",1253,10,52,154,338,220,18,461
"Educacion Inicial (120)",24,,,,,1,19,4
"De 15 a 19 años (122)",3,,,,,,3,
"De 20 a 24 años (123)",3,,,,,,3,
"De 25 a 29 años (124)",8,,,,,,6,2
"De 30 a 34 años (125)",5,,,,,,4,1
"De 35 a 39 años (126)",5,,,,,1,3,1
"Primaria (130)",3138,2,13,38,176,640,1489,780
"De 12 a 14 años (131)",8,,,,,,,8
"De 15 a 19 años (132)",151,,,,,,88,63
"De 20 a 24 años (133)",335,,,,,1,206,128
"De 25 a 29 años (134)",508,,,,,34,337,137
"De 30 a 34 años (135)",529,,,,,85,337,107
"De 35 a 39 años (136)",500,,,,3,136,277,84
"De 40 a 44 años (137)",406,,,,11,151,168,76
"De 45 a 49 años (138)",272,,,,28,121,66,57
"De 50 y más años (139)",429,2,13,38,134,112,10,120
"Secundaria (140)",1854,,6,8,50,195,1024,571
"De 12 a 14 años (141)",4,,,,,,,4
"De 15 a 19 años (142)",257,,,,,,145,112
"De 20 a 24 años (143)",479,,,,,1,305,173
"De 25 a 29 años (144)",418,,,,,14,259,145
"De 30 a 34 años (145)",261,,,,,39,170,52
"De 35 a 39 años (146)",179,,,,,47,99,33
"De 40 a 44 años (147)",95,,,,7,33,33,22
"De 45 a 49 años (148)",76,,,,13,42,11,10
"De 50 y más años (149)",85,,6,8,30,19,2,20
"Sup. no Univ. incompleta (150)",168,,,2,5,15,87,59
"De 15 a 19 años (152)",1,,,,,,1,
"De 20 a 24 años (153)",38,,,,,,21,17
"De 25 a 29 años (154)",50,,,,,5,25,20
"De 30 a 34 años (155)",42,,,,,3,26,13
"De 35 a 39 años (156)",21,,,,,5,12,4
"De 40 a 44 años (157)",3,,,,,,1,2
"De 45 a 49 años (158)",5,,,,3,1,1,
"De 50 y más años (159)",8,,,2,2,1,,3
"Sup. no Univ. completa (160)",305,,,2,11,54,150,88
"De 20 a 24 años (163)",23,,,,,,8,15
"De 25 a 29 años (164)",78,,,,,1,48,29
"De 30 a 34 años (165)",68,,,,,10,36,22
"De 35 a 39 años (166)",72,,,,1,16,47,8
"De 40 a 44 años (167)",28,,,,1,13,9,5
"De 45 a 49 años (168)",22,,,,3,11,2,6
"De 50 y más años (169)",14,,,2,6,3,,3
"Sup. Univ. incompleta (170)",70,,,1,2,11,31,25
"De 20 a 24 años (173)",18,,,,,,5,13
"De 25 a 29 años (174)",18,,,,,1,9,8
"De 30 a 34 años (175)",11,,,,,2,7,2
"De 35 a 39 años (176)",13,,,,,4,8,1
"De 40 a 44 años (177)",3,,,,,,2,1
"De 45 a 49 años (178)",1,,,,,1,,
"De 50 y más años (179)",6,,,1,2,3,,
"Sup. Univ. completa (180)",171,,1,2,7,27,59,75
"De 20 a 24 años (183)",5,,,,,,1,4
"De 25 a 29 años (184)",41,,,,,,15,26
"De 30 a 34 años (185)",43,,,,,2,19,22
"De 35 a 39 años (186)",28,,,,1,5,8,14
"De 40 a 44 años (187)",27,,,,,9,14,4
"De 45 a 49 años (188)",12,,,,1,8,1,2
"De 50 y más años (189)",15,,1,2,5,3,1,3
,,,,,,,,
"RURAL (200)",11601,36,142,452,993,1928,5260,2790
"De 12 a 14 años (201)",29,,,,,,5,24
"De 15 a 19 años (202)",606,,,,,,397,209
"De 20 a 24 años (203)",1366,,,,,4,870,492
"De 25 a 29 años (204)",1369,,,,,35,1039,295
"De 30 a 34 años (205)",1375,,,,,146,1003,226
"De 35 a 39 años (206)",1318,,,,3,263,856,196
"De 40 a 44 años (207)",1191,,,,22,329,667,173
"De 45 a 49 años (208)",1007,,,,61,442,354,150
"De 50 y más años (209)",3340,36,142,452,907,709,69,1025
"Sin nivel (210)",5128,34,134,411,818,1082,1312,1337
"De 12 a 14 años (211)",1,,,,,,,1
"De 15 a 19 años (212)",25,,,,,,14,11
"De 20 a 24 años (213)",79,,,,,1,46,32
"De 25 a 29 años (214)",151,,,,,1,114,36
"De 30 a 34 años (215)",326,,,,,27,230,69
"De 35 a 39 años (216)",490,,,,1,100,311,78
"De 40 a 44 años (217)",581,,,,6,140,336,99
"De 45 a 49 años (218)",619,,,,37,263,212,107
"De 50 y más años (219)",2856,34,134,411,774,550,49,904
"Educacion Inicial (220)",23,,,,,1,20,2
"De 15 a 19 años (222)",1,,,,,,,1
"De 25 a 29 años (224)",6,,,,,,6,
"De 30 a 34 años (225)",8,,,,,,8,
"De 35 a 39 años (226)",8,,,,,1,6,1
"Primaria (230)",4911,2,8,35,152,744,3004,966
"De 12 a 14 años (231)",20,,,,,,4,16
"De 15 a 19 años (232)",362,,,,,,234,128
"De 20 a 24 años (233)",773,,,,,2,518,253
"De 25 a 29 años (234)",880,,,,,25,686,169
"De 30 a 34 años (235)",849,,,,,102,640,107
"De 35 a 39 años (236)",687,,,,2,134,471,80
"De 40 a 44 años (237)",547,,,,8,175,300,64
"De 45 a 49 años (238)",344,,,,19,155,132,38
"De 50 y más años (239)",449,2,8,35,123,151,19,111
"Secundaria (240)",1357,,,5,17,73,853,409
"De 12 a 14 años (241)",8,,,,,,1,7
"De 15 a 19 años (242)",216,,,,,,147,69
"De 20 a 24 años (243)",493,,,,,,301,192
"De 25 a 29 años (244)",285,,,,,7,208,70
"De 30 a 34 años (245)",151,,,,,14,104,33
"De 35 a 39 años (246)",93,,,,,19,57,17
"De 40 a 44 años (247)",51,,,,7,10,26,8
"De 45 a 49 años (248)",31,,,,3,17,8,3
"De 50 y más años (249)",29,,,5,7,6,1,10
"Sup. no Univ. incompleta (250)",49,,,,2,8,19,20
"De 15 a 19 años (252)",2,,,,,,2,
"De 20 a 24 años (253)",14,,,,,,4,10
"De 25 a 29 años (254)",9,,,,,1,3,5
"De 30 a 34 años (255)",7,,,,,1,4,2
"De 35 a 39 años (256)",9,,,,,2,4,3
"De 40 a 44 años (257)",2,,,,,1,1,
"De 45 a 49 años (258)",3,,,,1,1,1,
"De 50 y más años (259)",3,,,,1,2,,
"Sup. no Univ. completa (260)",70,,,,4,9,29,28
"De 20 a 24 años (263)",3,,,,,1,1,1
"De 25 a 29 años (264)",21,,,,,,13,8
"De 30 a 34 años (265)",22,,,,,,11,11
"De 35 a 39 años (266)",12,,,,,4,3,5
"De 40 a 44 años (267)",6,,,,1,3,,2
"De 45 a 49 años (268)",4,,,,1,1,1,1
"De 50 y más años (269)",2,,,,2,,,
"Sup. Univ. incompleta (270)",14,,,,,2,3,9
"De 20 a 24 años (273)",3,,,,,,,3
"De 25 a 29 años (274)",6,,,,,,3,3
"De 30 a 34 años (275)",1,,,,,,,1
"De 35 a 39 años (276)",2,,,,,,,2
"De 45 a 49 años (278)",2,,,,,2,,
"Sup. Univ. completa (280)",49,,,1,,9,20,19
"De 20 a 24 años (283)",1,,,,,,,1
"De 25 a 29 años (284)",11,,,,,1,6,4
"De 30 a 34 años (285)",11,,,,,2,6,3
"De 35 a 39 años (286)",17,,,,,3,4,10
"De 40 a 44 años (287)",4,,,,,,4,
"De 45 a 49 años (288)",4,,,,,3,,1
"De 50 y más años (289)",1,,,1,,,,
