"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Trans., almac. y comunicaciones (104)",11542,2164,1436,7754,131,57,,
"Intermediación financiera (105)",566,550,4,9,3,,,
"Activid.inmobil., empres. y alquileres (106)",5274,3447,348,1352,113,14,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",2771,2460,311,,,,,
"Enseñanza (108)",3691,3528,4,141,13,5,,
"Servicios sociales y de salud (109)",1456,1143,13,280,20,,,
"Otras activ. serv.comun.soc y personales (110)",1779,786,200,706,41,46,,
"Hogares privados con servicio doméstico (111)",202,,,,,,202,
"Organiz. y organos extraterritoriales (112)",3,3,,,,,,
"Actividad economica no especificada (113)",1238,372,479,310,20,57,,
"Desocupado (114)",2775,,,,,,,2775
"Mujeres (115)",47781,16888,11838,11840,642,1885,2569,2119
"Agric., ganadería, caza y silvicultura (116)",9391,211,8595,351,72,162,,
"Pesca (117)",5,4,,1,,,,
"Explotación de minas y canteras (118)",62,17,24,15,1,5,,
"Industrias manufactureras (119)",3394,381,2147,791,42,33,,
"Suministro de electricidad, gas y agua (120)",57,52,5,,,,,
"Construcción (121)",230,95,81,47,5,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",11337,2638,72,6995,294,1338,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",240,121,22,64,8,25,,
"Comercio al por mayor (124)",851,448,35,267,26,75,,
"Comercio al por menor (125)",10246,2069,15,6664,260,1238,,
"Hoteles y restaurantes (126)",3505,1307,223,1718,97,160,,
"Trans., almac. y comunicaciones (127)",781,524,46,175,17,19,,
"Intermediación financiera (128)",453,446,2,3,1,1,,
"Activid.inmobil., empres. y alquileres (129)",1986,1484,78,374,29,21,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",1323,1121,202,,,,,
"Enseñanza (131)",5848,5579,2,246,15,6,,
"Servicios sociales y de salud (132)",2375,2085,21,248,16,5,,
"Otras activ. serv.comun.soc y personales (133)",1318,581,74,608,31,24,,
"Hogares privados con servicio doméstico (134)",2569,,,,,,2569,
"Organiz. y organos extraterritoriales (135)",4,4,,,,,,
"Actividad economica no especificada (136)",1024,359,266,268,22,109,,
"Desocupado (137)",2119,,,,,,,2119
,,,,,,,,
"RURAL (138)",11887,1273,7440,2146,121,305,155,447
"Agric., ganadería, caza y silvicultura (139)",7699,118,6216,1029,89,247,,
"Pesca (140)",2,,1,1,,,,
"Explotación de minas y canteras (141)",69,6,50,12,1,,,
"Industrias manufactureras (142)",642,52,480,100,6,4,,
"Suministro de electricidad, gas y agua (143)",8,1,7,,,,,
"Construcción (144)",300,17,204,76,2,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",721,141,110,420,11,39,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",115,12,42,59,2,,,
"Comercio al por mayor (147)",123,37,48,35,1,2,,
"Comercio al por menor (148)",483,92,20,326,8,37,,
"Hoteles y restaurantes (149)",168,51,38,75,1,3,,
"Trans., almac. y comunicaciones (150)",561,86,133,336,5,1,,
"Intermediación financiera (151)",8,8,,,,,,
"Activid.inmobil., empres. y alquileres (152)",348,237,76,30,5,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",130,108,22,,,,,
"Enseñanza (154)",330,313,,17,,,,
"Servicios sociales y de salud (155)",86,76,4,6,,,,
"Otras activ. serv.comun.soc y personales (156)",72,32,19,21,,,,
"Hogares privados con servicio doméstico (157)",155,,,,,,155,
"Actividad economica no especificada (159)",141,27,80,23,1,10,,
"Desocupado (160)",447,,,,,,,447
"Hombres (161)",8215,785,5181,1669,104,189,11,276
"Agric., ganadería, caza y silvicultura (162)",5488,99,4242,900,80,167,,
"Pesca (163)",2,,1,1,,,,
"Explotación de minas y canteras (164)",67,5,50,11,1,,,
"Industrias manufactureras (165)",416,38,287,82,5,4,,
"Suministro de electricidad, gas y agua (166)",7,,7,,,,,
"Construcción (167)",297,14,204,76,2,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",395,75,106,195,7,12,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",104,5,41,56,2,,,
"Comercio al por mayor (170)",95,26,47,20,1,1,,
"Comercio al por menor (171)",196,44,18,119,4,11,,
"Hoteles y restaurantes (172)",47,21,7,18,,1,,
"Trans., almac. y comunicaciones (173)",551,81,131,334,5,,,
"Intermediación financiera (174)",4,4,,,,,,
"Activid.inmobil., empres. y alquileres (175)",285,186,68,27,4,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",91,77,14,,,,,
"Enseñanza (177)",131,127,,4,,,,
"Servicios sociales y de salud (178)",27,23,2,2,,,,
"Otras activ. serv.comun.soc y personales (179)",46,22,15,9,,,,
"Hogares privados con servicio doméstico (180)",11,,,,,,11,
"Actividad economica no especificada (182)",74,13,47,10,,4,,
"Desocupado (183)",276,,,,,,,276
"Mujeres (184)",3672,488,2259,477,17,116,144,171
"Agric., ganadería, caza y silvicultura (185)",2211,19,1974,129,9,80,,
"Explotación de minas y canteras (187)",2,1,,1,,,,
"Industrias manufactureras (188)",226,14,193,18,1,,,
"Suministro de electricidad, gas y agua (189)",1,1,,,,,,
"Construcción (190)",3,3,,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",326,66,4,225,4,27,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",11,7,1,3,,,,
"Comercio al por mayor (193)",28,11,1,15,,1,,
"Comercio al por menor (194)",287,48,2,207,4,26,,
"Hoteles y restaurantes (195)",121,30,31,57,1,2,,
"Trans., almac. y comunicaciones (196)",10,5,2,2,,1,,
"Intermediación financiera (197)",4,4,,,,,,
"Activid.inmobil., empres. y alquileres (198)",63,51,8,3,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",39,31,8,,,,,
"Enseñanza (200)",199,186,,13,,,,
"Servicios sociales y de salud (201)",59,53,2,4,,,,
"Otras activ. serv.comun.soc y personales (202)",26,10,4,12,,,,
"Hogares privados con servicio doméstico (203)",144,,,,,,144,
"Actividad economica no especificada (205)",67,14,33,13,1,6,,
"Desocupado (206)",171,,,,,,,171
