"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Actividad economica no especificada (043)",812,28,,117,257,46,53,104,207
"Mujeres (044)",29038,3733,36,6870,7406,1198,2672,1641,5482
"Agric., ganadería, caza y silvicultura (045)",4577,1966,17,1965,539,45,12,10,23
"Explotación de minas y canteras (047)",19,,,5,1,2,2,3,6
"Industrias manufactureras (048)",1156,151,1,228,397,69,117,84,109
"Suministro de electricidad, gas y agua (049)",14,,,,2,2,,4,6
"Construcción (050)",131,8,,35,27,1,13,9,38
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",8176,758,4,2253,3039,429,482,531,680
"Venta, mant.y rep. veh.autom.y motoc. (052)",146,2,,11,49,19,12,24,29
"Comercio al por mayor (053)",295,10,,64,108,17,21,31,44
"Comercio al por menor (054)",7735,746,4,2178,2882,393,449,476,607
"Hoteles y restaurantes (055)",2621,265,3,773,1075,117,125,154,109
"Trans., almac. y comunicaciones (056)",497,5,,18,161,46,67,99,101
"Intermediación financiera (057)",152,,,,13,6,17,38,78
"Activid.inmobil., empres. y de alquiler (058)",878,8,,45,111,51,81,111,471
"Admin.pub. y defensa; p. segur.soc.afil (059)",950,31,,91,135,38,111,90,454
"Enseñanza (060)",3793,,,4,112,119,1175,170,2213
"Servicios sociales y de salud (061)",1336,5,,14,93,51,216,107,850
"Otras activ. serv.comun.soc y personales (062)",1079,149,4,252,340,77,84,76,97
"Hogares privados con servicio doméstico (063)",2525,224,6,931,1140,88,45,57,34
"Actividad economica no especificada (065)",1134,163,1,256,221,57,125,98,213
,,,,,,,,,
"URBANA (066)",58112,2171,37,10704,20075,3097,5076,4781,12171
"Agric., ganadería, caza y silvicultura (067)",4767,673,10,2182,1491,168,37,64,142
"Pesca (068)",8,,,,5,1,,,2
"Explotación de minas y canteras (069)",330,4,,41,145,21,27,29,63
"Industrias manufactureras (070)",3465,54,1,561,1713,224,271,321,320
"Suministro de electricidad, gas y agua (071)",113,,,18,33,7,11,19,25
"Construcción (072)",4145,92,4,1120,1933,183,168,216,429
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",14796,630,3,3319,6260,904,964,1316,1400
"Venta, mant.y rep. veh.autom.y motoc. (074)",1615,9,,191,723,165,196,155,176
"Comercio al por mayor (075)",798,5,,133,331,46,49,107,127
"Comercio al por menor (076)",12383,616,3,2995,5206,693,719,1054,1097
"Hoteles y restaurantes (077)",3533,224,5,881,1609,184,163,285,182
"Trans., almac. y comunicaciones (078)",6144,68,4,913,3335,392,327,634,471
"Intermediación financiera (079)",387,,,,35,14,31,98,209
"Activid.inmobil., empres. y de alquiler (080)",2919,8,1,85,451,211,256,400,1507
"Admin.pub. y defensa; p. segur.soc.afil (081)",2784,49,,188,483,127,289,360,1288
"Enseñanza (082)",6715,,,22,210,201,1815,378,4089
"Servicios sociales y de salud (083)",2028,5,,18,139,82,321,165,1298
"Otras activ. serv.comun.soc y personales (084)",2143,153,5,380,704,191,181,234,295
"Hogares privados con servicio doméstico (085)",2283,152,3,787,1110,91,46,62,32
"Actividad economica no especificada (087)",1552,59,1,189,419,96,169,200,419
"Hombres (088)",35067,731,21,6313,13565,1942,2483,3175,6837
"Agric., ganadería, caza y silvicultura (089)",3789,379,6,1772,1298,128,27,56,123
"Pesca (090)",8,,,,5,1,,,2
"Explotación de minas y canteras (091)",312,4,,37,144,19,25,26,57
"Industrias manufactureras (092)",2619,30,,451,1371,158,158,238,213
"Suministro de electricidad, gas y agua (093)",99,,,18,31,5,11,15,19
"Construcción (094)",4017,84,4,1086,1908,182,155,207,391
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",7464,100,2,1410,3436,483,496,796,741
"Venta, mant.y rep. veh.autom.y motoc. (096)",1475,7,,181,676,147,184,133,147
"Comercio al por mayor (097)",522,,,76,228,29,30,76,83
"Comercio al por menor (098)",5467,93,2,1153,2532,307,282,587,511
"Hoteles y restaurantes (099)",1149,15,2,212,598,70,42,133,77
"Trans., almac. y comunicaciones (100)",5660,63,4,896,3182,348,260,536,371
"Intermediación financiera (101)",236,,,,22,8,14,60,132
"Activid.inmobil., empres. y de alquiler (102)",2061,1,1,45,341,164,175,293,1041
"Admin.pub. y defensa; p. segur.soc.afil (103)",1864,18,,102,357,90,186,272,839
"Enseñanza (104)",3031,,,18,107,91,663,211,1941
"Servicios sociales y de salud (105)",745,1,,4,46,33,120,63,478
"Otras activ. serv.comun.soc y personales (106)",1126,17,2,148,387,114,98,159,201
"Hogares privados con servicio doméstico (107)",161,5,,41,95,5,3,8,4
"Actividad economica no especificada (109)",726,14,,73,237,43,50,102,207
"Mujeres (110)",23045,1440,16,4391,6510,1155,2593,1606,5334
"Agric., ganadería, caza y silvicultura (111)",978,294,4,410,193,40,10,8,19
"Explotación de minas y canteras (113)",18,,,4,1,2,2,3,6
"Industrias manufactureras (114)",846,24,1,110,342,66,113,83,107
"Suministro de electricidad, gas y agua (115)",14,,,,2,2,,4,6
"Construcción (116)",128,8,,34,25,1,13,9,38
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",7332,530,1,1909,2824,421,468,520,659
"Venta, mant.y rep. veh.autom.y motoc. (118)",140,2,,10,47,18,12,22,29
"Comercio al por mayor (119)",276,5,,57,103,17,19,31,44
"Comercio al por menor (120)",6916,523,1,1842,2674,386,437,467,586
"Hoteles y restaurantes (121)",2384,209,3,669,1011,114,121,152,105
"Trans., almac. y comunicaciones (122)",484,5,,17,153,44,67,98,100
"Intermediación financiera (123)",151,,,,13,6,17,38,77
"Activid.inmobil., empres. y de alquiler (124)",858,7,,40,110,47,81,107,466
"Admin.pub. y defensa; p. segur.soc.afil (125)",920,31,,86,126,37,103,88,449
"Enseñanza (126)",3684,,,4,103,110,1152,167,2148
"Servicios sociales y de salud (127)",1283,4,,14,93,49,201,102,820
"Otras activ. serv.comun.soc y personales (128)",1017,136,3,232,317,77,83,75,94
"Hogares privados con servicio doméstico (129)",2122,147,3,746,1015,86,43,54,28
"Actividad economica no especificada (131)",826,45,1,116,182,53,119,98,212
,,,,,,,,,
"RURAL (132)",32373,7937,73,17239,6152,227,209,164,372
"Agric., ganadería, caza y silvicultura (133)",26596,7099,63,15019,4213,66,36,57,43
"Pesca (134)",2,,,2,,,,,
"Explotación de minas y canteras (135)",34,2,,9,19,,1,1,2
"Industrias manufactureras (136)",1186,188,,485,426,30,25,20,12
"Suministro de electricidad, gas y agua (137)",24,,,10,10,,2,,2
"Construcción (138)",691,69,,343,247,12,7,6,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",1399,260,5,534,471,27,27,24,51
"Venta, mant.y rep. veh.autom.y motoc. (140)",99,3,,24,48,9,7,3,5
"Comercio al por mayor (141)",44,6,,16,17,,2,2,1
"Comercio al por menor (142)",1256,251,5,494,406,18,18,19,45
"Hoteles y restaurantes (143)",279,57,,119,83,6,5,4,5
"Trans., almac. y comunicaciones (144)",651,11,,230,337,27,5,22,19
"Intermediación financiera (145)",6,1,,,1,1,1,1,1
"Activid.inmobil., empres. y de alquiler (146)",99,2,,20,32,16,3,5,21
"Admin.pub. y defensa; p. segur.soc.afil (147)",112,2,1,35,35,2,11,5,21
"Enseñanza (148)",241,2,,6,32,21,47,5,128
"Servicios sociales y de salud (149)",85,1,,1,2,6,24,5,46
"Otras activ. serv.comun.soc y personales (150)",123,17,1,38,50,4,4,3,6
"Hogares privados con servicio doméstico (151)",451,94,3,204,135,2,2,4,7
"Actividad economica no especificada (153)",394,132,,184,59,7,9,2,1
"Hombres (154)",26380,5644,53,14760,5256,184,130,129,224
"Agric., ganadería, caza y silvicultura (155)",22997,5427,50,13464,3867,61,34,55,39
"Pesca (156)",2,,,2,,,,,
"Explotación de minas y canteras (157)",33,2,,8,19,,1,1,2
"Industrias manufactureras (158)",876,61,,367,371,27,21,19,10
"Suministro de electricidad, gas y agua (159)",24,,,10,10,,2,,2
"Construcción (160)",688,69,,342,245,12,7,6,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",555,32,2,190,256,19,13,13,30
"Venta, mant.y rep. veh.autom.y motoc. (162)",93,3,,23,46,8,7,1,5
"Comercio al por mayor (163)",25,1,,9,12,,,2,1
"Comercio al por menor (164)",437,28,2,158,198,11,6,10,24
"Hoteles y restaurantes (165)",42,1,,15,19,3,1,2,1
"Trans., almac. y comunicaciones (166)",638,11,,229,329,25,5,21,18
"Intermediación financiera (167)",5,1,,,1,1,1,1,
"Activid.inmobil., empres. y de alquiler (168)",79,1,,15,31,12,3,1,16
"Admin.pub. y defensa; p. segur.soc.afil (169)",82,2,1,30,26,1,3,3,16
"Enseñanza (170)",132,2,,6,23,12,24,2,63
"Servicios sociales y de salud (171)",32,,,1,2,4,9,,16
"Otras activ. serv.comun.soc y personales (172)",61,4,,18,27,4,3,2,3
"Hogares privados con servicio doméstico (173)",48,17,,19,10,,,1,1
"Actividad economica no especificada (175)",86,14,,44,20,3,3,2,
"Mujeres (176)",5993,2293,20,2479,896,43,79,35,148
"Agric., ganadería, caza y silvicultura (177)",3599,1672,13,1555,346,5,2,2,4
"Explotación de minas y canteras (179)",1,,,1,,,,,
"Industrias manufactureras (180)",310,127,,118,55,3,4,1,2
"Construcción (182)",3,,,1,2,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",844,228,3,344,215,8,14,11,21
"Venta, mant.y rep. veh.autom.y motoc. (184)",6,,,1,2,1,,2,
"Comercio al por mayor (185)",19,5,,7,5,,2,,
"Comercio al por menor (186)",819,223,3,336,208,7,12,9,21
"Hoteles y restaurantes (187)",237,56,,104,64,3,4,2,4
"Trans., almac. y comunicaciones (188)",13,,,1,8,2,,1,1
"Intermediación financiera (189)",1,,,,,,,,1
"Activid.inmobil., empres. y de alquiler (190)",20,1,,5,1,4,,4,5
"Admin.pub. y defensa; p. segur.soc.afil (191)",30,,,5,9,1,8,2,5
"Enseñanza (192)",109,,,,9,9,23,3,65
"Servicios sociales y de salud (193)",53,1,,,,2,15,5,30
"Otras activ. serv.comun.soc y personales (194)",62,13,1,20,23,,1,1,3
"Hogares privados con servicio doméstico (195)",403,77,3,185,125,2,2,3,6
"Actividad economica no especificada (197)",308,118,,140,39,4,6,,1
