"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 45 a 49 años (038)",777,2750,2611,2,94.9,0.1,
"De 50 y más años (039)",2104,10555,9526,,90.3,,
"Viudo(a) (040)",964,5445,4655,1,85.5,,
"De 15 a 19 años (042)",4,5,5,,100,,
"De 20 a 24 años (043)",4,6,6,,100,,
"De 25 a 29 años (044)",3,5,5,,100,,
"De 30 a 34 años (045)",12,27,25,1,92.6,3.7,
"De 35 a 39 años (046)",23,63,59,,93.7,,
"De 40 a 44 años (047)",43,165,146,,88.5,,
"De 45 a 49 años (048)",50,200,178,,89,,
"De 50 y más años (049)",825,4974,4231,,85.1,,
"Divorciado(a) (050)",110,411,370,,90,,
"De 15 a 19 años (052)",2,,,,,,
"De 20 a 24 años (053)",1,1,1,,100,,
"De 25 a 29 años (054)",1,2,2,,100,,
"De 30 a 34 años (055)",10,21,21,,100,,
"De 35 a 39 años (056)",8,20,19,,95,,
"De 40 a 44 años (057)",10,21,18,,85.7,,
"De 45 a 49 años (058)",18,58,49,,84.5,,
"De 50 y más años (059)",60,288,260,,90.3,,
"Soltero(a) (060)",6494,1536,1471,57,95.8,3.7,
"De 12 a 14 años (061)",1646,4,4,1,100,25,
"De 15 a 19 años (062)",2057,46,44,13,95.7,28.3,
"De 20 a 24 años (063)",1164,174,172,15,98.9,8.6,
"De 25 a 29 años (064)",531,230,221,11,96.1,4.8,
"De 30 a 34 años (065)",317,247,240,12,97.2,4.9,
"De 35 a 39 años (066)",200,179,174,2,97.2,1.1,
"De 40 a 44 años (067)",178,209,202,2,96.7,1,
"De 45 a 49 años (068)",126,142,132,1,93,0.7,
"De 50 y más años (069)",275,305,282,,92.5,,
,,,,,,,
"URBANA (080)",17295,37697,35028,662,92.9,1.8,
"De 12 a 14 años (081)",1503,6,6,,100,,
"De 15 a 19 años (082)",2123,208,202,56,97.1,26.9,
"De 20 a 24 años (083)",1951,1163,1140,165,98,14.2,
"De 25 a 29 años (084)",1833,2337,2287,161,97.9,6.9,
"De 30 a 34 años (085)",1728,3360,3286,159,97.8,4.7,
"De 35 a 39 años (086)",1719,4198,4047,87,96.4,2.1,
"De 40 a 44 años (087)",1501,4323,4154,28,96.1,0.6,
"De 45 a 49 años (088)",1284,4347,4094,6,94.2,0.1,
"De 50 y más años (089)",3653,17755,15812,,89.1,,
"Conviviente (090)",4392,10636,10136,409,95.3,3.8,
"De 12 a 14 años (091)",13,3,3,,100,,
"De 15 a 19 años (092)",217,131,128,37,97.7,28.2,
"De 20 a 24 años (093)",731,814,794,125,97.5,15.4,
"De 25 a 29 años (094)",937,1530,1503,107,98.2,7,
"De 30 a 34 años (095)",709,1615,1576,79,97.6,4.9,
"De 35 a 39 años (096)",624,1734,1676,47,96.7,2.7,
"De 40 a 44 años (097)",430,1382,1337,13,96.7,0.9,
"De 45 a 49 años (098)",284,1121,1052,1,93.8,0.1,
"De 50 y más años (099)",447,2306,2067,,89.6,,
"Separado(a) (100)",791,2408,2262,20,93.9,0.8,
"De 15 a 19 años (102)",19,15,14,5,93.3,33.3,
"De 20 a 24 años (103)",51,55,54,2,98.2,3.6,
"De 25 a 29 años (104)",69,112,108,4,96.4,3.6,
"De 30 a 34 años (105)",102,202,197,5,97.5,2.5,
"De 35 a 39 años (106)",106,261,252,1,96.6,0.4,
"De 40 a 44 años (107)",101,320,302,1,94.4,0.3,
"De 45 a 49 años (108)",104,363,345,2,95,0.6,
"De 50 y más años (109)",239,1080,990,,91.7,,
"Casado(a) (110)",5247,17997,16790,180,93.3,1,
"De 12 a 14 años (111)",2,,,,,,
"De 15 a 19 años (112)",27,17,17,3,100,17.6,
"De 20 a 24 años (113)",116,131,131,24,100,18.3,
"De 25 a 29 años (114)",332,480,470,39,97.9,8.1,
"De 30 a 34 años (115)",614,1277,1253,63,98.1,4.9,
"De 35 a 39 años (116)",779,1976,1902,37,96.3,1.9,
"De 40 a 44 años (117)",756,2268,2190,12,96.6,0.5,
"De 45 a 49 años (118)",714,2502,2374,2,94.9,0.1,
"De 50 y más años (119)",1907,9346,8453,,90.4,,
"Viudo(a) (120)",873,4899,4182,1,85.4,,
"De 15 a 19 años (122)",4,5,5,,100,,
"De 20 a 24 años (123)",4,6,6,,100,,
"De 25 a 29 años (124)",2,4,4,,100,,
"De 30 a 34 años (125)",11,25,23,1,92,4,
"De 35 a 39 años (126)",18,51,47,,92.2,,
"De 40 a 44 años (127)",36,134,116,,86.6,,
"De 45 a 49 años (128)",46,176,157,,89.2,,
"De 50 y más años (129)",752,4498,3824,,85,,
"Divorciado(a) (130)",105,375,336,,89.6,,
"De 15 a 19 años (132)",1,,,,,,
"De 20 a 24 años (133)",1,1,1,,100,,
"De 25 a 29 años (134)",1,2,2,,100,,
"De 30 a 34 años (135)",10,21,21,,100,,
"De 35 a 39 años (136)",8,20,19,,95,,
"De 40 a 44 años (137)",10,21,18,,85.7,,
"De 45 a 49 años (138)",18,58,49,,84.5,,
"De 50 y más años (139)",56,252,226,,89.7,,
"Soltero(a) (140)",5887,1382,1322,52,95.7,3.8,
"De 12 a 14 años (141)",1488,3,3,,100,,
"De 15 a 19 años (142)",1855,40,38,11,95,27.5,
"De 20 a 24 años (143)",1048,156,154,14,98.7,9,
"De 25 a 29 años (144)",492,209,200,11,95.7,5.3,
"De 30 a 34 años (145)",282,220,216,11,98.2,5,
"De 35 a 39 años (146)",184,156,151,2,96.8,1.3,
"De 40 a 44 años (147)",168,198,191,2,96.5,1,
"De 45 a 49 años (148)",118,127,117,1,92.1,0.8,
"De 50 y más años (149)",252,273,252,,92.3,,
,,,,,,,
"RURAL (160)",2440,5722,5363,138,93.7,2.4,
"De 12 a 14 años (161)",162,2,2,1,100,50,
"De 15 a 19 años (162)",309,62,62,22,100,35.5,
"De 20 a 24 años (163)",463,424,422,54,99.5,12.7,
"De 25 a 29 años (164)",316,518,509,30,98.3,5.8,
"De 30 a 34 años (165)",261,562,544,16,96.8,2.8,
"De 35 a 39 años (166)",220,652,640,12,98.2,1.8,
"De 40 a 44 años (167)",168,578,552,3,95.5,0.5,
"De 45 a 49 años (168)",135,533,512,,96.1,,
"De 50 y más años (169)",406,2391,2120,,88.7,,
"Conviviente (170)",1154,2593,2487,115,95.9,4.4,
"De 12 a 14 años (171)",3,1,1,,100,,
"De 15 a 19 años (172)",101,51,51,19,100,37.3,
"De 20 a 24 años (173)",317,361,359,50,99.4,13.9,
"De 25 a 29 años (174)",230,413,406,25,98.3,6.1,
"De 30 a 34 años (175)",163,366,354,12,96.7,3.3,
"De 35 a 39 años (176)",124,382,372,7,97.4,1.8,
"De 40 a 44 años (177)",70,242,230,2,95,0.8,
"De 45 a 49 años (178)",55,226,220,,97.3,,
"De 50 y más años (179)",91,551,494,,89.7,,
"Separado(a) (180)",74,228,219,4,96.1,1.8,
"De 15 a 19 años (182)",3,4,4,1,100,25,
"De 20 a 24 años (183)",9,10,10,1,100,10,
"De 25 a 29 años (184)",10,18,17,2,94.4,11.1,
"De 30 a 34 años (185)",11,26,25,,96.2,,
"De 35 a 39 años (186)",9,25,25,,100,,
"De 40 a 44 años (187)",9,38,37,,97.4,,
"De 45 a 49 años (188)",5,20,19,,95,,
"De 50 y más años (189)",18,87,82,,94.3,,
"Casado(a) (190)",509,2165,2001,14,92.4,0.6,
"De 12 a 14 años (191)",1,,,,,,
"De 15 a 19 años (192)",2,1,1,,100,,
"De 20 a 24 años (193)",21,35,35,2,100,5.7,
"De 25 a 29 años (194)",36,65,64,3,98.5,4.6,
"De 30 a 34 años (195)",51,141,139,3,98.6,2.1,
"De 35 a 39 años (196)",66,210,208,5,99,2.4,
"De 40 a 44 años (197)",72,256,244,1,95.3,0.4,
"De 45 a 49 años (198)",63,248,237,,95.6,,
"De 50 y más años (199)",197,1209,1073,,88.8,,
"Viudo(a) (200)",91,546,473,,86.6,,
"De 25 a 29 años (204)",1,1,1,,100,,
"De 30 a 34 años (205)",1,2,2,,100,,
"De 35 a 39 años (206)",5,12,12,,100,,
"De 40 a 44 años (207)",7,31,30,,96.8,,
"De 45 a 49 años (208)",4,24,21,,87.5,,
"De 50 y más años (209)",73,476,407,,85.5,,
"Divorciado(a) (210)",5,36,34,,94.4,,
"De 15 a 19 años (212)",1,,,,,,
"De 50 y más años (219)",4,36,34,,94.4,,
"Soltero(a) (220)",607,154,149,5,96.8,3.2,
"De 12 a 14 años (221)",158,1,1,1,100,100,
"De 15 a 19 años (222)",202,6,6,2,100,33.3,
"De 20 a 24 años (223)",116,18,18,1,100,5.6,
"De 25 a 29 años (224)",39,21,21,,100,,
"De 30 a 34 años (225)",35,27,24,1,88.9,3.7,
"De 35 a 39 años (226)",16,23,23,,100,,
"De 40 a 44 años (227)",10,11,11,,100,,
"De 45 a 49 años (228)",8,15,15,,100,,
"De 50 y más años (229)",23,32,30,,93.8,,
