"CUADRO Nº 12: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Ocupación no especificada (035)",170,150,12,6,2
,,,,,
"URBANA (036)",6511,4738,792,462,519
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (037)",42,,5,3,34
"Profes., científicos e intelectuales (038)",550,118,205,137,90
"Técnicos de nivel medio y trab. asimilados (039)",152,43,29,29,51
"Jefes y empleados de oficina (040)",207,20,15,13,159
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",472,449,13,7,3
"Agricult.trabaj.calif.agrop.y pesqueros (042)",2037,1913,124,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (043)",408,190,77,90,51
"Obreros construc.,conf.,papel, fab., instr. (044)",333,179,68,65,21
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (045)",2099,1649,231,113,106
"Otra (046)",1,,,,1
"Ocupación no especificada (047)",210,177,25,5,3
"Hombres (048)",4254,2926,579,380,369
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (049)",30,,3,3,24
"Profes., científicos e intelectuales (050)",353,54,136,101,62
"Técnicos de nivel medio y trab. asimilados (051)",116,34,27,25,30
"Jefes y empleados de oficina (052)",128,16,11,9,92
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",108,91,8,7,2
"Agricult.trabaj.calif.agrop.y pesqueros (054)",1541,1455,86,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (055)",383,169,75,88,51
"Obreros construc.,conf.,papel, fab., instr. (056)",324,173,67,64,20
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (057)",1190,873,151,81,85
"Otra (058)",1,,,,1
"Ocupación no especificada (059)",80,61,15,2,2
"Mujeres (060)",2257,1812,213,82,150
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (061)",12,,2,,10
"Profes., científicos e intelectuales (062)",197,64,69,36,28
"Técnicos de nivel medio y trab. asimilados (063)",36,9,2,4,21
"Jefes y empleados de oficina (064)",79,4,4,4,67
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",364,358,5,,1
"Agricult.trabaj.calif.agrop.y pesqueros (066)",496,458,38,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (067)",25,21,2,2,
"Obreros construc.,conf.,papel, fab., instr. (068)",9,6,1,1,1
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (069)",909,776,80,32,21
"Ocupación no especificada (071)",130,116,10,3,1
,,,,,
"RURAL (072)",1816,1558,98,82,78
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (073)",2,,,,2
"Profes., científicos e intelectuales (074)",86,43,17,3,23
"Técnicos de nivel medio y trab. asimilados (075)",12,,,3,9
"Jefes y empleados de oficina (076)",18,2,1,1,14
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",44,40,4,,
"Agricult.trabaj.calif.agrop.y pesqueros (078)",999,988,11,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (079)",25,15,5,3,2
"Obreros construc.,conf.,papel, fab., instr. (080)",80,39,10,25,6
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (081)",494,390,48,35,21
"Ocupación no especificada (083)",56,41,2,12,1
"Hombres (084)",1315,1113,80,61,61
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (085)",2,,,,2
"Profes., científicos e intelectuales (086)",56,24,14,3,15
"Técnicos de nivel medio y trab. asimilados (087)",6,,,2,4
"Jefes y empleados de oficina (088)",17,2,1,1,13
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",16,12,4,,
"Agricult.trabaj.calif.agrop.y pesqueros (090)",785,777,8,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (091)",24,14,5,3,2
"Obreros construc.,conf.,papel, fab., instr. (092)",75,39,10,21,5
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",318,238,38,22,20
"Ocupación no especificada (095)",16,7,,9,
"Mujeres (096)",501,445,18,21,17
"Profes., científicos e intelectuales (098)",30,19,3,,8
"Técnicos de nivel medio y trab. asimilados (099)",6,,,1,5
"Jefes y empleados de oficina (100)",1,,,,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",28,28,,,
"Agricult.trabaj.calif.agrop.y pesqueros (102)",214,211,3,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",1,1,,,
"Obreros construc.,conf.,papel, fab., instr. (104)",5,,,4,1
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",176,152,10,13,1
"Ocupación no especificada (107)",40,34,2,3,1
