"CUADRO Nº 4: POBLACIÓN EN VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia PURUS (000)",3527,1069,2458
"Casa independiente (001)",3479,1037,2442
"Choza o cabaña (005)",5,,5
"Vivienda improvisada (006)",20,20,
"Local no dest.para hab. humana (007)",23,12,11
