"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 40 a 44 años (047)",132,,,,16,76,17,23
"De 45 a 49 años (048)",177,,,1,46,88,14,28
"De 50 y más años (049)",2952,270,540,740,487,125,5,785
"Divorciado(a) (050)",251,2,11,48,40,39,39,72
"De 20 a 24 años (053)",5,,,,,,2,3
"De 25 a 29 años (054)",9,,,,,1,4,4
"De 30 a 34 años (055)",20,,,,,4,11,5
"De 35 a 39 años (056)",32,,,,1,8,11,12
"De 40 a 44 años (057)",31,,,,3,13,8,7
"De 45 a 49 años (058)",28,,,,11,5,3,9
"De 50 y más años (059)",126,2,11,48,25,8,,32
"Soltero(a) (060)",5371,17,46,115,191,496,935,3571
"De 12 a 14 años (061)",14,,,,,,1,13
"De 15 a 19 años (062)",150,,,,,,97,53
"De 20 a 24 años (063)",1276,,,,,2,266,1008
"De 25 a 29 años (064)",1172,,,,,38,243,891
"De 30 a 34 años (065)",810,,,,,113,174,523
"De 35 a 39 años (066)",541,,,,16,134,102,289
"De 40 a 44 años (067)",426,,,1,32,113,40,240
"De 45 a 49 años (068)",274,,,3,55,61,10,145
"De 50 y más años (069)",708,17,46,111,88,35,2,409
,,,,,,,,
"URBANA (080)",39140,386,1100,2665,4518,7762,11701,11008
"De 12 a 14 años (081)",44,,,,,,4,40
"De 15 a 19 años (082)",855,,,,,,474,381
"De 20 a 24 años (083)",3950,,,,,14,2003,1933
"De 25 a 29 años (084)",4991,,,,,281,2835,1875
"De 30 a 34 años (085)",5234,,,,1,894,2859,1480
"De 35 a 39 años (086)",4901,,,,78,1650,2105,1068
"De 40 a 44 años (087)",4177,,,1,400,1915,1036,825
"De 45 a 49 años (088)",3398,,,32,801,1575,340,650
"De 50 y más años (089)",11590,386,1100,2632,3238,1433,45,2756
"Conviviente (090)",13638,30,59,244,805,2602,6527,3371
"De 12 a 14 años (091)",25,,,,,,1,24
"De 15 a 19 años (092)",611,,,,,,339,272
"De 20 a 24 años (093)",2155,,,,,6,1384,765
"De 25 a 29 años (094)",2631,,,,,152,1778,701
"De 30 a 34 años (095)",2479,,,,1,413,1526,539
"De 35 a 39 años (096)",1977,,,,23,641,967,346
"De 40 a 44 años (097)",1414,,,,130,633,407,244
"De 45 a 49 años (098)",900,,,9,176,436,114,165
"De 50 y más años (099)",1446,30,59,235,475,321,11,315
"Separado(a) (100)",3179,14,77,226,472,788,827,775
"De 12 a 14 años (101)",4,,,,,,2,2
"De 15 a 19 años (102)",69,,,,,,37,32
"De 20 a 24 años (103)",263,,,,,4,161,98
"De 25 a 29 años (104)",338,,,,,42,204,92
"De 30 a 34 años (105)",396,,,,,113,180,103
"De 35 a 39 años (106)",427,,,,18,172,141,96
"De 40 a 44 años (107)",368,,,,46,191,70,61
"De 45 a 49 años (108)",335,,,4,79,148,29,75
"De 50 y más años (109)",979,14,77,222,329,118,3,216
"Casado(a) (110)",14536,105,482,1456,2589,3618,3444,2842
"De 12 a 14 años (111)",2,,,,,,,2
"De 15 a 19 años (112)",44,,,,,,17,27
"De 20 a 24 años (113)",387,,,,,2,227,158
"De 25 a 29 años (114)",951,,,,,49,634,268
"De 30 a 34 años (115)",1599,,,,,259,985,355
"De 35 a 39 años (116)",1942,,,,24,685,880,353
"De 40 a 44 años (117)",1889,,,,184,916,504,285
"De 45 a 49 años (118)",1745,,,16,451,854,173,251
"De 50 y más años (119)",5977,105,482,1440,1930,853,24,1143
"Viudo(a) (120)",2841,222,438,602,448,283,76,772
"De 12 a 14 años (121)",1,,,,,,,1
"De 15 a 19 años (122)",5,,,,,,,5
"De 20 a 24 años (123)",12,,,,,,2,10
"De 25 a 29 años (124)",19,,,,,2,9,8
"De 30 a 34 años (125)",28,,,,,5,10,13
"De 35 a 39 años (126)",59,,,,,29,23,7
"De 40 a 44 años (127)",108,,,,10,65,14,19
"De 45 a 49 años (128)",155,,,,38,78,13,26
"De 50 y más años (129)",2454,222,438,602,400,104,5,683
"Divorciado(a) (130)",234,2,10,43,37,38,35,69
"De 20 a 24 años (133)",4,,,,,,1,3
"De 25 a 29 años (134)",7,,,,,1,3,3
"De 30 a 34 años (135)",20,,,,,4,11,5
"De 35 a 39 años (136)",31,,,,1,8,10,12
"De 40 a 44 años (137)",28,,,,2,13,7,6
"De 45 a 49 años (138)",28,,,,11,5,3,9
"De 50 y más años (139)",116,2,10,43,23,7,,31
"Soltero(a) (140)",4712,13,34,94,167,433,792,3179
"De 12 a 14 años (141)",12,,,,,,1,11
"De 15 a 19 años (142)",126,,,,,,81,45
"De 20 a 24 años (143)",1129,,,,,2,228,899
"De 25 a 29 años (144)",1045,,,,,35,207,803
"De 30 a 34 años (145)",712,,,,,100,147,465
"De 35 a 39 años (146)",465,,,,12,115,84,254
"De 40 a 44 años (147)",370,,,1,28,97,34,210
"De 45 a 49 años (148)",235,,,3,46,54,8,124
"De 50 y más años (149)",618,13,34,90,81,30,2,368
,,,,,,,,
"RURAL (160)",7177,81,242,583,920,1399,2321,1631
"De 12 a 14 años (161)",4,,,,,,,4
"De 15 a 19 años (162)",165,,,,,,107,58
"De 20 a 24 años (163)",758,,,,,3,468,287
"De 25 a 29 años (164)",935,,,,,59,603,273
"De 30 a 34 años (165)",888,,,,1,156,523,208
"De 35 a 39 años (166)",813,,,,15,283,358,157
"De 40 a 44 años (167)",707,,,,71,342,178,116
"De 45 a 49 años (168)",555,,,3,123,270,73,86
"De 50 y más años (169)",2352,81,242,580,710,286,11,442
"Conviviente (170)",2951,5,20,81,185,574,1471,615
"De 12 a 14 años (171)",2,,,,,,,2
"De 15 a 19 años (172)",122,,,,,,79,43
"De 20 a 24 años (173)",502,,,,,1,352,149
"De 25 a 29 años (174)",583,,,,,40,415,128
"De 30 a 34 años (175)",496,,,,1,87,315,93
"De 35 a 39 años (176)",386,,,,5,136,183,62
"De 40 a 44 años (177)",280,,,,21,129,96,34
"De 45 a 49 años (178)",185,,,,35,99,29,22
"De 50 y más años (179)",395,5,20,81,123,82,2,82
"Separado(a) (180)",430,2,5,37,55,110,125,96
"De 15 a 19 años (182)",7,,,,,,6,1
"De 20 a 24 años (183)",31,,,,,2,21,8
"De 25 a 29 años (184)",59,,,,,9,34,16
"De 30 a 34 años (185)",54,,,,,17,30,7
"De 35 a 39 años (186)",66,,,,1,27,21,17
"De 40 a 44 años (187)",58,,,,8,28,9,13
"De 45 a 49 años (188)",27,,,,5,11,4,7
"De 50 y más años (189)",128,2,5,37,41,16,,27
"Casado(a) (190)",2553,22,102,300,552,601,565,411
"De 15 a 19 años (192)",12,,,,,,6,6
"De 20 a 24 años (193)",74,,,,,,56,18
"De 25 a 29 años (194)",162,,,,,7,115,40
"De 30 a 34 años (195)",234,,,,,38,147,49
"De 35 a 39 años (196)",272,,,,5,94,132,41
"De 40 a 44 años (197)",286,,,,31,158,63,34
"De 45 a 49 años (198)",282,,,2,66,143,37,34
"De 50 y más años (199)",1231,22,102,298,450,161,9,189
"Viudo(a) (200)",567,48,102,139,101,50,13,114
"De 20 a 24 años (203)",3,,,,,,,3
"De 25 a 29 años (204)",2,,,,,,2,
"De 30 a 34 años (205)",6,,,,,1,4,1
"De 35 a 39 años (206)",12,,,,,7,3,2
"De 40 a 44 años (207)",24,,,,6,11,3,4
"De 45 a 49 años (208)",22,,,1,8,10,1,2
"De 50 y más años (209)",498,48,102,138,87,21,,102
"Divorciado(a) (210)",17,,1,5,3,1,4,3
"De 20 a 24 años (213)",1,,,,,,1,
"De 25 a 29 años (214)",2,,,,,,1,1
"De 35 a 39 años (216)",1,,,,,,1,
"De 40 a 44 años (217)",3,,,,1,,1,1
"De 50 y más años (219)",10,,1,5,2,1,,1
"Soltero(a) (220)",659,4,12,21,24,63,143,392
"De 12 a 14 años (221)",2,,,,,,,2
"De 15 a 19 años (222)",24,,,,,,16,8
"De 20 a 24 años (223)",147,,,,,,38,109
"De 25 a 29 años (224)",127,,,,,3,36,88
"De 30 a 34 años (225)",98,,,,,13,27,58
"De 35 a 39 años (226)",76,,,,4,19,18,35
"De 40 a 44 años (227)",56,,,,4,16,6,30
"De 45 a 49 años (228)",39,,,,9,7,2,21
"De 50 y más años (229)",90,4,12,21,7,5,,41
