"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Pesca (140)",196,,,1,2,,87,1,20,85,,,
"Explotación de minas y canteras (141)",111,,12,2,2,1,,81,8,5,,,
"Industrias manufactureras (142)",108,,7,6,13,1,,44,15,22,,,
"Suministro de electricidad, gas y agua (143)",3,,,,,,,1,,2,,,
"Construcción (144)",30,,1,1,,,,1,19,8,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",110,,,3,1,77,,11,4,14,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",17,,,,,7,,9,1,,,,
"Comercio al por mayor (147)",6,,,,,6,,,,,,,
"Comercio al por menor (148)",87,,,3,1,64,,2,3,14,,,
"Hoteles y restaurantes (149)",36,,1,,,29,,,,6,,,
"Trans., almac. y comunicaciones (150)",53,,,2,1,,,,40,10,,,
"Intermediación financiera (151)",1,,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",56,,3,3,4,19,,,5,22,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",80,,2,1,14,1,,,1,7,54,,
"Enseñanza (154)",18,1,16,,,,,,,1,,,
"Servicios sociales y de salud (155)",12,,3,3,1,1,,,,4,,,
"Otras activ. serv.comun.soc y personales (156)",26,,,9,,1,,,,16,,,
"Hogares privados con servicio doméstico (157)",9,,,,,,,,,9,,,
"Actividad economica no especificada (159)",16,,,,,,,,,,,16,
"Desocupado (160)",109,,,,,,,,,,,,109
"Hombres (161)",1919,,30,29,24,58,481,135,122,901,52,7,80
"Agric., ganadería, caza y silvicultura (162)",1138,,2,3,,,394,1,10,728,,,
"Pesca (163)",195,,,1,2,,87,1,20,84,,,
"Explotación de minas y canteras (164)",111,,12,2,2,1,,81,8,5,,,
"Industrias manufactureras (165)",97,,5,5,10,1,,39,15,22,,,
"Suministro de electricidad, gas y agua (166)",3,,,,,,,1,,2,,,
"Construcción (167)",29,,1,1,,,,1,19,7,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",46,,,3,1,24,,11,4,3,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",16,,,,,6,,9,1,,,,
"Comercio al por mayor (170)",2,,,,,2,,,,,,,
"Comercio al por menor (171)",28,,,3,1,16,,2,3,3,,,
"Hoteles y restaurantes (172)",15,,1,,,12,,,,2,,,
"Trans., almac. y comunicaciones (173)",50,,,2,1,,,,40,7,,,
"Intermediación financiera (174)",1,,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (175)",51,,2,3,1,19,,,5,21,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",69,,1,1,7,1,,,1,6,52,,
"Enseñanza (177)",6,,5,,,,,,,1,,,
"Servicios sociales y de salud (178)",2,,1,1,,,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",16,,,6,,,,,,10,,,
"Hogares privados con servicio doméstico (180)",3,,,,,,,,,3,,,
"Actividad economica no especificada (182)",7,,,,,,,,,,,7,
"Desocupado (183)",80,,,,,,,,,,,,80
"Mujeres (184)",689,1,17,6,15,72,72,5,,461,2,9,29
"Agric., ganadería, caza y silvicultura (185)",496,,,,1,,72,,,423,,,
"Pesca (186)",1,,,,,,,,,1,,,
"Industrias manufactureras (188)",11,,2,1,3,,,5,,,,,
"Construcción (190)",1,,,,,,,,,1,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",64,,,,,53,,,,11,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,,,1,,,,,,,
"Comercio al por mayor (193)",4,,,,,4,,,,,,,
"Comercio al por menor (194)",59,,,,,48,,,,11,,,
"Hoteles y restaurantes (195)",21,,,,,17,,,,4,,,
"Trans., almac. y comunicaciones (196)",3,,,,,,,,,3,,,
"Activid.inmobil., empres. y alquileres (198)",5,,1,,3,,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",11,,1,,7,,,,,1,2,,
"Enseñanza (200)",12,1,11,,,,,,,,,,
"Servicios sociales y de salud (201)",10,,2,2,1,1,,,,4,,,
"Otras activ. serv.comun.soc y personales (202)",10,,,3,,1,,,,6,,,
"Hogares privados con servicio doméstico (203)",6,,,,,,,,,6,,,
"Actividad economica no especificada (205)",9,,,,,,,,,,,9,
"Desocupado (206)",29,,,,,,,,,,,,29
