"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"Sup. no Univ. incompleta (050)",474,,2,18,20,84,202,148
"De 15 a 19 años (052)",13,,,,,,8,5
"De 20 a 24 años (053)",114,,,,,,58,56
"De 25 a 29 años (054)",88,,,,,4,40,44
"De 30 a 34 años (055)",63,,,,,9,40,14
"De 35 a 39 años (056)",67,,,,1,12,42,12
"De 40 a 44 años (057)",36,,,,2,20,8,6
"De 45 a 49 años (058)",35,,,,4,21,6,4
"De 50 y más años (059)",58,,2,18,13,18,,7
"Sup. no Univ. completa (060)",1112,2,5,29,86,212,455,323
"De 20 a 24 años (063)",92,,,,,,38,54
"De 25 a 29 años (064)",208,,,,,9,121,78
"De 30 a 34 años (065)",212,,,,,16,130,66
"De 35 a 39 años (066)",189,,,,,47,94,48
"De 40 a 44 años (067)",138,,,,4,48,58,28
"De 45 a 49 años (068)",109,,,,18,58,13,20
"De 50 y más años (069)",164,2,5,29,64,34,1,29
"Sup. Univ. incompleta (070)",136,1,,2,8,21,56,48
"De 15 a 19 años (072)",2,,,,,,1,1
"De 20 a 24 años (073)",28,,,,,,14,14
"De 25 a 29 años (074)",16,,,,,1,9,6
"De 30 a 34 años (075)",23,,,,,7,10,6
"De 35 a 39 años (076)",29,,,,1,4,15,9
"De 40 a 44 años (077)",17,,,,1,5,6,5
"De 45 a 49 años (078)",12,,,,2,4,1,5
"De 50 y más años (079)",9,1,,2,4,,,2
"Sup. Univ. completa (080)",486,3,2,14,32,91,175,169
"De 20 a 24 años (083)",27,,,,,,8,19
"De 25 a 29 años (084)",80,,,,,4,39,37
"De 30 a 34 años (085)",75,,,,,4,43,28
"De 35 a 39 años (086)",91,,,,,15,51,25
"De 40 a 44 años (087)",71,,,,1,22,26,22
"De 45 a 49 años (088)",45,,,1,4,23,8,9
"De 50 y más años (089)",97,3,2,13,27,23,,29
,,,,,,,,
"URBANA (100)",4164,37,93,264,459,871,1349,1091
"De 12 a 14 años (101)",6,,,,,,,6
"De 15 a 19 años (102)",89,,,,,,56,33
"De 20 a 24 años (103)",329,,,,,,179,150
"De 25 a 29 años (104)",486,,,,,27,294,165
"De 30 a 34 años (105)",502,,,,,68,298,136
"De 35 a 39 años (106)",527,,,,4,147,262,114
"De 40 a 44 años (107)",497,,,,27,199,179,92
"De 45 a 49 años (108)",416,,,2,67,191,76,80
"De 50 y más años (109)",1312,37,93,262,361,239,5,315
"Sin nivel (110)",538,17,37,73,90,88,90,143
"De 12 a 14 años (111)",1,,,,,,,1
"De 20 a 24 años (113)",9,,,,,,5,4
"De 25 a 29 años (114)",22,,,,,,14,8
"De 30 a 34 años (115)",34,,,,,6,22,6
"De 35 a 39 años (116)",35,,,,,7,18,10
"De 40 a 44 años (117)",40,,,,3,15,18,4
"De 45 a 49 años (118)",39,,,,6,13,11,9
"De 50 y más años (119)",358,17,37,73,81,47,2,101
"Educacion Inicial (120)",3,,,,,,2,1
"De 15 a 19 años (122)",1,,,,,,1,
"De 20 a 24 años (123)",2,,,,,,1,1
"Primaria (130)",1261,11,38,112,190,294,337,279
"De 12 a 14 años (131)",2,,,,,,,2
"De 15 a 19 años (132)",27,,,,,,21,6
"De 20 a 24 años (133)",66,,,,,,42,24
"De 25 a 29 años (134)",95,,,,,3,66,26
"De 30 a 34 años (135)",102,,,,,16,62,24
"De 35 a 39 años (136)",140,,,,3,50,64,23
"De 40 a 44 años (137)",145,,,,10,56,53,26
"De 45 a 49 años (138)",138,,,,20,68,27,23
"De 50 y más años (139)",546,11,38,112,157,101,2,125
"Secundaria (140)",842,3,10,21,61,167,349,231
"De 12 a 14 años (141)",3,,,,,,,3
"De 15 a 19 años (142)",50,,,,,,28,22
"De 20 a 24 años (143)",101,,,,,,61,40
"De 25 a 29 años (144)",133,,,,,8,89,36
"De 30 a 34 años (145)",117,,,,,17,67,33
"De 35 a 39 años (146)",107,,,,,32,55,20
"De 40 a 44 años (147)",113,,,,9,48,34,22
"De 45 a 49 años (148)",86,,,1,18,32,15,20
"De 50 y más años (149)",132,3,10,20,34,30,,35
"Sup. no Univ. incompleta (150)",308,,2,17,15,68,122,84
"De 15 a 19 años (152)",10,,,,,,6,4
"De 20 a 24 años (153)",58,,,,,,29,29
"De 25 a 29 años (154)",48,,,,,4,22,22
"De 30 a 34 años (155)",43,,,,,8,27,8
"De 35 a 39 años (156)",44,,,,,9,26,9
"De 40 a 44 años (157)",29,,,,2,17,7,3
"De 45 a 49 años (158)",26,,,,3,16,5,2
"De 50 y más años (159)",50,,2,17,10,14,,7
"Sup. no Univ. completa (160)",777,2,5,25,72,166,299,208
"De 20 a 24 años (163)",58,,,,,,30,28
"De 25 a 29 años (164)",124,,,,,8,71,45
"De 30 a 34 años (165)",143,,,,,12,88,43
"De 35 a 39 años (166)",127,,,,,36,60,31
"De 40 a 44 años (167)",101,,,,3,37,39,22
"De 45 a 49 años (168)",87,,,,16,44,10,17
"De 50 y más años (169)",137,2,5,25,53,29,1,22
"Sup. Univ. incompleta (170)",86,1,,2,6,15,30,32
"De 15 a 19 años (172)",1,,,,,,,1
"De 20 a 24 años (173)",15,,,,,,6,9
"De 25 a 29 años (174)",10,,,,,1,5,4
"De 30 a 34 años (175)",14,,,,,5,5,4
"De 35 a 39 años (176)",17,,,,1,3,8,5
"De 40 a 44 años (177)",14,,,,,5,5,4
"De 45 a 49 años (178)",7,,,,2,1,1,3
"De 50 y más años (179)",8,1,,2,3,,,2
"Sup. Univ. completa (180)",349,3,1,14,25,73,120,113
"De 20 a 24 años (183)",20,,,,,,5,15
"De 25 a 29 años (184)",54,,,,,3,27,24
"De 30 a 34 años (185)",49,,,,,4,27,18
"De 35 a 39 años (186)",57,,,,,10,31,16
"De 40 a 44 años (187)",55,,,,,21,23,11
"De 45 a 49 años (188)",33,,,1,2,17,7,6
"De 50 y más años (189)",81,3,1,13,23,18,,23
,,,,,,,,
"RURAL (200)",27743,132,569,1427,2828,5128,12106,5553
"De 12 a 14 años (201)",44,,,,,,9,35
"De 15 a 19 años (202)",1000,,,,,,664,336
"De 20 a 24 años (203)",2962,,,,,3,2059,900
"De 25 a 29 años (204)",3289,,,,,83,2527,679
"De 30 a 34 años (205)",3193,,,,1,305,2378,509
"De 35 a 39 años (206)",3150,,,,8,647,2083,412
"De 40 a 44 años (207)",2706,,,1,81,817,1429,378
"De 45 a 49 años (208)",2362,,,1,177,1115,792,277
"De 50 y más años (209)",9037,132,569,1425,2561,2158,165,2027
"Sin nivel (210)",9213,94,398,883,1423,1792,2561,2062
"De 12 a 14 años (211)",2,,,,,,,2
"De 15 a 19 años (212)",81,,,,,,54,27
"De 20 a 24 años (213)",343,,,,,,241,102
"De 25 a 29 años (214)",525,,,,,10,406,109
"De 30 a 34 años (215)",654,,,,,48,500,106
"De 35 a 39 años (216)",770,,,,3,129,517,121
"De 40 a 44 años (217)",869,,,,21,216,483,149
"De 45 a 49 años (218)",817,,,1,45,356,294,121
"De 50 y más años (219)",5152,94,398,882,1354,1033,66,1325
"Educacion Inicial (220)",29,,,,,3,20,6
"De 15 a 19 años (222)",1,,,,,,1,
"De 20 a 24 años (223)",5,,,,,,4,1
"De 25 a 29 años (224)",10,,,,,1,5,4
"De 30 a 34 años (225)",8,,,,,1,6,1
"De 35 a 39 años (226)",5,,,,,1,4,
"Primaria (230)",15320,37,165,526,1338,2988,7643,2623
"De 12 a 14 años (231)",34,,,,,,8,26
"De 15 a 19 años (232)",621,,,,,,430,191
"De 20 a 24 años (233)",1811,,,,,3,1285,523
"De 25 a 29 años (234)",2105,,,,,50,1674,381
"De 30 a 34 años (235)",2039,,,,1,208,1528,302
"De 35 a 39 años (236)",1938,,,,4,431,1286,217
"De 40 a 44 años (237)",1612,,,,52,525,850,185
"De 45 a 49 años (238)",1434,,,,121,696,485,132
"De 50 y más años (239)",3726,37,165,526,1160,1075,97,666
"Secundaria (240)",2493,1,5,13,39,259,1565,611
"De 12 a 14 años (241)",8,,,,,,1,7
"De 15 a 19 años (242)",293,,,,,,176,117
"De 20 a 24 años (243)",693,,,,,,481,212
"De 25 a 29 años (244)",493,,,,,20,358,115
"De 30 a 34 años (245)",368,,,,,41,268,59
"De 35 a 39 años (246)",306,,,,,66,199,41
"De 40 a 44 años (247)",162,,,1,5,61,72,23
"De 45 a 49 años (248)",63,,,,6,35,8,14
"De 50 y más años (249)",107,1,5,12,28,36,2,23
"Sup. no Univ. incompleta (250)",166,,,1,5,16,80,64
"De 15 a 19 años (252)",3,,,,,,2,1
"De 20 a 24 años (253)",56,,,,,,29,27
"De 25 a 29 años (254)",40,,,,,,18,22
"De 30 a 34 años (255)",20,,,,,1,13,6
"De 35 a 39 años (256)",23,,,,1,3,16,3
"De 40 a 44 años (257)",7,,,,,3,1,3
"De 45 a 49 años (258)",9,,,,1,5,1,2
"De 50 y más años (259)",8,,,1,3,4,,
"Sup. no Univ. completa (260)",335,,,4,14,46,156,115
"De 20 a 24 años (263)",34,,,,,,8,26
"De 25 a 29 años (264)",84,,,,,1,50,33
"De 30 a 34 años (265)",69,,,,,4,42,23
"De 35 a 39 años (266)",62,,,,,11,34,17
"De 40 a 44 años (267)",37,,,,1,11,19,6
"De 45 a 49 años (268)",22,,,,2,14,3,3
"De 50 y más años (269)",27,,,4,11,5,,7
"Sup. Univ. incompleta (270)",50,,,,2,6,26,16
"De 15 a 19 años (272)",1,,,,,,1,
"De 20 a 24 años (273)",13,,,,,,8,5
"De 25 a 29 años (274)",6,,,,,,4,2
"De 30 a 34 años (275)",9,,,,,2,5,2
"De 35 a 39 años (276)",12,,,,,1,7,4
"De 40 a 44 años (277)",3,,,,1,,1,1
"De 45 a 49 años (278)",5,,,,,3,,2
"De 50 y más años (279)",1,,,,1,,,
"Sup. Univ. completa (280)",137,,1,,7,18,55,56
"De 20 a 24 años (283)",7,,,,,,3,4
"De 25 a 29 años (284)",26,,,,,1,12,13
"De 30 a 34 años (285)",26,,,,,,16,10
"De 35 a 39 años (286)",34,,,,,5,20,9
"De 40 a 44 años (287)",16,,,,1,1,3,11
"De 45 a 49 años (288)",12,,,,2,6,1,3
"De 50 y más años (289)",16,,1,,4,5,,6
