"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Admin.pub. y defensa; p. segur.soc.afil (015)",7148,102,1398,527,1985,256,,40,219,693,1928,
"Enseñanza (016)",13247,163,12356,152,391,,,7,17,161,,
"Servicios sociales y de salud (017)",5071,2,2725,1613,324,130,,56,26,195,,
"Otras activ. serv.comun.soc y personales (018)",6319,12,1234,1510,550,694,,51,341,1927,,
"Hogares privados con servicio doméstico (019)",4737,,,20,,9,,,2,4706,,
"Organiz. y organos extraterritoriales (020)",4,,,,4,,,,,,,
"Actividad economica no especificada (021)",5641,12,292,313,1045,1,,,,89,,3889
"Hombres (022)",84890,347,13043,7207,4711,13450,3096,9862,18678,10472,1768,2256
"Agric., ganadería, caza y silvicultura (023)",4498,1,126,50,10,,3094,15,24,1178,,
"Pesca (024)",5,,1,1,,,2,1,,,,
"Explotación de minas y canteras (025)",285,2,60,16,15,,,85,17,90,,
"Industrias manufactureras (026)",8598,15,193,367,114,38,,5925,1830,116,,
"Suministro de electricidad, gas y agua (027)",363,4,98,56,47,,,83,23,52,,
"Construcción (028)",11053,9,825,374,45,,,684,7006,2110,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",14484,29,243,1025,182,8272,,2788,190,1755,,
"Venta, mant.y rep. veh.autom.y motoc. (030)",2932,10,47,148,22,415,,2154,94,42,,
"Comercio al por mayor (031)",1070,9,55,228,76,541,,4,39,118,,
"Comercio al por menor (032)",10482,10,141,649,84,7316,,630,57,1595,,
"Hoteles y restaurantes (033)",4851,28,172,415,555,2561,,13,19,1088,,
"Trans., almac. y comunicaciones (034)",13926,44,261,832,761,1379,,72,8925,1652,,
"Intermediación financiera (035)",608,16,103,126,333,9,,,1,20,,
"Activid.inmobil., empres. y alquileres (036)",7247,22,3125,1878,693,779,,79,143,528,,
"Admin.pub. y defensa; p. segur.soc.afil (037)",5080,78,850,318,1112,209,,36,204,505,1768,
"Enseñanza (038)",5420,80,4991,72,144,,,6,15,112,,
"Servicios sociales y de salud (039)",1667,2,971,446,105,23,,35,26,59,,
"Otras activ. serv.comun.soc y personales (040)",3450,7,846,1041,235,179,,40,253,849,,
"Hogares privados con servicio doméstico (041)",312,,,2,,,,,2,308,,
"Organiz. y organos extraterritoriales (042)",3,,,,3,,,,,,,
"Actividad economica no especificada (043)",3040,10,178,188,357,1,,,,50,,2256
"Mujeres (044)",68048,192,13193,5444,5072,22266,798,2530,1944,14816,160,1633
"Agric., ganadería, caza y silvicultura (045)",1535,,27,11,6,,798,3,2,688,,
"Pesca (046)",2,,2,,,,,,,,,
"Explotación de minas y canteras (047)",31,,14,6,5,,,3,,3,,
"Industrias manufactureras (048)",4286,4,102,196,73,45,,2321,1475,70,,
"Suministro de electricidad, gas y agua (049)",60,,18,11,25,,,2,1,3,,
"Construcción (050)",392,1,115,49,31,,,10,105,81,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",21948,20,231,707,212,16560,,109,7,4102,,
"Venta, mant.y rep. veh.autom.y motoc. (052)",305,,14,26,22,168,,59,3,13,,
"Comercio al por mayor (053)",761,7,37,186,46,467,,1,1,16,,
"Comercio al por menor (054)",20882,13,180,495,144,15925,,49,3,4073,,
"Hoteles y restaurantes (055)",8217,17,164,445,568,4117,,13,2,2891,,
"Trans., almac. y comunicaciones (056)",3596,18,232,801,683,824,,14,233,791,,
"Intermediación financiera (057)",612,8,85,137,353,7,,2,,20,,
"Activid.inmobil., empres. y alquileres (058)",4174,10,2034,1013,773,35,,16,14,279,,
"Admin.pub. y defensa; p. segur.soc.afil (059)",2068,24,548,209,873,47,,4,15,188,160,
"Enseñanza (060)",7827,83,7365,80,247,,,1,2,49,,
"Servicios sociales y de salud (061)",3404,,1754,1167,219,107,,21,,136,,
"Otras activ. serv.comun.soc y personales (062)",2869,5,388,469,315,515,,11,88,1078,,
"Hogares privados con servicio doméstico (063)",4425,,,18,,9,,,,4398,,
"Organiz. y organos extraterritoriales (064)",1,,,,1,,,,,,,
"Actividad economica no especificada (065)",2601,2,114,125,688,,,,,39,,1633
,,,,,,,,,,,,
"URBANA (066)",147608,534,26143,12565,9711,35184,2051,12010,19874,23839,1915,3782
"Agric., ganadería, caza y silvicultura (067)",3495,1,153,60,15,,2049,18,25,1174,,
"Pesca (068)",7,,3,1,,,2,1,,,,
"Explotación de minas y canteras (069)",269,2,74,22,18,,,84,16,53,,
"Industrias manufactureras (070)",12512,19,293,562,185,83,,7957,3235,178,,
"Suministro de electricidad, gas y agua (071)",414,4,116,66,72,,,80,24,52,,
"Construcción (072)",10853,10,937,414,74,,,682,6694,2042,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",35788,49,473,1725,386,24458,,2827,195,5675,,
"Venta, mant.y rep. veh.autom.y motoc. (074)",3157,10,61,172,43,566,,2159,95,51,,
"Comercio al por mayor (075)",1807,16,92,413,120,992,,5,40,129,,
"Comercio al por menor (076)",30824,23,320,1140,223,22900,,663,60,5495,,
"Hoteles y restaurantes (077)",12808,45,335,851,1112,6567,,26,21,3851,,
"Trans., almac. y comunicaciones (078)",17179,62,493,1626,1438,2183,,85,8933,2359,,
"Intermediación financiera (079)",1218,24,188,263,685,16,,2,1,39,,
"Activid.inmobil., empres. y alquileres (080)",11326,32,5138,2866,1456,799,,95,152,788,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",7067,99,1394,524,1971,256,,40,206,662,1915,
"Enseñanza (082)",13191,162,12309,151,385,,,7,17,160,,
"Servicios sociales y de salud (083)",5043,2,2722,1599,323,126,,55,25,191,,
"Otras activ. serv.comun.soc y personales (084)",6242,11,1224,1502,548,687,,51,329,1890,,
"Hogares privados con servicio doméstico (085)",4666,,,20,,8,,,1,4637,,
"Organiz. y organos extraterritoriales (086)",4,,,,4,,,,,,,
"Actividad economica no especificada (087)",5526,12,291,313,1039,1,,,,88,,3782
"Hombres (088)",81116,344,12994,7151,4680,13265,1519,9572,17963,9674,1756,2198
"Agric., ganadería, caza y silvicultura (089)",2538,1,126,49,10,,1517,15,23,797,,
"Pesca (090)",5,,1,1,,,2,1,,,,
"Explotación de minas y canteras (091)",238,2,60,16,13,,,81,16,50,,
"Industrias manufactureras (092)",8345,15,191,366,113,38,,5723,1791,108,,
"Suministro de electricidad, gas y agua (093)",354,4,98,55,47,,,78,23,49,,
"Construcción (094)",10467,9,823,365,44,,,672,6591,1963,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",14240,29,242,1022,178,8156,,2722,188,1703,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",2861,10,47,147,21,402,,2104,92,38,,
"Comercio al por mayor (097)",1055,9,55,227,75,533,,4,39,113,,
"Comercio al por menor (098)",10324,10,140,648,82,7221,,614,57,1552,,
"Hoteles y restaurantes (099)",4794,28,172,410,554,2527,,13,19,1071,,
"Trans., almac. y comunicaciones (100)",13602,44,261,829,757,1363,,71,8700,1577,,
"Intermediación financiera (101)",607,16,103,126,333,9,,,1,19,,
"Activid.inmobil., empres. y alquileres (102)",7178,22,3112,1860,690,765,,79,138,512,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",5014,77,848,316,1106,209,,36,191,475,1756,
"Enseñanza (104)",5390,79,4970,71,138,,,6,15,111,,
"Servicios sociales y de salud (105)",1658,2,971,440,105,22,,35,25,58,,
"Otras activ. serv.comun.soc y personales (106)",3399,6,838,1035,234,175,,40,241,830,,
"Hogares privados con servicio doméstico (107)",305,,,2,,,,,1,302,,
"Organiz. y organos extraterritoriales (108)",3,,,,3,,,,,,,
"Actividad economica no especificada (109)",2979,10,178,188,355,1,,,,49,,2198
"Mujeres (110)",66492,190,13149,5414,5031,21919,532,2438,1911,14165,159,1584
"Agric., ganadería, caza y silvicultura (111)",957,,27,11,5,,532,3,2,377,,
"Pesca (112)",2,,2,,,,,,,,,
"Explotación de minas y canteras (113)",31,,14,6,5,,,3,,3,,
"Industrias manufactureras (114)",4167,4,102,196,72,45,,2234,1444,70,,
"Suministro de electricidad, gas y agua (115)",60,,18,11,25,,,2,1,3,,
"Construcción (116)",386,1,114,49,30,,,10,103,79,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",21548,20,231,703,208,16302,,105,7,3972,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",296,,14,25,22,164,,55,3,13,,
"Comercio al por mayor (119)",752,7,37,186,45,459,,1,1,16,,
"Comercio al por menor (120)",20500,13,180,492,141,15679,,49,3,3943,,
"Hoteles y restaurantes (121)",8014,17,163,441,558,4040,,13,2,2780,,
"Trans., almac. y comunicaciones (122)",3577,18,232,797,681,820,,14,233,782,,
"Intermediación financiera (123)",611,8,85,137,352,7,,2,,20,,
"Activid.inmobil., empres. y alquileres (124)",4148,10,2026,1006,766,34,,16,14,276,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",2053,22,546,208,865,47,,4,15,187,159,
"Enseñanza (126)",7801,83,7339,80,247,,,1,2,49,,
"Servicios sociales y de salud (127)",3385,,1751,1159,218,104,,20,,133,,
"Otras activ. serv.comun.soc y personales (128)",2843,5,386,467,314,512,,11,88,1060,,
"Hogares privados con servicio doméstico (129)",4361,,,18,,8,,,,4335,,
"Organiz. y organos extraterritoriales (130)",1,,,,1,,,,,,,
"Actividad economica no especificada (131)",2547,2,113,125,684,,,,,39,,1584
,,,,,,,,,,,,
"RURAL (132)",5330,5,93,86,72,532,1843,382,748,1449,13,107
"Agric., ganadería, caza y silvicultura (133)",2538,,,1,1,,1843,,1,692,,
"Explotación de minas y canteras (135)",47,,,,2,,,4,1,40,,
"Industrias manufactureras (136)",372,,2,1,2,,,289,70,8,,
"Suministro de electricidad, gas y agua (137)",9,,,1,,,,5,,3,,
"Construcción (138)",592,,3,9,2,,,12,417,149,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",644,,1,7,8,374,,70,2,182,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",80,,,2,1,17,,54,2,4,,
"Comercio al por mayor (141)",24,,,1,2,16,,,,5,,
"Comercio al por menor (142)",540,,1,4,5,341,,16,,173,,
"Hoteles y restaurantes (143)",260,,1,9,11,111,,,,128,,
"Trans., almac. y comunicaciones (144)",343,,,7,6,20,,1,225,84,,
"Intermediación financiera (145)",2,,,,1,,,,,1,,
"Activid.inmobil., empres. y alquileres (146)",95,,21,25,10,15,,,5,19,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",81,3,4,3,14,,,,13,31,13,
"Enseñanza (148)",56,1,47,1,6,,,,,1,,
"Servicios sociales y de salud (149)",28,,3,14,1,4,,1,1,4,,
"Otras activ. serv.comun.soc y personales (150)",77,1,10,8,2,7,,,12,37,,
"Hogares privados con servicio doméstico (151)",71,,,,,1,,,1,69,,
"Actividad economica no especificada (153)",115,,1,,6,,,,,1,,107
"Hombres (154)",3774,3,49,56,31,185,1577,290,715,798,12,58
"Agric., ganadería, caza y silvicultura (155)",1960,,,1,,,1577,,1,381,,
"Explotación de minas y canteras (157)",47,,,,2,,,4,1,40,,
"Industrias manufactureras (158)",253,,2,1,1,,,202,39,8,,
"Suministro de electricidad, gas y agua (159)",9,,,1,,,,5,,3,,
"Construcción (160)",586,,2,9,1,,,12,415,147,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",244,,1,3,4,116,,66,2,52,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",71,,,1,1,13,,50,2,4,,
"Comercio al por mayor (163)",15,,,1,1,8,,,,5,,
"Comercio al por menor (164)",158,,1,1,2,95,,16,,43,,
"Hoteles y restaurantes (165)",57,,,5,1,34,,,,17,,
"Trans., almac. y comunicaciones (166)",324,,,3,4,16,,1,225,75,,
"Intermediación financiera (167)",1,,,,,,,,,1,,
"Activid.inmobil., empres. y alquileres (168)",69,,13,18,3,14,,,5,16,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",66,1,2,2,6,,,,13,30,12,
"Enseñanza (170)",30,1,21,1,6,,,,,1,,
"Servicios sociales y de salud (171)",9,,,6,,1,,,1,1,,
"Otras activ. serv.comun.soc y personales (172)",51,1,8,6,1,4,,,12,19,,
"Hogares privados con servicio doméstico (173)",7,,,,,,,,1,6,,
"Actividad economica no especificada (175)",61,,,,2,,,,,1,,58
"Mujeres (176)",1556,2,44,30,41,347,266,92,33,651,1,49
"Agric., ganadería, caza y silvicultura (177)",578,,,,1,,266,,,311,,
"Industrias manufactureras (180)",119,,,,1,,,87,31,,,
"Construcción (182)",6,,1,,1,,,,2,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",400,,,4,4,258,,4,,130,,
"Venta, mant.y rep. veh.autom.y motoc. (184)",9,,,1,,4,,4,,,,
"Comercio al por mayor (185)",9,,,,1,8,,,,,,
"Comercio al por menor (186)",382,,,3,3,246,,,,130,,
"Hoteles y restaurantes (187)",203,,1,4,10,77,,,,111,,
"Trans., almac. y comunicaciones (188)",19,,,4,2,4,,,,9,,
"Intermediación financiera (189)",1,,,,1,,,,,,,
"Activid.inmobil., empres. y alquileres (190)",26,,8,7,7,1,,,,3,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",15,2,2,1,8,,,,,1,1,
"Enseñanza (192)",26,,26,,,,,,,,,
"Servicios sociales y de salud (193)",19,,3,8,1,3,,1,,3,,
"Otras activ. serv.comun.soc y personales (194)",26,,2,2,1,3,,,,18,,
"Hogares privados con servicio doméstico (195)",64,,,,,1,,,,63,,
"Actividad economica no especificada (197)",54,,1,,4,,,,,,,49
