"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",423,1964,1845,14,93.9,0.7,
"De 45 a 49 años (038)",333,1823,1672,4,91.7,0.2,
"De 50 y más años (039)",721,4766,4205,,88.2,,
"Viudo(a) (040)",476,2746,2230,5,81.2,0.2,
"De 15 a 19 años (042)",2,1,1,,100,,
"De 20 a 24 años (043)",3,4,4,,100,,
"De 25 a 29 años (044)",8,16,15,1,93.8,6.3,
"De 30 a 34 años (045)",19,25,24,2,96,8,
"De 35 a 39 años (046)",29,103,97,1,94.2,1,
"De 40 a 44 años (047)",38,187,165,1,88.2,0.5,
"De 45 a 49 años (048)",24,109,101,,92.7,,
"De 50 y más años (049)",353,2301,1823,,79.2,,
"Divorciado(a) (050)",50,177,155,1,87.6,0.6,
"De 20 a 24 años (053)",5,3,3,,100,,
"De 25 a 29 años (054)",5,6,6,,100,,
"De 30 a 34 años (055)",4,5,5,,100,,
"De 35 a 39 años (056)",7,27,20,,74.1,,
"De 40 a 44 años (057)",8,33,30,1,90.9,3,
"De 45 a 49 años (058)",4,19,17,,89.5,,
"De 50 y más años (059)",17,84,74,,88.1,,
"Soltero(a) (060)",4547,1011,978,60,96.7,5.9,
"De 12 a 14 años (061)",1710,9,8,2,88.9,22.2,
"De 15 a 19 años (062)",1648,138,138,31,100,22.5,
"De 20 a 24 años (063)",553,174,172,18,98.9,10.3,
"De 25 a 29 años (064)",270,176,169,3,96,1.7,
"De 30 a 34 años (065)",109,101,96,5,95,5,
"De 35 a 39 años (066)",88,112,109,1,97.3,0.9,
"De 40 a 44 años (067)",88,136,133,,97.8,,
"De 45 a 49 años (068)",36,67,65,,97,,
"De 50 y más años (069)",45,98,88,,89.8,,
,,,,,,,
"URBANA (080)",8999,19823,18491,529,93.3,2.7,
"De 12 a 14 años (081)",1063,12,11,3,91.7,25,
"De 15 a 19 años (082)",1525,394,387,90,98.2,22.8,
"De 20 a 24 años (083)",1229,1168,1153,123,98.7,10.5,
"De 25 a 29 años (084)",1096,1851,1804,118,97.5,6.4,
"De 30 a 34 años (085)",960,2493,2418,97,97,3.9,
"De 35 a 39 años (086)",974,3180,3039,73,95.6,2.3,
"De 40 a 44 años (087)",791,3089,2940,21,95.2,0.7,
"De 45 a 49 años (088)",472,2292,2142,4,93.5,0.2,
"De 50 y más años (089)",889,5344,4597,,86,,
"Conviviente (090)",3797,10183,9670,391,95,3.8,
"De 12 a 14 años (091)",24,5,5,1,100,20,
"De 15 a 19 años (092)",362,278,273,61,98.2,21.9,
"De 20 a 24 años (093)",707,889,877,96,98.7,10.8,
"De 25 a 29 años (094)",696,1375,1344,101,97.7,7.3,
"De 30 a 34 años (095)",617,1719,1671,69,97.2,4,
"De 35 a 39 años (096)",561,1878,1810,49,96.4,2.6,
"De 40 a 44 años (097)",391,1612,1529,12,94.9,0.7,
"De 45 a 49 años (098)",202,1033,958,2,92.7,0.2,
"De 50 y más años (099)",237,1394,1203,,86.3,,
"Separado(a) (100)",416,1268,1167,25,92,2,
"De 12 a 14 años (101)",6,1,1,1,100,100,
"De 15 a 19 años (102)",23,21,19,7,90.5,33.3,
"De 20 a 24 años (103)",47,63,63,5,100,7.9,
"De 25 a 29 años (104)",68,99,95,5,96,5.1,
"De 30 a 34 años (105)",52,120,116,3,96.7,2.5,
"De 35 a 39 años (106)",57,203,191,3,94.1,1.5,
"De 40 a 44 años (107)",51,177,174,1,98.3,0.6,
"De 45 a 49 años (108)",42,196,188,,95.9,,
"De 50 y más años (109)",70,388,320,,82.5,,
"Casado(a) (110)",1480,6169,5756,70,93.3,1.1,
"De 12 a 14 años (111)",1,,,,,,
"De 15 a 19 años (112)",21,17,17,4,100,23.5,
"De 20 a 24 años (113)",71,102,101,9,99,8.8,
"De 25 a 29 años (114)",128,255,246,10,96.5,3.9,
"De 30 a 34 años (115)",186,544,524,18,96.3,3.3,
"De 35 a 39 años (116)",261,926,879,20,94.9,2.2,
"De 40 a 44 años (117)",256,1060,1012,7,95.5,0.7,
"De 45 a 49 años (118)",188,943,886,2,94,0.2,
"De 50 y más años (119)",368,2322,2091,,90.1,,
"Viudo(a) (120)",255,1404,1133,4,80.7,0.3,
"De 15 a 19 años (122)",1,,,,,,
"De 20 a 24 años (123)",1,1,1,,100,,
"De 25 a 29 años (124)",6,14,13,1,92.9,7.1,
"De 30 a 34 años (125)",18,24,23,2,95.8,8.3,
"De 35 a 39 años (126)",17,54,50,1,92.6,1.9,
"De 40 a 44 años (127)",22,102,92,,90.2,,
"De 45 a 49 años (128)",11,52,45,,86.5,,
"De 50 y más años (129)",179,1157,909,,78.6,,
"Divorciado(a) (130)",33,100,84,1,84,1,
"De 20 a 24 años (133)",4,3,3,,100,,
"De 25 a 29 años (134)",4,4,4,,100,,
"De 30 a 34 años (135)",3,5,5,,100,,
"De 35 a 39 años (136)",6,20,13,,65,,
"De 40 a 44 años (137)",6,24,22,1,91.7,4.2,
"De 45 a 49 años (138)",3,15,13,,86.7,,
"De 50 y más años (139)",7,29,24,,82.8,,
"Soltero(a) (140)",3018,699,681,38,97.4,5.4,
"De 12 a 14 años (141)",1032,6,5,1,83.3,16.7,
"De 15 a 19 años (142)",1118,78,78,18,100,23.1,
"De 20 a 24 años (143)",399,110,108,13,98.2,11.8,
"De 25 a 29 años (144)",194,104,102,1,98.1,1,
"De 30 a 34 años (145)",84,81,79,5,97.5,6.2,
"De 35 a 39 años (146)",72,99,96,,97,,
"De 40 a 44 años (147)",65,114,111,,97.4,,
"De 45 a 49 años (148)",26,53,52,,98.1,,
"De 50 y más años (149)",28,54,50,,92.6,,
,,,,,,,
"RURAL (160)",6703,19608,17982,592,91.7,3,
"De 12 a 14 años (161)",707,11,11,5,100,45.5,
"De 15 a 19 años (162)",986,428,422,95,98.6,22.2,
"De 20 a 24 años (163)",934,1296,1272,154,98.1,11.9,
"De 25 a 29 años (164)",839,2026,1942,129,95.9,6.4,
"De 30 a 34 años (165)",709,2339,2208,97,94.4,4.1,
"De 35 a 39 años (166)",678,2875,2758,83,95.9,2.9,
"De 40 a 44 años (167)",548,2664,2481,26,93.1,1,
"De 45 a 49 años (168)",397,2243,2031,3,90.5,0.1,
"De 50 y más años (169)",905,5726,4857,,84.8,,
"Conviviente (170)",3550,11137,10445,466,93.8,4.2,
"De 12 a 14 años (171)",29,8,8,4,100,50,
"De 15 a 19 años (172)",429,338,332,73,98.2,21.6,
"De 20 a 24 años (173)",684,1072,1050,131,97.9,12.2,
"De 25 a 29 años (174)",618,1582,1518,107,96,6.8,
"De 30 a 34 años (175)",495,1635,1558,73,95.3,4.5,
"De 35 a 39 años (176)",463,1959,1880,58,96,3,
"De 40 a 44 años (177)",316,1539,1451,19,94.3,1.2,
"De 45 a 49 años (178)",211,1205,1098,1,91.1,0.1,
"De 50 y más años (179)",305,1799,1550,,86.2,,
"Separado(a) (180)",197,665,588,15,88.4,2.3,
"De 15 a 19 años (182)",13,16,16,6,100,37.5,
"De 20 a 24 años (183)",28,40,40,6,100,15,
"De 25 a 29 años (184)",22,44,41,2,93.2,4.5,
"De 30 a 34 años (185)",23,63,59,,93.7,,
"De 35 a 39 años (186)",24,74,73,1,98.6,1.4,
"De 40 a 44 años (187)",24,105,94,,89.5,,
"De 45 a 49 años (188)",17,83,74,,89.2,,
"De 50 y más años (189)",46,240,191,,79.6,,
"Casado(a) (190)",1189,6075,5484,87,90.3,1.4,
"De 15 a 19 años (192)",13,13,13,3,100,23.1,
"De 20 a 24 años (193)",65,117,115,11,98.3,9.4,
"De 25 a 29 años (194)",120,324,312,18,96.3,5.6,
"De 30 a 34 años (195)",164,620,573,24,92.4,3.9,
"De 35 a 39 años (196)",162,773,738,23,95.5,3,
"De 40 a 44 años (197)",167,904,833,6,92.1,0.7,
"De 45 a 49 años (198)",145,880,786,2,89.3,0.2,
"De 50 y más años (199)",353,2444,2114,,86.5,,
"Viudo(a) (200)",221,1342,1097,1,81.7,0.1,
"De 15 a 19 años (202)",1,1,1,,100,,
"De 20 a 24 años (203)",2,3,3,,100,,
"De 25 a 29 años (204)",2,2,2,,100,,
"De 30 a 34 años (205)",1,1,1,,100,,
"De 35 a 39 años (206)",12,49,47,,95.9,,
"De 40 a 44 años (207)",16,85,73,1,85.9,1.2,
"De 45 a 49 años (208)",13,57,56,,98.2,,
"De 50 y más años (209)",174,1144,914,,79.9,,
"Divorciado(a) (210)",17,77,71,,92.2,,
"De 20 a 24 años (213)",1,,,,,,
"De 25 a 29 años (214)",1,2,2,,100,,
"De 30 a 34 años (215)",1,,,,,,
"De 35 a 39 años (216)",1,7,7,,100,,
"De 40 a 44 años (217)",2,9,8,,88.9,,
"De 45 a 49 años (218)",1,4,4,,100,,
"De 50 y más años (219)",10,55,50,,90.9,,
"Soltero(a) (220)",1529,312,297,23,95.2,7.4,
"De 12 a 14 años (221)",678,3,3,1,100,33.3,
"De 15 a 19 años (222)",530,60,60,13,100,21.7,
"De 20 a 24 años (223)",154,64,64,6,100,9.4,
"De 25 a 29 años (224)",76,72,67,2,93.1,2.8,
"De 30 a 34 años (225)",25,20,17,,85,,
"De 35 a 39 años (226)",16,13,13,1,100,7.7,
"De 40 a 44 años (227)",23,22,22,,100,,
"De 45 a 49 años (228)",10,14,13,,92.9,,
"De 50 y más años (229)",17,44,38,,86.4,,
