"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"35 años (046)",708,343,365,303,137,166,405,206,199
"36 años (047)",549,236,313,254,116,138,295,120,175
"37 años (048)",610,286,324,230,125,105,380,161,219
"38 años (049)",634,298,336,272,113,159,362,185,177
"39 años (050)",507,264,243,223,124,99,284,140,144
"De 40 a 44 años (051)",2614,1335,1279,1113,571,542,1501,764,737
"40 años (052)",821,422,399,343,169,174,478,253,225
"41 años (053)",377,197,180,141,77,64,236,120,116
"42 años (054)",540,300,240,239,135,104,301,165,136
"43 años (055)",447,202,245,189,85,104,258,117,141
"44 años (056)",429,214,215,201,105,96,228,109,119
"De 45 a 49 años (057)",2286,1093,1193,897,418,479,1389,675,714
"45 años (058)",628,308,320,239,109,130,389,199,190
"46 años (059)",340,155,185,147,67,80,193,88,105
"47 años (060)",464,231,233,189,92,97,275,139,136
"48 años (061)",503,232,271,190,89,101,313,143,170
"49 años (062)",351,167,184,132,61,71,219,106,113
"De 50 a 54 años (063)",2305,1137,1168,785,411,374,1520,726,794
"50 años (064)",656,321,335,228,122,106,428,199,229
"51 años (065)",301,154,147,112,61,51,189,93,96
"52 años (066)",494,227,267,175,84,91,319,143,176
"53 años (067)",406,212,194,129,71,58,277,141,136
"54 años (068)",448,223,225,141,73,68,307,150,157
"De 55 a 59 años (069)",2116,994,1122,655,330,325,1461,664,797
"55 años (070)",537,280,257,172,99,73,365,181,184
"56 años (071)",459,213,246,132,70,62,327,143,184
"57 años (072)",397,180,217,136,62,74,261,118,143
"58 años (073)",425,182,243,131,54,77,294,128,166
"59 años (074)",298,139,159,84,45,39,214,94,120
"De 60 a 64 años (075)",1733,836,897,483,250,233,1250,586,664
"60 años (076)",573,285,288,159,89,70,414,196,218
"61 años (077)",244,118,126,60,34,26,184,84,100
"62 años (078)",353,161,192,104,49,55,249,112,137
"63 años (079)",279,137,142,86,40,46,193,97,96
"64 años (080)",284,135,149,74,38,36,210,97,113
"De 65 y más años (081)",4691,2246,2445,1147,531,616,3544,1715,1829
"65 años (082)",480,213,267,134,61,73,346,152,194
"66 años (083)",240,114,126,62,29,33,178,85,93
"67 años (084)",313,153,160,91,39,52,222,114,108
"68 años (085)",249,113,136,62,25,37,187,88,99
"69 años (086)",151,70,81,35,17,18,116,53,63
"70 años (087)",392,178,214,91,43,48,301,135,166
"71 años (088)",137,73,64,28,15,13,109,58,51
"72 años (089)",236,126,110,54,29,25,182,97,85
"73 años (090)",195,83,112,60,22,38,135,61,74
"74 años (091)",194,98,96,43,22,21,151,76,75
"75 años (092)",357,190,167,83,41,42,274,149,125
"76 años (093)",178,82,96,44,22,22,134,60,74
"77 años (094)",180,98,82,35,21,14,145,77,68
"78 años (095)",203,99,104,40,21,19,163,78,85
"79 años (096)",88,39,49,27,13,14,61,26,35
"80 años (097)",239,103,136,54,20,34,185,83,102
"81 años (098)",74,40,34,14,10,4,60,30,30
"82 años (099)",96,52,44,23,16,7,73,36,37
"83 años (100)",61,31,30,19,7,12,42,24,18
"84 años (101)",62,27,35,17,8,9,45,19,26
"85 años (102)",131,59,72,29,11,18,102,48,54
"86 años (103)",51,36,15,11,6,5,40,30,10
"87 años (104)",63,31,32,19,8,11,44,23,21
"88 años (105)",59,26,33,16,7,9,43,19,24
"89 años (106)",34,16,18,15,6,9,19,10,9
"90 años (107)",50,24,26,8,1,7,42,23,19
"91 años (108)",6,3,3,1,,1,5,3,2
"92 años (109)",20,5,15,5,2,3,15,3,12
"93 años (110)",7,3,4,2,1,1,5,2,3
"94 años (111)",6,4,2,1,,1,5,4,1
"95 años (112)",31,13,18,9,2,7,22,11,11
"96 años (113)",9,5,4,2,2,,7,3,4
"97 años (114)",7,7,,1,1,,6,6,
"98 y más años (115)",92,32,60,12,3,9,80,29,51
