"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 35 a 39 años (056)",56,,,,,20,24,12
"De 40 a 44 años (057)",27,,,,1,12,10,4
"De 45 a 49 años (058)",28,,,1,4,13,4,6
"De 50 y más años (059)",44,2,1,9,12,9,,11
"Sup. no Univ. completa (060)",829,1,7,23,71,188,327,212
"De 20 a 24 años (063)",72,,,,,,41,31
"De 25 a 29 años (064)",146,,,,,13,70,63
"De 30 a 34 años (065)",150,,,,,12,103,35
"De 35 a 39 años (066)",145,,,,2,55,65,23
"De 40 a 44 años (067)",118,,,,9,49,36,24
"De 45 a 49 años (068)",73,,,,12,39,10,12
"De 50 y más años (069)",125,1,7,23,48,20,2,24
"Sup. Univ. incompleta (070)",316,,3,10,20,50,123,110
"De 15 a 19 años (072)",16,,,,,,10,6
"De 20 a 24 años (073)",69,,,,,,32,37
"De 25 a 29 años (074)",60,,,,,5,32,23
"De 30 a 34 años (075)",50,,,,,10,23,17
"De 35 a 39 años (076)",41,,,,1,13,17,10
"De 40 a 44 años (077)",30,,,,3,10,8,9
"De 45 a 49 años (078)",11,,,,3,7,1,
"De 50 y más años (079)",39,,3,10,13,5,,8
"Sup. Univ. completa (080)",788,1,9,40,73,178,263,224
"De 20 a 24 años (083)",26,,,,,,14,12
"De 25 a 29 años (084)",103,,,,,4,52,47
"De 30 a 34 años (085)",117,,,,,17,63,37
"De 35 a 39 años (086)",150,,,,1,38,80,31
"De 40 a 44 años (087)",129,,,,8,59,41,21
"De 45 a 49 años (088)",96,,,,23,35,11,27
"De 50 y más años (089)",167,1,9,40,41,25,2,49
,,,,,,,,
"URBANA (100)",8142,65,228,583,958,1787,2611,1910
"De 12 a 14 años (101)",3,,,,,,,3
"De 15 a 19 años (102)",231,,,,,,143,88
"De 20 a 24 años (103)",774,,,,,4,495,275
"De 25 a 29 años (104)",1019,,,,,83,606,330
"De 30 a 34 años (105)",1020,,,,1,195,600,224
"De 35 a 39 años (106)",1036,,,,18,369,437,212
"De 40 a 44 años (107)",946,,,,73,441,249,183
"De 45 a 49 años (108)",758,,,9,182,374,70,123
"De 50 y más años (109)",2355,65,228,574,684,321,11,472
"Sin nivel (110)",1142,25,74,158,217,212,173,283
"De 15 a 19 años (112)",14,,,,,,10,4
"De 20 a 24 años (113)",27,,,,,,15,12
"De 25 a 29 años (114)",24,,,,,1,17,6
"De 30 a 34 años (115)",68,,,,1,12,39,16
"De 35 a 39 años (116)",108,,,,2,36,46,24
"De 40 a 44 años (117)",106,,,,10,39,32,25
"De 45 a 49 años (118)",93,,,1,20,46,12,14
"De 50 y más años (119)",702,25,74,157,184,78,2,182
"Educacion Inicial (120)",5,,,,,,3,2
"De 20 a 24 años (123)",2,,,,,,2,
"De 25 a 29 años (124)",2,,,,,,,2
"De 30 a 34 años (125)",1,,,,,,1,
"Primaria (130)",2076,29,108,245,345,505,451,393
"De 12 a 14 años (131)",2,,,,,,,2
"De 15 a 19 años (132)",47,,,,,,29,18
"De 20 a 24 años (133)",117,,,,,1,74,42
"De 25 a 29 años (134)",161,,,,,16,99,46
"De 30 a 34 años (135)",183,,,,,48,96,39
"De 35 a 39 años (136)",201,,,,3,80,78,40
"De 40 a 44 años (137)",246,,,,18,130,55,43
"De 45 a 49 años (138)",230,,,3,70,104,18,35
"De 50 y más años (139)",889,29,108,242,254,126,2,128
"Secundaria (140)",2732,8,26,101,227,605,1157,608
"De 12 a 14 años (141)",1,,,,,,,1
"De 15 a 19 años (142)",144,,,,,,89,55
"De 20 a 24 años (143)",397,,,,,3,278,116
"De 25 a 29 años (144)",454,,,,,42,289,123
"De 30 a 34 años (145)",412,,,,,79,260,73
"De 35 a 39 años (146)",360,,,,9,131,145,75
"De 40 a 44 años (147)",315,,,,24,152,77,62
"De 45 a 49 años (148)",238,,,4,52,135,16,31
"De 50 y más años (149)",411,8,26,97,142,63,3,72
"Sup. no Univ. incompleta (150)",376,2,1,9,16,70,171,107
"De 15 a 19 años (152)",10,,,,,,5,5
"De 20 a 24 años (153)",71,,,,,,42,29
"De 25 a 29 años (154)",87,,,,,3,57,27
"De 30 a 34 años (155)",67,,,,,18,36,13
"De 35 a 39 años (156)",51,,,,,20,19,12
"De 40 a 44 años (157)",25,,,,1,12,8,4
"De 45 a 49 años (158)",25,,,1,4,10,4,6
"De 50 y más años (159)",40,2,1,8,11,7,,11
"Sup. no Univ. completa (160)",770,1,7,22,67,178,295,200
"De 20 a 24 años (163)",70,,,,,,40,30
"De 25 a 29 años (164)",134,,,,,13,62,59
"De 30 a 34 años (165)",137,,,,,12,92,33
"De 35 a 39 años (166)",135,,,,2,52,59,22
"De 40 a 44 años (167)",103,,,,9,43,31,20
"De 45 a 49 años (168)",70,,,,11,38,9,12
"De 50 y más años (169)",121,1,7,22,45,20,2,24
"Sup. Univ. incompleta (170)",295,,3,10,18,46,114,104
"De 15 a 19 años (172)",16,,,,,,10,6
"De 20 a 24 años (173)",65,,,,,,30,35
"De 25 a 29 años (174)",55,,,,,4,30,21
"De 30 a 34 años (175)",42,,,,,9,18,15
"De 35 a 39 años (176)",40,,,,1,12,17,10
"De 40 a 44 años (177)",30,,,,3,10,8,9
"De 45 a 49 años (178)",11,,,,3,7,1,
"De 50 y más años (179)",36,,3,10,11,4,,8
"Sup. Univ. completa (180)",746,,9,38,68,171,247,213
"De 20 a 24 años (183)",25,,,,,,14,11
"De 25 a 29 años (184)",102,,,,,4,52,46
"De 30 a 34 años (185)",110,,,,,17,58,35
"De 35 a 39 años (186)",141,,,,1,38,73,29
"De 40 a 44 años (187)",121,,,,8,55,38,20
"De 45 a 49 años (188)",91,,,,22,34,10,25
"De 50 y más años (189)",156,,9,38,37,23,2,47
,,,,,,,,
"RURAL (200)",3249,12,96,210,400,816,1168,547
"De 12 a 14 años (201)",3,,,,,,3,
"De 15 a 19 años (202)",104,,,,,,74,30
"De 20 a 24 años (203)",339,,,,,2,219,118
"De 25 a 29 años (204)",367,,,,,15,277,75
"De 30 a 34 años (205)",416,,,,,106,255,55
"De 35 a 39 años (206)",380,,,,3,156,184,37
"De 40 a 44 años (207)",313,,,,30,154,99,30
"De 45 a 49 años (208)",312,,,,50,192,48,22
"De 50 y más años (209)",1015,12,96,210,317,191,9,180
"Sin nivel (210)",1002,10,70,131,208,241,167,175
"De 15 a 19 años (212)",5,,,,,,4,1
"De 20 a 24 años (213)",31,,,,,,21,10
"De 25 a 29 años (214)",42,,,,,1,34,7
"De 30 a 34 años (215)",45,,,,,14,26,5
"De 35 a 39 años (216)",70,,,,2,29,31,8
"De 40 a 44 años (217)",76,,,,6,35,25,10
"De 45 a 49 años (218)",109,,,,13,68,21,7
"De 50 y más años (219)",624,10,70,131,187,94,5,127
"Educacion Inicial (220)",1,,,,,,1,
"De 30 a 34 años (225)",1,,,,,,1,
"Primaria (230)",1311,1,26,68,152,399,480,185
"De 12 a 14 años (231)",1,,,,,,1,
"De 15 a 19 años (232)",43,,,,,,32,11
"De 20 a 24 años (233)",134,,,,,,87,47
"De 25 a 29 años (234)",124,,,,,7,89,28
"De 30 a 34 años (235)",178,,,,,47,109,22
"De 35 a 39 años (236)",188,,,,,87,87,14
"De 40 a 44 años (237)",150,,,,17,76,48,9
"De 45 a 49 años (238)",161,,,,25,103,23,10
"De 50 y más años (239)",332,1,26,68,110,79,4,44
"Secundaria (240)",773,,,7,28,148,441,149
"De 12 a 14 años (241)",2,,,,,,2,
"De 15 a 19 años (242)",56,,,,,,38,18
"De 20 a 24 años (243)",160,,,,,2,105,53
"De 25 a 29 años (244)",174,,,,,6,137,31
"De 30 a 34 años (245)",154,,,,,42,93,19
"De 35 a 39 años (246)",97,,,,1,36,48,12
"De 40 a 44 años (247)",62,,,,7,33,16,6
"De 45 a 49 años (248)",31,,,,10,16,2,3
"De 50 y más años (249)",37,,,7,10,13,,7
"Sup. no Univ. incompleta (250)",40,,,1,1,7,22,9
"De 20 a 24 años (253)",7,,,,,,3,4
"De 25 a 29 años (254)",9,,,,,,7,2
"De 30 a 34 años (255)",10,,,,,2,5,3
"De 35 a 39 años (256)",5,,,,,,5,
"De 40 a 44 años (257)",2,,,,,,2,
"De 45 a 49 años (258)",3,,,,,3,,
"De 50 y más años (259)",4,,,1,1,2,,
"Sup. no Univ. completa (260)",59,,,1,4,10,32,12
"De 20 a 24 años (263)",2,,,,,,1,1
"De 25 a 29 años (264)",12,,,,,,8,4
"De 30 a 34 años (265)",13,,,,,,11,2
"De 35 a 39 años (266)",10,,,,,3,6,1
"De 40 a 44 años (267)",15,,,,,6,5,4
"De 45 a 49 años (268)",3,,,,1,1,1,
"De 50 y más años (269)",4,,,1,3,,,
"Sup. Univ. incompleta (270)",21,,,,2,4,9,6
"De 20 a 24 años (273)",4,,,,,,2,2
"De 25 a 29 años (274)",5,,,,,1,2,2
"De 30 a 34 años (275)",8,,,,,1,5,2
"De 35 a 39 años (276)",1,,,,,1,,
"De 50 y más años (279)",3,,,,2,1,,
"Sup. Univ. completa (280)",42,1,,2,5,7,16,11
"De 20 a 24 años (283)",1,,,,,,,1
"De 25 a 29 años (284)",1,,,,,,,1
"De 30 a 34 años (285)",7,,,,,,5,2
"De 35 a 39 años (286)",9,,,,,,7,2
"De 40 a 44 años (287)",8,,,,,4,3,1
"De 45 a 49 años (288)",5,,,,1,1,1,2
"De 50 y más años (289)",11,1,,2,4,2,,2
