"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"Divorciado(a) (050)",31,,2,5,2,7,5,10
"De 20 a 24 años (053)",2,,,,,,,2
"De 25 a 29 años (054)",3,,,,,,2,1
"De 30 a 34 años (055)",5,,,,,,1,4
"De 35 a 39 años (056)",4,,,,,3,1,
"De 40 a 44 años (057)",1,,,,,1,,
"De 45 a 49 años (058)",3,,,,,2,1,
"De 50 y más años (059)",13,,2,5,2,1,,3
"Soltero(a) (060)",530,2,2,1,14,26,86,399
"De 12 a 14 años (061)",5,,,,,,2,3
"De 15 a 19 años (062)",18,,,,,,14,4
"De 20 a 24 años (063)",169,,,,,,24,145
"De 25 a 29 años (064)",120,,,,,1,16,103
"De 30 a 34 años (065)",67,,,,,6,15,46
"De 35 a 39 años (066)",48,,,,,11,7,30
"De 40 a 44 años (067)",26,,,,2,5,5,14
"De 45 a 49 años (068)",23,,,,3,1,3,16
"De 50 y más años (069)",54,2,2,1,9,2,,38
,,,,,,,,
"URBANA (080)",1580,11,30,73,146,312,602,406
"De 12 a 14 años (081)",3,,,,,,,3
"De 15 a 19 años (082)",30,,,,,,24,6
"De 20 a 24 años (083)",160,,,,,,94,66
"De 25 a 29 años (084)",204,,,,,6,130,68
"De 30 a 34 años (085)",176,,,,,25,111,40
"De 35 a 39 años (086)",247,,,,1,61,140,45
"De 40 a 44 años (087)",173,,,,1,72,69,31
"De 45 a 49 años (088)",136,,,1,19,72,28,16
"De 50 y más años (089)",451,11,30,72,125,76,6,131
"Conviviente (090)",489,1,,4,7,61,308,108
"De 12 a 14 años (091)",2,,,,,,,2
"De 15 a 19 años (092)",20,,,,,,18,2
"De 20 a 24 años (093)",101,,,,,,73,28
"De 25 a 29 años (094)",132,,,,,5,93,34
"De 30 a 34 años (095)",90,,,,,12,64,14
"De 35 a 39 años (096)",68,,,,,11,41,16
"De 40 a 44 años (097)",42,,,,,22,13,7
"De 45 a 49 años (098)",15,,,,1,7,6,1
"De 50 y más años (099)",19,1,,4,6,4,,4
"Separado(a) (100)",85,,,1,6,15,40,23
"De 15 a 19 años (102)",3,,,,,,3,
"De 20 a 24 años (103)",9,,,,,,8,1
"De 25 a 29 años (104)",17,,,,,,12,5
"De 30 a 34 años (105)",12,,,,,2,6,4
"De 35 a 39 años (106)",19,,,,,5,8,6
"De 40 a 44 años (107)",4,,,,1,,1,2
"De 45 a 49 años (108)",10,,,,2,5,2,1
"De 50 y más años (109)",11,,,1,3,3,,4
"Casado(a) (110)",695,7,11,35,91,201,228,122
"De 12 a 14 años (111)",1,,,,,,,1
"De 15 a 19 años (112)",5,,,,,,2,3
"De 20 a 24 años (113)",16,,,,,,10,6
"De 25 a 29 años (114)",29,,,,,1,23,5
"De 30 a 34 años (115)",56,,,,,9,36,11
"De 35 a 39 años (116)",139,,,,1,39,85,14
"De 40 a 44 años (117)",107,,,,,42,51,14
"De 45 a 49 años (118)",87,,,1,12,51,16,7
"De 50 y más años (119)",255,7,11,34,78,59,5,61
"Viudo(a) (120)",196,3,19,33,39,26,9,67
"De 15 a 19 años (122)",1,,,,,,,1
"De 25 a 29 años (124)",1,,,,,,,1
"De 30 a 34 años (125)",3,,,,,1,1,1
"De 35 a 39 años (126)",7,,,,,2,2,3
"De 40 a 44 años (127)",12,,,,,4,3,5
"De 45 a 49 años (128)",14,,,,2,9,2,1
"De 50 y más años (129)",158,3,19,33,37,10,1,55
"Divorciado(a) (130)",5,,,,,1,,4
"De 30 a 34 años (135)",2,,,,,,,2
"De 40 a 44 años (137)",1,,,,,1,,
"De 50 y más años (139)",2,,,,,,,2
"Soltero(a) (140)",110,,,,3,8,17,82
"De 15 a 19 años (142)",1,,,,,,1,
"De 20 a 24 años (143)",34,,,,,,3,31
"De 25 a 29 años (144)",25,,,,,,2,23
"De 30 a 34 años (145)",13,,,,,1,4,8
"De 35 a 39 años (146)",14,,,,,4,4,6
"De 40 a 44 años (147)",7,,,,,3,1,3
"De 45 a 49 años (148)",10,,,,2,,2,6
"De 50 y más años (149)",6,,,,1,,,5
,,,,,,,,
"RURAL (160)",8027,52,170,451,932,1496,3130,1796
"De 12 a 14 años (161)",18,,,,,,2,16
"De 15 a 19 años (162)",183,,,,,,101,82
"De 20 a 24 años (163)",731,,,,,2,461,268
"De 25 a 29 años (164)",848,,,,,18,600,230
"De 30 a 34 años (165)",854,,,,,82,613,159
"De 35 a 39 años (166)",898,,,,2,203,583,110
"De 40 a 44 años (167)",807,,,,19,243,460,85
"De 45 a 49 años (168)",732,,,,63,322,264,83
"De 50 y más años (169)",2956,52,170,451,848,626,46,763
"Conviviente (170)",1806,1,4,16,48,149,1205,383
"De 12 a 14 años (171)",10,,,,,,,10
"De 15 a 19 años (172)",139,,,,,,73,66
"De 20 a 24 años (173)",454,,,,,2,337,115
"De 25 a 29 años (174)",408,,,,,4,327,77
"De 30 a 34 años (175)",278,,,,,14,224,40
"De 35 a 39 años (176)",188,,,,,36,132,20
"De 40 a 44 años (177)",113,,,,3,21,77,12
"De 45 a 49 años (178)",79,,,,6,32,31,10
"De 50 y más años (179)",137,1,4,16,39,40,4,33
"Separado(a) (180)",346,,5,10,32,60,135,104
"De 12 a 14 años (181)",2,,,,,,,2
"De 15 a 19 años (182)",18,,,,,,12,6
"De 20 a 24 años (183)",46,,,,,,30,16
"De 25 a 29 años (184)",45,,,,,4,23,18
"De 30 a 34 años (185)",54,,,,,8,31,15
"De 35 a 39 años (186)",37,,,,,9,19,9
"De 40 a 44 años (187)",30,,,,1,12,12,5
"De 45 a 49 años (188)",35,,,,11,9,7,8
"De 50 y más años (189)",79,,5,10,20,18,1,25
"Casado(a) (190)",4306,10,58,218,594,1110,1664,652
"De 12 a 14 años (191)",1,,,,,,,1
"De 15 a 19 años (192)",9,,,,,,3,6
"De 20 a 24 años (193)",91,,,,,,72,19
"De 25 a 29 años (194)",290,,,,,9,230,51
"De 30 a 34 años (195)",460,,,,,54,346,60
"De 35 a 39 años (196)",604,,,,2,133,414,55
"De 40 a 44 años (197)",606,,,,10,198,349,49
"De 45 a 49 años (198)",537,,,,37,239,212,49
"De 50 y más años (199)",1708,10,58,218,545,477,38,362
"Viudo(a) (200)",1123,39,99,201,245,153,52,334
"De 20 a 24 años (203)",3,,,,,,1,2
"De 25 a 29 años (204)",7,,,,,,4,3
"De 30 a 34 años (205)",5,,,,,1,,4
"De 35 a 39 años (206)",31,,,,,15,14,2
"De 40 a 44 años (207)",39,,,,3,10,18,8
"De 45 a 49 años (208)",65,,,,8,39,12,6
"De 50 y más años (209)",973,39,99,201,234,88,3,309
"Divorciado(a) (210)",26,,2,5,2,6,5,6
"De 20 a 24 años (213)",2,,,,,,,2
"De 25 a 29 años (214)",3,,,,,,2,1
"De 30 a 34 años (215)",3,,,,,,1,2
"De 35 a 39 años (216)",4,,,,,3,1,
"De 45 a 49 años (218)",3,,,,,2,1,
"De 50 y más años (219)",11,,2,5,2,1,,1
"Soltero(a) (220)",420,2,2,1,11,18,69,317
"De 12 a 14 años (221)",5,,,,,,2,3
"De 15 a 19 años (222)",17,,,,,,13,4
"De 20 a 24 años (223)",135,,,,,,21,114
"De 25 a 29 años (224)",95,,,,,1,14,80
"De 30 a 34 años (225)",54,,,,,5,11,38
"De 35 a 39 años (226)",34,,,,,7,3,24
"De 40 a 44 años (227)",19,,,,2,2,4,11
"De 45 a 49 años (228)",13,,,,1,1,1,10
"De 50 y más años (229)",48,2,2,1,8,2,,33
