"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Mujeres (044)",8708,435,15,2435,2615,725,1370,395,718
"Agric., ganadería, caza y silvicultura (045)",186,26,1,88,46,10,11,2,2
"Pesca (046)",189,1,,53,75,10,20,9,21
"Explotación de minas y canteras (047)",1,,,,,,,1,
"Industrias manufactureras (048)",1862,54,5,568,757,140,188,54,96
"Suministro de electricidad, gas y agua (049)",13,,,1,2,,8,,2
"Construcción (050)",37,1,,11,12,2,4,1,6
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",2309,161,3,836,679,161,272,87,110
"Venta, mant.y rep. veh.autom.y motoc. (052)",37,1,,5,11,7,9,3,1
"Comercio al por mayor (053)",166,2,,41,50,12,36,8,17
"Comercio al por menor (054)",2106,158,3,790,618,142,227,76,92
"Hoteles y restaurantes (055)",871,66,1,308,290,53,88,39,26
"Trans., almac. y comunicaciones (056)",204,5,,21,41,23,68,20,26
"Intermediación financiera (057)",38,,,4,3,4,13,3,11
"Activid.inmobil., empres. y de alquiler (058)",320,6,,25,77,33,89,26,64
"Admin.pub. y defensa; p. segur.soc.afil (059)",401,7,,23,76,77,146,29,43
"Enseñanza (060)",731,,,,81,102,266,63,219
"Servicios sociales y de salud (061)",188,2,,7,18,10,79,26,46
"Otras activ. serv.comun.soc y personales (062)",295,16,,84,103,33,32,12,15
"Hogares privados con servicio doméstico (063)",575,42,3,222,217,33,36,13,9
"Actividad economica no especificada (065)",488,48,2,184,138,34,50,10,22
,,,,,,,,,
"URBANA (066)",33112,1454,49,10013,12444,2387,3618,1158,1989
"Agric., ganadería, caza y silvicultura (067)",4486,581,7,2172,1336,148,142,41,59
"Pesca (068)",5067,110,3,2052,2062,241,296,117,186
"Explotación de minas y canteras (069)",36,,,9,13,2,10,1,1
"Industrias manufactureras (070)",5937,161,7,1614,2708,443,568,176,260
"Suministro de electricidad, gas y agua (071)",93,1,,13,41,9,18,3,8
"Construcción (072)",1505,64,2,441,644,94,139,37,84
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",4649,228,10,1420,1577,378,580,187,269
"Venta, mant.y rep. veh.autom.y motoc. (074)",464,8,,70,170,67,93,18,38
"Comercio al por mayor (075)",421,3,,75,159,41,75,18,50
"Comercio al por menor (076)",3764,217,10,1275,1248,270,412,151,181
"Hoteles y restaurantes (077)",1156,67,3,377,411,76,113,61,48
"Trans., almac. y comunicaciones (078)",3809,69,6,850,1795,346,412,153,178
"Intermediación financiera (079)",67,,,4,7,8,18,5,25
"Activid.inmobil., empres. y de alquiler (080)",1515,23,2,223,585,169,221,89,203
"Admin.pub. y defensa; p. segur.soc.afil (081)",1166,13,,105,271,128,404,97,148
"Enseñanza (082)",1066,,,6,132,127,389,86,326
"Servicios sociales y de salud (083)",286,2,,9,27,20,113,33,82
"Otras activ. serv.comun.soc y personales (084)",866,34,3,205,335,107,80,37,65
"Hogares privados con servicio doméstico (085)",590,42,3,221,228,37,37,13,9
"Actividad economica no especificada (087)",818,59,3,292,272,54,78,22,38
"Hombres (088)",24583,1041,34,7655,9856,1676,2271,765,1285
"Agric., ganadería, caza y silvicultura (089)",4330,558,6,2101,1296,141,131,39,58
"Pesca (090)",4884,109,3,2003,1988,232,276,108,165
"Explotación de minas y canteras (091)",36,,,9,13,2,10,1,1
"Industrias manufactureras (092)",4113,109,2,1061,1956,307,386,122,170
"Suministro de electricidad, gas y agua (093)",80,1,,12,39,9,10,3,6
"Construcción (094)",1469,64,2,430,632,92,135,36,78
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",2387,77,7,611,902,219,311,100,160
"Venta, mant.y rep. veh.autom.y motoc. (096)",428,7,,65,160,60,84,15,37
"Comercio al por mayor (097)",259,2,,37,109,29,39,10,33
"Comercio al por menor (098)",1700,68,7,509,633,130,188,75,90
"Hoteles y restaurantes (099)",291,5,2,71,121,23,25,22,22
"Trans., almac. y comunicaciones (100)",3607,64,6,829,1755,323,344,133,153
"Intermediación financiera (101)",29,,,,4,4,5,2,14
"Activid.inmobil., empres. y de alquiler (102)",1202,17,2,201,510,136,134,63,139
"Admin.pub. y defensa; p. segur.soc.afil (103)",769,7,,82,195,51,260,68,106
"Enseñanza (104)",353,,,6,53,28,133,23,110
"Servicios sociales y de salud (105)",98,,,2,9,10,34,7,36
"Otras activ. serv.comun.soc y personales (106)",572,19,3,121,232,74,48,25,50
"Hogares privados con servicio doméstico (107)",32,,,8,16,5,1,1,1
"Actividad economica no especificada (109)",331,11,1,108,135,20,28,12,16
"Mujeres (110)",8529,413,15,2358,2588,711,1347,393,704
"Agric., ganadería, caza y silvicultura (111)",156,23,1,71,40,7,11,2,1
"Pesca (112)",183,1,,49,74,9,20,9,21
"Industrias manufactureras (114)",1824,52,5,553,752,136,182,54,90
"Suministro de electricidad, gas y agua (115)",13,,,1,2,,8,,2
"Construcción (116)",36,,,11,12,2,4,1,6
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",2262,151,3,809,675,159,269,87,109
"Venta, mant.y rep. veh.autom.y motoc. (118)",36,1,,5,10,7,9,3,1
"Comercio al por mayor (119)",162,1,,38,50,12,36,8,17
"Comercio al por menor (120)",2064,149,3,766,615,140,224,76,91
"Hoteles y restaurantes (121)",865,62,1,306,290,53,88,39,26
"Trans., almac. y comunicaciones (122)",202,5,,21,40,23,68,20,25
"Intermediación financiera (123)",38,,,4,3,4,13,3,11
"Activid.inmobil., empres. y de alquiler (124)",313,6,,22,75,33,87,26,64
"Admin.pub. y defensa; p. segur.soc.afil (125)",397,6,,23,76,77,144,29,42
"Enseñanza (126)",713,,,,79,99,256,63,216
"Servicios sociales y de salud (127)",188,2,,7,18,10,79,26,46
"Otras activ. serv.comun.soc y personales (128)",294,15,,84,103,33,32,12,15
"Hogares privados con servicio doméstico (129)",558,42,3,213,212,32,36,12,8
"Actividad economica no especificada (131)",487,48,2,184,137,34,50,10,22
,,,,,,,,,
"RURAL (132)",1490,132,4,733,406,55,101,19,40
"Agric., ganadería, caza y silvicultura (133)",856,98,1,518,201,15,18,1,4
"Pesca (134)",50,1,1,25,19,1,,1,2
"Explotación de minas y canteras (135)",45,,,,13,9,10,5,8
"Industrias manufactureras (136)",143,3,1,46,62,11,12,,8
"Suministro de electricidad, gas y agua (137)",15,1,,8,4,1,,1,
"Construcción (138)",52,2,,19,22,1,5,1,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",117,15,,57,15,9,17,1,3
"Venta, mant.y rep. veh.autom.y motoc. (140)",7,,,,2,2,3,,
"Comercio al por mayor (141)",26,6,,9,1,2,6,1,1
"Comercio al por menor (142)",84,9,,48,12,5,8,,2
"Hoteles y restaurantes (143)",11,4,,4,,,1,1,1
"Trans., almac. y comunicaciones (144)",71,2,1,21,29,2,13,2,1
"Activid.inmobil., empres. y de alquiler (146)",52,3,,19,21,1,4,4,
"Admin.pub. y defensa; p. segur.soc.afil (147)",18,1,,4,5,,4,,4
"Enseñanza (148)",24,,,,2,3,15,,4
"Otras activ. serv.comun.soc y personales (150)",11,1,,2,3,,2,1,2
"Hogares privados con servicio doméstico (151)",17,,,9,5,1,,1,1
"Actividad economica no especificada (153)",8,1,,1,5,1,,,
"Hombres (154)",1311,110,4,656,379,41,78,17,26
"Agric., ganadería, caza y silvicultura (155)",826,95,1,501,195,12,18,1,3
"Pesca (156)",44,1,1,21,18,,,1,2
"Explotación de minas y canteras (157)",44,,,,13,9,10,4,8
"Industrias manufactureras (158)",105,1,1,31,57,7,6,,2
"Suministro de electricidad, gas y agua (159)",15,1,,8,4,1,,1,
"Construcción (160)",51,1,,19,22,1,5,1,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",70,5,,30,11,7,14,1,2
"Venta, mant.y rep. veh.autom.y motoc. (162)",6,,,,1,2,3,,
"Comercio al por mayor (163)",22,5,,6,1,2,6,1,1
"Comercio al por menor (164)",42,,,24,9,3,5,,1
"Hoteles y restaurantes (165)",5,,,2,,,1,1,1
"Trans., almac. y comunicaciones (166)",69,2,1,21,28,2,13,2,
"Activid.inmobil., empres. y de alquiler (168)",45,3,,16,19,1,2,4,
"Admin.pub. y defensa; p. segur.soc.afil (169)",14,,,4,5,,2,,3
"Enseñanza (170)",6,,,,,,5,,1
"Otras activ. serv.comun.soc y personales (172)",10,,,2,3,,2,1,2
"Actividad economica no especificada (175)",7,1,,1,4,1,,,
"Mujeres (176)",179,22,,77,27,14,23,2,14
"Agric., ganadería, caza y silvicultura (177)",30,3,,17,6,3,,,1
"Pesca (178)",6,,,4,1,1,,,
"Explotación de minas y canteras (179)",1,,,,,,,1,
"Industrias manufactureras (180)",38,2,,15,5,4,6,,6
"Construcción (182)",1,1,,,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",47,10,,27,4,2,3,,1
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,,1,,,,
"Comercio al por mayor (185)",4,1,,3,,,,,
"Comercio al por menor (186)",42,9,,24,3,2,3,,1
"Hoteles y restaurantes (187)",6,4,,2,,,,,
"Trans., almac. y comunicaciones (188)",2,,,,1,,,,1
"Activid.inmobil., empres. y de alquiler (190)",7,,,3,2,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",4,1,,,,,2,,1
"Enseñanza (192)",18,,,,2,3,10,,3
"Otras activ. serv.comun.soc y personales (194)",1,1,,,,,,,
"Hogares privados con servicio doméstico (195)",17,,,9,5,1,,1,1
"Actividad economica no especificada (197)",1,,,,1,,,,
