"CUADRO Nº 12: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (031)",2537,2197,234,78,28
"Obreros construc.,conf.,papel, fab., instr. (032)",1966,1678,173,67,48
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (033)",15362,13974,667,346,375
"Otra (034)",160,,,,160
"Ocupación no especificada (035)",1643,1247,162,127,107
,,,,,
"URBANA (036)",149075,97226,16233,15956,19660
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (037)",534,83,158,119,174
"Profes., científicos e intelectuales (038)",26143,7901,4175,6413,7654
"Técnicos de nivel medio y trab. asimilados (039)",12586,6853,1665,1731,2337
"Jefes y empleados de oficina (040)",9711,2661,1425,2060,3565
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",35415,29562,3008,1987,858
"Agricult.trabaj.calif.agrop.y pesqueros (042)",2053,1826,213,9,5
"Obreros y oper.minas,cant.,ind.manuf.y otros (043)",12099,10098,1242,454,305
"Obreros construc.,conf.,papel, fab., instr. (044)",19939,15461,1965,1411,1102
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (045)",24872,20222,1895,1340,1415
"Otra (046)",1915,,,,1915
"Ocupación no especificada (047)",3808,2559,487,432,330
"Hombres (048)",81917,50570,9903,9339,12105
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (049)",344,51,89,71,133
"Profes., científicos e intelectuales (050)",12994,4194,1955,2941,3904
"Técnicos de nivel medio y trab. asimilados (051)",7170,3997,1022,1013,1138
"Jefes y empleados de oficina (052)",4680,1099,651,994,1936
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",13374,9835,1626,1282,631
"Agricult.trabaj.calif.agrop.y pesqueros (054)",1521,1353,157,7,4
"Obreros y oper.minas,cant.,ind.manuf.y otros (055)",9655,7978,1020,380,277
"Obreros construc.,conf.,papel, fab., instr. (056)",18006,13812,1794,1344,1056
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (057)",10203,6897,1262,999,1045
"Otra (058)",1756,,,,1756
"Ocupación no especificada (059)",2214,1354,327,308,225
"Mujeres (060)",67158,46656,6330,6617,7555
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (061)",190,32,69,48,41
"Profes., científicos e intelectuales (062)",13149,3707,2220,3472,3750
"Técnicos de nivel medio y trab. asimilados (063)",5416,2856,643,718,1199
"Jefes y empleados de oficina (064)",5031,1562,774,1066,1629
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",22041,19727,1382,705,227
"Agricult.trabaj.calif.agrop.y pesqueros (066)",532,473,56,2,1
"Obreros y oper.minas,cant.,ind.manuf.y otros (067)",2444,2120,222,74,28
"Obreros construc.,conf.,papel, fab., instr. (068)",1933,1649,171,67,46
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (069)",14669,13325,633,341,370
"Otra (070)",159,,,,159
"Ocupación no especificada (071)",1594,1205,160,124,105
,,,,,
"RURAL (072)",5439,4477,575,223,164
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (073)",5,,2,,3
"Profes., científicos e intelectuales (074)",93,45,17,17,14
"Técnicos de nivel medio y trab. asimilados (075)",86,57,9,10,10
"Jefes y empleados de oficina (076)",72,24,13,15,20
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",534,453,38,33,10
"Agricult.trabaj.calif.agrop.y pesqueros (078)",1847,1658,189,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (079)",384,309,54,19,2
"Obreros construc.,conf.,papel, fab., instr. (080)",749,558,105,60,26
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (081)",1549,1290,140,58,61
"Otra (082)",13,,,,13
"Ocupación no especificada (083)",107,83,8,11,5
"Hombres (084)",3838,3055,470,183,130
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (085)",3,,2,,1
"Profes., científicos e intelectuales (086)",49,18,12,11,8
"Técnicos de nivel medio y trab. asimilados (087)",56,36,6,9,5
"Jefes y empleados de oficina (088)",31,7,7,6,11
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",186,134,23,21,8
"Agricult.trabaj.calif.agrop.y pesqueros (090)",1580,1417,163,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (091)",291,232,42,15,2
"Obreros construc.,conf.,papel, fab., instr. (092)",716,529,103,60,24
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",856,641,106,53,56
"Otra (094)",12,,,,12
"Ocupación no especificada (095)",58,41,6,8,3
"Mujeres (096)",1601,1422,105,40,34
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",2,,,,2
"Profes., científicos e intelectuales (098)",44,27,5,6,6
"Técnicos de nivel medio y trab. asimilados (099)",30,21,3,1,5
"Jefes y empleados de oficina (100)",41,17,6,9,9
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",348,319,15,12,2
"Agricult.trabaj.calif.agrop.y pesqueros (102)",267,241,26,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",93,77,12,4,
"Obreros construc.,conf.,papel, fab., instr. (104)",33,29,2,,2
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",693,649,34,5,5
"Otra (106)",1,,,,1
"Ocupación no especificada (107)",49,42,2,3,2
