"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Trans., almac. y comunicaciones (150)",337,,3,2,6,18,,,115,193,,,
"Intermediación financiera (151)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (152)",60,,11,14,3,7,,,10,15,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",74,7,1,,16,3,,,2,41,4,,
"Enseñanza (154)",186,2,181,1,,,,,,2,,,
"Servicios sociales y de salud (155)",33,,5,16,2,4,,,,6,,,
"Otras activ. serv.comun.soc y personales (156)",53,,4,12,,5,,1,4,27,,,
"Hogares privados con servicio doméstico (157)",72,,,,,,,,,72,,,
"Actividad economica no especificada (159)",425,,1,1,4,,,,,,,419,
"Desocupado (160)",188,,,,,,,,,,,,188
"Hombres (161)",9718,7,107,36,25,117,5966,172,489,2449,4,202,144
"Agric., ganadería, caza y silvicultura (162)",7923,,3,7,,,5960,,20,1933,,,
"Pesca (163)",6,,,,,,6,,,,,,
"Explotación de minas y canteras (164)",28,,,,,,,13,1,14,,,
"Industrias manufactureras (165)",197,,1,1,,,,127,66,2,,,
"Suministro de electricidad, gas y agua (166)",4,,,,1,,,2,,1,,,
"Construcción (167)",468,,1,2,,,,2,274,189,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",124,,1,3,,74,,27,,19,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",24,,,,,1,,23,,,,,
"Comercio al por mayor (170)",7,,,2,,5,,,,,,,
"Comercio al por menor (171)",93,,1,1,,68,,4,,19,,,
"Hoteles y restaurantes (172)",32,,,3,2,20,,,,7,,,
"Trans., almac. y comunicaciones (173)",322,,1,1,4,13,,,112,191,,,
"Intermediación financiera (174)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (175)",51,,9,8,3,7,,,10,14,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",67,6,1,,12,2,,,2,40,4,,
"Enseñanza (177)",87,1,84,1,,,,,,1,,,
"Servicios sociales y de salud (178)",8,,3,2,1,1,,,,1,,,
"Otras activ. serv.comun.soc y personales (179)",34,,3,7,,,,1,4,19,,,
"Hogares privados con servicio doméstico (180)",18,,,,,,,,,18,,,
"Actividad economica no especificada (182)",204,,,1,1,,,,,,,202,
"Desocupado (183)",144,,,,,,,,,,,,144
"Mujeres (184)",3183,2,105,35,12,277,652,191,58,1590,,217,44
"Agric., ganadería, caza y silvicultura (185)",2099,,,1,,,652,,,1446,,,
"Industrias manufactureras (188)",242,,,1,,,,190,51,,,,
"Construcción (190)",5,,,,,,,,4,1,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",227,,,2,,184,,1,,40,,,
"Comercio al por mayor (193)",6,,,1,,5,,,,,,,
"Comercio al por menor (194)",221,,,1,,179,,1,,40,,,
"Hoteles y restaurantes (195)",117,,,5,2,79,,,,31,,,
"Trans., almac. y comunicaciones (196)",15,,2,1,2,5,,,3,2,,,
"Activid.inmobil., empres. y alquileres (198)",9,,2,6,,,,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",7,1,,,4,1,,,,1,,,
"Enseñanza (200)",99,1,97,,,,,,,1,,,
"Servicios sociales y de salud (201)",25,,2,14,1,3,,,,5,,,
"Otras activ. serv.comun.soc y personales (202)",19,,1,5,,5,,,,8,,,
"Hogares privados con servicio doméstico (203)",54,,,,,,,,,54,,,
"Actividad economica no especificada (205)",221,,1,,3,,,,,,,217,
"Desocupado (206)",44,,,,,,,,,,,,44
