"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Industrias manufactureras (048)",34,7,,13,7,2,1,,4
"Construcción (050)",19,2,,9,5,1,1,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",360,33,,115,172,13,13,6,8
"Venta, mant.y rep. veh.autom.y motoc. (052)",2,,,,2,,,,
"Comercio al por mayor (053)",10,1,,4,5,,,,
"Comercio al por menor (054)",348,32,,111,165,13,13,6,8
"Hoteles y restaurantes (055)",143,19,,51,57,9,5,2,
"Trans., almac. y comunicaciones (056)",8,,,,2,1,1,2,2
"Intermediación financiera (057)",1,,,,,,,,1
"Activid.inmobil., empres. y de alquiler (058)",6,,,2,1,,2,1,
"Admin.pub. y defensa; p. segur.soc.afil (059)",74,3,,9,23,7,11,7,14
"Enseñanza (060)",218,,,,18,12,92,13,83
"Servicios sociales y de salud (061)",80,1,,1,1,3,29,2,43
"Otras activ. serv.comun.soc y personales (062)",36,4,,9,8,4,6,,5
"Hogares privados con servicio doméstico (063)",58,6,,23,22,4,1,1,1
"Actividad economica no especificada (065)",117,38,,45,25,2,2,3,2
,,,,,,,,,
"URBANA (066)",4144,317,1,1219,1540,169,349,160,389
"Agric., ganadería, caza y silvicultura (067)",2189,242,1,894,866,52,54,40,40
"Pesca (068)",1,,,1,,,,,
"Explotación de minas y canteras (069)",55,1,,11,25,1,5,4,8
"Industrias manufactureras (070)",73,4,,26,31,5,2,,5
"Suministro de electricidad, gas y agua (071)",6,,,2,,,3,,1
"Construcción (072)",198,5,,44,108,10,16,9,6
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",405,23,,110,202,21,22,18,9
"Venta, mant.y rep. veh.autom.y motoc. (074)",15,,,,8,2,4,1,
"Comercio al por mayor (075)",23,,,7,11,,2,2,1
"Comercio al por menor (076)",367,23,,103,183,19,16,15,8
"Hoteles y restaurantes (077)",149,14,,45,64,13,5,6,2
"Trans., almac. y comunicaciones (078)",152,,,14,91,13,9,19,6
"Intermediación financiera (079)",4,,,,,,,1,3
"Activid.inmobil., empres. y de alquiler (080)",42,1,,5,7,3,6,5,15
"Admin.pub. y defensa; p. segur.soc.afil (081)",245,4,,24,77,23,36,28,53
"Enseñanza (082)",384,,,1,25,12,147,22,177
"Servicios sociales y de salud (083)",94,1,,1,1,3,31,5,52
"Otras activ. serv.comun.soc y personales (084)",39,5,,6,9,6,7,,6
"Hogares privados con servicio doméstico (085)",44,3,,12,22,4,1,1,1
"Actividad economica no especificada (087)",64,14,,23,12,3,5,2,5
"Hombres (088)",2849,128,1,862,1174,108,198,129,249
"Agric., ganadería, caza y silvicultura (089)",1718,117,1,700,743,40,44,36,37
"Pesca (090)",1,,,1,,,,,
"Explotación de minas y canteras (091)",53,,,11,25,1,4,4,8
"Industrias manufactureras (092)",50,1,,17,25,3,1,,3
"Suministro de electricidad, gas y agua (093)",6,,,2,,,3,,1
"Construcción (094)",188,4,,41,105,9,15,9,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",155,1,,36,83,10,10,12,3
"Venta, mant.y rep. veh.autom.y motoc. (096)",14,,,,7,2,4,1,
"Comercio al por mayor (097)",15,,,4,6,,2,2,1
"Comercio al por menor (098)",126,1,,32,70,8,4,9,2
"Hoteles y restaurantes (099)",38,,,11,16,4,1,4,2
"Trans., almac. y comunicaciones (100)",145,,,14,90,12,8,17,4
"Intermediación financiera (101)",3,,,,,,,1,2
"Activid.inmobil., empres. y de alquiler (102)",36,1,,3,6,3,4,4,15
"Admin.pub. y defensa; p. segur.soc.afil (103)",182,3,,15,59,16,25,23,41
"Enseñanza (104)",203,,,1,12,5,68,14,103
"Servicios sociales y de salud (105)",32,,,,,1,9,3,19
"Otras activ. serv.comun.soc y personales (106)",11,1,,,3,3,2,,2
"Hogares privados con servicio doméstico (107)",6,,,2,3,,,1,
"Actividad economica no especificada (109)",22,,,8,4,1,4,1,4
"Mujeres (110)",1295,189,,357,366,61,151,31,140
"Agric., ganadería, caza y silvicultura (111)",471,125,,194,123,12,10,4,3
"Explotación de minas y canteras (113)",2,1,,,,,1,,
"Industrias manufactureras (114)",23,3,,9,6,2,1,,2
"Construcción (116)",10,1,,3,3,1,1,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",250,22,,74,119,11,12,6,6
"Venta, mant.y rep. veh.autom.y motoc. (118)",1,,,,1,,,,
"Comercio al por mayor (119)",8,,,3,5,,,,
"Comercio al por menor (120)",241,22,,71,113,11,12,6,6
"Hoteles y restaurantes (121)",111,14,,34,48,9,4,2,
"Trans., almac. y comunicaciones (122)",7,,,,1,1,1,2,2
"Intermediación financiera (123)",1,,,,,,,,1
"Activid.inmobil., empres. y de alquiler (124)",6,,,2,1,,2,1,
"Admin.pub. y defensa; p. segur.soc.afil (125)",63,1,,9,18,7,11,5,12
"Enseñanza (126)",181,,,,13,7,79,8,74
"Servicios sociales y de salud (127)",62,1,,1,1,2,22,2,33
"Otras activ. serv.comun.soc y personales (128)",28,4,,6,6,3,5,,4
"Hogares privados con servicio doméstico (129)",38,3,,10,19,4,1,,1
"Actividad economica no especificada (131)",42,14,,15,8,2,1,1,1
,,,,,,,,,
"RURAL (132)",5080,738,6,1820,1808,139,278,81,210
"Agric., ganadería, caza y silvicultura (133)",3326,672,4,1523,1023,39,30,20,15
"Pesca (134)",4,,,3,1,,,,
"Explotación de minas y canteras (135)",876,1,1,46,458,70,172,31,97
"Industrias manufactureras (136)",44,6,,15,16,,5,,2
"Suministro de electricidad, gas y agua (137)",3,,,2,,1,,,
"Construcción (138)",172,9,,65,87,1,4,4,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",176,13,1,57,89,6,5,1,4
"Venta, mant.y rep. veh.autom.y motoc. (140)",7,,,,5,,2,,
"Comercio al por mayor (141)",6,1,,1,4,,,,
"Comercio al por menor (142)",163,12,1,56,80,6,3,1,4
"Hoteles y restaurantes (143)",39,5,,17,12,3,2,,
"Trans., almac. y comunicaciones (144)",49,,,15,22,3,1,7,1
"Intermediación financiera (145)",2,,,,,,,2,
"Activid.inmobil., empres. y de alquiler (146)",11,,,2,3,,1,,5
"Admin.pub. y defensa; p. segur.soc.afil (147)",96,3,,13,43,1,20,4,12
"Enseñanza (148)",102,,,2,12,9,25,7,47
"Servicios sociales y de salud (149)",27,,,,,1,8,,18
"Otras activ. serv.comun.soc y personales (150)",21,,,5,7,4,2,,3
"Hogares privados con servicio doméstico (151)",22,3,,14,4,,,1,
"Actividad economica no especificada (153)",110,26,,41,31,1,3,4,4
"Hombres (154)",4176,441,4,1524,1599,123,244,70,171
"Agric., ganadería, caza y silvicultura (155)",2781,426,2,1342,920,34,25,19,13
"Pesca (156)",4,,,3,1,,,,
"Explotación de minas y canteras (157)",849,,1,45,450,68,167,31,87
"Industrias manufactureras (158)",33,2,,11,15,,5,,
"Suministro de electricidad, gas y agua (159)",3,,,2,,1,,,
"Construcción (160)",163,8,,59,85,1,4,4,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",66,2,1,16,36,4,4,1,2
"Venta, mant.y rep. veh.autom.y motoc. (162)",6,,,,4,,2,,
"Comercio al por mayor (163)",4,,,,4,,,,
"Comercio al por menor (164)",56,2,1,16,28,4,2,1,2
"Hoteles y restaurantes (165)",7,,,,3,3,1,,
"Trans., almac. y comunicaciones (166)",48,,,15,21,3,1,7,1
"Intermediación financiera (167)",2,,,,,,,2,
"Activid.inmobil., empres. y de alquiler (168)",11,,,2,3,,1,,5
"Admin.pub. y defensa; p. segur.soc.afil (169)",85,1,,13,38,1,20,2,10
"Enseñanza (170)",65,,,2,7,4,12,2,38
"Servicios sociales y de salud (171)",9,,,,,,1,,8
"Otras activ. serv.comun.soc y personales (172)",13,,,2,5,3,1,,2
"Hogares privados con servicio doméstico (173)",2,,,1,1,,,,
"Actividad economica no especificada (175)",35,2,,11,14,1,2,2,3
"Mujeres (176)",904,297,2,296,209,16,34,11,39
"Agric., ganadería, caza y silvicultura (177)",545,246,2,181,103,5,5,1,2
"Explotación de minas y canteras (179)",27,1,,1,8,2,5,,10
"Industrias manufactureras (180)",11,4,,4,1,,,,2
"Construcción (182)",9,1,,6,2,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",110,11,,41,53,2,1,,2
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,,1,,,,
"Comercio al por mayor (185)",2,1,,1,,,,,
"Comercio al por menor (186)",107,10,,40,52,2,1,,2
"Hoteles y restaurantes (187)",32,5,,17,9,,1,,
"Trans., almac. y comunicaciones (188)",1,,,,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",11,2,,,5,,,2,2
"Enseñanza (192)",37,,,,5,5,13,5,9
"Servicios sociales y de salud (193)",18,,,,,1,7,,10
"Otras activ. serv.comun.soc y personales (194)",8,,,3,2,1,1,,1
"Hogares privados con servicio doméstico (195)",20,3,,13,3,,,1,
"Actividad economica no especificada (197)",75,24,,30,17,,1,2,1
