"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 12 a 14 años (031)",475,473,471,2,,,,,,,2,2
"De 15 a 19 años (032)",289,281,215,54,9,3,,,,,8,81
"De 20 a 24 años (033)",263,247,37,74,80,39,16,1,,,16,424
"De 25 a 29 años (034)",252,247,8,32,75,66,60,5,1,,5,681
"De 30 a 34 años (035)",214,211,3,15,33,42,74,41,3,,3,816
"De 35 a 39 años (036)",240,240,2,13,14,40,84,61,21,5,,1153
"De 40 a 44 años (037)",213,209,4,3,9,10,66,63,32,22,4,1252
"De 45 a 49 años (038)",191,190,3,12,4,13,44,53,39,22,1,1167
"De 50 y más años (039)",448,438,10,7,16,25,81,108,93,98,10,3098
"Secundaria (040)",1107,1083,617,105,118,81,88,41,22,11,24,1531
"De 12 a 14 años (041)",217,216,216,,,,,,,,1,
"De 15 a 19 años (042)",398,394,356,32,5,1,,,,,4,45
"De 20 a 24 años (043)",123,111,31,49,25,6,,,,,12,117
"De 25 a 29 años (044)",111,107,6,17,47,23,13,1,,,4,242
"De 30 a 34 años (045)",56,55,3,4,15,18,11,4,,,1,160
"De 35 a 39 años (046)",62,62,3,1,10,17,24,7,,,,220
"De 40 a 44 años (047)",57,57,1,,4,11,17,12,8,4,,303
"De 45 a 49 años (048)",37,36,,1,5,1,11,9,7,2,1,200
"De 50 y más años (049)",46,45,1,1,7,4,12,8,7,5,1,244
"Sup. no Univ. incompleta (050)",109,106,32,26,17,13,12,2,3,1,3,200
"De 15 a 19 años (052)",24,23,19,4,,,,,,,1,4
"De 20 a 24 años (053)",33,32,10,14,6,2,,,,,1,32
"De 25 a 29 años (054)",18,17,2,6,4,3,2,,,,1,31
"De 30 a 34 años (055)",10,10,,2,5,2,1,,,,,22
"De 35 a 39 años (056)",10,10,1,,2,2,4,,1,,,34
"De 40 a 44 años (057)",7,7,,,,3,3,1,,,,30
"De 50 y más años (059)",7,7,,,,1,2,1,2,1,,47
"Sup. no Univ. completa (060)",224,211,24,40,60,42,28,5,9,3,13,551
"De 20 a 24 años (063)",29,21,6,9,4,,2,,,,8,25
"De 25 a 29 años (064)",32,29,6,12,6,4,,1,,,3,42
"De 30 a 34 años (065)",56,54,8,14,20,11,1,,,,2,92
"De 35 a 39 años (066)",34,34,2,2,16,8,5,1,,,,85
"De 40 a 44 años (067)",32,32,,1,10,7,9,3,1,1,,119
"De 45 a 49 años (068)",17,17,1,1,1,9,2,,3,,,65
"De 50 y más años (069)",24,24,1,1,3,3,9,,5,2,,123
"Sup. Univ. incompleta (070)",49,47,8,12,14,4,4,3,,2,2,112
"De 15 a 19 años (072)",2,2,1,1,,,,,,,,1
"De 20 a 24 años (073)",4,4,4,,,,,,,,,
"De 25 a 29 años (074)",9,9,1,3,4,,1,,,,,15
"De 30 a 34 años (075)",16,15,1,7,4,1,2,,,,1,26
"De 35 a 39 años (076)",5,5,1,1,2,1,,,,,,8
"De 40 a 44 años (077)",5,4,,,1,1,1,1,,,1,15
"De 45 a 49 años (078)",5,5,,,2,1,,1,,1,,27
"De 50 y más años (079)",3,3,,,1,,,1,,1,,20
"Sup. Univ. completa (080)",111,100,12,18,19,16,19,6,3,7,11,323
"De 20 a 24 años (083)",3,2,1,1,,,,,,,1,1
"De 25 a 29 años (084)",21,15,6,6,2,1,,,,,6,13
"De 30 a 34 años (085)",24,21,3,5,4,4,4,1,,,3,50
"De 35 a 39 años (086)",17,16,,4,5,2,4,,1,,1,46
"De 40 a 44 años (087)",18,18,1,2,3,3,8,,,1,,60
"De 45 a 49 años (088)",8,8,,,3,4,1,,,,,23
"De 50 y más años (089)",20,20,1,,2,2,2,5,2,6,,130
,,,,,,,,,,,,
"URBANA (100)",2051,2005,622,185,256,223,292,196,128,103,46,6166
"De 12 a 14 años (101)",274,274,273,1,,,,,,,,1
"De 15 a 19 años (102)",289,283,254,23,5,1,,,,,6,36
"De 20 a 24 años (103)",155,141,37,55,35,11,2,1,,,14,173
"De 25 a 29 años (104)",183,173,16,37,67,43,9,1,,,10,343
"De 30 a 34 años (105)",177,173,10,33,49,43,32,5,1,,4,436
"De 35 a 39 años (106)",183,181,8,11,41,42,59,16,4,,2,620
"De 40 a 44 años (107)",180,177,3,7,22,27,57,41,10,10,3,829
"De 45 a 49 años (108)",159,158,2,10,11,20,45,32,25,13,1,854
"De 50 y más años (109)",451,445,19,8,26,36,88,100,88,80,6,2874
"Sin nivel (110)",264,256,23,17,18,28,55,48,31,36,8,1371
"De 15 a 19 años (112)",4,3,2,1,,,,,,,1,1
"De 20 a 24 años (113)",9,9,3,2,2,1,1,,,,,13
"De 25 a 29 años (114)",10,9,3,1,1,4,,,,,1,15
"De 30 a 34 años (115)",17,17,,2,3,6,4,1,1,,,56
"De 35 a 39 años (116)",23,22,1,1,2,4,6,7,1,,1,102
"De 40 a 44 años (117)",22,20,1,4,1,,5,8,,1,2,90
"De 45 a 49 años (118)",24,23,1,2,2,,8,5,2,3,1,124
"De 50 y más años (119)",155,153,12,4,7,13,31,27,27,32,2,970
"Educacion Inicial (120)",3,3,2,1,,,,,,,,1
"De 15 a 19 años (122)",3,3,2,1,,,,,,,,1
"Primaria (130)",819,810,216,55,80,83,136,115,76,49,9,3002
"De 12 a 14 años (131)",145,145,144,1,,,,,,,,1
"De 15 a 19 años (132)",66,63,53,7,3,,,,,,3,13
"De 20 a 24 años (133)",57,55,10,17,17,9,1,1,,,2,89
"De 25 a 29 años (134)",63,63,2,9,25,22,5,,,,,145
"De 30 a 34 años (135)",51,51,1,8,11,11,17,3,,,,154
"De 35 a 39 años (136)",64,64,,3,11,15,27,6,2,,,246
"De 40 a 44 años (137)",67,67,2,,5,5,20,23,7,5,,369
"De 45 a 49 años (138)",91,91,,7,1,6,28,22,19,8,,543
"De 50 y más años (139)",215,211,4,3,7,15,38,60,48,36,4,1442
"Secundaria (140)",598,588,332,41,74,49,51,23,11,7,10,872
"De 12 a 14 años (141)",129,129,129,,,,,,,,,
"De 15 a 19 años (142)",199,198,183,12,2,1,,,,,1,19
"De 20 a 24 años (143)",50,43,11,19,12,1,,,,,7,46
"De 25 a 29 años (144)",61,59,4,8,30,12,4,1,,,2,127
"De 30 a 34 años (145)",26,26,1,1,8,10,5,1,,,,76
"De 35 a 39 años (146)",43,43,3,1,8,13,15,3,,,,141
"De 40 a 44 años (147)",36,36,,,4,8,12,8,2,2,,173
"De 45 a 49 años (148)",18,18,,,3,1,6,4,3,1,,94
"De 50 y más años (149)",36,36,1,,7,3,9,6,6,4,,196
"Sup. no Univ. incompleta (150)",75,73,19,18,14,10,9,2,1,,2,138
"De 15 a 19 años (152)",16,15,13,2,,,,,,,1,2
"De 20 a 24 años (153)",20,19,5,10,4,,,,,,1,18
"De 25 a 29 años (154)",9,9,,4,3,2,,,,,,16
"De 30 a 34 años (155)",10,10,,2,5,2,1,,,,,22
"De 35 a 39 años (156)",9,9,1,,2,2,4,,,,,26
"De 40 a 44 años (157)",6,6,,,,3,2,1,,,,25
"De 50 y más años (159)",5,5,,,,1,2,1,1,,,29
"Sup. no Univ. completa (160)",161,156,16,32,43,33,21,1,7,3,5,411
"De 20 a 24 años (163)",13,10,4,6,,,,,,,3,6
"De 25 a 29 años (164)",17,16,2,8,4,2,,,,,1,22
"De 30 a 34 años (165)",44,43,6,13,15,9,,,,,1,70
"De 35 a 39 años (166)",26,26,2,2,13,5,4,,,,,60
"De 40 a 44 años (167)",28,28,,1,8,7,9,1,1,1,,103
"De 45 a 49 años (168)",14,14,1,1,1,8,2,,1,,,45
"De 50 y más años (169)",19,19,1,1,2,2,6,,5,2,,105
"Sup. Univ. incompleta (170)",35,33,5,7,11,4,2,2,,2,2,87
"De 15 a 19 años (172)",1,1,1,,,,,,,,,
"De 20 a 24 años (173)",3,3,3,,,,,,,,,
"De 25 a 29 años (174)",5,5,,2,3,,,,,,,8
"De 30 a 34 años (175)",11,10,,5,3,1,1,,,,1,18
"De 35 a 39 años (176)",3,3,1,,1,1,,,,,,5
"De 40 a 44 años (177)",4,3,,,1,1,1,,,,1,9
"De 45 a 49 años (178)",5,5,,,2,1,,1,,1,,27
"De 50 y más años (179)",3,3,,,1,,,1,,1,,20
"Sup. Univ. completa (180)",96,86,9,14,16,16,18,5,2,6,10,284
"De 20 a 24 años (183)",3,2,1,1,,,,,,,1,1
"De 25 a 29 años (184)",18,12,5,5,1,1,,,,,6,10
"De 30 a 34 años (185)",18,16,2,2,4,4,4,,,,2,40
"De 35 a 39 años (186)",15,14,,4,4,2,3,,1,,1,40
"De 40 a 44 años (187)",17,17,,2,3,3,8,,,1,,60
"De 45 a 49 años (188)",7,7,,,2,4,1,,,,,21
"De 50 y más años (189)",18,18,1,,2,2,2,5,1,5,,112
,,,,,,,,,,,,
"RURAL (200)",3280,3186,906,291,299,278,495,420,277,220,94,11420
"De 12 a 14 años (201)",428,425,424,1,,,,,,,3,1
"De 15 a 19 años (202)",456,447,358,75,10,4,,,,,9,107
"De 20 a 24 años (203)",351,325,63,100,93,48,20,1,,,26,520
"De 25 a 29 años (204)",321,306,18,46,82,70,79,8,3,,15,841
"De 30 a 34 años (205)",302,293,12,19,44,54,95,61,7,1,9,1143
"De 35 a 39 años (206)",294,292,2,14,20,40,86,89,30,11,2,1483
"De 40 a 44 años (207)",257,251,10,6,8,14,70,70,47,26,6,1505
"De 45 a 49 años (208)",198,192,3,10,10,13,33,53,45,25,6,1215
"De 50 y más años (209)",673,655,16,20,32,35,112,138,145,157,18,4605
"Sin nivel (210)",876,846,56,45,69,77,156,179,148,116,30,4817
"De 12 a 14 años (211)",10,10,10,,,,,,,,,
"De 15 a 19 años (212)",24,23,16,5,1,1,,,,,1,10
"De 20 a 24 años (213)",40,38,8,6,11,9,3,1,,,2,75
"De 25 a 29 años (214)",51,46,2,6,10,12,12,2,2,,5,145
"De 30 a 34 años (215)",86,83,4,3,9,13,30,19,4,1,3,357
"De 35 a 39 años (216)",86,84,,3,10,8,18,29,10,6,2,455
"De 40 a 44 años (217)",83,81,6,3,2,6,18,23,16,7,2,465
"De 45 a 49 años (218)",75,71,,4,4,5,12,17,19,10,4,463
"De 50 y más años (219)",421,410,10,15,22,23,63,88,97,92,11,2847
"Educacion Inicial (220)",3,3,1,,,2,,,,,,6
"De 15 a 19 años (222)",1,1,1,,,,,,,,,
"De 20 a 24 años (223)",2,2,,,,2,,,,,,6
"Primaria (230)",1766,1726,537,157,160,155,289,217,113,98,40,5672
"De 12 a 14 años (231)",330,328,327,1,,,,,,,2,1
"De 15 a 19 años (232)",223,218,162,47,6,3,,,,,5,68
"De 20 a 24 años (233)",206,192,27,57,63,30,15,,,,14,335
"De 25 a 29 años (234)",189,184,6,23,50,44,55,5,1,,5,536
"De 30 a 34 años (235)",163,160,2,7,22,31,57,38,3,,3,662
"De 35 a 39 años (236)",176,176,2,10,3,25,57,55,19,5,,907
"De 40 a 44 años (237)",146,142,2,3,4,5,46,40,25,17,4,883
"De 45 a 49 años (238)",100,99,3,5,3,7,16,31,20,14,1,624
"De 50 y más años (239)",233,227,6,4,9,10,43,48,45,62,6,1656
"Secundaria (240)",509,495,285,64,44,32,37,18,11,4,14,659
"De 12 a 14 años (241)",88,87,87,,,,,,,,1,
"De 15 a 19 años (242)",199,196,173,20,3,,,,,,3,26
"De 20 a 24 años (243)",73,68,20,30,13,5,,,,,5,71
"De 25 a 29 años (244)",50,48,2,9,17,11,9,,,,2,115
"De 30 a 34 años (245)",30,29,2,3,7,8,6,3,,,1,84
"De 35 a 39 años (246)",19,19,,,2,4,9,4,,,,79
"De 40 a 44 años (247)",21,21,1,,,3,5,4,6,2,,130
"De 45 a 49 años (248)",19,18,,1,2,,5,5,4,1,1,106
"De 50 y más años (249)",10,9,,1,,1,3,2,1,1,1,48
"Sup. no Univ. incompleta (250)",34,33,13,8,3,3,3,,2,1,1,62
"De 15 a 19 años (252)",8,8,6,2,,,,,,,,2
"De 20 a 24 años (253)",13,13,5,4,2,2,,,,,,14
"De 25 a 29 años (254)",9,8,2,2,1,1,2,,,,1,15
"De 35 a 39 años (256)",1,1,,,,,,,1,,,8
"De 40 a 44 años (257)",1,1,,,,,1,,,,,5
"De 50 y más años (259)",2,2,,,,,,,1,1,,18
"Sup. no Univ. completa (260)",63,55,8,8,17,9,7,4,2,,8,140
"De 20 a 24 años (263)",16,11,2,3,4,,2,,,,5,19
"De 25 a 29 años (264)",15,13,4,4,2,2,,1,,,2,20
"De 30 a 34 años (265)",12,11,2,1,5,2,1,,,,1,22
"De 35 a 39 años (266)",8,8,,,3,3,1,1,,,,25
"De 40 a 44 años (267)",4,4,,,2,,,2,,,,16
"De 45 a 49 años (268)",3,3,,,,1,,,2,,,20
"De 50 y más años (269)",5,5,,,1,1,3,,,,,18
"Sup. Univ. incompleta (270)",14,14,3,5,3,,2,1,,,,25
"De 15 a 19 años (272)",1,1,,1,,,,,,,,1
"De 20 a 24 años (273)",1,1,1,,,,,,,,,
"De 25 a 29 años (274)",4,4,1,1,1,,1,,,,,7
"De 30 a 34 años (275)",5,5,1,2,1,,1,,,,,8
"De 35 a 39 años (276)",2,2,,1,1,,,,,,,3
"De 40 a 44 años (277)",1,1,,,,,,1,,,,6
"Sup. Univ. completa (280)",15,14,3,4,3,,1,1,1,1,1,39
"De 25 a 29 años (284)",3,3,1,1,1,,,,,,,3
"De 30 a 34 años (285)",6,5,1,3,,,,1,,,1,10
"De 35 a 39 años (286)",2,2,,,1,,1,,,,,6
"De 40 a 44 años (287)",1,1,1,,,,,,,,,
"De 45 a 49 años (288)",1,1,,,1,,,,,,,2
"De 50 y más años (289)",2,2,,,,,,,1,1,,18
