"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Mujeres (044)",11520,557,26,2165,3943,1028,1328,980,1493
"Agric., ganadería, caza y silvicultura (045)",874,157,4,321,240,45,41,35,31
"Pesca (046)",13,1,,4,4,1,1,1,1
"Explotación de minas y canteras (047)",213,6,,65,114,6,9,9,4
"Industrias manufactureras (048)",437,24,1,88,174,32,50,29,39
"Suministro de electricidad, gas y agua (049)",11,,,1,2,2,5,1,
"Construcción (050)",113,4,,12,39,10,16,11,21
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",3350,158,8,746,1346,290,288,286,228
"Venta, mant.y rep. veh.autom.y motoc. (052)",73,4,,11,28,7,8,7,8
"Comercio al por mayor (053)",132,3,,23,39,11,16,17,23
"Comercio al por menor (054)",3145,151,8,712,1279,272,264,262,197
"Hoteles y restaurantes (055)",2076,118,7,522,922,151,110,153,93
"Trans., almac. y comunicaciones (056)",270,1,,17,84,28,52,55,33
"Intermediación financiera (057)",52,,,,8,10,7,9,18
"Activid.inmobil., empres. y de alquiler (058)",365,4,,16,84,53,34,53,121
"Admin.pub. y defensa; p. segur.soc.afil (059)",367,2,,15,56,45,82,48,119
"Enseñanza (060)",862,,,,35,75,324,48,380
"Servicios sociales y de salud (061)",413,1,,3,27,26,94,41,221
"Otras activ. serv.comun.soc y personales (062)",571,20,1,97,230,76,52,47,48
"Hogares privados con servicio doméstico (063)",599,22,3,129,289,75,26,40,15
"Actividad economica no especificada (065)",934,39,2,129,289,103,137,114,121
,,,,,,,,,
"URBANA (066)",27624,554,34,3936,10945,2591,2967,2753,3844
"Agric., ganadería, caza y silvicultura (067)",2500,102,2,685,1074,176,119,168,174
"Pesca (068)",88,,,17,52,4,2,5,8
"Explotación de minas y canteras (069)",1084,9,2,184,620,81,67,68,53
"Industrias manufactureras (070)",2115,45,3,325,1037,192,177,195,141
"Suministro de electricidad, gas y agua (071)",81,1,,6,24,11,11,12,16
"Construcción (072)",2182,26,2,281,1031,205,183,212,242
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",5657,160,10,1002,2346,565,531,571,472
"Venta, mant.y rep. veh.autom.y motoc. (074)",794,9,,77,322,98,122,79,87
"Comercio al por mayor (075)",271,6,,32,94,22,36,40,41
"Comercio al por menor (076)",4592,145,10,893,1930,445,373,452,344
"Hoteles y restaurantes (077)",2281,101,4,519,1004,187,130,205,131
"Trans., almac. y comunicaciones (078)",3423,30,4,396,1730,333,267,396,267
"Intermediación financiera (079)",131,,,1,20,17,17,23,53
"Activid.inmobil., empres. y de alquiler (080)",1135,5,1,50,255,132,119,159,414
"Admin.pub. y defensa; p. segur.soc.afil (081)",1293,4,,21,250,128,304,185,401
"Enseñanza (082)",1499,1,,3,60,102,531,92,710
"Servicios sociales y de salud (083)",703,2,,8,53,46,147,69,378
"Otras activ. serv.comun.soc y personales (084)",1220,26,2,160,500,154,115,140,123
"Hogares privados con servicio doméstico (085)",563,10,2,104,287,73,26,40,21
"Actividad economica no especificada (087)",1669,32,2,174,602,185,221,213,240
"Hombres (088)",17458,186,14,2177,7474,1643,1727,1820,2417
"Agric., ganadería, caza y silvicultura (089)",2003,48,,511,915,147,90,143,149
"Pesca (090)",79,,,14,49,3,2,4,7
"Explotación de minas y canteras (091)",973,5,2,149,567,77,60,62,51
"Industrias manufactureras (092)",1697,23,2,242,874,160,128,166,102
"Suministro de electricidad, gas y agua (093)",70,1,,5,22,9,6,11,16
"Construcción (094)",2095,22,2,270,998,197,174,203,229
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",2552,26,2,331,1083,295,264,295,256
"Venta, mant.y rep. veh.autom.y motoc. (096)",732,6,,69,297,92,115,73,80
"Comercio al por mayor (097)",149,4,,12,58,12,21,23,19
"Comercio al por menor (098)",1671,16,2,250,728,191,128,199,157
"Hoteles y restaurantes (099)",460,5,,65,214,46,28,61,41
"Trans., almac. y comunicaciones (100)",3177,29,4,384,1649,308,222,344,237
"Intermediación financiera (101)",80,,,1,12,7,11,14,35
"Activid.inmobil., empres. y de alquiler (102)",784,1,1,35,175,82,86,106,298
"Admin.pub. y defensa; p. segur.soc.afil (103)",929,2,,6,195,83,222,137,284
"Enseñanza (104)",683,1,,3,34,33,221,46,345
"Servicios sociales y de salud (105)",302,1,,5,26,21,58,29,162
"Otras activ. serv.comun.soc y personales (106)",666,10,1,64,276,81,64,94,76
"Hogares privados con servicio doméstico (107)",58,,,10,32,5,2,3,6
"Actividad economica no especificada (109)",850,12,,82,353,89,89,102,123
"Mujeres (110)",10166,368,20,1759,3471,948,1240,933,1427
"Agric., ganadería, caza y silvicultura (111)",497,54,2,174,159,29,29,25,25
"Pesca (112)",9,,,3,3,1,,1,1
"Explotación de minas y canteras (113)",111,4,,35,53,4,7,6,2
"Industrias manufactureras (114)",418,22,1,83,163,32,49,29,39
"Suministro de electricidad, gas y agua (115)",11,,,1,2,2,5,1,
"Construcción (116)",87,4,,11,33,8,9,9,13
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",3105,134,8,671,1263,270,267,276,216
"Venta, mant.y rep. veh.autom.y motoc. (118)",62,3,,8,25,6,7,6,7
"Comercio al por mayor (119)",122,2,,20,36,10,15,17,22
"Comercio al por menor (120)",2921,129,8,643,1202,254,245,253,187
"Hoteles y restaurantes (121)",1821,96,4,454,790,141,102,144,90
"Trans., almac. y comunicaciones (122)",246,1,,12,81,25,45,52,30
"Intermediación financiera (123)",51,,,,8,10,6,9,18
"Activid.inmobil., empres. y de alquiler (124)",351,4,,15,80,50,33,53,116
"Admin.pub. y defensa; p. segur.soc.afil (125)",364,2,,15,55,45,82,48,117
"Enseñanza (126)",816,,,,26,69,310,46,365
"Servicios sociales y de salud (127)",401,1,,3,27,25,89,40,216
"Otras activ. serv.comun.soc y personales (128)",554,16,1,96,224,73,51,46,47
"Hogares privados con servicio doméstico (129)",505,10,2,94,255,68,24,37,15
"Actividad economica no especificada (131)",819,20,2,92,249,96,132,111,117
,,,,,,,,,
"RURAL (132)",6381,436,11,1705,2728,392,442,298,369
"Agric., ganadería, caza y silvicultura (133)",2911,306,6,1015,1110,140,116,109,109
"Pesca (134)",31,2,,14,11,,2,1,1
"Explotación de minas y canteras (135)",937,11,1,229,583,39,30,21,23
"Industrias manufactureras (136)",256,9,,49,134,15,19,14,16
"Suministro de electricidad, gas y agua (137)",5,,,2,2,,,,1
"Construcción (138)",454,3,,25,135,55,88,65,83
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",454,31,,114,195,39,35,23,17
"Venta, mant.y rep. veh.autom.y motoc. (140)",64,1,,10,34,6,6,4,3
"Comercio al por mayor (141)",20,1,,6,8,2,1,1,1
"Comercio al por menor (142)",370,29,,98,153,31,28,18,13
"Hoteles y restaurantes (143)",320,22,3,80,157,18,18,11,11
"Trans., almac. y comunicaciones (144)",467,8,,72,235,35,55,33,29
"Intermediación financiera (145)",1,,,,,,1,,
"Activid.inmobil., empres. y de alquiler (146)",54,1,,4,10,10,9,4,16
"Admin.pub. y defensa; p. segur.soc.afil (147)",21,,,1,9,3,4,1,3
"Enseñanza (148)",82,,,1,10,7,29,2,33
"Servicios sociales y de salud (149)",27,,,,,1,14,2,10
"Otras activ. serv.comun.soc y personales (150)",54,5,,5,20,7,8,2,7
"Hogares privados con servicio doméstico (151)",118,18,1,39,43,12,2,3,
"Actividad economica no especificada (153)",189,20,,55,74,11,12,7,10
"Hombres (154)",5027,247,5,1299,2256,312,354,251,303
"Agric., ganadería, caza y silvicultura (155)",2534,203,4,868,1029,124,104,99,103
"Pesca (156)",27,1,,13,10,,1,1,1
"Explotación de minas y canteras (157)",835,9,1,199,522,37,28,18,21
"Industrias manufactureras (158)",237,7,,44,123,15,18,14,16
"Suministro de electricidad, gas y agua (159)",5,,,2,2,,,,1
"Construcción (160)",428,3,,24,129,53,81,63,75
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",209,7,,39,112,19,14,13,5
"Venta, mant.y rep. veh.autom.y motoc. (162)",53,,,7,31,5,5,3,2
"Comercio al por mayor (163)",10,,,3,5,1,,1,
"Comercio al por menor (164)",146,7,,29,76,13,9,9,3
"Hoteles y restaurantes (165)",65,,,12,25,8,10,2,8
"Trans., almac. y comunicaciones (166)",443,8,,67,232,32,48,30,26
"Activid.inmobil., empres. y de alquiler (168)",40,1,,3,6,7,8,4,11
"Admin.pub. y defensa; p. segur.soc.afil (169)",18,,,1,8,3,4,1,1
"Enseñanza (170)",36,,,1,1,1,15,,18
"Servicios sociales y de salud (171)",15,,,,,,9,1,5
"Otras activ. serv.comun.soc y personales (172)",37,1,,4,14,4,7,1,6
"Hogares privados con servicio doméstico (173)",24,6,,4,9,5,,,
"Actividad economica no especificada (175)",74,1,,18,34,4,7,4,6
"Mujeres (176)",1354,189,6,406,472,80,88,47,66
"Agric., ganadería, caza y silvicultura (177)",377,103,2,147,81,16,12,10,6
"Pesca (178)",4,1,,1,1,,1,,
"Explotación de minas y canteras (179)",102,2,,30,61,2,2,3,2
"Industrias manufactureras (180)",19,2,,5,11,,1,,
"Construcción (182)",26,,,1,6,2,7,2,8
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",245,24,,75,83,20,21,10,12
"Venta, mant.y rep. veh.autom.y motoc. (184)",11,1,,3,3,1,1,1,1
"Comercio al por mayor (185)",10,1,,3,3,1,1,,1
"Comercio al por menor (186)",224,22,,69,77,18,19,9,10
"Hoteles y restaurantes (187)",255,22,3,68,132,10,8,9,3
"Trans., almac. y comunicaciones (188)",24,,,5,3,3,7,3,3
"Intermediación financiera (189)",1,,,,,,1,,
"Activid.inmobil., empres. y de alquiler (190)",14,,,1,4,3,1,,5
"Admin.pub. y defensa; p. segur.soc.afil (191)",3,,,,1,,,,2
"Enseñanza (192)",46,,,,9,6,14,2,15
"Servicios sociales y de salud (193)",12,,,,,1,5,1,5
"Otras activ. serv.comun.soc y personales (194)",17,4,,1,6,3,1,1,1
"Hogares privados con servicio doméstico (195)",94,12,1,35,34,7,2,3,
"Actividad economica no especificada (197)",115,19,,37,40,7,5,3,4
