"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",917,3603,3367,36,93.4,1,
"De 45 a 49 años (038)",744,3262,3006,5,92.2,0.2,
"De 50 y más años (039)",2161,12775,10938,,85.6,,
"Viudo(a) (040)",1306,7690,6131,2,79.7,,
"De 15 a 19 años (042)",1,1,1,,100,,
"De 20 a 24 años (043)",3,8,8,,100,,
"De 25 a 29 años (044)",7,12,12,,100,,
"De 30 a 34 años (045)",13,50,43,,86,,
"De 35 a 39 años (046)",31,113,108,2,95.6,1.8,
"De 40 a 44 años (047)",40,181,161,,89,,
"De 45 a 49 años (048)",55,248,234,,94.4,,
"De 50 y más años (049)",1156,7077,5564,,78.6,,
"Divorciado(a) (050)",64,208,188,1,90.4,0.5,
"De 15 a 19 años (052)",1,,,,,,
"De 25 a 29 años (054)",1,2,2,1,100,50,
"De 30 a 34 años (055)",4,8,8,,100,,
"De 35 a 39 años (056)",8,26,26,,100,,
"De 40 a 44 años (057)",9,21,20,,95.2,,
"De 45 a 49 años (058)",5,9,9,,100,,
"De 50 y más años (059)",36,142,123,,86.6,,
"Soltero(a) (060)",7063,2957,2784,109,94.1,3.7,
"De 12 a 14 años (061)",1719,5,5,1,100,20,
"De 15 a 19 años (062)",2057,105,102,39,97.1,37.1,
"De 20 a 24 años (063)",1132,320,316,40,98.8,12.5,
"De 25 a 29 años (064)",575,371,367,15,98.9,4,
"De 30 a 34 años (065)",366,382,369,8,96.6,2.1,
"De 35 a 39 años (066)",290,372,357,5,96,1.3,
"De 40 a 44 años (067)",212,307,295,1,96.1,0.3,
"De 45 a 49 años (068)",170,239,219,,91.6,,
"De 50 y más años (069)",542,856,754,,88.1,,
,,,,,,,
"URBANA (080)",13914,30925,28063,465,90.7,1.5,
"De 12 a 14 años (081)",1229,5,5,1,100,20,
"De 15 a 19 años (082)",1803,196,189,55,96.4,28.1,
"De 20 a 24 años (083)",1702,1008,995,126,98.7,12.5,
"De 25 a 29 años (084)",1407,1786,1736,99,97.2,5.5,
"De 30 a 34 años (085)",1311,2547,2483,77,97.5,3,
"De 35 a 39 años (086)",1292,3181,3093,76,97.2,2.4,
"De 40 a 44 años (087)",1164,3679,3492,24,94.9,0.7,
"De 45 a 49 años (088)",881,3035,2842,7,93.6,0.2,
"De 50 y más años (089)",3125,15488,13228,,85.4,,
"Conviviente (090)",2748,6084,5798,227,95.3,3.7,
"De 12 a 14 años (091)",10,,,,,,
"De 15 a 19 años (092)",172,113,109,30,96.5,26.5,
"De 20 a 24 años (093)",542,552,546,68,98.9,12.3,
"De 25 a 29 años (094)",564,883,865,50,98,5.7,
"De 30 a 34 años (095)",473,1017,1000,38,98.3,3.7,
"De 35 a 39 años (096)",345,881,861,30,97.7,3.4,
"De 40 a 44 años (097)",239,848,804,7,94.8,0.8,
"De 45 a 49 años (098)",148,565,535,4,94.7,0.7,
"De 50 y más años (099)",255,1225,1078,,88,,
"Separado(a) (100)",453,1490,1343,13,90.1,0.9,
"De 12 a 14 años (101)",1,1,1,,100,,
"De 15 a 19 años (102)",8,6,6,1,100,16.7,
"De 20 a 24 años (103)",30,35,35,5,100,14.3,
"De 25 a 29 años (104)",32,47,46,1,97.9,2.1,
"De 30 a 34 años (105)",67,152,149,1,98,0.7,
"De 35 a 39 años (106)",68,180,175,4,97.2,2.2,
"De 40 a 44 años (107)",56,152,149,1,98,0.7,
"De 45 a 49 años (108)",39,156,140,,89.7,,
"De 50 y más años (109)",152,761,642,,84.4,,
"Casado(a) (110)",4240,16123,14722,150,91.3,0.9,
"De 12 a 14 años (111)",1,,,,,,
"De 15 a 19 años (112)",24,13,13,3,100,23.1,
"De 20 a 24 años (113)",150,186,182,23,97.8,12.4,
"De 25 a 29 años (114)",311,563,535,36,95,6.4,
"De 30 a 34 años (115)",450,1050,1012,33,96.4,3.1,
"De 35 a 39 años (116)",610,1730,1682,36,97.2,2.1,
"De 40 a 44 años (117)",666,2337,2211,16,94.6,0.7,
"De 45 a 49 años (118)",526,2028,1891,3,93.2,0.1,
"De 50 y más años (119)",1502,8216,7196,,87.6,,
"Viudo(a) (120)",877,4904,3984,2,81.2,,
"De 15 a 19 años (122)",1,1,1,,100,,
"De 20 a 24 años (123)",3,8,8,,100,,
"De 25 a 29 años (124)",6,9,9,,100,,
"De 30 a 34 años (125)",8,20,18,,90,,
"De 35 a 39 años (126)",23,85,80,2,94.1,2.4,
"De 40 a 44 años (127)",28,115,108,,93.9,,
"De 45 a 49 años (128)",29,117,113,,96.6,,
"De 50 y más años (129)",779,4549,3647,,80.2,,
"Divorciado(a) (130)",53,153,145,1,94.8,0.7,
"De 25 a 29 años (134)",1,2,2,1,100,50,
"De 30 a 34 años (135)",4,8,8,,100,,
"De 35 a 39 años (136)",7,20,20,,100,,
"De 40 a 44 años (137)",8,14,14,,100,,
"De 45 a 49 años (138)",5,9,9,,100,,
"De 50 y más años (139)",28,100,92,,92,,
"Soltero(a) (140)",5543,2171,2071,72,95.4,3.3,
"De 12 a 14 años (141)",1217,4,4,1,100,25,
"De 15 a 19 años (142)",1598,63,60,21,95.2,33.3,
"De 20 a 24 años (143)",977,227,224,30,98.7,13.2,
"De 25 a 29 años (144)",493,282,279,11,98.9,3.9,
"De 30 a 34 años (145)",309,300,296,5,98.7,1.7,
"De 35 a 39 años (146)",239,285,275,4,96.5,1.4,
"De 40 a 44 años (147)",167,213,206,,96.7,,
"De 45 a 49 años (148)",134,160,154,,96.3,,
"De 50 y más años (149)",409,637,573,,90,,
,,,,,,,
"RURAL (160)",5249,17415,15098,303,86.7,1.7,
"De 12 a 14 años (161)",504,2,2,,100,,
"De 15 a 19 años (162)",618,155,153,51,98.7,32.9,
"De 20 a 24 años (163)",543,681,655,73,96.2,10.7,
"De 25 a 29 años (164)",502,1060,1031,67,97.3,6.3,
"De 30 a 34 años (165)",479,1365,1287,51,94.3,3.7,
"De 35 a 39 años (166)",464,1776,1667,30,93.9,1.7,
"De 40 a 44 años (167)",412,1952,1786,29,91.5,1.5,
"De 45 a 49 años (168)",353,1833,1646,2,89.8,0.1,
"De 50 y más años (169)",1374,8591,6871,,80,,
"Conviviente (170)",1264,3898,3551,154,91.1,4,
"De 12 a 14 años (171)",2,1,1,,100,,
"De 15 a 19 años (172)",124,91,90,30,98.9,33,
"De 20 a 24 años (173)",251,367,353,47,96.2,12.8,
"De 25 a 29 años (174)",229,486,477,35,98.1,7.2,
"De 30 a 34 años (175)",189,530,504,20,95.1,3.8,
"De 35 a 39 años (176)",148,603,567,15,94,2.5,
"De 40 a 44 años (177)",96,485,449,7,92.6,1.4,
"De 45 a 49 años (178)",68,361,322,,89.2,,
"De 50 y más años (179)",157,974,788,,80.9,,
"Separado(a) (180)",84,408,343,4,84.1,1,
"De 15 a 19 años (182)",3,3,3,,100,,
"De 20 a 24 años (183)",4,4,4,,100,,
"De 25 a 29 años (184)",5,10,10,1,100,10,
"De 30 a 34 años (185)",6,14,14,1,100,7.1,
"De 35 a 39 años (186)",14,46,44,1,95.7,2.2,
"De 40 a 44 años (187)",7,34,33,1,97.1,2.9,
"De 45 a 49 años (188)",5,28,23,,82.1,,
"De 50 y más años (189)",40,269,212,,78.8,,
"Casado(a) (190)",1941,9482,8301,109,87.5,1.1,
"De 15 a 19 años (192)",31,19,18,3,94.7,15.8,
"De 20 a 24 años (193)",133,217,206,17,94.9,7.8,
"De 25 a 29 años (194)",185,472,453,27,96,5.7,
"De 30 a 34 años (195)",222,709,671,27,94.6,3.8,
"De 35 a 39 años (196)",242,1006,940,13,93.4,1.3,
"De 40 a 44 años (197)",251,1266,1156,20,91.3,1.6,
"De 45 a 49 años (198)",218,1234,1115,2,90.4,0.2,
"De 50 y más años (199)",659,4559,3742,,82.1,,
"Viudo(a) (200)",429,2786,2147,,77.1,,
"De 25 a 29 años (204)",1,3,3,,100,,
"De 30 a 34 años (205)",5,30,25,,83.3,,
"De 35 a 39 años (206)",8,28,28,,100,,
"De 40 a 44 años (207)",12,66,53,,80.3,,
"De 45 a 49 años (208)",26,131,121,,92.4,,
"De 50 y más años (209)",377,2528,1917,,75.8,,
"Divorciado(a) (210)",11,55,43,,78.2,,
"De 15 a 19 años (212)",1,,,,,,
"De 35 a 39 años (216)",1,6,6,,100,,
"De 40 a 44 años (217)",1,7,6,,85.7,,
"De 50 y más años (219)",8,42,31,,73.8,,
"Soltero(a) (220)",1520,786,713,36,90.7,4.6,
"De 12 a 14 años (221)",502,1,1,,100,,
"De 15 a 19 años (222)",459,42,42,18,100,42.9,
"De 20 a 24 años (223)",155,93,92,9,98.9,9.7,
"De 25 a 29 años (224)",82,89,88,4,98.9,4.5,
"De 30 a 34 años (225)",57,82,73,3,89,3.7,
"De 35 a 39 años (226)",51,87,82,1,94.3,1.1,
"De 40 a 44 años (227)",45,94,89,1,94.7,1.1,
"De 45 a 49 años (228)",36,79,65,,82.3,,
"De 50 y más años (229)",133,219,181,,82.6,,
