"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 20 a 24 años (053)",139,,,,,1,46,92
"De 25 a 29 años (054)",115,,,,,2,55,58
"De 30 a 34 años (055)",64,,,,,13,31,20
"De 35 a 39 años (056)",44,,,,,14,18,12
"De 40 a 44 años (057)",15,,,,1,3,6,5
"De 45 a 49 años (058)",16,,,,2,7,3,4
"De 50 y más años (059)",23,,,4,4,6,1,8
"Sup. no Univ. completa (060)",303,,,2,16,38,118,129
"De 20 a 24 años (063)",50,,,,,,17,33
"De 25 a 29 años (064)",74,,,,,2,31,41
"De 30 a 34 años (065)",65,,,,,6,33,26
"De 35 a 39 años (066)",47,,,,,9,25,13
"De 40 a 44 años (067)",27,,,,4,10,8,5
"De 45 a 49 años (068)",12,,,,1,5,4,2
"De 50 y más años (069)",28,,,2,11,6,,9
"Sup. Univ. incompleta (070)",400,,,,13,32,128,227
"De 15 a 19 años (072)",3,,,,,,1,2
"De 20 a 24 años (073)",165,,,,,,44,121
"De 25 a 29 años (074)",97,,,,,1,39,57
"De 30 a 34 años (075)",47,,,,,3,20,24
"De 35 a 39 años (076)",41,,,,,10,18,13
"De 40 a 44 años (077)",19,,,,2,10,4,3
"De 45 a 49 años (078)",13,,,,2,7,2,2
"De 50 y más años (079)",15,,,,9,1,,5
"Sup. Univ. completa (080)",765,1,,2,26,114,288,334
"De 20 a 24 años (083)",94,,,,,,24,70
"De 25 a 29 años (084)",185,,,,,7,72,106
"De 30 a 34 años (085)",156,,,,,10,89,57
"De 35 a 39 años (086)",144,,,,1,27,69,47
"De 40 a 44 años (087)",81,,,,1,30,27,23
"De 45 a 49 años (088)",52,,,,9,26,6,11
"De 50 y más años (089)",53,1,,2,15,14,1,20
,,,,,,,,
"URBANA (100)",7443,35,116,394,781,1395,2016,2706
"De 12 a 14 años (101)",13,,,,,,,13
"De 15 a 19 años (102)",103,,,,,,46,57
"De 20 a 24 años (103)",771,,,,,1,321,449
"De 25 a 29 años (104)",921,,,,,29,449,443
"De 30 a 34 años (105)",832,,,,,106,411,315
"De 35 a 39 años (106)",920,,,,6,245,412,257
"De 40 a 44 años (107)",714,,,,30,270,229,185
"De 45 a 49 años (108)",689,,,,84,313,121,171
"De 50 y más años (109)",2480,35,116,394,661,431,27,816
"Sin nivel (110)",1572,27,80,233,334,213,107,578
"De 12 a 14 años (111)",2,,,,,,,2
"De 15 a 19 años (112)",4,,,,,,1,3
"De 20 a 24 años (113)",8,,,,,,3,5
"De 25 a 29 años (114)",16,,,,,,7,9
"De 30 a 34 años (115)",36,,,,,2,17,17
"De 35 a 39 años (116)",77,,,,,12,32,33
"De 40 a 44 años (117)",89,,,,6,25,26,32
"De 45 a 49 años (118)",114,,,,15,47,19,33
"De 50 y más años (119)",1226,27,80,233,313,127,2,444
"Educacion Inicial (120)",14,,,,,1,10,3
"De 15 a 19 años (122)",2,,,,,,2,
"De 20 a 24 años (123)",1,,,,,,1,
"De 25 a 29 años (124)",4,,,,,,3,1
"De 30 a 34 años (125)",2,,,,,,1,1
"De 35 a 39 años (126)",5,,,,,1,3,1
"Primaria (130)",2170,7,32,126,287,613,498,607
"De 12 a 14 años (131)",3,,,,,,,3
"De 15 a 19 años (132)",8,,,,,,5,3
"De 20 a 24 años (133)",77,,,,,,37,40
"De 25 a 29 años (134)",129,,,,,5,74,50
"De 30 a 34 años (135)",182,,,,,24,95,63
"De 35 a 39 años (136)",285,,,,1,93,126,65
"De 40 a 44 años (137)",284,,,,4,113,93,74
"De 45 a 49 años (138)",289,,,,22,151,51,65
"De 50 y más años (139)",913,7,32,126,260,227,17,244
"Secundaria (140)",2236,1,4,27,110,381,875,838
"De 12 a 14 años (141)",8,,,,,,,8
"De 15 a 19 años (142)",76,,,,,,33,43
"De 20 a 24 años (143)",358,,,,,,183,175
"De 25 a 29 años (144)",427,,,,,14,224,189
"De 30 a 34 años (145)",365,,,,,58,170,137
"De 35 a 39 años (146)",330,,,,4,89,149,88
"De 40 a 44 años (147)",223,,,,13,88,72,50
"De 45 a 49 años (148)",203,,,,35,74,37,57
"De 50 y más años (149)",246,1,4,27,58,58,7,91
"Sup. no Univ. incompleta (150)",271,,,4,3,30,103,131
"De 15 a 19 años (152)",10,,,,,,4,6
"De 20 a 24 años (153)",85,,,,,1,32,52
"De 25 a 29 años (154)",64,,,,,2,27,35
"De 30 a 34 años (155)",43,,,,,6,20,17
"De 35 a 39 años (156)",29,,,,,7,14,8
"De 40 a 44 años (157)",11,,,,1,3,3,4
"De 45 a 49 años (158)",14,,,,1,7,3,3
"De 50 y más años (159)",15,,,4,1,4,,6
"Sup. no Univ. completa (160)",224,,,2,11,30,88,93
"De 20 a 24 años (163)",34,,,,,,10,24
"De 25 a 29 años (164)",54,,,,,2,25,27
"De 30 a 34 años (165)",45,,,,,5,24,16
"De 35 a 39 años (166)",36,,,,,9,17,10
"De 40 a 44 años (167)",24,,,,3,8,8,5
"De 45 a 49 años (168)",10,,,,1,3,4,2
"De 50 y más años (169)",21,,,2,7,3,,9
"Sup. Univ. incompleta (170)",309,,,,13,31,90,175
"De 15 a 19 años (172)",3,,,,,,1,2
"De 20 a 24 años (173)",126,,,,,,34,92
"De 25 a 29 años (174)",73,,,,,1,28,44
"De 30 a 34 años (175)",35,,,,,2,12,21
"De 35 a 39 años (176)",31,,,,,10,11,10
"De 40 a 44 años (177)",18,,,,2,10,3,3
"De 45 a 49 años (178)",10,,,,2,7,1,
"De 50 y más años (179)",13,,,,9,1,,3
"Sup. Univ. completa (180)",647,,,2,23,96,245,281
"De 20 a 24 años (183)",82,,,,,,21,61
"De 25 a 29 años (184)",154,,,,,5,61,88
"De 30 a 34 años (185)",124,,,,,9,72,43
"De 35 a 39 años (186)",127,,,,1,24,60,42
"De 40 a 44 años (187)",65,,,,1,23,24,17
"De 45 a 49 años (188)",49,,,,8,24,6,11
"De 50 y más años (189)",46,,,2,13,11,1,19
,,,,,,,,
"RURAL (200)",4701,22,54,214,437,899,1764,1311
"De 12 a 14 años (201)",13,,,,,,,13
"De 15 a 19 años (202)",130,,,,,,73,57
"De 20 a 24 años (203)",528,,,,,3,273,252
"De 25 a 29 años (204)",666,,,,,19,407,240
"De 30 a 34 años (205)",565,,,,,68,373,124
"De 35 a 39 años (206)",546,,,,2,132,304,108
"De 40 a 44 años (207)",449,,,,12,179,185,73
"De 45 a 49 años (208)",407,,,1,38,191,108,69
"De 50 y más años (209)",1397,22,54,213,385,307,41,375
"Sin nivel (210)",1108,14,46,148,211,190,187,312
"De 15 a 19 años (212)",7,,,,,,4,3
"De 20 a 24 años (213)",15,,,,,,8,7
"De 25 a 29 años (214)",27,,,,,1,16,10
"De 30 a 34 años (215)",45,,,,,2,30,13
"De 35 a 39 años (216)",65,,,,,15,40,10
"De 40 a 44 años (217)",79,,,,2,26,33,18
"De 45 a 49 años (218)",110,,,,10,45,42,13
"De 50 y más años (219)",760,14,46,148,199,101,14,238
"Educacion Inicial (220)",16,,,,,2,7,7
"De 20 a 24 años (223)",2,,,,,,1,1
"De 25 a 29 años (224)",3,,,,,,,3
"De 30 a 34 años (225)",4,,,,,1,2,1
"De 35 a 39 años (226)",7,,,,,1,4,2
"Primaria (230)",1642,7,7,55,181,460,597,335
"De 12 a 14 años (231)",8,,,,,,,8
"De 15 a 19 años (232)",32,,,,,,14,18
"De 20 a 24 años (233)",82,,,,,1,44,37
"De 25 a 29 años (234)",142,,,,,9,102,31
"De 30 a 34 años (235)",177,,,,,23,129,25
"De 35 a 39 años (236)",251,,,,2,66,135,48
"De 40 a 44 años (237)",234,,,,3,96,107,28
"De 45 a 49 años (238)",208,,,1,18,100,47,42
"De 50 y más años (239)",508,7,7,54,158,165,19,98
"Secundaria (240)",1490,,1,11,33,204,800,441
"De 12 a 14 años (241)",5,,,,,,,5
"De 15 a 19 años (242)",89,,,,,,54,35
"De 20 a 24 años (243)",308,,,,,2,186,120
"De 25 a 29 años (244)",368,,,,,7,233,128
"De 30 a 34 años (245)",254,,,,,32,167,55
"De 35 a 39 años (246)",170,,,,,40,97,33
"De 40 a 44 años (247)",112,,,,6,48,38,20
"De 45 a 49 años (248)",79,,,,8,42,18,11
"De 50 y más años (249)",105,,1,11,19,33,7,34
"Sup. no Univ. incompleta (250)",157,,,,4,16,62,75
"De 15 a 19 años (252)",2,,,,,,1,1
"De 20 a 24 años (253)",54,,,,,,14,40
"De 25 a 29 años (254)",51,,,,,,28,23
"De 30 a 34 años (255)",21,,,,,7,11,3
"De 35 a 39 años (256)",15,,,,,7,4,4
"De 40 a 44 años (257)",4,,,,,,3,1
"De 45 a 49 años (258)",2,,,,1,,,1
"De 50 y más años (259)",8,,,,3,2,1,2
"Sup. no Univ. completa (260)",79,,,,5,8,30,36
"De 20 a 24 años (263)",16,,,,,,7,9
"De 25 a 29 años (264)",20,,,,,,6,14
"De 30 a 34 años (265)",20,,,,,1,9,10
"De 35 a 39 años (266)",11,,,,,,8,3
"De 40 a 44 años (267)",3,,,,1,2,,
"De 45 a 49 años (268)",2,,,,,2,,
"De 50 y más años (269)",7,,,,4,3,,
"Sup. Univ. incompleta (270)",91,,,,,1,38,52
"De 20 a 24 años (273)",39,,,,,,10,29
"De 25 a 29 años (274)",24,,,,,,11,13
"De 30 a 34 años (275)",12,,,,,1,8,3
"De 35 a 39 años (276)",10,,,,,,7,3
"De 40 a 44 años (277)",1,,,,,,1,
"De 45 a 49 años (278)",3,,,,,,1,2
"De 50 y más años (279)",2,,,,,,,2
"Sup. Univ. completa (280)",118,1,,,3,18,43,53
"De 20 a 24 años (283)",12,,,,,,3,9
"De 25 a 29 años (284)",31,,,,,2,11,18
"De 30 a 34 años (285)",32,,,,,1,17,14
"De 35 a 39 años (286)",17,,,,,3,9,5
"De 40 a 44 años (287)",16,,,,,7,3,6
"De 45 a 49 años (288)",3,,,,1,2,,
"De 50 y más años (289)",7,1,,,2,3,,1
