"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Profes., científicos e intelectuales (106)",50,47,,3,,,,
"Técnicos de nivel medio y trab. asimilados (107)",12,12,,,,,,
"Jefes y empleados de oficina (108)",3,3,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",18,2,2,10,1,3,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",172,,,172,,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",2,,1,,,1,,
"Obreros construc.,conf.,papel, fab., instr. (112)",1,,,1,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",191,,22,4,,150,15,
"Ocupaciñn no especificada (115)",71,1,10,26,1,33,,
"Desocupado (116)",33,,,,,,,33
